Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Chikmagalur,9042.0,6442.0,8186.0,7673.0,6428.0,2854.0,328.0,117.0,36.0,81.0,4961.0,3089.0,6159.0,6276.0,1192.0,632.0,6507.0,50.0,369.0,4858.0,929,119.0,151.0,13.0,3127.0,3140.0,2199.0,278.0,12051.0,212678.0,6039.0,6650.0,6861.0,7030.0,7535.0,6682.0,6565.0,,706.0,113.0,97.0
Chitradurga,20555.0,10950.0,18949.0,16621.0,11635.0,3578.0,1059.0,992.0,439.0,553.0,11232.0,7227.0,12904.0,13896.0,901.0,674.0,14050.0,124.0,1368.0,12345.0,905,138.0,84.0,412.0,4861.0,5273.0,3709.0,388.0,44512.0,244727.0,9665.0,16034.0,14806.0,14935.0,15648.0,14732.0,13456.0,263.0,608.0,56.0,221.0
Dakshina Kannada,12913.0,9236.0,10522.0,12111.0,10871.0,4286.0,84.0,19.0,13.0,6.0,4486.0,1354.0,11419.0,11438.0,863.0,756.0,11423.0,96.0,458.0,10297.0,912,303.0,224.0,5.0,3745.0,3750.0,2426.0,1893.0,30837.0,413860.0,10997.0,11320.0,10971.0,10939.0,11187.0,10878.0,10878.0,1.0,13.0,309.0,122.0
Davanagere,22178.0,11171.0,22930.0,19525.0,41474.0,6126.0,1250.0,2051.0,1289.0,762.0,12096.0,6306.0,12670.0,14721.0,1571.0,340.0,14108.0,208.0,3803.0,11991.0,937,215.0,418.0,129.0,7138.0,7267.0,4503.0,775.0,65889.0,306172.0,14120.0,16494.0,16470.0,16584.0,17066.0,15829.0,18857.0,4.0,1366.0,545.0,240.0
Dharwad,20172.0,10498.0,22872.0,19081.0,12301.0,6224.0,1633.0,1055.0,776.0,279.0,11012.0,3912.0,12550.0,13605.0,483.0,185.0,13548.0,347.0,1589.0,11756.0,920,169.0,830.0,273.0,6556.0,6829.0,4484.0,186.0,38131.0,434425.0,13120.0,21247.0,18104.0,17925.0,18390.0,17608.0,20077.0,38.0,35.0,403.0,172.0
Gadag,11535.0,7661.0,9690.0,12016.0,6534.0,5009.0,499.0,1039.0,380.0,659.0,6043.0,4454.0,8779.0,9818.0,257.0,689.0,9763.0,218.0,971.0,8795.0,976,111.0,100.0,33.0,3754.0,3787.0,2225.0,130.0,25399.0,161789.0,10784.0,11622.0,10823.0,10344.0,11040.0,10648.0,9792.0,,250.0,45.0,246.0
Gulbarga,48573.0,24040.0,32817.0,43265.0,31344.0,9740.0,1836.0,6392.0,3557.0,2835.0,25081.0,11362.0,33677.0,40069.0,1780.0,1346.0,40059.0,680.0,8549.0,28136.0,973,356.0,710.0,287.0,10336.0,10623.0,5514.0,1244.0,49042.0,387006.0,29406.0,41859.0,37977.0,37378.0,37161.0,35797.0,43700.0,81.0,846.0,352.0,469.0
Hassan,15682.0,12938.0,11333.0,13990.0,11554.0,14625.0,569.0,362.0,254.0,108.0,12428.0,5541.0,12983.0,13345.0,2175.0,573.0,12545.0,159.0,4586.0,10364.0,959,240.0,142.0,321.0,5639.0,5960.0,3523.0,245.0,26302.0,216390.0,11286.0,14236.0,12277.0,12439.0,13235.0,11595.0,13742.0,1.0,189.0,1811.0,112.0
Haveri,17599.0,11854.0,26007.0,20862.0,11297.0,10436.0,1317.0,2267.0,1494.0,773.0,9674.0,5151.0,10872.0,13139.0,476.0,593.0,11567.0,663.0,2127.0,9199.0,934,674.0,236.0,177.0,5483.0,5660.0,5585.0,400.0,54389.0,349950.0,12035.0,15406.0,13911.0,22382.0,14020.0,12566.0,29439.0,29.0,719.0,488.0,126.0
Kodagu,4799.0,4150.0,3216.0,4207.0,3741.0,2962.0,168.0,93.0,73.0,20.0,4175.0,2786.0,4331.0,4424.0,513.0,95.0,4057.0,176.0,498.0,3362.0,921,128.0,48.0,79.0,2016.0,2095.0,1483.0,66.0,7129.0,74681.0,2883.0,3927.0,3780.0,3721.0,3950.0,3513.0,4454.0,5.0,997.0,93.0,20.0
Kolar,16728.0,9722.0,18608.0,15072.0,12556.0,7377.0,901.0,558.0,308.0,250.0,10423.0,7310.0,11341.0,11899.0,1030.0,341.0,11738.0,74.0,3767.0,10635.0,960,129.0,368.0,57.0,5791.0,5848.0,3986.0,107.0,22368.0,169204.0,12069.0,13004.0,13669.0,13378.0,14224.0,12991.0,11848.0,84.0,202.0,74.0,64.0
Koppal,17638.0,13271.0,11710.0,15903.0,11558.0,11196.0,1457.0,3357.0,1621.0,1736.0,9836.0,6254.0,11233.0,14590.0,394.0,413.0,14289.0,527.0,1129.0,12564.0,957,238.0,40.0,38.0,4853.0,4891.0,1609.0,268.0,16649.0,140452.0,13061.0,16055.0,15492.0,15180.0,15377.0,14185.0,13664.0,86.0,65.0,345.0,343.0
Mandya,13854.0,10558.0,10361.0,12618.0,11611.0,9617.0,314.0,142.0,53.0,89.0,7710.0,4529.0,9684.0,9826.0,835.0,784.0,9896.0,85.0,700.0,8361.0,921,213.0,137.0,93.0,5023.0,5116.0,2750.0,407.0,30896.0,137507.0,9778.0,10225.0,9448.0,9535.0,10273.0,9714.0,9569.0,35.0,1341.0,516.0,97.0
Mysore,25668.0,20619.0,23426.0,24098.0,17274.0,7921.0,982.0,570.0,416.0,154.0,18151.0,11892.0,19612.0,20182.0,1326.0,395.0,19766.0,210.0,3867.0,24079.0,945,295.0,227.0,395.0,10480.0,10875.0,5609.0,656.0,62738.0,489602.0,20259.0,20989.0,20343.0,21202.0,21473.0,20931.0,26481.0,,1346.0,353.0,140.0
Raichur,25731.0,11884.0,16912.0,24041.0,14853.0,7165.0,987.0,3087.0,1934.0,1153.0,14430.0,6126.0,17697.0,20784.0,724.0,691.0,19833.0,501.0,3189.0,14468.0,964,160.0,769.0,307.0,8546.0,8853.0,4408.0,352.0,13747.0,190081.0,17480.0,21149.0,20649.0,20221.0,20080.0,19642.0,23712.0,17.0,5331.0,622.0,446.0
Ramanagar,13765.0,8151.0,10949.0,9046.0,9777.0,5490.0,337.0,554.0,355.0,199.0,5659.0,4271.0,6860.0,7414.0,509.0,296.0,6620.0,64.0,280.0,5439.0,982,80.0,86.0,22.0,3169.0,3191.0,2074.0,326.0,23337.0,245086.0,9619.0,10563.0,11258.0,11184.0,11829.0,10590.0,9601.0,,,49.0,52.0
Shimoga,15696.0,12548.0,13445.0,14173.0,12831.0,15803.0,750.0,182.0,83.0,99.0,9842.0,5699.0,11994.0,12176.0,1365.0,645.0,12145.0,92.0,796.0,11668.0,938,295.0,235.0,65.0,5230.0,5295.0,3961.0,832.0,34796.0,212744.0,12111.0,12907.0,12655.0,12862.0,13474.0,12877.0,12838.0,,2076.0,1983.0,156.0
Tumkur,32530.0,18444.0,34997.0,24393.0,20961.0,4767.0,2237.0,2172.0,1545.0,627.0,18279.0,10111.0,20172.0,22344.0,2714.0,2375.0,19824.0,933.0,6635.0,18709.0,912,395.0,437.0,421.0,6458.0,6879.0,6226.0,468.0,30646.0,307443.0,19903.0,24067.0,22093.0,22290.0,23258.0,21171.0,46627.0,60.0,4219.0,996.0,197.0
Udupi,8234.0,4879.0,6986.0,7741.0,6650.0,4107.0,48.0,60.0,31.0,29.0,2124.0,154.0,6812.0,6872.0,513.0,1402.0,7005.0,38.0,336.0,6509.0,952,144.0,119.0,28.0,2546.0,2574.0,684.0,1591.0,16397.0,150800.0,7013.0,7194.0,7177.0,7326.0,7565.0,7027.0,7643.0,,531.0,500.0,56.0
Uttara Kannada,11237.0,8968.0,10782.0,10477.0,3711.0,5888.0,321.0,361.0,264.0,97.0,6073.0,3042.0,10196.0,10557.0,496.0,670.0,10428.0,145.0,1654.0,9277.0,947,611.0,293.0,48.0,3146.0,3194.0,1045.0,1088.0,21835.0,287495.0,10236.0,10420.0,10110.0,10175.0,10255.0,9629.0,9530.0,50.0,2356.0,800.0,157.0
Yadgir,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
