Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Karur,"16,423","12,885","13,096","16,196","9,367","14,635",388,13,5,8,"9,051",425,"14,572","14,585","1,572","2,630","14,808",182,641,"8,657",934,827,222,63,"4,232","4,295","6,575",392,"19,410","171,330","14,718","14,716","15,699","15,583","15,547","15,309","15,309",1,"4,739","12,365",321
Krishnagiri,"32,014","21,798","21,878","27,030","19,994","15,952",624,"2,809","2,613",196,"21,831","12,801","26,944","29,753","3,201","1,094","30,023",313,"3,844","18,377",905,782,287,24,"10,263","10,287","9,796",391,"23,633","237,505","28,818","30,059","30,529","30,030","29,900","29,546","29,546",1,"6,333","33,406",775
Madurai,"57,792","47,765","50,804","56,542","22,897","24,442","2,602",68,38,30,"34,620","14,265","49,873","49,941","2,025","3,046","50,868",569,"4,691","23,374",948,"3,085","1,216",160,"15,798","15,958","11,280","1,397","34,944","455,898","52,703","52,789","52,008","51,983","52,013","51,667","52,054",,"2,572","34,936",784
Nagapattinam,"25,209","12,084","19,593","25,249","37,004","6,410",389,9,8,1,"17,726","10,359","20,799","20,808","3,274",730,"21,658",313,"1,500","18,191",944,"1,535",167,82,"4,510","4,592","6,270",85,"31,888","175,102","24,964","25,044","24,756","24,398","23,948","23,313","23,177",,"7,583","30,407",324
Namakkal,"24,988","20,634","21,830","24,033","14,804","12,187",979,118,16,102,"13,288","2,154","21,891","22,009","2,023","3,410","21,484",275,"1,810","13,888",912,"1,286",435,86,"7,374","7,460","9,108",173,"17,265","306,950","21,581","21,600","22,463","22,294","22,159","21,894","21,886",,"4,484","14,171",364
Nilgiris,"10,950","9,496","10,315","10,521","8,549","3,660",132,44,25,19,"6,716","4,034","9,620","9,664","1,193",217,"9,560",96,"2,456","7,936",972,527,34,31,"2,861","2,892","3,335",439,"12,794","145,534","10,469","10,310","10,679","10,356","10,305","10,074","9,561",,"2,836","7,129",135
Perambalur,"12,146","8,424","7,136","11,420","6,441","7,799",289,6,3,3,"6,872","1,834","9,775","9,781",717,179,"9,786",145,"1,392","4,614",876,862,305,13,"2,318","2,331","2,819",13,"18,031","43,905","10,129","10,148","10,472","10,433","10,250","10,112","8,015",5,"2,860","10,246",172
Pudukkottai,"28,922","21,739","24,628","27,656","17,314","12,526","1,246",15,13,2,"16,911","3,738","21,799","21,814","2,593","1,585","29,045",436,"3,519","24,375",958,"1,362",253,27,"6,759","6,786","8,270",179,"21,389","251,940","26,483","26,094","27,109","27,402","26,513","26,235","23,340",175,"9,244","21,534",535
Ramanathapuram,"25,760","17,189","18,313","23,571","21,396","4,502",295,299,297,2,"13,662","4,655","20,537","20,836",859,,"22,155",275,"1,802","19,248",930,"1,596",333,44,"5,687","5,731","6,961",499,"13,210","305,428","21,217","21,217","22,644","21,977","21,754","21,764","21,124",149,"6,173","23,376",325
Salem,"62,167","47,366","52,071","62,407","29,456","21,825","1,035",227,67,160,"35,022","25,369","56,575","56,802","2,677","8,012","56,007",630,"5,206","47,014",906,"3,866",395,44,"17,833","17,877","13,880",346,"56,308","586,455","55,582","56,283","56,122","55,607","55,664","55,721","55,492",79,"7,998","50,305",967
Sivaganga,"23,798","17,712","16,806","23,603","15,394","17,045",595,15,8,7,"15,241","9,676","21,172","21,187","2,913","2,005","20,904",215,"1,598","15,230",954,"1,060",414,124,"7,006","7,130","7,946",303,"26,505","288,891","20,846","20,902","21,318","21,084","21,203","20,854","20,853",614,"7,377","7,346",374
Thanjavur,"43,204","34,820","31,920","43,213","31,082","19,411",732,17,10,7,"24,722","4,024","37,370","37,387","6,049","4,394","38,016",372,"3,075","17,202",990,"3,069",556,146,"12,595","12,741","14,504",480,"59,119","317,390","38,419","38,492","39,536","39,336","39,239","39,034","38,732",498,"5,169","36,434",534
Theni,"21,469","14,513","13,603","21,177","18,174","8,628","3,793",77,22,55,"14,349","6,111","16,385","16,462","2,744",485,"17,578",237,"2,209","8,085",906,707,470,36,"6,894","6,930","4,811",121,"18,037","189,175","17,642","17,754","17,682","17,685","17,590","17,790","17,398",56,"4,180","10,709",279
Thiruvallur,"59,419","45,778","49,654","58,339","36,133","29,524",694,94,62,32,"40,788","20,163","51,902","51,996","8,894","1,717","52,626",395,"5,612","34,202",963,"2,498",154,22,"11,352","11,374","12,291",279,"54,885","503,953","53,349","53,337","54,648","54,755","54,642","54,162","54,162",1,"6,807","22,099",579
Thiruvarur,"22,398","18,725","18,569","22,301","18,605","11,537",679,1,,1,"13,768","11,443","19,511","19,512",414,"2,832","19,842",207,700,"18,045","1,006","1,452",119,40,"5,046","5,086","7,309",238,"24,721","152,710","20,160","20,183","20,117","20,239","20,066","19,985","19,893",,"2,308","22,007",334
Tiruchirappalli,"45,663","35,783","39,286","45,450","21,922","28,771","1,182",43,12,31,"28,075",,"41,469","41,512","3,212","2,657","40,946",566,"4,619","40,946",961,"3,545","1,616",199,"11,253","11,452","10,856",707,"37,955","503,260","43,321","42,662","41,942","41,374","40,916","39,936","39,408",,"11,246","40,782",600
Tirunelveli,"51,397","44,753","41,936","49,598","37,930","21,471",869,36,22,14,"22,738","13,851","45,075","45,111","5,657","4,639","46,724",441,"4,561","36,326",987,"2,483",532,65,"15,815","15,880","13,942","1,680","38,163","374,562","46,265","46,312","46,900","46,625","46,564","46,319","41,597",129,"6,341","24,979",742
Tirupur,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Tiruvanamalai,"50,036","36,105","37,224","36,603","32,449","21,453",574,225,134,91,"38,101","7,730","42,618","42,843","2,784",387,"44,573",675,"5,051","36,439",923,"2,385",483,158,"11,893","12,051","11,575",13,"44,217","422,171","40,565","43,353","44,211","43,414","43,067","38,482","39,603",,"6,532","25,774",512
Toothukudi,"26,541","21,538","23,140","25,172","17,682","11,041",199,28,20,8,"16,638","1,789","24,193","24,221","2,856",883,"24,047",240,"2,183","21,786",994,674,317,58,"8,751","8,809","7,740","1,171","31,210","214,470","23,394","23,391","23,737","23,359","23,161","23,385","23,193",,"7,210","11,150",362
Vellore,"66,698","44,975","50,970","62,293","52,223","39,422","1,236",345,69,276,"44,822","20,084","58,793","59,138","2,236",221,"58,923",794,"7,353","49,006",973,"2,690","1,138",72,"21,222","21,294","12,648",900,"72,865","479,095","56,812","57,196","58,552","58,237","57,355","56,979","56,376",83,"14,219","32,744",560
Viluppuram,"63,899","46,568","47,075","48,716","31,844","17,986","1,218",174,30,144,"49,740","41,211","54,910","55,084","2,804","1,421","54,226",984,"5,686","38,007",926,"3,045",456,58,"13,242","13,300","12,836",,"36,811","486,295","57,490","57,598","59,937","58,592","59,556","56,549","53,592",,"4,638","29,186",881
Virudhunagar,"34,029","30,825","30,760","34,097","22,531","13,920","1,322",22,16,6,"20,234","16,626","31,310","31,332","4,485","1,816","31,027",416,"6,266","28,050",964,"1,823",233,78,"12,078","12,156","8,616","1,499","38,217","433,337","30,836","30,846","30,773","30,662","30,710","30,637","30,615",1,"6,928","15,152",463
