Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Hazaribagh,37712,11508,26643,30260,35511,11049,303,7979,1956,6023,21616,20377,29696,37675,1235,1573.0,37590,471,3730,36228,908,554,53,37,7066,7103,2773,81.0,47393,211767,23419,39194,35813,37110,35658,34678,33506,44,1185,987,36
Jamtara,20177,8798,13219,16106,17706,5158,168,4430,861,3569,10348,10298,10348,14778,23,0.0,14646,300,1369,14310,919,180,36,72,1697,1769,3812,0.0,23367,129421,10483,18623,17296,18198,17942,15947,15706,3,23,292,26
Khunti,11431,2631,8750,9898,2742,4439,143,2663,441,2222,6442,6321,6602,9265,90,0.0,9184,165,1069,9027,947,371,135,116,936,1052,5397,0.0,15700,75539,6996,10167,10635,11539,11655,11434,11281,6,71,20,52
Kodarma,17553,5163,14134,14988,8127,4752,25,324,119,205,11440,10586,17020,17344,11,2607.0,17223,409,685,14294,871,300,141,33,3211,3244,1984,0.0,13229,104529,4702,18703,16882,17537,17030,14735,13958,23,3,17,23
Latehar,19221,4771,12888,16341,9727,4916,84,5046,1306,3740,11184,8699,11184,16230,16,,16090,240,869,15141,918,265,51,92,1676,1768,2338,,19117,122188,7646,17535,17619,18541,18153,16658,15843,20,1167,121,47
Lohardaga,15441,4949,10305,9682,8940,8089,176,747,264,483,9307,5234,10157,10904,206,468.0,10819,113,2227,10562,990,350,201,87,907,994,3634,0.0,24785,119874,9080,11754,10468,10821,10416,9889,9605,416,1426,1101,58
Pakaur,27647,8241,18805,22902,23072,2611,185,8524,579,7945,9670,9023,9714,18238,0,17.0,18082,281,1120,17410,909,123,10,69,2361,2430,3491,0.0,18945,131731,10094,25534,24354,26023,25023,22943,19994,24,0,0,35
Palamu,48904,16654,32294,40269,25527,11904,1411,9981,3828,6153,24735,22752,31845,41826,316,3473.0,41432,1001,2893,38581,913,1155,170,125,17893,18018,4262,2.0,25634,103868,28769,49775,43866,45839,44438,39643,37495,15,1255,1358,17
Pashchimi Singhbhum,42335,12437,31421,32431,13242,6982,132,8658,1493,7165,21502,21154,21502,30160,35,,29162,549,1717,27817,944,670,377,150,995,1145,3654,,38715,139436,15052,31471,33162,34313,34257,31913,29608,317,1750,282,168
Purbi Singhbhum,50499,18212,30769,32423,27526,20683,2892,3226,154,3072,19032,16906,33859,37085,1328,5069.0,36941,526,4387,33205,936,1265,104,115,5023,5138,3628,404.0,36611,224720,35992,42458,37485,39461,40236,41216,40761,850,10719,25872,207
Ramgarh,20732,3583,15269,16589,15607,6103,167,4301,797,3504,8911,8608,12126,16427,15,1169.0,16492,122,798,16182,944,226,22,36,3875,3911,1956,192.0,27753,108483,11208,19412,18212,18582,17793,17183,16947,321,57,387,28
Ranchi,70390,24601,40603,47594,30812,10576,388,7523,1301,6222,29928,25971,47912,55435,3240,2485.0,55168,439,2321,53907,880,1302,521,417,6728,7145,11807,249.0,97219,494103,41825,66964,60847,61456,60533,63242,62500,794,563,1181,72
Sahibganj,33827,13126,17644,26172,20908,8454,208,4534,395,4139,22795,19251,23842,28376,242,348.0,27876,731,2562,26240,932,626,385,16,2417,2433,3097,267.0,20997,131922,16491,32010,27618,27387,25249,22623,20926,144,1421,1160,132
Saraikela,25913,11941,17882,22247,2796,7802,87,5697,1709,3988,8610,7672,15080,20777,66,409.0,20725,203,1309,20256,914,605,186,87,2803,2890,4090,3.0,25796,119068,12032,23383,21560,22914,22996,22448,22207,60,1506,434,190
Simdega,13406,2998,9183,11380,9600,3631,103,3907,673,3234,7015,6835,7015,10922,14,,10747,199,821,10151,934,292,7,110,442,552,5250,,41144,185868,7482,10766,11294,11824,11562,11908,11260,0,6,447,24
