Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Burhanpur,23088.0,9974.0,18706.0,21632.0,21259.0,4634.0,549.0,4020.0,2074.0,1946.0,12319.0,4086.0,12319.0,16339.0,203.0,22.0,16254.0,91.0,6398.0,15558.0,989,72.0,20.0,621.0,8674.0,9295.0,4772.0,,102761.0,462379.0,12272.0,15917.0,20241.0,19189.0,18441.0,18879.0,17425.0,,1691.0,2288.0,101.0
Chhatarpur,46891.0,20838.0,37093.0,42559.0,41455.0,5425.0,467.0,4702.0,900.0,3802.0,36144.0,21609.0,39761.0,44463.0,585.0,1245.0,43756.0,816.0,2106.0,39982.0,929,315.0,781.0,343.0,12827.0,13170.0,10719.0,,94503.0,1088443.0,29853.0,42191.0,45676.0,42646.0,40964.0,39765.0,39765.0,,1301.0,1267.0,1120.0
Chhindwada,55338.0,30342.0,44460.0,50242.0,47167.0,7207.0,1648.0,5924.0,2624.0,3300.0,33994.0,19984.0,36561.0,42485.0,1670.0,4.0,42604.0,631.0,7996.0,37916.0,947,457.0,777.0,1981.0,19597.0,21578.0,10343.0,13.0,192064.0,755247.0,25361.0,39013.0,41250.0,40453.0,40117.0,43364.0,41693.0,,237.0,2135.0,298.0
Damoh,38963.0,16434.0,28871.0,29021.0,29832.0,3411.0,129.0,8177.0,916.0,7261.0,19450.0,3216.0,19817.0,27994.0,405.0,,27590.0,482.0,4102.0,25083.0,948,539.0,481.0,193.0,10918.0,11111.0,12203.0,56.0,123203.0,428209.0,21453.0,27949.0,27632.0,27303.0,26570.0,26557.0,25169.0,1.0,72.0,445.0,344.0
Datia,19257.0,6708.0,13189.0,15632.0,15282.0,4593.0,57.0,2028.0,1105.0,923.0,12567.0,6314.0,12612.0,14640.0,20.0,,14010.0,243.0,7722.0,13063.0,948,334.0,238.0,146.0,6828.0,6974.0,2957.0,,38747.0,386830.0,10199.0,14698.0,13171.0,12519.0,12402.0,12296.0,11950.0,,1693.0,1083.0,522.0
Dewas,45787.0,32408.0,36645.0,41951.0,43414.0,7854.0,361.0,1173.0,,1173.0,26059.0,13277.0,31189.0,32362.0,63.0,2142.0,31955.0,417.0,2348.0,29220.0,923,124.0,54.0,927.0,15867.0,16794.0,7771.0,,86748.0,1334514.0,30535.0,33787.0,40814.0,40369.0,40321.0,37055.0,32846.0,,62.0,17287.0,419.0
Dhar,61748.0,29099.0,48368.0,47239.0,59163.0,15411.0,1603.0,8982.0,5740.0,3242.0,35160.0,29602.0,38896.0,47878.0,243.0,1101.0,47153.0,755.0,14824.0,44325.0,919,1310.0,1457.0,251.0,21952.0,22203.0,13983.0,273.0,154276.0,1355677.0,30029.0,50993.0,54436.0,52413.0,53451.0,52530.0,55079.0,1.0,262.0,5407.0,560.0
Dindori,17792.0,6980.0,14899.0,16642.0,15415.0,3871.0,7.0,6362.0,476.0,5886.0,9135.0,1905.0,9135.0,15497.0,,,15239.0,282.0,859.0,9689.0,960,223.0,46.0,375.0,7311.0,7686.0,2641.0,,53407.0,696052.0,6591.0,15543.0,15176.0,14829.0,14321.0,14293.0,14131.0,,603.0,1952.0,433.0
Guna,35919.0,18368.0,28262.0,30934.0,34689.0,2105.0,219.0,1092.0,28.0,1064.0,30153.0,8043.0,30945.0,32037.0,572.0,508.0,31496.0,569.0,2369.0,29871.0,926,300.0,300.0,156.0,9815.0,9971.0,6881.0,,53570.0,232827.0,28058.0,27803.0,33571.0,32110.0,30749.0,30115.0,27848.0,28.0,568.0,1894.0,829.0
Gwalior,51445.0,27326.0,38917.0,34462.0,47140.0,8013.0,2244.0,897.0,576.0,321.0,28416.0,1241.0,37861.0,38758.0,2244.0,4670.0,38551.0,303.0,3759.0,30377.0,891,209.0,948.0,877.0,13470.0,14347.0,7901.0,,88389.0,228923.0,19509.0,57677.0,58176.0,54263.0,55560.0,51762.0,30225.0,13.0,1655.0,4849.0,257.0
Harda,13843.0,6280.0,12494.0,11885.0,13609.0,2941.0,149.0,2984.0,1243.0,1741.0,9710.0,2652.0,9710.0,12694.0,96.0,,12502.0,198.0,6154.0,11524.0,952,264.0,60.0,177.0,4955.0,5132.0,3301.0,,51422.0,227930.0,6808.0,12621.0,12580.0,12548.0,12450.0,11256.0,11216.0,47.0,689.0,523.0,77.0
Hoshangabad,29585.0,14404.0,22569.0,24545.0,27898.0,7717.0,854.0,1791.0,,1791.0,17534.0,849.0,22796.0,24587.0,1008.0,2276.0,24247.0,405.0,5373.0,22346.0,918,275.0,311.0,821.0,12714.0,13535.0,4548.0,62.0,81130.0,819463.0,17503.0,22418.0,24401.0,24215.0,23834.0,23075.0,23015.0,6.0,1257.0,6052.0,318.0
Indore,115275.0,52408.0,87167.0,86026.0,100591.0,42337.0,4938.0,1405.0,310.0,1095.0,34672.0,15137.0,80126.0,81531.0,2542.0,4220.0,81189.0,363.0,21575.0,80977.0,965,421.0,1164.0,1467.0,43496.0,44963.0,19837.0,4680.0,296561.0,2704090.0,66867.0,78329.0,84685.0,82779.0,79542.0,79785.0,79785.0,,365.0,9344.0,68.0
Jabalpur,68513.0,39802.0,48070.0,45608.0,59405.0,24177.0,1255.0,4582.0,2391.0,2191.0,28567.0,146.0,44611.0,49193.0,3326.0,959.0,48806.0,728.0,16379.0,40766.0,923,1117.0,761.0,471.0,26115.0,26586.0,13014.0,,215137.0,1365289.0,40368.0,53647.0,48356.0,46392.0,45293.0,49655.0,44940.0,179.0,2785.0,4300.0,766.0
Jhabua,40423.0,12600.0,31213.0,32388.0,38845.0,15947.0,893.0,8095.0,,8095.0,24697.0,24269.0,24697.0,32792.0,163.0,,32456.0,540.0,4640.0,31491.0,950,753.0,651.0,212.0,10075.0,10287.0,7531.0,,84650.0,363753.0,21734.0,34272.0,30108.0,29482.0,30237.0,30707.0,30707.0,,1031.0,4498.0,499.0
Katni,31736.0,14670.0,25075.0,27924.0,28276.0,4335.0,182.0,2491.0,426.0,2065.0,25103.0,11217.0,26973.0,29464.0,290.0,1041.0,28916.0,619.0,2472.0,27042.0,922,434.0,254.0,618.0,13856.0,14474.0,6353.0,66.0,136567.0,1275296.0,21365.0,26564.0,27173.0,25502.0,24779.0,24395.0,24395.0,,938.0,3924.0,731.0
Khandwa,37925.0,22271.0,35385.0,37074.0,29489.0,5488.0,458.0,10319.0,64.0,10255.0,21066.0,19699.0,24107.0,34426.0,813.0,,34121.0,305.0,3092.0,29618.0,952,440.0,409.0,280.0,12404.0,12684.0,7356.0,,48803.0,729523.0,17861.0,33857.0,34420.0,34180.0,33876.0,33912.0,33912.0,,1106.0,3759.0,636.0
Khargone,50374.0,20170.0,41804.0,40537.0,42067.0,11896.0,550.0,8308.0,716.0,7592.0,28949.0,24279.0,32646.0,40954.0,1732.0,381.0,40319.0,692.0,10940.0,36972.0,938,439.0,325.0,338.0,17791.0,18129.0,6402.0,,56189.0,939270.0,27049.0,39855.0,44281.0,44359.0,45192.0,43987.0,43987.0,131.0,9046.0,7079.0,463.0
Mandla,25191.0,15835.0,18025.0,19872.0,21237.0,6045.0,293.0,5968.0,2980.0,2988.0,14295.0,12560.0,14385.0,20353.0,43.0,18.0,20039.0,320.0,1806.0,17568.0,948,274.0,305.0,856.0,10177.0,11033.0,2195.0,,86606.0,498007.0,8622.0,21324.0,19798.0,19198.0,19198.0,19942.0,19297.0,7.0,779.0,4317.0,530.0
Mandsaur,40006.0,20713.0,32055.0,36734.0,41014.0,7462.0,294.0,2690.0,,2690.0,23998.0,23397.0,26973.0,29663.0,1037.0,786.0,29230.0,433.0,849.0,27498.0,925,125.0,197.0,1824.0,14948.0,16772.0,5252.0,28.0,75409.0,1514453.0,29006.0,30211.0,35219.0,34765.0,34288.0,34589.0,32725.0,2.0,1165.0,2318.0,421.0
Morena,50812.0,18301.0,38110.0,44735.0,51365.0,9664.0,482.0,1114.0,236.0,878.0,40350.0,9852.0,41519.0,42633.0,54.0,263.0,42038.0,609.0,3800.0,41448.0,917,508.0,369.0,207.0,12449.0,12656.0,7786.0,6.0,79195.0,880990.0,39706.0,41710.0,43604.0,40948.0,39565.0,40060.0,38761.0,20.0,68.0,570.0,484.0
Narsinghpur,31629.0,8970.0,22117.0,25412.0,27481.0,11072.0,281.0,4012.0,911.0,3101.0,23499.0,9174.0,23527.0,27539.0,751.0,385.0,27620.0,419.0,7611.0,20875.0,907,302.0,257.0,468.0,11299.0,11767.0,3407.0,,34476.0,454839.0,19789.0,26792.0,23551.0,22637.0,26852.0,26480.0,26287.0,2.0,803.0,1240.0,310.0
Neemuch,21212.0,9143.0,15032.0,19244.0,21013.0,4705.0,432.0,1386.0,314.0,1072.0,10885.0,10884.0,13697.0,15083.0,472.0,415.0,14820.0,263.0,2736.0,13941.0,902,37.0,50.0,2115.0,6736.0,8851.0,4288.0,207.0,36273.0,542990.0,12212.0,15257.0,18245.0,17908.0,18667.0,18398.0,16890.0,,569.0,282.0,236.0
Panna,28823.0,17646.0,22465.0,22715.0,23092.0,2325.0,86.0,1813.0,1001.0,812.0,20351.0,19353.0,20351.0,22164.0,46.0,,21705.0,499.0,1884.0,20469.0,933,161.0,264.0,409.0,10341.0,10750.0,5368.0,,47321.0,782370.0,15365.0,21591.0,23177.0,22408.0,21596.0,21896.0,21887.0,41.0,87.0,3532.0,384.0
Raisen,40188.0,20181.0,32622.0,36976.0,38665.0,2362.0,98.0,6591.0,5657.0,934.0,22355.0,14668.0,22355.0,28946.0,14.0,,28601.0,345.0,3874.0,25955.0,884,352.0,530.0,830.0,9993.0,10823.0,10011.0,19.0,181803.0,436484.0,25750.0,28986.0,33853.0,33287.0,34090.0,34003.0,29565.0,1.0,166.0,4111.0,131.0
Rajgarh,44021.0,23938.0,32009.0,37066.0,48934.0,5374.0,768.0,2419.0,518.0,1901.0,26903.0,23651.0,26903.0,29322.0,152.0,,28878.0,737.0,3522.0,24986.0,956,301.0,391.0,136.0,9383.0,9519.0,3838.0,,116220.0,964002.0,22886.0,30545.0,34827.0,34399.0,33246.0,32466.0,32174.0,173.0,2065.0,2413.0,409.0
Ratlam,42157.0,24754.0,30782.0,34966.0,38206.0,7502.0,392.0,1364.0,623.0,741.0,32197.0,20499.0,33611.0,34975.0,1535.0,920.0,34364.0,706.0,4930.0,30853.0,933,248.0,138.0,2115.0,14479.0,16594.0,11434.0,5.0,85903.0,763294.0,33438.0,32939.0,36104.0,34475.0,34582.0,34757.0,33384.0,,2923.0,6567.0,360.0
Rewa,72185.0,32752.0,48836.0,57826.0,55431.0,6106.0,103.0,10477.0,975.0,9502.0,44180.0,911.0,44180.0,54657.0,1237.0,,54010.0,678.0,2992.0,48671.0,921,301.0,257.0,1345.0,13576.0,14921.0,12571.0,,48895.0,279742.0,34560.0,52055.0,52154.0,50077.0,48291.0,51067.0,48132.0,,602.0,3036.0,424.0
Sagar,67013.0,22492.0,57858.0,58122.0,53903.0,9703.0,1012.0,22677.0,1909.0,20768.0,35676.0,3071.0,37135.0,59812.0,1135.0,,59083.0,884.0,3655.0,47568.0,938,595.0,643.0,971.0,19255.0,20226.0,10771.0,,109710.0,1056693.0,36544.0,61409.0,60865.0,59188.0,58179.0,50721.0,50070.0,,4652.0,3401.0,219.0
Satna,51468.0,20469.0,43866.0,46938.0,47458.0,12262.0,696.0,5720.0,3782.0,1938.0,35514.0,29917.0,35514.0,41234.0,538.0,,40537.0,698.0,4265.0,39025.0,913,592.0,423.0,2679.0,16024.0,18703.0,7816.0,247.0,222491.0,2208864.0,35809.0,41990.0,50036.0,49102.0,48777.0,46565.0,44303.0,,1490.0,3461.0,1528.0
Sehore,41376.0,18682.0,35958.0,38742.0,41614.0,7228.0,374.0,6626.0,4282.0,2344.0,26678.0,25613.0,26678.0,33304.0,408.0,,32982.0,341.0,9958.0,27203.0,953,,1103.0,1191.0,9445.0,10636.0,14667.0,,354286.0,3248928.0,27250.0,36910.0,34558.0,34080.0,36388.0,35336.0,35336.0,,707.0,3799.0,869.0
Seoni,28048.0,13961.0,21415.0,25606.0,26385.0,5374.0,724.0,3382.0,147.0,3235.0,19870.0,8927.0,20982.0,24364.0,794.0,592.0,23899.0,621.0,5203.0,22685.0,981,296.0,44.0,560.0,13151.0,13711.0,10595.0,70.0,205648.0,1200200.0,21193.0,23197.0,24357.0,23799.0,23651.0,23805.0,23805.0,,1805.0,3216.0,877.0
Shahdol,34739.0,15381.0,27086.0,27759.0,28840.0,5157.0,768.0,7579.0,2465.0,5114.0,20666.0,1156.0,20725.0,28304.0,633.0,,27582.0,737.0,2708.0,21547.0,964,206.0,168.0,1693.0,8855.0,10548.0,6707.0,4.0,46512.0,320382.0,14616.0,28429.0,27122.0,26040.0,25108.0,25986.0,25647.0,4.0,211.0,1116.0,299.0
Shajapur,42764.0,28533.0,37952.0,39684.0,41051.0,11278.0,610.0,1067.0,9.0,1058.0,27290.0,11117.0,27590.0,28657.0,95.0,49.0,28215.0,495.0,6578.0,26746.0,933,424.0,222.0,1699.0,14086.0,15785.0,10454.0,266.0,63502.0,730005.0,23306.0,26890.0,37839.0,37716.0,37816.0,35070.0,34318.0,89.0,830.0,3930.0,279.0
Sheopur,22439.0,9396.0,16336.0,16805.0,22226.0,5438.0,530.0,2465.0,30.0,2435.0,14703.0,8581.0,14703.0,17168.0,88.0,,16899.0,281.0,3091.0,14735.0,918,117.0,85.0,73.0,6501.0,6574.0,3863.0,,83587.0,322881.0,13510.0,15977.0,16717.0,16059.0,15434.0,15360.0,15360.0,,190.0,5747.0,240.0
Shivpuri,47821.0,24323.0,40115.0,43701.0,43081.0,11683.0,1059.0,3193.0,701.0,2492.0,35411.0,23650.0,35411.0,38604.0,547.0,,38113.0,554.0,8264.0,36175.0,929,336.0,114.0,479.0,15767.0,16246.0,6013.0,,131604.0,1221858.0,37240.0,37376.0,42365.0,40945.0,40572.0,42311.0,42301.0,,262.0,699.0,427.0
Sidhi,36958.0,17991.0,30511.0,34112.0,31018.0,9385.0,1618.0,8722.0,4970.0,3752.0,23353.0,13649.0,23353.0,32075.0,40.0,,31801.0,299.0,4722.0,19710.0,965,126.0,512.0,1258.0,8476.0,9734.0,5396.0,85.0,62082.0,154606.0,24605.0,31045.0,30726.0,30008.0,30571.0,29083.0,25923.0,,20.0,2918.0,115.0
Singroli,36734.0,17061.0,24357.0,26926.0,27148.0,2626.0,175.0,16670.0,6658.0,10012.0,15291.0,11841.0,15291.0,31961.0,387.0,,31639.0,322.0,4748.0,21242.0,924,333.0,41.0,1716.0,6903.0,8619.0,4294.0,60.0,49980.0,97778.0,25756.0,30203.0,28003.0,25597.0,24349.0,27348.0,27474.0,347.0,776.0,994.0,201.0
Tikamgarh,37507.0,18126.0,29924.0,34934.0,27220.0,3971.0,178.0,3866.0,496.0,3370.0,25429.0,9335.0,25429.0,29295.0,363.0,,28946.0,384.0,3643.0,27466.0,932,56.0,235.0,145.0,11265.0,11410.0,9896.0,,122278.0,1333535.0,19359.0,27602.0,34986.0,35086.0,34155.0,35461.0,35402.0,26.0,755.0,4467.0,497.0
Ujjain,53097.0,31796.0,41154.0,43741.0,44871.0,16241.0,977.0,2719.0,950.0,1769.0,29247.0,4533.0,33086.0,35805.0,1595.0,1321.0,34988.0,936.0,7728.0,31927.0,930,379.0,496.0,1114.0,19913.0,21027.0,7988.0,64.0,80581.0,606442.0,33881.0,35477.0,43299.0,43505.0,43510.0,42277.0,40397.0,59.0,3599.0,8124.0,846.0
Umaria,17355.0,10648.0,14922.0,12889.0,16523.0,1785.0,216.0,1778.0,396.0,1382.0,12689.0,10473.0,12920.0,14698.0,103.0,20.0,14408.0,355.0,1677.0,13502.0,936,59.0,59.0,580.0,6209.0,6789.0,3635.0,267.0,32732.0,250364.0,12305.0,14529.0,13227.0,12685.0,12551.0,12912.0,13992.0,18.0,460.0,8068.0,353.0
Vidisha,41439.0,28548.0,27199.0,31417.0,35268.0,7136.0,682.0,3429.0,2643.0,786.0,26385.0,2769.0,26939.0,30368.0,244.0,,29964.0,427.0,3910.0,26609.0,952,261.0,138.0,292.0,12568.0,12860.0,4465.0,,63880.0,479721.0,22781.0,29540.0,33660.0,31985.0,30688.0,31258.0,29868.0,203.0,1300.0,777.0,69.0
