Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
2,8425.0,3908.0,4592.0,6125.0,2822.0,1783.0,11.0,1734.0,4.0,1730.0,3009.0,2302.0,3009.0,4743.0,39.0,0.0,110.0,341.0,4456.0,870,524.0,442.0,0.0,106.0,106.0,40.0,0.0,10023.0,41004.0,667.0,5915.0,8020.0,7167.0,6586.0,5981.0,4903.0,0.0,42.0,245.0,30.0,716616,557498,192695,68987,455813,4657.0
3,7965.0,4245.0,5131.0,6656.0,5043.0,2160.0,19.0,890.0,7.0,883.0,4239.0,22.0,4239.0,5129.0,29.0,0.0,44.0,433.0,5031.0,923,516.0,483.0,2.0,250.0,252.0,118.0,0.0,18869.0,69439.0,2435.0,6075.0,7106.0,6976.0,6857.0,6564.0,5709.0,0.0,0.0,47.0,22.0,899490,692587,265378,115990,518758,5106.0
4,26243.0,14328.0,16462.0,9781.0,4126.0,6079.0,344.0,868.0,19.0,849.0,14633.0,7167.0,17657.0,18525.0,6729.0,2839.0,366.0,1886.0,17065.0,963,763.0,700.0,9.0,3132.0,3141.0,317.0,0.0,14887.0,163291.0,11673.0,17031.0,12822.0,12323.0,12292.0,14381.0,11131.0,5.0,16322.0,11223.0,127.0,1767106,1437955,543655,195352,1033446,18503.0
1,8249.0,5528.0,4946.0,6381.0,6343.0,1566.0,55.0,752.0,55.0,697.0,4931.0,2967.0,4931.0,5683.0,94.0,0.0,134.0,576.0,5140.0,953,604.0,438.0,0.0,58.0,58.0,176.0,0.0,20660.0,18288.0,1425.0,5830.0,6728.0,6335.0,5854.0,5390.0,5115.0,4.0,91.0,365.0,83.0,402321,326363,113465,52527,236533,5614.0
2,8827.0,4699.0,5499.0,6571.0,3682.0,2531.0,127.0,1767.0,19.0,1748.0,3322.0,1954.0,3322.0,5089.0,40.0,0.0,95.0,337.0,4928.0,958,377.0,260.0,0.0,10.0,10.0,61.0,0.0,19106.0,43346.0,1866.0,5803.0,7337.0,6520.0,6053.0,5977.0,5110.0,6.0,49.0,279.0,72.0,728227,577026,196077,72442,461172,5034.0
3,8012.0,6284.0,6304.0,6808.0,7261.0,3719.0,23.0,576.0,1.0,575.0,4514.0,32.0,4514.0,5090.0,26.0,0.0,51.0,499.0,5034.0,953,497.0,431.0,10.0,147.0,157.0,275.0,0.0,17817.0,40738.0,3300.0,5840.0,6712.0,6565.0,6423.0,6252.0,5924.0,21.0,4.0,56.0,36.0,911470,716677,268907,119989,523627,5063.0
4,24914.0,14105.0,18006.0,9551.0,10578.0,5996.0,306.0,521.0,8.0,513.0,14668.0,7141.0,17519.0,18040.0,6676.0,2731.0,365.0,1770.0,17112.0,959,773.0,775.0,8.0,3416.0,3424.0,312.0,48.0,19552.0,103212.0,12143.0,16097.0,12182.0,11664.0,11524.0,13869.0,10822.0,3.0,14799.0,13438.0,159.0,1788160,1477858,553653,207003,1036401,17829.0
1,8090.0,5304.0,5681.0,6533.0,8052.0,1856.0,37.0,823.0,47.0,776.0,5150.0,2656.0,5150.0,5973.0,124.0,0.0,132.0,593.0,5623.0,962,359.0,222.0,0.0,124.0,124.0,158.0,0.0,18055.0,31618.0,1561.0,6135.0,4987.0,5301.0,5385.0,5777.0,5410.0,1.0,126.0,929.0,122.0,410688,345025,115255,54290,241441,5873.0
2,9029.0,4918.0,5222.0,6437.0,3385.0,2278.0,13.0,1761.0,7.0,1754.0,3658.0,2153.0,3658.0,5419.0,68.0,0.0,102.0,325.0,5123.0,921,210.0,39.0,0.0,0.0,0.0,38.0,0.0,14264.0,33734.0,2010.0,6084.0,4791.0,5323.0,5211.0,5797.0,4893.0,0.0,53.0,285.0,96.0,740026,597238,199518,76071,466595,5344.0
3,7589.0,6199.0,5982.0,6499.0,6787.0,4062.0,25.0,426.0,3.0,423.0,4552.0,8.0,4552.0,4978.0,18.0,0.0,52.0,571.0,4898.0,915,414.0,323.0,3.0,161.0,164.0,277.0,0.0,20919.0,40070.0,3884.0,5231.0,4264.0,4802.0,5253.0,6052.0,5898.0,19.0,12.0,0.0,29.0,923610,741604,272484,124126,528541,4934.0
4,25128.0,12725.0,14798.0,9232.0,15400.0,8281.0,170.0,391.0,9.0,382.0,14085.0,6506.0,16926.0,17317.0,6432.0,2121.0,292.0,1890.0,16534.0,917,540.0,491.0,2.0,2125.0,2127.0,282.0,174.0,20939.0,91659.0,11957.0,16461.0,7097.0,8022.0,8976.0,12946.0,9971.0,0.0,15388.0,17020.0,92.0,1809465,1518867,563835,219349,1039365,17094.0
1,7888.0,5127.0,6264.0,6677.0,9378.0,2654.0,53.0,561.0,10.0,551.0,4933.0,2018.0,4933.0,5494.0,66.0,0.0,99.0,634.0,5180.0,909,346.0,245.0,0.0,13.0,13.0,121.0,0.0,17001.0,31687.0,2177.0,5841.0,303.0,384.0,660.0,5668.0,5559.0,1.0,66.0,2192.0,108.0,419229,364755,117074,56113,246451,5419.0
2,8846.0,5016.0,4969.0,6434.0,5352.0,3277.0,14.0,1520.0,4.0,1516.0,3753.0,1051.0,3753.0,5273.0,103.0,0.0,114.0,411.0,5038.0,964,204.0,65.0,0.0,37.0,37.0,41.0,0.0,14476.0,27633.0,1933.0,5714.0,136.0,296.0,532.0,5262.0,4669.0,0.0,89.0,233.0,83.0,752017,618158,203020,79882,472081,5198.0
3,7355.0,6046.0,5936.0,6483.0,7231.0,3851.0,9.0,339.0,0.0,339.0,4508.0,2.0,4508.0,4847.0,48.0,0.0,42.0,471.0,4796.0,979,337.0,256.0,1.0,269.0,270.0,246.0,0.0,25346.0,44159.0,3952.0,5275.0,26.0,142.0,380.0,5910.0,5653.0,6.0,0.0,0.0,23.0,935911,767399,276108,128406,533502,4814.0
4,27141.0,13853.0,12761.0,9763.0,16978.0,10594.0,797.0,367.0,0.0,367.0,14168.0,6500.0,16896.0,17263.0,6297.0,2727.0,382.0,2522.0,16024.0,945,709.0,511.0,4.0,1492.0,1496.0,607.0,524.0,24351.0,121716.0,11839.0,16298.0,447.0,391.0,644.0,12547.0,10385.0,1.0,15283.0,23383.0,209.0,1831024,1561015,574204,232431,1042337,16956.0
1,7806.0,4589.0,553.0,37.2,66.2,11.0,23.4,0.0,468.0,0.0,0.0,0.0,4993.0,5461.0,38.0,0.0,5339.0,5154.0,933.0,0,0.0,4556.0,237.0,45.8,99.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,750.0,0.0,5062.0,8.0,0.0,427947,385613,118921,57998,251565,92.0
2,9378.0,5270.0,1579.0,51.6,32.1,76.0,27.7,0.0,1567.0,0.0,0.0,0.0,4727.0,6294.0,187.0,0.0,6074.0,6064.0,871.0,0,0.0,5093.0,123.0,20.4,86.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,8.0,63.0,0.0,4872.0,7.7,1.0,764201,639811,206583,83884,477632,121.0
3,7162.0,5522.0,499.0,62.1,65.6,4.0,11.8,0.0,207.0,0.0,0.0,0.0,4728.0,4935.0,113.0,0.0,4852.0,4859.0,928.0,0,0.0,4272.0,319.0,71.2,99.4,7.1,0.0,0.0,0.0,0.0,0.0,0.0,23.3,1.1,1.0,1583.0,0.0,5546.0,-9.7,4.0,948376,794091,279781,132833,538509,54.0
4,25794.0,12453.0,551.0,49.3,17.1,588.0,87.2,0.0,235.0,0.0,2759.0,25.0,18248.0,18483.0,6610.0,2699.0,17632.0,14056.0,948.0,0,0.2,5906.0,449.0,55.8,95.5,23.8,3.9,0.0,0.0,2.0,0.0,0.0,65.5,2.5,27.0,941.0,0.0,10421.0,33.8,7.0,1852840,1604332,584764,246294,1045317,472.0
