Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
2,17497,6231,11649,14079,14671,1464.0,72.0,5152,209.0,4943.0,8087,5841.0,8087,13239,746.0,0.0,312,1056,12541.0,932,1309,991,118.0,1078.0,1196.0,1032,0.0,25534,114704,2220.0,15497,14897,14381,13620,13750,13491,9.0,401.0,1063.0,170.0,753933,434652,195457,63725,494534,12969
3,59219,20869,31605,36593,42771,5903.0,537.0,8907,1387.0,7520.0,25759,16443.0,29154,38061,2387.0,1953.0,1617,5234,28558.0,866,606,2556,412.0,5632.0,6044.0,2545,94.0,57758,488338,17888.0,43616,38650,38752,37541,35891,35186,0.0,636.0,1296.0,463.0,1704975,1133338,459346,132703,1112646,36454
4,23412,9776,15718,18209,19325,2996.0,319.0,4966,44.0,4922.0,10841,2475.0,11341,16307,467.0,269.0,437,1995,15484.0,936,3086,3854,497.0,1489.0,1986.0,1056,0.0,33044,146801,8686.0,22320,19325,18851,18488,17658,17786,423.0,696.0,206.0,2.0,974401,503937,254236,86731,633389,15957
5,16826,10307,14451,13796,14195,2542.0,160.0,1069,66.0,1003.0,12652,9637.0,12652,13721,962.0,0.0,360,1051,12658.0,907,10048,9547,30.0,4586.0,4616.0,2014,0.0,29475,40502,1644.0,16661,15197,14868,14908,14926,14926,107.0,1764.0,45.0,262.0,673756,409360,196217,113174,364279,13442
6,57158,17805,37993,48549,51885,4105.0,311.0,16654,2563.0,14091.0,18104,10733.0,18104,34758,996.0,0.0,1138,3036,30856.0,883,2908,2561,165.0,1168.0,1333.0,3926,17.0,61140,286686,5747.0,46720,47456,45871,44255,42616,39936,31.0,2477.0,860.0,67.0,1915562,887188,493264,151542,1267722,33781
7,30453,21738,21293,24751,25853,5386.0,103.0,1380,877.0,503.0,22309,7088.0,22309,23689,2754.0,131.0,708,1145,11694.0,916,614,3644,1246.0,3807.0,5053.0,2825,0.0,28087,146880,16148.0,27963,25895,25132,25094,24910,24623,0.0,127.0,50.0,76.0,1311482,863846,386409,164552,760291,23341
8,26574,8289,17098,22605,24142,4477.0,386.0,5715,274.0,5441.0,12859,9415.0,12859,18574,345.0,0.0,478,1581,16279.0,899,3785,3675,331.0,1673.0,2004.0,1969,0.0,45858,226950,5847.0,23208,22408,21361,20309,19889,19349,0.0,158.0,3170.0,26.0,987812,542458,260107,92355,635126,18426
9,20838,13494,15397,17964,19083,4633.0,95.0,1671,460.0,1211.0,14360,10098.0,15789,17460,726.0,759.0,402,1198,16385.0,923,227,692,290.0,2512.0,2802.0,2149,0.0,77819,343473,7931.0,19696,18453,18434,18072,16903,16828,0.0,1224.0,453.0,161.0,1054165,703346,324498,145408,583959,17086
10,18363,3904,12751,16681,17176,258.0,41.0,6172,505.0,5667.0,7774,4443.0,7774,13946,87.0,0.0,575,764,12413.0,931,429,560,159.0,2325.0,2484.0,1132,0.0,17912,164550,1987.0,16687,16681,16791,16343,15651,15284,0.0,66.0,43.0,370.0,646609,390006,162273,48253,436076,13730
11,25025,16632,19359,21767,19207,4939.0,169.0,964,0.0,964.0,12675,8175.0,14370,15334,2110.0,686.0,319,871,15503.0,832,5035,4802,545.0,5110.0,5655.0,2481,9.0,27164,221694,12129.0,19452,19193,20798,20862,18372,18329,0.0,1904.0,527.0,152.0,1082575,780348,332856,156607,592755,16496
13,46983,26429,23797,23626,27070,3337.0,65.0,186,135.0,51.0,18953,5394.0,27232,27418,7483.0,3866.0,1101,3462,23389.0,836,6309,4461,3234.0,4557.0,7791.0,3198,133.0,23173,75970,12917.0,28108,22946,26822,24112,22193,21717,1.0,1329.0,373.0,0.0,1596639,1044238,443051,200300,947028,26317
13,19417,8399,14441,17237,16676,6492.0,3.0,2896,136.0,2760.0,10059,5311.0,10059,12955,293.0,0.0,213,1338,12492.0,904,1444,1271,190.0,1863.0,2053.0,1809,0.0,39694,173437,3410.0,18072,18133,17427,17124,17825,17931,49.0,110.0,110.0,11.0,1596639,1044238,443051,200300,947028,13228
14,25401,6994,13723,18653,21659,1328.0,175.0,2627,353.0,2274.0,14618,11564.0,14618,17245,557.0,0.0,442,887,16160.0,945,1596,1011,90.0,139.0,229.0,1959,0.0,34422,248796,6266.0,21172,20372,21070,20358,19666,19304,52.0,740.0,196.0,27.0,940948,536650,257442,120303,563159,16897
