Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
12,10440,4589.0,9460,8854,7917,6551.0,18.0,1611,331,1280,4437,3246.0,5758,7369,1102.0,618.0,62.0,228,4136.0,853,231.0,117.0,16,1248,1264,740,0.0,23707,438584,3896,9476,8655,8369,8519,8370,8370,0.0,1183.0,2201.0,67.0,529085,409705,136131,80691,312479,7352
1,6801,5141.0,6263,6122,6344,6263.0,25.0,1175,139,1036,4745,2511.0,6451,7626,809.0,353.0,102.0,517,4767.0,825,371.0,72.0,101,1836,1937,2941,5.0,24276,545961,3970,6187,6416,6413,6551,6425,6397,0.0,1224.0,6040.0,59.0,390745,300320,102014,115602,176469,5863
2,9986,6298.0,7899,9025,7263,4842.0,29.0,4288,1137,3151,3238,2446.0,4057,8345,349.0,502.0,122.0,301,7732.0,916,281.0,47.0,793,645,1438,1380,0.0,20743,589924,2672,8365,9058,9247,9044,8538,8538,10.0,1373.0,2473.0,122.0,531572,342100,117942,194153,223982,8275
3,7642,6607.0,7395,7112,7584,4999.0,62.0,334,43,291,4842,3419.0,5712,6046,481.0,283.0,60.0,328,5994.0,902,213.0,37.0,55,1508,1563,1992,0.0,29311,610632,5429,7349,6835,7053,7427,7039,7031,0.0,1629.0,6888.0,41.0,463682,371367,127448,123004,213963,6021
4,25597,18576.0,23698,23489,19896,36680.0,445.0,3219,267,2952,14405,7626.0,17554,20773,2479.0,1232.0,392.0,2514,17284.0,890,1877.0,546.0,47,3970,4017,3252,0.0,36754,991578,19709,27386,22991,23501,24338,23454,23412,0.0,2429.0,14644.0,557.0,1546821,1200494,309555,388130,852998,20506
5,1434,735.0,1051,1226,1167,417.0,3.0,287,29,258,158,116.0,298,585,0.0,21.0,15.0,60,414.0,936,22.0,1.0,119,93,212,113,0.0,7715,115656,150,868,1284,1294,1333,1379,1283,1.0,750.0,1597.0,18.0,85328,62627,48195,9949,27341,573
6,7929,5336.0,6234,7115,6373,4241.0,11.0,1884,21,1863,3471,3117.0,4555,6439,311.0,450.0,94.0,298,6205.0,958,280.0,46.0,521,788,1309,1758,33.0,18261,537413,4235,6917,6818,6770,6873,6698,6688,0.0,2386.0,3483.0,78.0,450130,323437,199817,81672,169581,6372
7,389,291.0,178,295,333,154.0,0.0,18,12,6,166,151.0,166,184,0.0,0.0,1.0,23,162.0,1153,7.0,1.0,29,33,62,54,0.0,3139,38954,181,229,343,382,407,435,378,0.0,65.0,515.0,0.0,31242,21892,14493,4799,12295,183
8,15796,10108.0,16391,14279,10621,8750.0,250.0,3964,105,3859,7471,6405.0,8133,12097,882.0,263.0,142.0,533,11315.0,862,485.0,82.0,62,3236,3298,2995,0.0,27280,807644,8240,13749,14934,15014,15290,15144,15140,2.0,6120.0,6483.0,122.0,1020717,754476,287269,315260,423224,12037
9,18758,8167.0,10703,11002,8245,14565.0,285.0,815,51,764,11927,8980.0,12559,13374,1687.0,210.0,199.0,1729,9755.0,917,894.0,517.0,146,2413,2559,2609,0.0,56403,643830,11859,15189,12143,11902,11652,11374,11374,0.0,4894.0,5550.0,88.0,833657,636949,312996,134712,389560,13270
10,11429,7259.0,9476,9793,8559,4728.0,107.0,2217,145,2072,4593,3530.0,4864,7081,326.0,185.0,130.0,391,6540.0,889,529.0,167.0,7,1709,1716,1044,0.0,11572,330282,3994,8975,9724,9636,9774,9210,9203,0.0,1157.0,2699.0,93.0,545384,383375,197719,96105,253329,6988
11,13144,8479.0,8963,10881,9523,2874.0,7.0,1740,34,1706,5705,5264.0,7271,9011,546.0,704.0,73.0,454,8707.0,892,296.0,49.0,235,2197,2432,1998,0.0,15145,503661,5501,11012,10729,10614,10728,10509,10509,0.0,5584.0,3446.0,65.0,597737,450921,230063,77353,291431,8998
12,10090,7318.0,9614,8944,8910,7381.0,23.0,1035,260,775,4495,1514.0,5941,6976,1266.0,545.0,81.0,290,4542.0,892,262.0,85.0,4,1198,1202,829,0.0,20367,484435,4309,9111,8690,8694,8803,8518,8516,0.0,1301.0,1219.0,34.0,537118,419944,137800,80519,319276,6962
1,6459,6101.0,6353,6027,6163,6205.0,7.0,873,137,736,2720,2382.0,4591,5464,395.0,496.0,67.0,707,4491.0,865,421.0,61.0,61,1588,1649,3017,0.0,33032,500846,4569,5580,6321,6252,6382,6398,6389,5.0,874.0,5445.0,49.0,395216,306879,101326,122789,176661,5425
2,10039,6064.0,7434,9139,8609,6920.0,18.0,3787,1523,2264,3430,1096.0,4294,8081,91.0,529.0,126.0,466,7441.0,912,283.0,83.0,565,379,944,1382,0.0,21865,599576,3083,8689,9001,9008,9088,8432,8427,1.0,1139.0,2912.0,110.0,537930,351611,117106,204851,223452,8003
3,7597,7154.0,7455,7104,7149,5216.0,66.0,187,66,121,4608,3160.0,5517,5704,440.0,443.0,42.0,358,5559.0,879,208.0,12.0,45,1306,1351,2063,4.0,36280,634212,5680,5990,6896,6993,7155,6927,6927,11.0,805.0,7276.0,35.0,468205,378189,128101,126785,214528,5682
4,25301,20655.0,23050,23583,22137,24778.0,206.0,1965,256,1709,14352,7507.0,18353,20318,2407.0,1623.0,364.0,1894,14766.0,890,2003.0,703.0,41,3518,3559,3892,7.0,69596,841503,22421,25194,22250,22563,23314,23308,23305,34.0,3908.0,15271.0,341.0,1565528,1225161,307399,402308,862191,20068
5,1407,850.0,830,1193,1080,603.0,1.0,202,64,138,210,46.0,323,525,3.0,12.0,8.0,66,454.0,846,46.0,2.0,47,47,94,98,0.0,7683,88421,212,589,1081,1070,1117,1159,1117,0.0,110.0,486.0,16.0,85939,63614,48918,10186,27092,517
6,7618,6561.0,6371,7050,6622,3812.0,10.0,1750,4,1746,3675,3287.0,4838,6588,362.0,520.0,107.0,464,5572.0,944,464.0,64.0,365,644,1009,1939,19.0,32119,581068,4381,6712,6615,6633,6663,6516,6510,0.0,2070.0,6141.0,83.0,456371,331620,202856,85109,169963,6512
7,385,272.0,158,289,195,127.0,2.0,25,14,11,145,143.0,145,170,0.0,0.0,0.0,15,169.0,955,13.0,1.0,14,37,51,52,0.0,3483,41408,178,175,284,289,296,314,291,0.0,0.0,265.0,0.0,31082,21916,14157,5189,12309,172
8,15671,11375.0,14143,14222,9359,9807.0,62.0,2986,53,2933,7977,6675.0,8381,11367,983.0,174.0,172.0,829,11108.0,887,501.0,95.0,55,2771,2826,3031,0.0,45688,461744,8554,12385,14246,14264,14571,14717,14710,10.0,7701.0,7113.0,93.0,1031351,770327,288840,329548,421297,11278
9,16122,10039.0,11215,11701,10180,9451.0,252.0,1050,18,1032,13034,10513.0,13588,14638,2157.0,159.0,252.0,1941,10544.0,923,1458.0,963.0,74,2011,2085,3006,0.0,51879,676002,13418,15915,12072,11787,11699,11354,11354,8.0,6502.0,12475.0,96.0,843659,649462,313611,143236,392840,14505
10,11786,10005.0,10301,9932,8104,5703.0,86.0,1946,37,1909,4683,3392.0,4886,6832,296.0,148.0,120.0,673,6115.0,906,609.0,151.0,12,1492,1504,1707,0.0,17530,415213,4754,7952,9378,9168,9198,9081,9014,17.0,1145.0,3261.0,145.0,553319,394180,199654,101490,255126,6745
11,13293,11104.0,11942,11606,12861,4355.0,2.0,1431,3,1428,5656,5379.0,7401,8832,565.0,738.0,77.0,460,8409.0,896,326.0,72.0,82,1666,1748,2143,0.0,25507,566658,7501,10407,10190,10107,10320,10458,10457,0.0,2013.0,2797.0,33.0,606640,462526,235676,76301,296484,8788
12,9608,8324.0,9629,8597,8870,7513.0,4.0,731,172,559,4317,1945.0,6122,6853,1346.0,1069.0,69.0,237,4548.0,857,234.0,51.0,1,885,886,1322,0.0,20856,462062,5386,8818,8545,8504,8616,8268,8260,2.0,1532.0,1409.0,69.0,545272,430440,139490,80348,326221,6830
1,6691,6376.0,6245,6253,6020,6145.0,31.0,668,50,618,2836,2449.0,4490,5158,327.0,424.0,64.0,569,4355.0,961,478.0,76.0,48,1797,1845,2647,0.0,38597,593697,4153,5205,2710,3161,3756,6319,6319,9.0,934.0,6681.0,51.0,399738,313582,100642,130423,176854,5122
2,10283,6701.0,7368,9198,8460,7953.0,20.0,3736,1459,2277,3408,1247.0,4114,7850,109.0,500.0,128.0,225,6792.0,919,377.0,111.0,552,668,1220,1825,0.0,30535,699455,3246,8467,4275,5284,6051,8745,8737,20.0,975.0,3571.0,164.0,544365,361387,116275,216140,222924,7780
3,7724,6969.0,6687,7222,6480,6253.0,56.0,166,52,114,4412,3227.0,5646,5812,370.0,491.0,72.0,887,5729.0,849,568.0,61.0,38,1075,1113,1815,1.0,34983,540408,5476,5990,3117,3704,4351,6924,6912,1.0,2940.0,8260.0,36.0,472772,385136,128757,130682,215095,5781
4,26142,21828.0,21584,23225,22108,23654.0,43.0,1575,189,1386,14833,5421.0,17979,19554,2710.0,1600.0,411.0,2923,17393.0,877,2386.0,600.0,27,3394,3421,3283,1.0,67427,885705,21506,24053,9221,11302,13574,22479,22475,2.0,8834.0,29064.0,347.0,1584461,1250335,305257,417005,871483,19200
5,1385,865.0,810,1085,977,636.0,2.0,155,43,112,381,180.0,478,633,48.0,21.0,13.0,84,607.0,846,76.0,81.0,59,117,176,150,0.0,6531,91446,386,701,519,677,793,1140,1128,2.0,303.0,710.0,12.0,86553,64616,49651,10429,26844,622
6,7393,6693.0,5947,6890,6145,3812.0,4.0,1465,8,1457,3759,3289.0,4806,6271,449.0,452.0,103.0,445,5448.0,972,646.0,83.0,332,539,871,1738,33.0,32728,557857,5007,6221,2598,3209,3836,6649,6575,118.0,2129.0,8525.0,77.0,462699,340010,205941,88692,170347,6211
7,407,281.0,175,331,336,139.0,0.0,21,14,7,125,122.0,125,146,0.0,0.0,2.0,10,138.0,1246,16.0,3.0,11,35,46,51,0.0,3424,39415,153,153,148,204,219,343,310,0.0,0.0,63.0,3.0,30923,21940,13828,5611,12322,146
8,17545,13491.0,14045,14190,13251,10797.0,101.0,2556,61,2495,8620,7077.0,9144,11700,982.0,220.0,167.0,1484,10290.0,913,777.0,81.0,50,3292,3342,2752,0.0,54928,744586,9419,12029,6144,7468,8887,14685,14640,204.0,6779.0,8716.0,103.0,1042097,786511,290419,344483,419379,11617
9,14234,9820.0,11315,10969,10055,7122.0,57.0,882,8,874,12771,10085.0,13766,14648,2331.0,320.0,220.0,3557,11353.0,913,1508.0,759.0,91,2222,2313,3192,4.0,51719,674235,13577,15439,5513,6580,7276,11247,11247,3.0,10302.0,10078.0,93.0,853780,662221,314227,152300,396147,14563
10,11129,9564.0,9377,9736,7703,7815.0,7.0,1776,22,1754,4464,3218.0,4698,6474,146.0,154.0,153.0,641,6059.0,950,606.0,118.0,6,1341,1347,2183,0.0,20643,460900,4381,7440,4885,5846,6830,9857,9663,23.0,1240.0,3846.0,140.0,561369,405290,201608,107177,256937,6354
11,13402,11450.0,11793,12315,13286,4870.0,16.0,1129,5,1124,5604,4942.0,7062,8191,687.0,570.0,85.0,508,7540.0,890,534.0,134.0,108,2077,2185,2095,0.0,29111,637390,7299,9830,4847,6001,6987,11208,11208,1.0,2878.0,2197.0,49.0,615677,474430,241427,75263,301625,8151
12,9767,8597.0,9258,8690,8686,8172.0,1.0,616,239,377,4557,2784.0,6320,6936,1255.0,1068.0,126.0,165,5435.0,904,223.0,60.0,0,944,944,1432,0.0,27075,488452,5340,8390,4044,4783,5586,8589,8578,352.0,4322.0,1469.0,52.0,553550,441198,141201,80176,333317,6914
1,6475,6147.0,5948,5978,6534,5711.0,31.0,605,52,553,2552,2225.0,4360,4965,194.0,490.0,53.0,612,4321.0,916,531.0,92.0,40,1463,1503,2502,0.0,35442,399958,4533,5173,0,0,3,6005,6005,8.0,2342.0,6696.0,47.0,404311,320431,99962,138532,177046,4941
2,10359,6858.0,7055,8911,7539,7005.0,19.0,3462,1041,2421,3559,867.0,4140,7602,252.0,446.0,130.0,189,6062.0,922,453.0,140.0,422,122,544,1049,0.0,30273,657561,3480,8446,3,0,2,8322,8320,42.0,1020.0,3293.0,103.0,550876,371435,115451,228050,222397,7522
3,7122,6588.0,6408,6357,7419,6622.0,93.0,102,24,78,4240,3326.0,5477,5579,393.0,599.0,67.0,681,5500.0,936,741.0,35.0,18,1010,1028,1916,0.0,35993,506091,5657,5873,0,4,4,6718,6728,14.0,2512.0,7836.0,31.0,477383,392210,129416,134699,215663,5551
4,24993,21692.0,20867,21855,20627,22424.0,241.0,1202,107,1095,14682,7277.0,17337,18539,2649.0,1371.0,342.0,3898,15637.0,898,2524.0,271.0,27,3042,3069,2857,2.0,68023,880627,20317,22109,0,0,0,22018,22017,11.0,10543.0,41511.0,414.0,1603624,1276027,303130,432238,880875,18238
5,1365,982.0,980,1101,1181,608.0,0.0,110,41,69,569,91.0,614,724,89.0,6.0,14.0,84,703.0,879,154.0,116.0,78,127,205,344,0.0,6914,95089,606,787,0,0,1,1068,1065,90.0,310.0,1035.0,14.0,87172,65634,50395,10678,26599,712
6,7118,6728.0,6021,6484,6743,3876.0,3.0,1056,76,980,3652,3121.0,4805,5861,352.0,403.0,76.0,703,5171.0,945,712.0,24.0,316,471,787,1396,13.0,30005,357164,4823,5758,0,0,0,6426,6290,82.0,4065.0,9458.0,61.0,469114,348613,209073,92425,170731,5815
7,368,266.0,177,249,309,96.0,0.0,29,3,26,85,82.0,85,114,2.0,0.0,1.0,4,110.0,1055,9.0,2.0,26,35,61,42,0.0,3663,36861,102,116,0,0,0,302,287,0.0,23.0,127.0,1.0,30765,21963,13507,6067,12336,113
8,15846,14091.0,12626,13680,13679,10815.0,146.0,1814,9,1805,8562,5723.0,9046,10860,1340.0,260.0,155.0,916,8931.0,909,1165.0,58.0,56,2790,2846,2544,0.0,61985,764016,8978,11092,76,76,66,14284,14230,153.0,6963.0,10560.0,55.0,1052954,803034,292006,360095,417469,10799
9,14767,9585.0,11658,10829,11197,7763.0,82.0,792,42,750,13040,7545.0,13867,14659,2600.0,275.0,184.0,4227,11952.0,930,1866.0,924.0,67,1769,1836,3265,0.0,52505,637188,13678,15244,0,1,6,11035,11032,2.0,6813.0,16615.0,169.0,864022,675231,314845,161937,399482,14631
10,11043,9634.0,8649,9409,8612,9752.0,62.0,1360,1,1359,4983,2880.0,5144,6504,269.0,127.0,107.0,850,6206.0,904,475.0,48.0,9,1375,1384,1419,0.0,19680,422469,4960,7109,0,3,7,9266,9211,72.0,1241.0,3452.0,151.0,569536,416714,203581,113182,258760,6427
11,12603,10708.0,11440,11490,12510,9006.0,139.0,857,9,848,5183,4457.0,6473,7330,682.0,595.0,78.0,643,7298.0,897,836.0,227.0,66,1549,1615,2018,0.0,29783,620818,6340,9023,0,2,5,11158,11158,4.0,2306.0,4875.0,65.0,624848,486639,247317,74240,306854,7304
12,9434,8118.0,8636,8181,9275,8492.0,7.0,497,350,147,4702,3422.0,6326,6823,1079.0,929.0,81.0,544,5645.0,927,250.0,93.0,8,858,866,1748,0.0,25302,398382,5299,7394,1,0,6,7973,7962,67.0,1540.0,1596.0,66.0,561955,452225,142932,80005,340568,6803
1,6455,6096.0,3809,1650,4675,5984.0,17.0,401,32,369,2049,1796.0,4090,4491,164.0,688.0,45.0,657,3669.0,886,365.0,76.0,32,1130,1162,2661,5.0,34966,464689,4207,4713,0,0,0,2915,5711,20.0,502.0,5977.0,44.0,408937,327429,99288,147145,177239,4477
2,10413,7208.0,3562,2715,4600,8045.0,10.0,3124,813,2311,3895,976.0,4355,7479,364.0,358.0,132.0,324,6598.0,933,299.0,24.0,439,457,896,843,0.0,24666,467963,3826,8082,0,0,0,2458,6347,14.0,1733.0,4480.0,104.0,557465,381762,114633,240616,221871,7396
3,7087,6555.0,4319,1294,6632,6901.0,25.0,55,14,41,3795,2864.0,5163,5218,301.0,587.0,56.0,758,5190.0,915,513.0,49.0,9,929,938,2292,10.0,34620,530330,5189,5294,0,0,0,2235,5723,193.0,1755.0,9073.0,27.0,482040,399415,130079,138840,216233,5195
4,23495,20952.0,12299,3966,11766,20952.0,20.0,716,120,596,14357,8119.0,17218,17934,3024.0,1372.0,325.0,2804,14337.0,882,1095.0,300.0,12,2393,2405,2658,5.0,53100,745001,19647,21163,0,0,0,9032,19393,238.0,10774.0,48263.0,319.0,1623018,1302246,301018,448028,890369,17704
5,1265,982.0,529,199,655,477.0,1.0,64,22,42,402,63.0,463,527,28.0,11.0,4.0,79,514.0,852,46.0,168.0,29,32,61,327,0.0,5951,83712,450,546,0,0,0,449,1007,91.0,196.0,887.0,4.0,87796,66669,51151,10932,26356,526
6,6872,6661.0,3642,1247,4098,4476.0,2.0,749,291,458,3291,2538.0,4483,5232,395.0,426.0,55.0,641,4462.0,972,302.0,9.0,221,364,585,952,15.0,30672,416160,4720,5393,0,0,0,2253,5844,175.0,2087.0,6837.0,95.0,475619,357433,212252,96315,171116,5211
7,321,219.0,92,90,148,89.0,0.0,20,1,19,61,58.0,61,81,0.0,0.0,1.0,1,78.0,1581,8.0,0.0,25,50,75,14,0.0,3226,41131,67,78,0,0,0,124,237,0.0,0.0,135.0,0.0,30608,21987,13194,6560,12349,80
8,15405,14257.0,7838,2936,9936,9669.0,146.0,1393,11,1382,9112,6023.0,9681,11074,1731.0,348.0,129.0,1241,8744.0,942,925.0,92.0,17,1884,1901,1964,0.0,54000,719958,9916,10984,0,0,0,5663,12521,31.0,5007.0,6632.0,118.0,1063924,819905,293603,376415,415568,11032
9,14368,8977.0,7188,2185,6327,21581.0,215.0,683,17,666,13426,7926.0,14173,14856,2845.0,267.0,188.0,2373,11978.0,981,966.0,821.0,48,1939,1987,2305,0.0,46678,603906,13675,14824,0,0,0,3962,9347,5.0,7242.0,15613.0,130.0,874387,688496,315464,172184,402845,14844
10,10634,9758.0,5072,2920,5806,9784.0,74.0,875,8,867,5447,3173.0,5617,6492,497.0,145.0,112.0,856,6201.0,961,416.0,171.0,2,1102,1104,1021,0.0,19970,355137,5406,6841,0,0,0,3651,7926,303.0,2891.0,4795.0,160.0,577822,428459,205573,119524,260596,6417
11,13264,11322.0,6076,3046,9863,9107.0,59.0,579,0,579,5590,4328.0,6662,7241,708.0,506.0,82.0,638,6875.0,961,541.0,479.0,40,1248,1288,2176,0.0,26906,449337,6504,9241,0,0,0,3697,9008,83.0,1884.0,6252.0,53.0,634155,499164,253351,73230,312175,7192
12,9285,8209.0,4929,1690,4695,13573.0,28.0,360,127,233,4846,2605.0,6604,6964,1273.0,1093.0,64.0,494,5877.0,888,221.0,352.0,14,798,812,2702,0.0,23441,372094,4734,6098,0,0,0,2870,6867,46.0,1567.0,5054.0,70.0,570486,463527,144685,79835,347976,6975
