Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
14,24811.0,19013.0,22134.0,25892.0,35659.0,10443.0,763.0,8765.0,7290.0,1475.0,7305.0,7051.0,18735.0,27500.0,295.0,513.0,167.0,2881.0,27312.0,869,113.0,113.0,438.0,2429.0,2867.0,6401.0,573.0,27136.0,538493.0,9301.0,28264.0,26301.0,25345.0,25221.0,25561.0,25561.0,0.0,487.0,2374.0,3.0,1179214,760249,333649,75130,769296,27524.0
15,22511.0,10587.0,17751.0,16888.0,21144.0,7787.0,3205.0,830.0,565.0,265.0,7999.0,7856.0,16362.0,17192.0,303.0,449.0,173.0,2549.0,15029.0,783,1010.0,225.0,450.0,2461.0,2911.0,6557.0,17.0,32197.0,526708.0,14476.0,16342.0,17213.0,17061.0,17212.0,17248.0,17094.0,0.0,1754.0,2599.0,371.0,885826,620228,245263,90954,547903,17057.0
16,30667.0,15919.0,12796.0,22188.0,23014.0,17654.0,2511.0,3803.0,2126.0,1677.0,17305.0,16634.0,25531.0,29334.0,517.0,121.0,470.0,5438.0,25190.0,914,1712.0,713.0,170.0,3975.0,4145.0,9734.0,3.0,38662.0,563270.0,27451.0,29677.0,24221.0,23339.0,23686.0,23902.0,22959.0,0.0,481.0,2291.0,83.0,1048425,730399,288876,59188,699069,29800.0
17,27202.0,18739.0,21747.0,23602.0,23635.0,9501.0,736.0,1658.0,302.0,1356.0,14975.0,13727.0,14975.0,16633.0,628.0,0.0,232.0,1188.0,15790.0,912,586.0,302.0,58.0,5229.0,5287.0,7597.0,0.0,40175.0,456471.0,17010.0,23967.0,24297.0,24505.0,24074.0,21044.0,20828.0,0.0,1664.0,1170.0,45.0,1276119,759053,395498,103681,776477,17093.0
18,37925.0,10817.0,31395.0,34599.0,26936.0,5235.0,1022.0,6568.0,3475.0,3093.0,12591.0,9867.0,24308.0,30876.0,424.0,0.0,276.0,3983.0,19633.0,788,1773.0,220.0,409.0,3523.0,3932.0,11443.0,0.0,64196.0,1759470.0,21746.0,31179.0,32123.0,32171.0,33364.0,34278.0,34487.0,0.0,672.0,467.0,600.0,1431938,974988,395411,127674,908149,31053.0
19,25060.0,10349.0,25385.0,23891.0,22713.0,11416.0,1187.0,5368.0,620.0,4748.0,6611.0,5415.0,19876.0,25244.0,1310.0,362.0,250.0,2027.0,23044.0,828,1120.0,265.0,342.0,1883.0,2225.0,6220.0,0.0,42917.0,541182.0,22705.0,25938.0,23015.0,23233.0,23762.0,24620.0,24620.0,1.0,3334.0,1695.0,333.0,1195732,810692,332687,50742,812119,25060.0
1,25896.0,11354.0,19947.0,24638.0,22835.0,15374.0,1226.0,158.0,26.0,132.0,10883.0,8758.0,21189.0,21347.0,1075.0,0.0,170.0,4027.0,17840.0,879,2519.0,1018.0,114.0,2603.0,2717.0,9707.0,0.0,52621.0,1292758.0,21248.0,21252.0,24533.0,24299.0,25009.0,24075.0,24075.0,25.0,2206.0,1499.0,326.0,1128350,818025,319474,52664,756211,21290.0
2,32530.0,13856.0,27715.0,30478.0,18795.0,13772.0,1038.0,5549.0,1165.0,4384.0,11537.0,11341.0,25197.0,30746.0,103.0,76.0,407.0,949.0,29195.0,864,532.0,476.0,145.0,5869.0,6014.0,13529.0,235.0,96744.0,1412924.0,11890.0,27273.0,32352.0,31554.0,32038.0,32263.0,32075.0,10.0,1511.0,2928.0,6.0,1634444,1069870,445675,177331,1011438,30562.0
3,47586.0,28622.0,38568.0,36318.0,43916.0,32864.0,1882.0,8301.0,5214.0,3087.0,15549.0,12539.0,35414.0,43715.0,1393.0,0.0,629.0,11071.0,25694.0,895,3710.0,2738.0,237.0,5048.0,5285.0,9591.0,1262.0,4415.0,1079972.0,24137.0,40301.0,45201.0,43080.0,41565.0,45485.0,44279.0,0.0,3180.0,7086.0,236.0,1809732,1272738,495315,83913,1230504,43113.0
4,20217.0,7645.0,18389.0,17949.0,14007.0,7022.0,2416.0,3730.0,1911.0,1819.0,9355.0,8359.0,17091.0,20821.0,880.0,1016.0,354.0,1816.0,17260.0,861,419.0,154.0,42.0,4282.0,4324.0,6302.0,381.0,46565.0,921000.0,15515.0,19795.0,18919.0,18469.0,18070.0,18095.0,18037.0,0.0,3542.0,2282.0,420.0,942010,557578,286258,82825,572928,20605.0
5,39231.0,20793.0,33645.0,38645.0,32692.0,20508.0,1124.0,1203.0,399.0,804.0,12915.0,9924.0,26914.0,28117.0,644.0,3130.0,215.0,392.0,23141.0,903,1808.0,440.0,521.0,4245.0,4766.0,9726.0,289.0,57508.0,721784.0,27967.0,38275.0,34037.0,32177.0,34792.0,34121.0,33358.0,0.0,3053.0,2620.0,354.0,1514432,1111115,487441,57275,969716,27949.0
6,39327.0,23440.0,27413.0,37108.0,32402.0,15100.0,1829.0,4021.0,1383.0,2638.0,15149.0,12913.0,28869.0,32890.0,989.0,677.0,544.0,5284.0,27094.0,879,1365.0,416.0,145.0,9930.0,10075.0,13612.0,1260.0,69797.0,958130.0,32812.0,37844.0,34397.0,32889.0,34390.0,33934.0,33934.0,13072.0,1112.0,1951.0,460.0,1743930,1114311,531226,160393,1052310,32517.0
7,18702.0,11095.0,14971.0,16908.0,14072.0,9527.0,2689.0,1262.0,402.0,860.0,8912.0,8763.0,12669.0,13931.0,141.0,199.0,238.0,2969.0,15553.0,876,711.0,352.0,89.0,2329.0,2418.0,6217.0,0.0,39129.0,572718.0,10435.0,19586.0,19966.0,19431.0,18898.0,19721.0,19721.0,0.0,1053.0,1313.0,301.0,958405,676090,246456,80076,631871,13753.0
8,28414.0,19284.0,25414.0,21601.0,24475.0,14985.0,2068.0,3893.0,2870.0,1023.0,14358.0,11885.0,23196.0,27089.0,348.0,66.0,320.0,3640.0,22029.0,859,536.0,509.0,229.0,3591.0,3820.0,11554.0,0.0,29985.0,1339077.0,15572.0,28074.0,25971.0,25626.0,26485.0,26969.0,26961.0,0.0,780.0,681.0,26.0,1334152,832757,385851,137570,810730,24552.0
9,25294.0,13692.0,24449.0,23886.0,20410.0,12948.0,691.0,2248.0,318.0,1930.0,10946.0,10376.0,20323.0,22571.0,598.0,0.0,246.0,7640.0,22191.0,852,1165.0,67.0,385.0,2168.0,2553.0,7802.0,224.0,40920.0,697510.0,13807.0,26844.0,25010.0,25017.0,26147.0,24954.0,24954.0,0.0,1214.0,1620.0,339.0,1074304,646528,290663,83236,700404,22353.0
10,33504.0,21780.0,26212.0,23569.0,25665.0,19403.0,1510.0,2500.0,6.0,2494.0,15593.0,14487.0,28705.0,31205.0,1168.0,0.0,261.0,5357.0,21224.0,819,1199.0,318.0,1544.0,2701.0,4245.0,14082.0,0.0,70645.0,1074368.0,29968.0,30860.0,29896.0,29829.0,30856.0,32032.0,15995.0,0.0,499.0,2970.0,134.0,1505324,978012,411532,104528,989261,31373.0
11,20249.0,8829.0,17507.0,18368.0,14264.0,14088.0,1053.0,431.0,214.0,217.0,7447.0,6059.0,17697.0,18128.0,1032.0,2656.0,146.0,1773.0,15030.0,796,1243.0,99.0,634.0,2005.0,2639.0,7181.0,0.0,42993.0,793961.0,14063.0,18179.0,19735.0,18665.0,19118.0,19586.0,15831.0,449.0,2188.0,1468.0,208.0,964655,646892,285904,50876,627875,18189.0
12,17566.0,6227.0,15594.0,16417.0,17956.0,10603.0,5487.0,1987.0,1334.0,653.0,11460.0,10214.0,14922.0,16909.0,787.0,473.0,130.0,4102.0,12930.0,809,886.0,451.0,190.0,2946.0,3136.0,8358.0,3783.0,38366.0,706547.0,8659.0,18956.0,17581.0,17038.0,17704.0,16760.0,16404.0,0.0,1247.0,1400.0,14.0,922087,630255,212401,126182,583503,16865.0
13,22639.0,10590.0,20807.0,16123.0,16731.0,7032.0,233.0,211.0,47.0,164.0,9224.0,5537.0,11393.0,11604.0,1514.0,868.0,126.0,1426.0,6296.0,926,2359.0,2037.0,110.0,1492.0,1602.0,4115.0,237.0,48800.0,853176.0,12186.0,15412.0,13902.0,13575.0,13675.0,13606.0,13402.0,0.0,4954.0,4843.0,18.0,561293,405318,182830,28648,349813,11478.0
14,23098.0,15821.0,18018.0,22118.0,26618.0,15703.0,2048.0,7580.0,6451.0,1129.0,9513.0,9055.0,21094.0,28674.0,459.0,484.0,198.0,1867.0,28033.0,880,138.0,138.0,524.0,2823.0,3347.0,7119.0,405.0,42521.0,760870.0,11679.0,27051.0,21974.0,20599.0,22699.0,23501.0,23501.0,0.0,780.0,1606.0,3.0,1205436,786599,339016,73302,793118,28684.0
15,20111.0,9276.0,14519.0,15310.0,15232.0,14047.0,3011.0,538.0,462.0,76.0,9038.0,8630.0,17526.0,18064.0,416.0,150.0,191.0,2045.0,16911.0,814,637.0,326.0,814.0,2674.0,3488.0,4891.0,1271.0,117802.0,382821.0,14562.0,15363.0,16523.0,16548.0,16453.0,16010.0,15750.0,0.0,1783.0,2642.0,620.0,900332,636947,250219,87508,562605,17873.0
16,24336.0,13662.0,19612.0,22312.0,22415.0,16071.0,1066.0,2684.0,1133.0,1551.0,14516.0,13814.0,23153.0,25837.0,1667.0,0.0,478.0,5584.0,24613.0,897,1593.0,485.0,117.0,4010.0,4127.0,9696.0,261.0,40604.0,920475.0,24145.0,24140.0,21482.0,20562.0,20824.0,21688.0,20786.0,0.0,2078.0,4232.0,181.0,1061204,747581,288948,57017,715237,25482.0
17,27256.0,17953.0,21545.0,20432.0,20265.0,16476.0,721.0,1193.0,96.0,1097.0,13964.0,12911.0,13964.0,15157.0,967.0,0.0,236.0,1259.0,14857.0,932,444.0,227.0,104.0,1702.0,1806.0,7941.0,63.0,47600.0,515756.0,14987.0,15034.0,21891.0,21664.0,21591.0,20723.0,20723.0,0.0,2250.0,814.0,27.0,1295188,782896,399169,102833,793186,14989.0
18,42325.0,17535.0,33399.0,32550.0,28146.0,4808.0,1023.0,5122.0,2823.0,2299.0,12132.0,10501.0,22478.0,27600.0,384.0,27.0,328.0,3996.0,22359.0,838,1994.0,621.0,271.0,3430.0,3701.0,12898.0,1058.0,66730.0,1931856.0,23738.0,27272.0,32054.0,31942.0,32512.0,34581.0,34451.0,0.0,567.0,367.0,582.0,1450000,998315,396762,126416,926821,27272.0
19,23293.0,10313.0,20885.0,22113.0,16631.0,16308.0,997.0,4055.0,138.0,3917.0,7828.0,6005.0,20575.0,24630.0,1668.0,2610.0,415.0,3163.0,18572.0,840,1078.0,148.0,301.0,1703.0,2004.0,6564.0,0.0,40483.0,897578.0,22255.0,26442.0,20937.0,20128.0,20668.0,23054.0,23054.0,22.0,3363.0,2114.0,481.0,1214204,832457,339023,50208,824971,26796.0
1,24067.0,10801.0,21990.0,20915.0,18808.0,18117.0,668.0,71.0,23.0,48.0,10474.0,8312.0,16017.0,16088.0,1062.0,45.0,147.0,2967.0,12187.0,863,1404.0,698.0,113.0,2634.0,2747.0,9729.0,23.0,38810.0,1292511.0,16903.0,17724.0,17356.0,19639.0,21119.0,21432.0,21028.0,22.0,1695.0,1055.0,273.0,1140425,835421,324223,53058,763184,16231.0
2,31933.0,13830.0,27086.0,29404.0,18186.0,21260.0,643.0,3360.0,799.0,2561.0,11112.0,9843.0,16607.0,19967.0,176.0,68.0,343.0,1855.0,19060.0,874,572.0,327.0,120.0,5568.0,5688.0,10268.0,378.0,68684.0,1219003.0,11363.0,32476.0,24773.0,26919.0,28413.0,29407.0,31625.0,48.0,2838.0,1359.0,86.0,1657010,1100073,447774,176666,1033428,21970.0
3,44936.0,27859.0,39462.0,34667.0,32375.0,40472.0,867.0,6851.0,3269.0,3582.0,17610.0,12474.0,33058.0,39909.0,1569.0,160.0,612.0,8771.0,26917.0,897,3078.0,2383.0,192.0,4469.0,4661.0,10178.0,1282.0,7688.0,890168.0,22081.0,39078.0,38000.0,39851.0,41642.0,44301.0,46450.0,5.0,4145.0,9855.0,314.0,1775173,1273033,485133,77917,1213963,39719.0
4,20555.0,8678.0,19627.0,16846.0,10519.0,12837.0,2058.0,2144.0,385.0,1759.0,9819.0,8779.0,17113.0,19257.0,1009.0,1025.0,349.0,2297.0,16372.0,891,474.0,196.0,54.0,3940.0,3994.0,5901.0,305.0,29638.0,767707.0,15275.0,19326.0,14338.0,15552.0,16271.0,16706.0,16379.0,6.0,3087.0,1489.0,255.0,956796,577547,288845,81169,587829,19157.0
5,42121.0,20518.0,31976.0,35238.0,34913.0,25976.0,492.0,1136.0,332.0,804.0,12754.0,10909.0,27757.0,28893.0,705.0,3085.0,315.0,4042.0,25441.0,913,1521.0,519.0,587.0,3892.0,4479.0,11005.0,893.0,18811.0,763203.0,27406.0,41637.0,33872.0,35396.0,36420.0,36359.0,34144.0,0.0,3068.0,2703.0,308.0,1500570,1143359,489781,51523,963826,28737.0
6,35008.0,20633.0,25945.0,35760.0,30382.0,29358.0,719.0,3360.0,329.0,3031.0,14315.0,12433.0,27474.0,30834.0,1070.0,1633.0,398.0,3352.0,19180.0,889,1072.0,834.0,118.0,9661.0,9779.0,13205.0,1583.0,32295.0,898043.0,28713.0,39692.0,31224.0,32905.0,34610.0,35813.0,32993.0,4856.0,1657.0,3007.0,406.0,1766084,1145935,532689,161606,1072331,30784.0
7,16538.0,9352.0,15490.0,15299.0,10138.0,10636.0,1606.0,1214.0,749.0,465.0,7608.0,6682.0,10404.0,11618.0,284.0,0.0,131.0,2431.0,9776.0,817,590.0,438.0,120.0,2196.0,2316.0,6192.0,0.0,21934.0,457986.0,7003.0,17151.0,15390.0,16260.0,17029.0,16904.0,15060.0,1.0,1362.0,683.0,205.0,966611,691249,243664,77399,647965,11929.0
8,29242.0,17862.0,23755.0,19887.0,14352.0,17919.0,2538.0,3166.0,2240.0,926.0,12032.0,8461.0,17567.0,20733.0,314.0,79.0,277.0,3813.0,16966.0,851,639.0,577.0,177.0,2983.0,3160.0,9945.0,6.0,48417.0,996044.0,14406.0,26078.0,18590.0,21423.0,23179.0,24674.0,21065.0,2.0,755.0,623.0,47.0,1349514,857326,387259,136395,826597,20709.0
9,23135.0,11352.0,23317.0,23165.0,10252.0,17008.0,456.0,1158.0,260.0,898.0,11417.0,10463.0,18185.0,19343.0,739.0,195.0,391.0,4162.0,17910.0,856,693.0,295.0,433.0,2815.0,3248.0,8490.0,320.0,37011.0,685054.0,15987.0,26310.0,20473.0,23849.0,26595.0,25315.0,28067.0,10.0,1508.0,2129.0,285.0,1088039,667115,293018,81411,714469,18928.0
10,32474.0,19856.0,26553.0,24285.0,19621.0,28590.0,1224.0,2288.0,29.0,2259.0,15352.0,13846.0,26944.0,29232.0,1213.0,529.0,509.0,3067.0,20934.0,757,1219.0,426.0,1118.0,2686.0,3804.0,14317.0,95.0,49186.0,781638.0,25296.0,27440.0,20138.0,25049.0,29053.0,29501.0,15893.0,99.0,838.0,3494.0,261.0,1530628,1006680,417604,104994,1008157,29499.0
11,21689.0,10393.0,19030.0,15474.0,9618.0,21072.0,1242.0,470.0,164.0,306.0,7240.0,5640.0,16573.0,17043.0,1504.0,2498.0,148.0,1950.0,15411.0,796,1023.0,289.0,576.0,2068.0,2644.0,8831.0,0.0,32474.0,956580.0,15320.0,18850.0,15308.0,16558.0,18405.0,21173.0,22306.0,180.0,2967.0,1814.0,186.0,979805,664456,289697,50231,640186,17477.0
12,15720.0,7186.0,17404.0,15029.0,16253.0,12932.0,1446.0,2103.0,1507.0,596.0,9057.0,6842.0,11805.0,13908.0,912.0,259.0,139.0,2463.0,9376.0,782,360.0,727.0,271.0,3058.0,3329.0,9697.0,42.0,43871.0,810019.0,8336.0,16595.0,12738.0,14259.0,15838.0,16518.0,22211.0,0.0,1530.0,1117.0,36.0,933826,647885,213187,124256,597462,13721.0
13,18958.0,9614.0,19934.0,17638.0,10305.0,11675.0,332.0,187.0,37.0,150.0,9900.0,6287.0,12107.0,12294.0,1924.0,581.0,122.0,2124.0,7198.0,918,999.0,1709.0,537.0,1572.0,2109.0,6364.0,139.0,24199.0,841281.0,10357.0,14613.0,13366.0,15235.0,16397.0,16524.0,11428.0,0.0,5001.0,7207.0,31.0,571539,418007,186441,28683,356464,12180.0
14,23462.0,13446.0,14652.0,19960.0,14619.0,17984.0,1287.0,5505.0,2780.0,2725.0,10019.0,8963.0,15974.0,21479.0,446.0,327.0,222.0,1737.0,14681.0,848,75.0,209.0,315.0,2854.0,3169.0,6834.0,536.0,1122.0,523096.0,9730.0,25763.0,17825.0,20036.0,22430.0,21852.0,22283.0,4.0,620.0,1564.0,39.0,1232242,813861,344469,71517,817678,21504.0
15,17924.0,9054.0,15319.0,15942.0,14593.0,14957.0,1558.0,201.0,105.0,96.0,7895.0,8117.0,16580.0,16781.0,609.0,321.0,181.0,2461.0,15618.0,786,725.0,229.0,430.0,3138.0,3568.0,6915.0,971.0,37076.0,829192.0,14319.0,15436.0,12457.0,13686.0,14532.0,16146.0,16247.0,5.0,1853.0,2676.0,194.0,915075,654115,255274,84192,577700,16772.0
16,21199.0,13126.0,16238.0,21519.0,19325.0,16795.0,435.0,1617.0,235.0,1382.0,15841.0,15314.0,23861.0,25478.0,3394.0,38.0,564.0,6367.0,23120.0,864,1562.0,828.0,79.0,3741.0,3820.0,9390.0,1005.0,30266.0,650281.0,20891.0,24433.0,16372.0,19687.0,19384.0,19504.0,9380.0,5.0,2129.0,5428.0,41.0,1074137,765168,289021,54926,731778,25597.0
17,22902.0,14314.0,20164.0,21211.0,19195.0,24075.0,245.0,1470.0,330.0,1140.0,13680.0,11672.0,15002.0,16472.0,1122.0,600.0,345.0,1699.0,14147.0,934,734.0,288.0,66.0,3784.0,3850.0,8207.0,4.0,34761.0,758252.0,13563.0,19641.0,15206.0,17140.0,18630.0,18881.0,16814.0,75.0,1721.0,683.0,69.0,1314542,807489,402873,101993,810254,16720.0
18,38252.0,17054.0,32779.0,29226.0,22952.0,12131.0,683.0,4528.0,2447.0,2081.0,12084.0,10350.0,18656.0,23184.0,693.0,80.0,240.0,2487.0,21343.0,825,584.0,511.0,263.0,4203.0,4466.0,11937.0,0.0,48782.0,1528644.0,23456.0,26677.0,22493.0,26180.0,28859.0,32535.0,33041.0,12.0,689.0,781.0,272.0,1468290,1022201,398119,125169,945878,22881.0
19,29131.0,12647.0,27776.0,22989.0,13611.0,27093.0,801.0,2492.0,270.0,2222.0,9726.0,7977.0,18533.0,21025.0,2316.0,1964.0,468.0,3152.0,16281.0,877,584.0,218.0,277.0,2584.0,2861.0,7574.0,38.0,31109.0,819727.0,21199.0,22793.0,17718.0,20280.0,22496.0,23110.0,21050.0,86.0,4027.0,2870.0,240.0,1232962,854805,345481,49681,838027,22047.0
1,18647.0,10688.0,13299.0,16150.0,16795.0,33856.0,779.0,159.0,24.0,135.0,10963.0,8998.0,19826.0,19985.0,1107.0,2857.0,210.0,1469.0,19032.0,914,1080.0,917.0,97.0,2434.0,2531.0,6948.0,98.0,41793.0,1050499.0,15068.0,17380.0,0.0,300.0,644.0,19249.0,16313.0,241.0,1563.0,910.0,85.0,1152629,853188,329043,53456,770221,19856.0
2,31943.0,16976.0,21086.0,27095.0,26528.0,33615.0,90.0,2246.0,576.0,1670.0,11783.0,11050.0,27507.0,29753.0,251.0,2319.0,326.0,2342.0,28626.0,938,708.0,232.0,100.0,5380.0,5480.0,13841.0,2531.0,44292.0,1034273.0,13256.0,29264.0,327.0,821.0,1577.0,26692.0,26328.0,85.0,1569.0,1291.0,128.0,1679886,1131128,449884,176005,1055896,31996.0
3,52138.0,21319.0,27691.0,41994.0,51873.0,52651.0,924.0,5407.0,928.0,4479.0,19343.0,15365.0,28005.0,33412.0,2120.0,2279.0,429.0,8505.0,25385.0,874,654.0,2314.0,142.0,3315.0,3457.0,11452.0,6521.0,70620.0,1313455.0,24649.0,39154.0,0.0,3378.0,5037.0,37232.0,34949.0,472.0,4159.0,4176.0,209.0,1741273,1273327,475161,72350,1197645,33098.0
4,18369.0,10322.0,12379.0,16012.0,18035.0,28044.0,960.0,1638.0,140.0,1498.0,10089.0,8430.0,14434.0,16072.0,1285.0,1347.0,216.0,3369.0,10870.0,884,480.0,205.0,78.0,3848.0,3926.0,5357.0,469.0,25845.0,974041.0,11116.0,17592.0,135.0,531.0,1161.0,15486.0,15025.0,103.0,1530.0,1124.0,251.0,971813,598232,291456,79547,603119,15931.0
5,38678.0,15638.0,23418.0,32435.0,30543.0,32142.0,85.0,1325.0,332.0,993.0,14525.0,10253.0,33095.0,34420.0,817.0,8897.0,216.0,1653.0,31936.0,913,488.0,384.0,270.0,3611.0,3881.0,8410.0,5858.0,71081.0,893873.0,27727.0,42753.0,1619.0,4433.0,5872.0,38262.0,31451.0,9.0,2607.0,1562.0,70.0,1486835,1176537,492132,46350,957972,33113.0
6,33456.0,21979.0,24434.0,32598.0,26394.0,50310.0,1243.0,2614.0,89.0,2525.0,15104.0,12024.0,29770.0,32384.0,1478.0,2962.0,592.0,5278.0,30087.0,903,1826.0,998.0,134.0,9943.0,10077.0,13797.0,1681.0,40963.0,606686.0,27901.0,35175.0,1493.0,2609.0,4332.0,30349.0,26795.0,187.0,4701.0,4054.0,298.0,1788519,1178458,534156,162828,1092734,32071.0
7,16226.0,8189.0,10122.0,14690.0,17932.0,27977.0,545.0,701.0,196.0,505.0,8677.0,7560.0,8934.0,9635.0,544.0,76.0,98.0,1085.0,8962.0,827,534.0,433.0,121.0,2402.0,2523.0,8058.0,1042.0,25800.0,1896246.0,10416.0,14602.0,210.0,811.0,1378.0,15501.0,14125.0,415.0,725.0,536.0,128.0,974889,706748,240902,74812,664468,9570.0
8,26633.0,16922.0,15989.0,23193.0,23258.0,67020.0,935.0,1905.0,142.0,1763.0,13586.0,13067.0,21066.0,22971.0,342.0,976.0,250.0,2569.0,21302.0,852,1538.0,852.0,159.0,3402.0,3561.0,9697.0,120.0,24189.0,429498.0,20805.0,24921.0,32.0,438.0,1503.0,23175.0,22831.0,69.0,476.0,887.0,32.0,1365053,882618,388672,135230,842775,22770.0
9,26260.0,14475.0,14254.0,21427.0,21917.0,30284.0,118.0,1096.0,122.0,974.0,10493.0,7828.0,17350.0,18446.0,1023.0,1895.0,200.0,3033.0,16158.0,893,1220.0,791.0,293.0,2609.0,2902.0,8227.0,2268.0,14028.0,1337420.0,15395.0,22534.0,0.0,288.0,673.0,20784.0,24590.0,142.0,1544.0,1208.0,132.0,1101951,688356,295392,79627,728817,17970.0
10,30820.0,19191.0,23267.0,28181.0,31460.0,51381.0,799.0,1905.0,13.0,1892.0,15972.0,12898.0,28791.0,30696.0,1324.0,2449.0,361.0,4746.0,18018.0,736,727.0,874.0,917.0,2441.0,3358.0,15918.0,13.0,69888.0,1198993.0,22127.0,29953.0,14.0,467.0,1284.0,29811.0,27235.0,446.0,425.0,4239.0,182.0,1556358,1036189,423765,105461,1027414,30462.0
11,21373.0,11416.0,13835.0,15077.0,16554.0,30739.0,878.0,642.0,114.0,528.0,8463.0,5839.0,18359.0,19001.0,1673.0,2060.0,150.0,2336.0,17673.0,819,539.0,281.0,368.0,1760.0,2128.0,7643.0,1885.0,54481.0,1346859.0,12905.0,19613.0,1.0,114.0,254.0,16989.0,16196.0,98.0,1252.0,1167.0,109.0,995194,682496,293541,49594,652738,18940.0
12,16811.0,8834.0,10208.0,14568.0,15761.0,31806.0,717.0,816.0,374.0,442.0,11168.0,8749.0,15469.0,16285.0,987.0,1079.0,215.0,1779.0,13706.0,792,301.0,602.0,161.0,3027.0,3188.0,7223.0,555.0,24912.0,660022.0,10057.0,19882.0,14.0,394.0,900.0,14196.0,13900.0,586.0,1014.0,611.0,17.0,945714,666009,213975,122359,611754,16136.0
13,14224.0,8095.0,6347.0,18632.0,22686.0,24327.0,684.0,157.0,14.0,143.0,10967.0,3877.0,13383.0,13540.0,2056.0,1080.0,216.0,3564.0,9794.0,907,1550.0,1760.0,146.0,1916.0,2062.0,4297.0,461.0,17859.0,519819.0,10361.0,13512.0,243.0,482.0,797.0,13329.0,10724.0,30.0,5366.0,2995.0,15.0,581972,431093,190124,28719,363240,13420.0
14,31465.0,13118.0,12047.0,23955.0,19012.0,29872.0,535.0,5267.0,264.0,5003.0,10636.0,8836.0,16451.0,21718.0,598.0,2352.0,297.0,1994.0,13927.0,926,319.0,213.0,194.0,2606.0,2800.0,11505.0,4580.0,61354.0,1844624.0,14490.0,26568.0,402.0,1363.0,2479.0,24141.0,22790.0,127.0,940.0,2342.0,237.0,1259643,842068,350010,69776,842999,21497.0
15,16447.0,7897.0,11934.0,15052.0,15556.0,24208.0,74.0,385.0,139.0,246.0,7743.0,6758.0,14832.0,15217.0,575.0,2216.0,110.0,1264.0,14441.0,805,352.0,292.0,276.0,2990.0,3266.0,7342.0,298.0,51739.0,1310877.0,18717.0,18101.0,155.0,207.0,337.0,15109.0,14736.0,106.0,1118.0,1280.0,31.0,930060,671747,260432,81002,593201,15164.0
16,20081.0,12196.0,13434.0,20418.0,25877.0,37587.0,730.0,1460.0,569.0,891.0,16064.0,12633.0,25150.0,26610.0,3061.0,1386.0,584.0,2828.0,23911.0,899,840.0,1010.0,62.0,3096.0,3158.0,8613.0,2319.0,57252.0,901912.0,36226.0,28433.0,0.0,0.0,6.0,22162.0,17410.0,1.0,523.0,973.0,32.0,1087229,783168,289094,52912,748702,26093.0
17,25874.0,14978.0,18490.0,23039.0,20491.0,38778.0,51.0,1147.0,129.0,1018.0,14595.0,10982.0,21973.0,23120.0,1337.0,1858.0,476.0,2389.0,20532.0,888,1239.0,409.0,49.0,4381.0,4430.0,8645.0,397.0,83920.0,2127893.0,17919.0,23217.0,170.0,552.0,1071.0,20554.0,18938.0,475.0,1987.0,474.0,278.0,1334186,832853,406612,101160,827690,22831.0
18,36800.0,16396.0,24424.0,26380.0,33713.0,33038.0,453.0,4090.0,1597.0,2493.0,13833.0,10961.0,25842.0,29932.0,1320.0,0.0,359.0,2847.0,26938.0,905,415.0,704.0,189.0,3541.0,3730.0,13425.0,10.0,32869.0,855350.0,20626.0,29645.0,521.0,1146.0,2172.0,27980.0,28669.0,6.0,560.0,300.0,59.0,1486811,1046658,399480,123935,965327,29660.0
19,22271.0,11421.0,14879.0,19932.0,16818.0,35857.0,372.0,1901.0,12.0,1889.0,12076.0,8413.0,20758.0,22659.0,2802.0,2186.0,415.0,2073.0,17047.0,908,826.0,363.0,224.0,2198.0,2422.0,7272.0,593.0,29018.0,254745.0,17482.0,20837.0,818.0,973.0,1177.0,21971.0,20528.0,260.0,3955.0,2498.0,114.0,1252009,877754,352062,49159,851289,22400.0
