Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
1,3221.0,998.0,1471.0,2125.0,1331.0,793.0,13.0,168.0,123.0,45.0,1177.0,586.0,1177.0,1345.0,0.0,0.0,12.0,113.0,1270.0,913,16.0,16.0,0.0,49.0,49.0,104.0,0.0,2074.0,3509.0,1199.0,2631.0,2220.0,2262.0,2249.0,2367.0,2041.0,0.0,0.0,313.0,1.0,158469,84349,51414,12778,94814,1335.0
2,181.0,107.0,77.0,95.0,158.0,9.0,0.0,3.0,3.0,0.0,74.0,74.0,74.0,77.0,0.0,0.0,0.0,2.0,80.0,761,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1622.0,2673.0,71.0,82.0,80.0,95.0,85.0,93.0,91.0,0.0,0.0,1140.0,0.0,3631,2127,1060,623,2020,81.0
3,2180.0,848.0,823.0,958.0,1215.0,58.0,9.0,94.0,74.0,20.0,652.0,417.0,652.0,746.0,0.0,0.0,14.0,143.0,406.0,874,12.0,178.0,0.0,107.0,107.0,188.0,0.0,1958.0,1453.0,1087.0,1215.0,1618.0,1712.0,1987.0,1277.0,949.0,88.0,0.0,174.0,8.0,89411,51700,28703,5937,55315,785.0
4,1848.0,1002.0,926.0,1031.0,995.0,1019.0,50.0,56.0,39.0,17.0,1523.0,1104.0,1631.0,1687.0,219.0,64.0,32.0,101.0,683.0,989,43.0,90.0,2.0,212.0,214.0,170.0,7.0,1187.0,1309.0,1449.0,1974.0,1301.0,1404.0,1435.0,1441.0,1278.0,0.0,1625.0,1220.0,10.0,104376,72376,35516,7856,61186,1655.0
5,3455.0,1319.0,1632.0,2136.0,5606.0,703.0,49.0,19.0,13.0,6.0,1543.0,1381.0,1543.0,1562.0,4.0,0.0,16.0,185.0,1519.0,953,153.0,163.0,0.0,67.0,67.0,185.0,0.0,1710.0,3202.0,1542.0,2585.0,1761.0,1871.0,1949.0,2021.0,1733.0,5.0,0.0,1835.0,0.0,146615,91936,50636,10569,85431,1570.0
6,1225.0,377.0,402.0,570.0,941.0,267.0,7.0,121.0,22.0,99.0,485.0,408.0,485.0,606.0,19.0,0.0,11.0,22.0,429.0,876,211.0,72.0,0.0,2.0,2.0,205.0,0.0,1787.0,1939.0,576.0,713.0,689.0,737.0,743.0,828.0,751.0,0.0,60.0,1005.0,3.0,77625,63649,18540,7379,52823,486.0
7,4321.0,2045.0,2265.0,1011.0,649.0,542.0,265.0,30.0,29.0,1.0,2731.0,1700.0,4413.0,4443.0,912.0,373.0,77.0,214.0,4428.0,1019,319.0,291.0,0.0,320.0,320.0,367.0,160.0,1668.0,5157.0,4931.0,4222.0,3119.0,3121.0,2866.0,3269.0,3121.0,0.0,3086.0,3205.0,30.0,204713,150711,57375,21253,127588,4604.0
8,881.0,404.0,225.0,438.0,505.0,377.0,6.0,84.0,53.0,31.0,342.0,278.0,342.0,426.0,49.0,0.0,7.0,25.0,361.0,677,31.0,28.0,0.0,0.0,0.0,98.0,0.0,862.0,1122.0,269.0,683.0,489.0,559.0,625.0,651.0,635.0,1.0,44.0,79.0,3.0,55232,32238,27522,4368,23380,426.0
9,800.0,204.0,251.0,696.0,371.0,481.0,21.0,114.0,10.0,104.0,415.0,232.0,415.0,529.0,0.0,0.0,9.0,1.0,520.0,1023,80.0,57.0,0.0,29.0,29.0,45.0,0.0,552.0,749.0,255.0,816.0,629.0,664.0,668.0,616.0,579.0,0.0,0.0,829.0,0.0,117004,55448,44445,6184,66612,520.0
10,733.0,326.0,383.0,442.0,478.0,440.0,3.0,24.0,17.0,7.0,341.0,324.0,341.0,365.0,17.0,0.0,16.0,23.0,370.0,812,14.0,71.0,0.0,52.0,52.0,117.0,0.0,1044.0,2549.0,450.0,507.0,426.0,437.0,492.0,545.0,488.0,0.0,90.0,727.0,0.0,36134,20548,14189,3968,18277,386.0
11,2081.0,570.0,675.0,719.0,602.0,1110.0,26.0,47.0,35.0,12.0,952.0,916.0,952.0,999.0,11.0,0.0,16.0,15.0,963.0,893,111.0,111.0,0.0,0.0,0.0,213.0,0.0,1250.0,1775.0,682.0,1154.0,901.0,942.0,1039.0,1082.0,981.0,0.0,49.0,256.0,4.0,98343,60021,27852,15328,59219,990.0
12,3648.0,1102.0,1139.0,1298.0,2009.0,436.0,16.0,57.0,52.0,5.0,968.0,923.0,968.0,1025.0,29.0,0.0,22.0,41.0,942.0,1101,6.0,107.0,0.0,15.0,15.0,554.0,0.0,5556.0,8076.0,932.0,1295.0,1331.0,1323.0,1191.0,1209.0,1264.0,0.0,22.0,178.0,0.0,88006,53636,37438,8867,41951,977.0
13,1952.0,465.0,955.0,1108.0,1295.0,943.0,6.0,5.0,2.0,3.0,1259.0,1045.0,1259.0,1264.0,106.0,0.0,16.0,47.0,1167.0,861,74.0,74.0,0.0,89.0,89.0,347.0,0.0,925.0,1762.0,206.0,1519.0,1056.0,1187.0,1246.0,1405.0,1325.0,0.0,58.0,295.0,0.0,115801,71110,45741,6151,64026,1249.0
1,3156.0,1038.0,1568.0,2439.0,1612.0,980.0,44.0,219.0,85.0,134.0,1057.0,360.0,1057.0,1276.0,0.0,0.0,15.0,83.0,1188.0,895,30.0,30.0,0.0,0.0,0.0,125.0,0.0,2153.0,1891.0,1134.0,2318.0,72.0,111.0,197.0,2133.0,1876.0,0.0,0.0,666.0,0.0,161138,87400,51578,12927,97365,1232.0
2,200.0,115.0,52.0,104.0,137.0,0.0,0.0,9.0,7.0,2.0,61.0,59.0,61.0,70.0,0.0,0.0,3.0,4.0,71.0,1176,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1961.0,2204.0,32.0,69.0,11.0,11.0,9.0,61.0,36.0,0.0,0.0,334.0,0.0,2980,1770,853,549,1658,74.0
3,1712.0,499.0,780.0,921.0,400.0,79.0,15.0,37.0,23.0,14.0,666.0,207.0,666.0,703.0,0.0,0.0,10.0,33.0,640.0,997,48.0,75.0,0.0,0.0,0.0,198.0,0.0,2381.0,1274.0,744.0,876.0,72.0,95.0,89.0,731.0,797.0,7.0,0.0,53.0,3.0,92312,55673,29112,6333,57621,761.0
4,1947.0,1106.0,954.0,1139.0,1024.0,910.0,53.0,52.0,51.0,1.0,1680.0,1088.0,1747.0,1799.0,300.0,44.0,27.0,266.0,630.0,855,92.0,52.0,1.0,266.0,267.0,191.0,9.0,1187.0,1318.0,1545.0,1870.0,56.0,56.0,51.0,1448.0,1246.0,0.0,1701.0,1466.0,20.0,105708,75057,36017,8193,61747,1794.0
5,3568.0,1363.0,1652.0,2162.0,10238.0,818.0,85.0,33.0,15.0,18.0,1520.0,1381.0,1520.0,1553.0,60.0,0.0,57.0,147.0,1486.0,1018,58.0,221.0,0.0,35.0,35.0,179.0,0.0,3353.0,2195.0,1344.0,2612.0,218.0,261.0,217.0,2016.0,1853.0,0.0,74.0,1053.0,1.0,146838,94299,50607,10666,85595,1655.0
6,1611.0,429.0,435.0,535.0,835.0,302.0,5.0,154.0,17.0,137.0,427.0,351.0,427.0,581.0,15.0,0.0,13.0,28.0,442.0,885,185.0,72.0,0.0,7.0,7.0,160.0,0.0,1644.0,2403.0,480.0,612.0,54.0,48.0,64.0,897.0,829.0,0.0,25.0,1063.0,3.0,76330,66302,17631,7341,52822,573.0
7,6049.0,2075.0,1756.0,1060.0,2418.0,103.0,33.0,20.0,8.0,12.0,2750.0,1877.0,4565.0,4585.0,909.0,593.0,51.0,537.0,3757.0,978,162.0,280.0,28.0,412.0,440.0,409.0,168.0,1524.0,4214.0,4303.0,4046.0,357.0,634.0,273.0,3010.0,4296.0,0.0,3769.0,2072.0,40.0,212422,159200,59045,23339,132168,4717.0
8,806.0,289.0,232.0,497.0,570.0,560.0,2.0,113.0,92.0,21.0,337.0,306.0,337.0,450.0,27.0,0.0,8.0,14.0,390.0,805,17.0,15.0,0.0,0.0,0.0,80.0,0.0,1219.0,767.0,306.0,665.0,0.0,2.0,10.0,671.0,639.0,0.0,25.0,102.0,2.0,56629,33995,28355,4429,23899,444.0
9,1055.0,368.0,410.0,610.0,239.0,362.0,3.0,109.0,5.0,104.0,472.0,257.0,472.0,581.0,0.0,0.0,2.0,9.0,577.0,1049,11.0,9.0,0.0,180.0,180.0,44.0,0.0,1280.0,1505.0,597.0,779.0,0.0,7.0,8.0,670.0,578.0,0.0,0.0,828.0,2.0,118297,57492,44491,6255,67871,580.0
10,603.0,275.0,343.0,374.0,581.0,293.0,20.0,16.0,13.0,3.0,311.0,283.0,311.0,327.0,13.0,0.0,2.0,22.0,281.0,913,16.0,75.0,0.0,25.0,25.0,104.0,0.0,1272.0,2012.0,295.0,304.0,10.0,12.0,18.0,449.0,446.0,0.0,16.0,520.0,0.0,36341,21182,14107,4214,18430,331.0
11,1254.0,586.0,488.0,664.0,6279.0,1063.0,12.0,14.0,11.0,3.0,887.0,861.0,887.0,901.0,16.0,0.0,15.0,13.0,876.0,1032,55.0,47.0,0.0,48.0,48.0,241.0,0.0,1556.0,1618.0,397.0,880.0,172.0,214.0,197.0,950.0,880.0,0.0,42.0,234.0,0.0,102466,64403,28413,18234,61754,894.0
12,2468.0,998.0,1041.0,1189.0,2321.0,355.0,152.0,39.0,30.0,9.0,943.0,919.0,943.0,982.0,32.0,0.0,7.0,41.0,952.0,855,30.0,37.0,0.0,16.0,16.0,535.0,0.0,3953.0,5971.0,970.0,1036.0,51.0,65.0,71.0,1332.0,1264.0,0.0,22.0,221.0,0.0,89051,55005,38141,9173,42076,983.0
13,2057.0,519.0,1003.0,1019.0,1472.0,1208.0,42.0,3.0,3.0,0.0,1282.0,680.0,1282.0,1285.0,78.0,0.0,17.0,49.0,1150.0,910,54.0,53.0,0.0,58.0,58.0,291.0,0.0,1825.0,1620.0,654.0,1325.0,18.0,18.0,15.0,1369.0,1252.0,0.0,58.0,357.0,0.0,116700,72797,46454,6144,64260,1268.0
1,3136.0,930.0,890.0,544.0,494.0,1027.0,18.0,408.0,114.0,294.0,1219.0,519.0,1219.0,1627.0,0.0,0.0,13.0,86.0,1497.0,920,5.0,10.0,0.0,0.0,0.0,115.0,0.0,2373.0,1886.0,1375.0,2478.0,14.0,12.0,5.0,1944.0,1977.0,0.0,176.0,1049.0,6.0,163853,90562,51742,13077,99985,1590.0
2,170.0,71.0,0.0,59.0,83.0,5.0,2.0,2.0,1.0,1.0,46.0,46.0,46.0,48.0,0.0,0.0,1.0,0.0,13.0,1136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1235.0,1639.0,27.0,42.0,0.0,0.0,0.0,46.0,57.0,0.0,0.0,38.0,0.0,2446,1473,687,485,1361,47.0
3,1572.0,486.0,378.0,257.0,385.0,144.0,5.0,108.0,73.0,35.0,701.0,680.0,701.0,809.0,0.0,0.0,15.0,32.0,755.0,1028,4.0,219.0,0.0,0.0,0.0,285.0,0.0,1817.0,1654.0,785.0,873.0,13.0,27.0,35.0,624.0,963.0,6.0,0.0,8.0,13.0,95307,59952,29527,6755,60022,795.0
4,2126.0,1124.0,627.0,414.0,886.0,1082.0,42.0,111.0,59.0,52.0,1579.0,1414.0,1688.0,1799.0,244.0,63.0,40.0,141.0,1731.0,979,6.0,54.0,1.0,196.0,197.0,135.0,41.0,1553.0,1911.0,1662.0,1855.0,4.0,0.0,1.0,1115.0,1117.0,0.0,1710.0,1375.0,40.0,107057,77837,36526,8543,62313,1761.0
5,1785.0,716.0,1002.0,181.0,1066.0,535.0,11.0,52.0,15.0,37.0,901.0,894.0,901.0,953.0,61.0,0.0,19.0,62.0,974.0,908,44.0,84.0,0.0,90.0,90.0,162.0,0.0,2205.0,1473.0,935.0,1202.0,0.0,0.0,0.0,1052.0,1049.0,0.0,52.0,900.0,7.0,147061,96723,50577,10764,85758,1036.0
6,952.0,378.0,211.0,165.0,693.0,257.0,6.0,155.0,51.0,104.0,365.0,285.0,365.0,520.0,11.0,0.0,4.0,28.0,397.0,863,146.0,85.0,0.0,4.0,4.0,156.0,0.0,1634.0,3079.0,399.0,466.0,0.0,0.0,2.0,594.0,640.0,0.0,39.0,979.0,5.0,75057,69066,16767,7303,52821,488.0
7,9231.0,1797.0,924.0,881.0,2838.0,655.0,12.0,11.0,3.0,8.0,3733.0,2408.0,5874.0,5885.0,2085.0,710.0,44.0,523.0,4380.0,1008,191.0,177.0,0.0,381.0,381.0,870.0,145.0,4567.0,7116.0,6084.0,5904.0,32.0,19.0,32.0,2900.0,3282.0,0.0,4252.0,2731.0,24.0,220422,168166,60763,25629,136912,5846.0
8,929.0,337.0,320.0,138.0,167.0,545.0,1.0,113.0,54.0,59.0,397.0,171.0,397.0,510.0,43.0,0.0,15.0,21.0,431.0,968,31.0,44.0,0.0,0.0,0.0,116.0,0.0,1546.0,1341.0,412.0,670.0,0.0,0.0,0.0,606.0,598.0,0.0,0.0,340.0,1.0,58063,35847,29213,4491,24429,496.0
9,988.0,395.0,247.0,40.0,55.0,320.0,0.0,65.0,4.0,61.0,440.0,203.0,440.0,505.0,0.0,0.0,2.0,0.0,494.0,874,0.0,33.0,0.0,0.0,0.0,53.0,0.0,1024.0,829.0,272.0,840.0,202.0,151.0,92.0,912.0,697.0,0.0,0.0,549.0,1.0,119603,59611,44537,6327,69154,504.0
10,626.0,245.0,220.0,83.0,559.0,279.0,0.0,23.0,20.0,3.0,271.0,251.0,271.0,294.0,9.0,0.0,2.0,8.0,282.0,934,3.0,57.0,0.0,31.0,31.0,118.0,0.0,996.0,1524.0,304.0,286.0,0.0,0.0,0.0,403.0,675.0,0.0,3.0,353.0,3.0,36548,21837,14025,4475,18585,292.0
11,1094.0,552.0,33.0,40.0,411.0,512.0,4.0,30.0,24.0,6.0,786.0,783.0,786.0,816.0,11.0,0.0,3.0,28.0,819.0,1074,26.0,26.0,0.0,0.0,0.0,223.0,0.0,1127.0,856.0,391.0,758.0,11.0,7.0,17.0,748.0,795.0,0.0,59.0,266.0,0.0,106761,69105,28986,21692,64397,840.0
12,1990.0,1226.0,599.0,179.0,1335.0,468.0,8.0,32.0,31.0,1.0,871.0,837.0,871.0,903.0,51.0,0.0,18.0,39.0,865.0,848,35.0,85.0,0.0,21.0,21.0,414.0,0.0,3854.0,6508.0,858.0,1013.0,16.0,5.0,3.0,1180.0,1213.0,0.0,57.0,455.0,19.0,90109,56410,38857,9490,42201,898.0
13,1939.0,524.0,937.0,215.0,925.0,1162.0,34.0,37.0,27.0,10.0,1150.0,830.0,1150.0,1187.0,125.0,0.0,5.0,47.0,953.0,888,3.0,39.0,0.0,59.0,59.0,275.0,0.0,1569.0,1745.0,873.0,1014.0,60.0,0.0,1.0,1168.0,1208.0,0.0,114.0,278.0,0.0,117606,74524,47177,6138,64495,1176.0
