Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
34,40355.0,19277.0,35984.0,36215.0,26367.0,722.0,166.0,15833.0,5634.0,10199.0,19250.0,9763.0,19250.0,35083.0,31.0,0.0,260.0,4782.0,29940.0,857.0,1947.0,2161.0,2.0,3154.0,3156.0,17628.0,0.0,99974.0,1102170.0,27100.0,37939.0,35414.0,32728.0,33631.0,33247.0,33246.0,0.0,2121.0,6983.0,9.0,0,0,0,0,0,32010.0
35,43731.0,32972.0,31715.0,39688.0,28200.0,14820.0,16.0,4479.0,2988.0,1491.0,23730.0,23671.0,24290.0,28769.0,47.0,268.0,552.0,10504.0,27493.0,870.0,1241.0,1107.0,2.0,3513.0,3515.0,16556.0,0.0,53197.0,885639.0,27268.0,38436.0,40901.0,39041.0,39366.0,39900.0,39900.0,0.0,2231.0,2797.0,0.0,1689973,1075196,420266,200498,1069210,27609.0
36,120264.0,71167.0,111384.0,111627.0,17153.0,7126.0,485.0,46564.0,34679.0,11885.0,60928.0,37033.0,60928.0,107492.0,1019.0,0.0,360.0,30592.0,63063.0,956.0,1271.0,1096.0,30.0,10092.0,10122.0,25851.0,0.0,42582.0,1112200.0,40484.0,126047.0,117891.0,114425.0,117056.0,126989.0,126525.0,0.0,12753.0,6047.0,8.0,4494204,2731676,896547,540828,3056829,107495.0
37,52295.0,52295.0,29778.0,49222.0,28984.0,206.0,93.0,7299.0,5662.0,1637.0,21318.0,24682.0,23328.0,30627.0,802.0,128.0,422.0,8085.0,38987.0,785.0,199.0,842.0,16.0,8463.0,8479.0,18707.0,1343.0,33057.0,439778.0,28892.0,51934.0,52901.0,50552.0,49910.0,42822.0,44180.0,0.0,5757.0,804.0,0.0,1998603,1304513,560040,254873,1183689,41811.0
38,41624.0,39806.0,37205.0,35744.0,13405.0,786.0,6.0,18322.0,7831.0,10491.0,15453.0,15453.0,15453.0,33775.0,1.0,0.0,186.0,6101.0,33127.0,943.0,33.0,33.0,26.0,5323.0,5349.0,11717.0,0.0,28551.0,628000.0,26346.0,42020.0,44154.0,40516.0,40436.0,38988.0,38988.0,0.0,3860.0,552.0,0.0,1840220,983110,453566,145522,1241132,33592.0
39,40109.0,38625.0,37404.0,38869.0,40007.0,0.0,0.0,6570.0,1611.0,4959.0,21362.0,19121.0,21362.0,27932.0,0.0,0.0,227.0,857.0,28079.0,919.0,8.0,50.0,248.0,1199.0,1447.0,19128.0,1175.0,0.0,0.0,28229.0,44224.0,42890.0,41780.0,43819.0,43774.0,43764.0,0.0,2111.0,1984.0,0.0,1656616,1017087,419027,105649,1131939,29896.0
40,39161.0,16018.0,30341.0,73106.0,71878.0,2800.0,419.0,6435.0,3624.0,2811.0,10667.0,10867.0,10667.0,17102.0,92.0,0.0,40.0,9800.0,17438.0,1006.0,127.0,166.0,1014.0,1339.0,2353.0,18799.0,0.0,62269.0,1138090.0,22732.0,36343.0,34079.0,34551.0,38055.0,26051.0,24067.0,0.0,682.0,5470.0,0.0,1796183,1170242,448651,180213,1167320,28760.0
41,152913.0,27692.0,100112.0,147531.0,25302.0,21351.0,859.0,6321.0,2923.0,3398.0,33437.0,36136.0,33437.0,39758.0,3502.0,334.0,811.0,4198.0,26171.0,894.0,212.0,2678.0,1338.0,5544.0,6882.0,35389.0,29.0,50348.0,1118780.0,48481.0,180813.0,108250.0,101849.0,103594.0,109643.0,109643.0,61.0,4365.0,11199.0,2.0,4581267,3243022,1229166,343066,3009035,70549.0
42,42047.0,8099.0,38146.0,27196.0,34469.0,26396.0,5328.0,6392.0,1312.0,5080.0,31253.0,16659.0,31253.0,37645.0,18.0,1.0,127.0,18146.0,14940.0,922.0,0.0,0.0,186.0,3638.0,3824.0,8300.0,36.0,5292.0,108376.0,25672.0,36706.0,41415.0,39195.0,37790.0,37683.0,37683.0,0.0,1434.0,5441.0,0.0,1599596,813424,415311,223773,960510,39080.0
43,115795.0,14357.0,72746.0,105723.0,67684.0,1992.0,894.0,25678.0,15145.0,10533.0,54066.0,2926.0,54066.0,79744.0,709.0,0.0,135.0,21040.0,0.0,946.0,393.0,986.0,2.0,533.0,535.0,1572.0,0.0,4520.0,1481.0,28717.0,82021.0,85806.0,82567.0,84959.0,82704.0,75415.0,0.0,0.0,0.0,0.0,4021243,2034044,958249,306468,2756524,85049.0
44,89439.0,44715.0,64121.0,75963.0,17293.0,52.0,12.0,24072.0,14022.0,10050.0,51952.0,56774.0,51952.0,76024.0,0.0,0.0,3299.0,11681.0,57969.0,873.0,7.0,10.0,3.0,5040.0,5043.0,16823.0,0.0,17850.0,480971.0,20405.0,81916.0,85057.0,81106.0,76804.0,71867.0,87887.0,0.0,3069.0,457.0,0.0,3564543,1954820,523257,593715,2447570,83455.0
45,33137.0,14699.0,26823.0,31207.0,21106.0,8411.0,619.0,1656.0,1514.0,142.0,27550.0,27665.0,27550.0,29206.0,243.0,0.0,349.0,12038.0,26914.0,923.0,132.0,60.0,6.0,15204.0,15210.0,10029.0,0.0,38250.0,174184.0,18163.0,32132.0,30241.0,29791.0,31478.0,30919.0,30919.0,0.0,3323.0,6882.0,98.0,1221591,641191,357033,146317,718240,29130.0
46,57745.0,112860.0,84958.0,179987.0,19807.0,2929.0,211.0,12291.0,2368.0,9923.0,38601.0,33483.0,38601.0,50892.0,1748.0,0.0,196.0,65896.0,65266.0,926.0,33.0,3118.0,884.0,6862.0,7746.0,19845.0,1461.0,61561.0,807847.0,62327.0,113884.0,102680.0,95956.0,97200.0,88965.0,94903.0,0.0,2928.0,8595.0,0.0,4589837,3127259,1152285,390521,3047031,89038.0
47,22126.0,17631.0,18433.0,19747.0,14143.0,232.0,79.0,4579.0,1287.0,3292.0,13086.0,12805.0,13157.0,17736.0,27.0,0.0,143.0,4202.0,13488.0,809.0,63.0,227.0,14.0,3669.0,3683.0,8425.0,0.0,32751.0,513444.0,11734.0,19623.0,18619.0,17441.0,16893.0,18054.0,17720.0,0.0,3216.0,3568.0,0.0,875957,488105,238711,110964,526281,18706.0
48,65972.0,49965.0,51647.0,54880.0,35929.0,1935.0,97.0,10789.0,7018.0,3771.0,33225.0,2016.0,33225.0,44014.0,121.0,0.0,591.0,9157.0,46947.0,927.0,0.0,30.0,27.0,3309.0,3336.0,13531.0,0.0,6783.0,317625.0,27199.0,56013.0,62047.0,56970.0,55674.0,53426.0,49924.0,0.0,2497.0,2199.0,0.0,2684702,1419143,439293,554960,1690449,47034.0
49,53604.0,18735.0,17738.0,53953.0,31582.0,0.0,0.0,12492.0,9810.0,2682.0,15652.0,15652.0,15652.0,28144.0,0.0,0.0,128.0,4120.0,22613.0,946.0,179.0,179.0,4.0,1853.0,1857.0,19352.0,0.0,11070.0,492285.0,27277.0,46349.0,49745.0,49262.0,48365.0,45783.0,45783.0,0.0,142.0,319.0,5.0,1868528,1203885,424782,136057,1307689,28415.0
50,63129.0,58619.0,56430.0,60503.0,35059.0,6113.0,0.0,14699.0,7277.0,7422.0,19148.0,19148.0,19148.0,33847.0,222.0,0.0,7.0,17129.0,34728.0,930.0,1.0,0.0,52.0,3884.0,3936.0,17960.0,0.0,48006.0,426463.0,18120.0,24309.0,34222.0,32516.0,31050.0,30766.0,30766.0,0.0,0.0,0.0,0.0,2547183,1507746,594798,246140,1706244,34728.0
51,48987.0,7299.0,37830.0,41892.0,17142.0,1016.0,48.0,13957.0,12427.0,1530.0,27280.0,23850.0,27280.0,41237.0,128.0,81.0,563.0,5968.0,40388.0,999.0,12.0,56.0,3.0,3367.0,3370.0,20152.0,0.0,37992.0,550773.0,16621.0,49060.0,48588.0,46206.0,46140.0,45328.0,44919.0,0.0,9919.0,3533.0,73.0,2205968,1363043,396438,300308,1509221,44634.0
52,110699.0,53302.0,73963.0,98000.0,83497.0,2361.0,1243.0,17891.0,1347.0,16544.0,15930.0,3967.0,15930.0,33821.0,1872.0,505.0,534.0,3181.0,72884.0,980.0,4084.0,1653.0,813.0,5301.0,6114.0,21447.0,0.0,39016.0,627968.0,34261.0,90779.0,99947.0,93547.0,89553.0,87749.0,73421.0,0.0,4979.0,6732.0,0.0,3443689,2141487,890810,199729,2353149,84482.0
53,63526.0,26773.0,50654.0,58382.0,6553.0,1398.0,121.0,14725.0,14604.0,121.0,33668.0,33668.0,33668.0,48393.0,1228.0,0.0,703.0,2168.0,59401.0,992.0,370.0,776.0,378.0,8280.0,8658.0,11917.0,0.0,38866.0,811084.0,27440.0,56243.0,62201.0,60910.0,59504.0,56429.0,59404.0,0.0,2544.0,4074.0,0.0,2496970,1428682,537090,344905,1614974,59886.0
54,92049.0,53380.0,85007.0,86041.0,91816.0,4806.0,401.0,28415.0,14477.0,13938.0,16706.0,14705.0,16706.0,45121.0,1241.0,0.0,586.0,22549.0,21836.0,911.0,380.0,731.0,197.0,3372.0,3569.0,15963.0,2268.0,46165.0,1118624.0,47340.0,83094.0,85437.0,79967.0,80474.0,74835.0,77175.0,0.0,1924.0,1720.0,86.0,4772006,2263848,1104968,312842,3354194,38931.0
55,92220.0,36962.0,89675.0,96935.0,50486.0,8543.0,2886.0,34622.0,33481.0,1141.0,23913.0,17518.0,23913.0,58535.0,2404.0,0.0,1383.0,9641.0,52714.0,846.0,3565.0,1608.0,79.0,3926.0,4005.0,25951.0,50.0,98569.0,1853952.0,62448.0,64284.0,83975.0,78925.0,78602.0,80552.0,80552.0,0.0,9351.0,6138.0,0.0,4143511,2417339,1085490,206153,2851868,76955.0
56,48000.0,34215.0,34215.0,38914.0,44046.0,7506.0,426.0,36590.0,20281.0,16309.0,19060.0,18285.0,19060.0,55650.0,82.0,0.0,344.0,17647.0,19761.0,966.0,54.0,79.0,1.0,2261.0,2262.0,7680.0,0.0,31462.0,721878.0,19167.0,46567.0,44272.0,42498.0,44995.0,43809.0,43799.0,0.0,2655.0,4320.0,0.0,2031006,1061094,463415,155189,1412402,41504.0
57,73393.0,73393.0,87753.0,66018.0,42683.0,11202.0,0.0,21514.0,14261.0,7253.0,40997.0,37923.0,40997.0,62511.0,27061.0,127.0,647.0,22430.0,63006.0,938.0,408.0,1492.0,250.0,7789.0,8039.0,29225.0,0.0,41667.0,387338.0,39007.0,79695.0,69735.0,63440.0,76449.0,79425.0,72272.0,0.0,3544.0,3224.0,0.0,3209140,1931558,553012,513588,2142540,66869.0
58,53612.0,53612.0,58275.0,50190.0,53612.0,0.0,0.0,46524.0,39300.0,7224.0,35461.0,2361.0,35461.0,81985.0,1162.0,0.0,35461.0,1200.0,38103.0,931.0,63.0,66.0,24.0,4006.0,4030.0,17227.0,0.0,65052.0,829163.0,31564.0,35840.0,56024.0,55619.0,55504.0,52937.0,52156.0,0.0,0.0,252.0,0.0,3405558,1965843,644868,559840,2200849,46524.0
59,49728.0,41616.0,38758.0,47448.0,16479.0,6331.0,418.0,20072.0,2365.0,17707.0,10104.0,0.0,10184.0,30256.0,674.0,1039.0,124.0,6669.0,7276.0,945.0,162.0,45.0,1.0,1855.0,1856.0,15393.0,871.0,42996.0,854131.0,23466.0,53046.0,52609.0,51686.0,50376.0,50855.0,50855.0,309.0,2701.0,3360.0,16.0,2335818,1043666,564266,172994,1598557,38063.0
60,100435.0,31000.0,60358.0,99888.0,1564.0,9388.0,595.0,24261.0,22912.0,1349.0,27792.0,19659.0,27792.0,52053.0,2529.0,0.0,2010.0,6855.0,54172.0,886.0,918.0,843.0,338.0,4067.0,4405.0,20429.0,0.0,41029.0,822300.0,45736.0,80593.0,92753.0,92513.0,92120.0,90896.0,90896.0,0.0,6509.0,3164.0,19.0,3466382,2077108,882700,154643,2429037,91217.0
61,42101.0,20765.0,20337.0,38854.0,0.0,5099.0,430.0,8333.0,6083.0,2250.0,32400.0,13394.0,32400.0,40733.0,139.0,0.0,386.0,7822.0,27218.0,882.0,34.0,51.0,139.0,1208.0,1347.0,11530.0,215.0,38941.0,414980.0,13941.0,42611.0,43651.0,40748.0,40573.0,39573.0,18045.0,0.0,1613.0,725.0,73.0,1715182,954948,265452,274015,1175713,39008.0
62,42550.0,8322.0,35041.0,39991.0,10886.0,90.0,45.0,19163.0,549.0,18614.0,19400.0,12460.0,19411.0,38574.0,56.0,2.0,129.0,342.0,18142.0,971.0,0.0,0.0,16.0,4133.0,4149.0,11160.0,0.0,30985.0,795039.0,12732.0,40896.0,38873.0,38983.0,41846.0,38552.0,34084.0,0.0,4385.0,4036.0,0.0,0,0,0,0,0,31799.0
63,82302.0,80885.0,66266.0,77739.0,22536.0,8868.0,234.0,30130.0,9885.0,20245.0,28719.0,7409.0,28719.0,58849.0,195.0,2107.0,681.0,8791.0,6496.0,924.0,194.0,18.0,28.0,2280.0,2308.0,13939.0,428.0,14370.0,572968.0,30314.0,76298.0,72164.0,67426.0,70419.0,71029.0,71029.0,0.0,4063.0,7374.0,95.0,3006538,1490930,699503,192711,2114323,66451.0
64,25296.0,21064.0,21194.0,23079.0,23447.0,5031.0,0.0,8396.0,7215.0,1181.0,15787.0,18830.0,15787.0,24183.0,0.0,0.0,638.0,10016.0,20895.0,949.0,0.0,0.0,0.0,247.0,247.0,9608.0,0.0,66257.0,347020.0,23093.0,22933.0,24144.0,23658.0,23082.0,23461.0,24100.0,0.0,467.0,209.0,0.0,1117361,423312,232762,170992,713606,22163.0
