Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
12,17625,9045.0,9605,12131,16274.0,3728.0,186.0,1546,303.0,1243.0,8910.0,7429.0,8910,10456,940.0,0.0,190.0,568.0,8760.0,897,336.0,1777.0,52.0,1318.0,1370.0,1708,0.0,26618,229650,8413.0,16641,15196.0,14824.0,14793.0,13922,15290,0.0,3777.0,31096,0.0,0,0,0,0,0,9951.0
13,104493,67483.0,15925,10761,34219.0,42294.0,18334.0,51,0.0,51.0,20454.0,3185.0,21296,21347,13919.0,1201.0,600.0,2438.0,7330.0,1123,1293.0,1060.0,0.0,1184.0,1184.0,564,17.0,23311,91720,24726.0,29128,12883.0,12619.0,12879.0,13616,22904,9.0,5676.0,5127,0.0,1236829,748584,330547,76640,829641,18033.0
14,11925,5957.0,8529,9456,71207.0,2493.0,229.0,2750,1657.0,1093.0,6410.0,5228.0,7317,10067,987.0,34.0,103.0,248.0,7544.0,878,151.0,1535.0,375.0,1519.0,1894.0,1466,186.0,17966,286353,7313.0,13058,12429.0,11921.0,11640.0,10989,11295,0.0,3947.0,10565,4.0,554984,322353,152441,91230,311313,9476.0
1,26297,20204.0,15641,12998,11277.0,15852.0,3482.0,355,198.0,157.0,15883.0,11837.0,15883,16238,3198.0,0.0,606.0,1569.0,15785.0,938,2350.0,0.0,0.0,1061.0,1061.0,593,0.0,19145,64093,15608.0,16430,14571.0,14507.0,14403.0,13667,13666,0.0,4598.0,24317,19.0,1069740,554530,170001,223085,680737,15807.0
2,13400,12091.0,11020,11964,7213.0,7363.0,31.0,259,36.0,223.0,4432.0,2895.0,4436,4695,707.0,0.0,20.0,675.0,4255.0,1013,415.0,0.0,17.0,380.0,397.0,1229,14.0,18072,153246,5189.0,5821,11975.0,12925.0,13082.0,12661,11747,0.0,3514.0,10670,0.0,767468,349165,130070,83918,554722,4674.0
3,28653,15560.0,18578,14302,10566.0,11068.0,1680.0,580,61.0,519.0,9459.0,6273.0,9828,10408,2088.0,303.0,121.0,523.0,8056.0,987,1480.0,229.0,0.0,447.0,447.0,1681,0.0,24974,152341,9627.0,12269,15223.0,15829.0,15807.0,15530,15565,135.0,6580.0,30664,0.0,993149,556069,181206,117941,695034,9999.0
4,7816,6076.0,3737,4390,3304.0,2081.0,220.0,2534,26.0,2508.0,3871.0,2249.0,3871,6405,580.0,0.0,68.0,158.0,2652.0,885,14.0,236.0,6.0,882.0,888.0,568,0.0,12112,72069,3700.0,6725,7597.0,7420.0,7002.0,5968,5917,0.0,1656.0,15472,1.0,389028,214203,72579,68749,248645,6374.0
5,81971,24386.0,49704,15706,11152.0,42615.0,3511.0,694,88.0,606.0,22950.0,14963.0,22950,23644,7942.0,0.0,550.0,2504.0,16267.0,855,2329.0,2897.0,138.0,3339.0,3477.0,1249,0.0,19792,302525,28129.0,30142,21979.0,21608.0,20751.0,19268,21669,0.0,9899.0,42320,0.0,1524197,1144014,408010,98726,1017505,23443.0
6,2466,1414.0,1515,1433,1680.0,1297.0,112.0,179,112.0,67.0,1081.0,848.0,1081,1260,319.0,0.0,44.0,229.0,1584.0,813,170.0,3.0,2.0,44.0,46.0,570,0.0,2150,8000,1938.0,2388,1984.0,1857.0,1910.0,1893,901,0.0,750.0,5344,7.0,143153,89302,28139,23585,91951,2261.0
7,10532,4081.0,8599,9664,8348.0,5733.0,347.0,3061,9.0,3052.0,4885.0,3273.0,5195,8256,1265.0,258.0,122.0,622.0,5965.0,820,417.0,718.0,132.0,1360.0,1492.0,888,0.0,18437,292003,4788.0,10410,11889.0,11986.0,12070.0,11508,11431,0.0,2600.0,4364,2.0,623495,398500,141076,59208,423904,8156.0
