Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
3,88644,74461,76620,83579,76220,29917,3195.0,1845,1508.0,337.0,34991,30917,74202,76047,4074,3756.0,1088,2186,67040,953,1676.0,264.0,18,27431,27449,15157,7014.0,245689,3132000,73186,73752,74854,74567,74125,72526,72526,0.0,1518.0,33487.0,580,4174063,2667877,1669851,263505,2240707,74959
4,62711,44833,51710,59776,41180,4905,2077.0,3313,2451.0,862.0,15243,13731,52182,55495,1457,4190.0,847,6239,39244,933,1488.0,40.0,14,21611,21625,12294,330.0,81087,882739,37275,54307,54356,53929,54576,53385,52761,0.0,4603.0,18456.0,690,0,0,0,0,0,54726
5,99817,59416,73920,85607,56210,31600,830.0,1310,1043.0,267.0,34631,22854,86639,87949,7765,19507.0,458,4201,52749,977,1215.0,190.0,593,28399,28992,12397,0.0,42510,267978,70520,80074,78462,76171,76775,75639,75639,83.0,15961.0,34926.0,305,5154295,3288577,1748116,345563,3060615,87511
6,101958,90211,88845,92306,81784,19213,1738.0,628,509.0,119.0,19542,15246,87658,88286,4296,17371.0,1324,8293,72035,961,2166.0,145.0,313,38750,39063,14354,5275.0,231570,6338832,72939,85633,83445,82505,81800,80124,80124,971.0,4493.0,41678.0,986,4887812,2960441,2106326,275298,2506189,86963
7,96936,53480,84194,88001,88001,38851,2879.0,23,9.0,14.0,53953,38894,84757,84780,15059,10303.0,35,2897,58607,936,3211.0,1331.0,381,28676,29057,8092,8511.0,717021,2281575,56376,83212,84282,83436,82968,83966,80667,0.0,4684.0,2061.0,92,3943322,2892155,1096081,317215,2530026,84769
8,82486,53026,69644,77488,77243,18626,340.0,3793,3410.0,383.0,10186,8169,73639,77432,1777,39824.0,83,34938,54856,981,246.0,54.0,4672,19980,24652,9472,0.0,186251,2281752,74176,74156,72883,72626,72301,71586,71586,0.0,1343.0,8001.0,521,3776269,2206829,1590303,286464,1899501,77349
9,55639,43034,39258,51500,51401,16872,4376.0,983,687.0,296.0,11831,9449,49737,50720,2062,17333.0,360,13303,28451,989,296.0,2.0,212,16326,16538,10239,0.0,94713,1104420,35332,50267,43968,43098,46428,46696,46697,343.0,4613.0,39863.0,464,2797369,1630233,1215870,194190,1387307,50300
10,86827,53668,73435,83628,83370,27381,1784.0,95,49.0,46.0,17492,10008,74169,74264,4523,11960.0,373,1209,59611,962,692.0,162.0,386,26076,26462,18274,102.0,156699,3319331,50378,72985,74161,73952,72258,71920,71920,0.0,21366.0,2267.0,370,4517397,3009718,1744978,303902,2468518,73891
11,91998,69083,85212,84792,52132,23063,4727.0,15345,11910.0,3435.0,31991,28764,65785,81130,2997,6066.0,1080,7967,71815,946,1559.0,50.0,10,25545,25555,21614,367.0,143002,1697258,65785,76188,74643,74429,74144,72970,72970,967.0,4136.0,4811.0,1150,4053463,2127161,1757520,271904,2024038,80050
12,84088,39308,69315,74562,69063,9935,348.0,6695,2271.0,4424.0,24232,19438,64895,71590,3008,11571.0,990,2872,56867,905,885.0,43.0,32,24386,24418,8810,1814.0,134971,1655643,41314,69066,68802,68700,68752,66961,66961,0.0,111.0,1306.0,754,4053028,1940646,1815642,266858,1970527,70650
13,59368,38429,55709,58886,58740,21483,2104.0,2262,1300.0,962.0,17430,12475,50593,52855,3431,13746.0,340,4314,39709,923,2788.0,81.0,117,18889,19006,10100,0.0,80277,1578468,44252,52376,52008,51789,51592,51261,49026,1.0,4277.0,16910.0,850,3033288,1637137,1195493,246708,1591085,52515
14,68138,58564,54262,63299,62874,6053,396.0,3418,3133.0,285.0,12417,7965,54753,58171,3174,17840.0,351,2326,38156,942,1115.0,23.0,45,19026,19071,13838,5161.0,163189,2258352,51125,57061,52947,52796,56914,63402,61813,0.0,6515.0,2903.0,557,3488809,2001018,1493418,248273,1747115,57822
15,55724,43902,48809,53042,47636,11376,4323.0,1638,1061.0,577.0,9962,6935,48450,50088,3015,5947.0,332,404,39832,929,474.0,62.0,100,21335,21435,9219,3645.0,117498,1398360,42752,47998,48114,48110,47861,46760,46760,0.0,1814.0,13361.0,524,0,0,0,0,0,49760
16,56106,30947,45754,50137,47952,8602,1269.0,409,181.0,228.0,16334,6381,47073,47482,3101,11939.0,422,4169,33477,957,503.0,336.0,144,22304,22448,8255,3289.0,90894,1196324,45223,46103,48216,45314,43656,46152,44921,7.0,8.0,116.0,388,2551335,1389810,1055964,205111,1290258,47331
17,72914,36224,53398,63449,37417,19037,2884.0,7198,5697.0,1501.0,14557,8671,53946,61144,1409,8081.0,748,1614,47588,881,1082.0,0.0,43,21500,21543,17362,153.0,156147,315882,59136,60393,60038,57765,57751,55295,53706,0.0,2700.0,18899.0,619,3397448,1904435,1463508,237059,1696881,60404
18,115530,81200,102835,109200,109200,24305,450.0,1420,1279.0,141.0,45941,45759,100854,102274,209,18581.0,142,31,83447,828,29.0,0.0,289,31572,31861,18903,0.0,216286,2590327,93185,98718,108701,107127,102918,102350,101313,1.0,2210.0,15676.0,696,0,0,0,0,0,102146
19,58023,36352,44664,49476,33363,13654,2074.0,4890,1914.0,2976.0,14745,10367,40542,45432,4952,4168.0,622,2436,35346,1109,918.0,708.0,271,18154,18425,9230,0.0,65797,582693,39261,44341,43676,45092,47774,44763,44975,0.0,6992.0,2891.0,610,2703113,1495381,936244,354044,1412826,46929
20,84149,67055,59378,65135,73603,20023,1957.0,8159,5312.0,2847.0,41960,35549,65147,73306,5257,2500.0,1066,3234,65114,956,521.0,151.0,1652,19099,20751,7268,0.0,35357,259742,42399,70774,70444,69060,66017,66389,66237,0.0,362.0,1115.0,600,4290588,2568248,1481139,408739,2400709,72240
21,49138,34189,41199,44481,40825,32572,3385.0,3019,1432.0,1587.0,23629,9117,39760,42779,4822,5971.0,745,1022,34719,941,962.0,128.0,449,17316,17765,11701,1745.0,87191,469987,36945,42195,40713,39782,42121,42120,42095,0.0,3688.0,18427.0,519,2344474,1238388,953215,204746,1186512,42236
22,73546,42660,45386,68258,68554,2180,60.0,292,239.0,53.0,25839,16090,64353,64645,10839,15111.0,337,1426,40440,919,559.0,245.0,2500,15511,18011,11905,0.0,140041,1294764,55810,63736,56821,54753,51963,50949,47147,0.0,10.0,92.0,295,3512576,2065022,1442197,263457,1806921,64341
