Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
19,75374.0,62709.0,71201.0,65484.0,33919.0,53507.0,3285.0,188.0,103.0,85.0,44923.0,11785.0,58203.0,58391.0,2245.0,3386.0,808.0,6098.0,56490.0,964,788.0,274.0,42.0,19610.0,19652.0,9246.0,832.0,85475.0,306902.0,62677.0,62939.0,0.0,0.0,0.0,62010.0,60893.0,54.0,5955.0,7532.0,93.0,3633669,2540837,1539878,151893,1972096,57803.0
20,37047.0,20713.0,31097.0,30208.0,16546.0,34114.0,236.0,5545.0,2594.0,2951.0,21203.0,9011.0,22614.0,28159.0,1352.0,0.0,444.0,4137.0,27061.0,923,811.0,252.0,1111.0,5796.0,6907.0,3681.0,160.0,43889.0,137960.0,24368.0,29119.0,0.0,0.0,0.0,32720.0,31848.0,0.0,2774.0,2620.0,632.0,1847709,1111270,799570,117395,945839,27842.0
21,121044.0,80412.0,104532.0,108080.0,84819.0,114925.0,942.0,1310.0,700.0,610.0,62528.0,17864.0,97552.0,98862.0,5101.0,5744.0,1175.0,11588.0,92132.0,913,5554.0,2864.0,1126.0,22689.0,23815.0,13564.0,3555.0,129191.0,453962.0,79106.0,128634.0,40.0,162.0,180.0,121051.0,112382.0,3.0,16630.0,17402.0,702.0,6753772,5123090,2898763,224949,3648851,98492.0
22,30077.0,25040.0,28707.0,26202.0,25111.0,26779.0,147.0,15.0,10.0,5.0,18141.0,335.0,24215.0,24230.0,1988.0,2051.0,227.0,1908.0,23393.0,911,2601.0,311.0,12.0,5769.0,5781.0,6006.0,510.0,41343.0,148307.0,23845.0,29648.0,0.0,0.0,4.0,27564.0,26967.0,2.0,8648.0,12921.0,109.0,1750310,1299693,789190,61642,910098,24159.0
23,34445.0,28425.0,30617.0,31331.0,16649.0,28236.0,291.0,5.0,4.0,1.0,18474.0,9096.0,26912.0,26917.0,2832.0,324.0,82.0,1982.0,26885.0,916,1867.0,613.0,55.0,7507.0,7562.0,5213.0,686.0,37007.0,223957.0,27748.0,33816.0,0.0,0.0,24.0,33299.0,33113.0,23.0,7782.0,12834.0,57.0,2012882,1357262,879184,58717,1085497,26933.0
24,188488.0,138598.0,135735.0,138808.0,94363.0,133849.0,1094.0,37.0,20.0,17.0,69535.0,12610.0,149918.0,149955.0,14272.0,20927.0,1690.0,18868.0,129427.0,899,29968.0,10206.0,517.0,40564.0,41081.0,27658.0,9923.0,212453.0,1114333.0,146044.0,162372.0,2273.0,2375.0,2682.0,158324.0,155229.0,1176.0,25589.0,22397.0,591.0,10766654,8555602,4466948,292286,6033920,148913.0
25,43089.0,26167.0,42612.0,42958.0,34736.0,30228.0,485.0,819.0,634.0,185.0,13178.0,2354.0,31239.0,32058.0,2160.0,3363.0,328.0,4315.0,31826.0,910,12599.0,969.0,8.0,6883.0,6891.0,6899.0,930.0,50257.0,133997.0,36685.0,46007.0,1.0,43.0,197.0,42736.0,42735.0,9.0,5854.0,6714.0,258.0,2877269,2237554,976220,198468,1714923,31924.0
26,18044.0,15133.0,17601.0,16569.0,12379.0,17867.0,129.0,23.0,13.0,10.0,7238.0,491.0,18779.0,18802.0,1406.0,1711.0,194.0,2894.0,18057.0,940,1677.0,630.0,33.0,5483.0,5516.0,7641.0,380.0,91938.0,501952.0,14447.0,18874.0,119.0,112.0,109.0,17777.0,17545.0,3.0,5157.0,8702.0,169.0,1575702,1254785,553657,139901,885218,18697.0
27,51990.0,41428.0,49418.0,47638.0,32837.0,50547.0,85.0,7.0,4.0,3.0,20592.0,39.0,47620.0,47627.0,607.0,3805.0,257.0,3677.0,47448.0,896,3678.0,796.0,36.0,14127.0,14163.0,17137.0,2103.0,146207.0,600569.0,45569.0,50363.0,0.0,0.0,20.0,48007.0,48047.0,0.0,9261.0,6470.0,582.0,2949594,2238569,1142109,101657,1743789,47479.0
28,47840.0,37227.0,47493.0,46852.0,33052.0,44022.0,256.0,5.0,3.0,2.0,18519.0,97.0,45674.0,45679.0,2870.0,5465.0,455.0,7216.0,45000.0,920,10821.0,1008.0,41.0,18608.0,18649.0,15190.0,649.0,176917.0,728570.0,45322.0,47410.0,0.0,0.0,11.0,48639.0,47550.0,1.0,8463.0,14124.0,319.0,3106120,2403262,1260943,138473,1725571,45517.0
