Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
7,1643.0,609.0,1143.0,1315.0,1181.0,5.0,0.0,593.0,268.0,325.0,865.0,860.0,865.0,1458.0,29.0,0.0,19.0,0.0,1155.0,939,16.0,36.0,0.0,175.0,175.0,186.0,0.0,2269.0,7635.0,0.0,1381.0,1446.0,1469.0,1415.0,1334.0,1312.0,0.0,310.0,688.0,108.0,57006,42106,15210,4896,36797,1435.0
8,1330.0,776.0,1200.0,1178.0,1215.0,2.0,0.0,152.0,124.0,28.0,973.0,927.0,973.0,1125.0,19.0,0.0,3.0,666.0,1118.0,1022,33.0,33.0,3.0,85.0,88.0,152.0,0.0,10272.0,24841.0,38.0,1227.0,1214.0,1257.0,1227.0,1212.0,1197.0,0.0,88.0,641.0,37.0,63733,53150,29289,2858,31195,1120.0
1,4407.0,2063.0,3417.0,3369.0,2707.0,225.0,0.0,104.0,63.0,41.0,5218.0,4199.0,5218.0,5322.0,878.0,0.0,62.0,357.0,4737.0,892,195.0,37.0,0.0,742.0,742.0,728.0,0.0,9093.0,17570.0,1347.0,3826.0,3034.0,3120.0,3178.0,3186.0,3111.0,99.0,7112.0,14102.0,10.0,400308,340595,151410,23225,225673,5261.0
2,3407.0,2388.0,2764.0,3073.0,2817.0,802.0,0.0,330.0,103.0,227.0,2126.0,1915.0,2126.0,2456.0,39.0,0.0,15.0,105.0,2073.0,957,159.0,27.0,0.0,138.0,138.0,544.0,0.0,8540.0,18137.0,22.0,2882.0,2968.0,2981.0,2994.0,2889.0,2885.0,134.0,347.0,2518.0,24.0,125745,100801,53111,7230,65403,2441.0
3,1728.0,1174.0,1336.0,1521.0,1373.0,205.0,0.0,240.0,155.0,85.0,1241.0,1237.0,1242.0,1482.0,13.0,0.0,7.0,102.0,1466.0,881,202.0,68.0,0.0,90.0,90.0,83.0,0.0,2179.0,2791.0,12.0,1552.0,1516.0,1442.0,1507.0,1467.0,1428.0,0.0,374.0,4988.0,16.0,83955,65895,29696,6975,47282,1473.0
4,2486.0,911.0,1147.0,1683.0,1660.0,1.0,0.0,850.0,340.0,510.0,581.0,408.0,807.0,1657.0,0.0,37.0,19.0,44.0,1243.0,1010,35.0,49.0,0.0,164.0,164.0,83.0,5.0,1295.0,1360.0,9.0,1909.0,1902.0,1920.0,1833.0,1681.0,1675.0,505.0,108.0,769.0,21.0,117893,62861,38082,7483,72328,1632.0
5,3022.0,1502.0,2458.0,2829.0,2539.0,456.0,3.0,649.0,320.0,329.0,1564.0,573.0,2151.0,2800.0,91.0,190.0,117.0,94.0,1720.0,1006,159.0,122.0,0.0,263.0,263.0,335.0,16.0,10981.0,11787.0,17.0,2722.0,2865.0,2905.0,3005.0,2905.0,2651.0,15.0,1522.0,2224.0,40.0,161428,121121,62013,16278,83136,2787.0
6,1912.0,987.0,1222.0,1459.0,1471.0,295.0,7.0,567.0,134.0,433.0,843.0,648.0,843.0,1410.0,5.0,0.0,12.0,20.0,1334.0,940,35.0,0.0,0.0,73.0,73.0,144.0,0.0,3479.0,12437.0,9.0,1575.0,1684.0,1627.0,1515.0,1531.0,1442.0,0.0,39.0,2195.0,0.0,86364,60190,36184,3154,47025,1399.0
7,1535.0,770.0,1069.0,1345.0,1110.0,111.0,0.0,462.0,208.0,254.0,923.0,945.0,923.0,1385.0,55.0,0.0,21.0,38.0,1022.0,940,56.0,54.0,0.0,159.0,159.0,319.0,0.0,1824.0,3430.0,4.0,1321.0,1258.0,1222.0,1164.0,1193.0,1157.0,0.0,330.0,1190.0,32.0,56574,42233,14694,4767,37113,1381.0
8,1602.0,920.0,1476.0,1305.0,1395.0,73.0,0.0,128.0,99.0,29.0,972.0,851.0,972.0,1100.0,94.0,0.0,6.0,70.0,1090.0,944,43.0,6.0,0.0,55.0,55.0,182.0,0.0,6990.0,9796.0,0.0,1266.0,1318.0,1291.0,1273.0,1309.0,1309.0,38.0,115.0,619.0,45.0,64937,54476,29838,2558,32540,1104.0
1,3718.0,2177.0,2663.0,3347.0,2594.0,208.0,0.0,46.0,25.0,21.0,5527.0,4423.0,5527.0,5573.0,1091.0,0.0,62.0,372.0,5506.0,1003,102.0,40.0,1.0,985.0,986.0,705.0,0.0,9379.0,13969.0,2153.0,4771.0,3088.0,3099.0,3067.0,3040.0,2980.0,0.0,8159.0,13474.0,115.0,408654,348637,154299,22131,233176,5511.0
2,3293.0,2289.0,2535.0,2851.0,2843.0,807.0,0.0,219.0,60.0,159.0,2103.0,1867.0,2103.0,2322.0,16.0,0.0,16.0,90.0,2285.0,920,158.0,9.0,0.0,86.0,86.0,502.0,0.0,6418.0,10765.0,39.0,2705.0,2777.0,2813.0,2792.0,2731.0,2671.0,23.0,346.0,1811.0,53.0,127626,102900,53469,6583,68655,2306.0
3,1996.0,1283.0,1543.0,1830.0,1640.0,494.0,0.0,141.0,63.0,78.0,1346.0,1343.0,1346.0,1487.0,49.0,0.0,15.0,61.0,1457.0,914,205.0,77.0,0.0,121.0,121.0,67.0,0.0,3418.0,5423.0,54.0,2271.0,1785.0,1780.0,1735.0,1720.0,1694.0,2.0,274.0,4145.0,40.0,86004,67659,29932,6874,49410,1472.0
4,2454.0,1084.0,1057.0,1832.0,1927.0,184.0,8.0,803.0,203.0,600.0,669.0,454.0,838.0,1641.0,0.0,5.0,11.0,26.0,1306.0,940,29.0,98.0,0.0,114.0,114.0,50.0,0.0,3077.0,2815.0,16.0,1955.0,2016.0,1942.0,1974.0,1815.0,1809.0,2.0,49.0,721.0,49.0,123578,66002,39534,7443,76832,1628.0
5,2922.0,1666.0,2066.0,2591.0,2618.0,715.0,23.0,544.0,268.0,276.0,1604.0,883.0,2380.0,2924.0,110.0,253.0,19.0,133.0,2738.0,1031,187.0,162.0,0.0,258.0,258.0,397.0,10.0,7014.0,3988.0,1.0,2657.0,2765.0,2825.0,2778.0,2478.0,2420.0,0.0,1404.0,2088.0,76.0,164071,123957,62128,16941,85150,2908.0
6,1796.0,1043.0,958.0,1458.0,1257.0,263.0,3.0,467.0,98.0,369.0,881.0,646.0,881.0,1348.0,16.0,0.0,20.0,44.0,1223.0,914,43.0,8.0,0.0,88.0,88.0,187.0,0.0,3786.0,8100.0,1.0,1493.0,1567.0,1574.0,1601.0,1391.0,1340.0,0.0,69.0,1674.0,14.0,89162,62570,37201,2883,49595,1328.0
7,1552.0,849.0,963.0,1273.0,1036.0,209.0,4.0,403.0,173.0,230.0,902.0,888.0,974.0,1377.0,34.0,36.0,8.0,43.0,1277.0,834,79.0,40.0,0.0,99.0,99.0,338.0,0.0,2962.0,2022.0,0.0,1205.0,1269.0,1284.0,1166.0,1091.0,1060.0,3.0,482.0,717.0,92.0,56144,42360,14195,4641,37431,1372.0
8,1408.0,775.0,1201.0,1283.0,1239.0,105.0,0.0,106.0,87.0,19.0,1015.0,804.0,1015.0,1121.0,92.0,0.0,11.0,59.0,1044.0,920,55.0,2.0,0.0,52.0,52.0,140.0,0.0,4483.0,2954.0,18.0,1205.0,1231.0,1251.0,1234.0,1183.0,1183.0,4.0,101.0,1566.0,32.0,66162,55834,30397,2290,33942,1110.0
1,3862.0,2689.0,2443.0,3195.0,2490.0,1634.0,188.0,12.0,10.0,2.0,5723.0,4375.0,5973.0,5985.0,1207.0,105.0,57.0,313.0,5925.0,959,220.0,23.0,0.0,806.0,806.0,680.0,69.0,10967.0,37700.0,3556.0,5829.0,2861.0,2899.0,2890.0,2869.0,2857.0,0.0,8736.0,14055.0,199.0,417174,356870,157244,21088,240929,5928.0
2,3358.0,2392.0,2317.0,2808.0,2581.0,1399.0,0.0,150.0,26.0,124.0,2270.0,1295.0,2270.0,2420.0,76.0,0.0,15.0,119.0,2396.0,919,116.0,6.0,0.0,70.0,70.0,347.0,0.0,10801.0,29819.0,170.0,2683.0,2752.0,2798.0,2849.0,2678.0,2635.0,6.0,193.0,1118.0,53.0,129535,105041,53829,5993,72068,2425.0
3,1999.0,1431.0,1423.0,1799.0,1524.0,616.0,3.0,98.0,37.0,61.0,1112.0,786.0,1112.0,1210.0,77.0,0.0,28.0,79.0,1380.0,975,243.0,46.0,0.0,64.0,64.0,63.0,0.0,4165.0,17130.0,196.0,2181.0,1676.0,1653.0,1595.0,1562.0,1545.0,0.0,158.0,5733.0,50.0,88104,69470,30169,6774,51633,1444.0
