Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
5,4079.0,1773.0,2023.0,2583.0,2346.0,775.0,17.0,1915.0,171.0,1744.0,478.0,331.0,478.0,2393.0,0.0,0.0,30.0,48.0,2155.0,953,17.0,0.0,0.0,0.0,0.0,103.0,0.0,5347.0,12036.0,772.0,3288.0,3682.0,3691.0,3216.0,2959.0,2352.0,0.0,0.0,161.0,97.0,147304,87376,39183,14500,94018,2375.0
6,19569.0,7633.0,11043.0,15442.0,14180.0,9118.0,351.0,9227.0,1042.0,8185.0,6849.0,4022.0,7914.0,17141.0,238.0,380.0,430.0,1144.0,16431.0,952,340.0,17.0,10.0,627.0,637.0,1567.0,6.0,18451.0,67573.0,5724.0,17105.0,17033.0,17102.0,16470.0,16254.0,15299.0,0.0,1205.0,1604.0,543.0,657328,378160,191114,70034,396350,16789.0
7,14208.0,3862.0,6156.0,8977.0,5353.0,4267.0,241.0,6734.0,646.0,6088.0,2458.0,1696.0,2826.0,9560.0,0.0,8.0,154.0,326.0,6469.0,979,361.0,16.0,0.0,16.0,16.0,169.0,0.0,4263.0,24077.0,3371.0,11702.0,12630.0,12029.0,11087.0,10278.0,9651.0,364.0,28.0,624.0,260.0,393511,241213,122260,45001,226285,9433.0
1,12002.0,4232.0,5940.0,7496.0,5342.0,3653.0,160.0,4388.0,558.0,3830.0,2166.0,1865.0,2166.0,6554.0,46.0,0.0,135.0,216.0,5365.0,937,81.0,25.0,0.0,98.0,98.0,124.0,0.0,7004.0,6802.0,2944.0,7949.0,8002.0,7475.0,7150.0,6457.0,6095.0,0.0,181.0,863.0,126.0,333416,210811,85001,44197,204735,6690.0
2,55355.0,17933.0,28860.0,16365.0,24014.0,14191.0,1036.0,6853.0,338.0,6515.0,14140.0,4656.0,21215.0,28068.0,2398.0,2692.0,759.0,3121.0,18797.0,929,2027.0,351.0,11.0,1508.0,1519.0,1790.0,30.0,12121.0,161453.0,18532.0,26069.0,20370.0,18607.0,17610.0,16595.0,16048.0,0.0,10961.0,8829.0,900.0,863568,617585,306161,37177,520605,27308.0
3,16180.0,4182.0,5069.0,11715.0,1228.0,9943.0,608.0,6930.0,568.0,6362.0,3764.0,3345.0,5733.0,12663.0,56.0,499.0,320.0,689.0,11317.0,952,473.0,7.0,0.0,212.0,212.0,339.0,32.0,15792.0,64143.0,4332.0,13959.0,14434.0,13806.0,12993.0,12374.0,11759.0,0.0,847.0,2870.0,308.0,417748,204978,113884,46557,257677,12477.0
4,8409.0,2333.0,5033.0,5920.0,927.0,3762.0,31.0,4258.0,453.0,3805.0,1418.0,961.0,1418.0,5676.0,0.0,0.0,54.0,147.0,4540.0,952,146.0,0.0,0.0,70.0,70.0,276.0,0.0,7121.0,41224.0,2137.0,6012.0,7172.0,6625.0,6221.0,5991.0,5386.0,0.0,35.0,1042.0,93.0,274549,170752,95409,15129,164656,5658.0
5,3985.0,1796.0,2150.0,2904.0,1455.0,1998.0,139.0,2066.0,199.0,1867.0,648.0,453.0,648.0,2714.0,0.0,0.0,32.0,77.0,2549.0,921,45.0,28.0,0.0,0.0,0.0,61.0,0.0,4589.0,10538.0,665.0,3491.0,3925.0,3844.0,3519.0,3125.0,2733.0,0.0,3.0,168.0,86.0,152448,93034,39985,14331,99025,2684.0
6,20771.0,8380.0,12682.0,16031.0,4116.0,14932.0,700.0,8654.0,888.0,7766.0,7667.0,5452.0,8979.0,17633.0,256.0,474.0,432.0,1276.0,17061.0,981,464.0,152.0,3.0,561.0,564.0,1651.0,13.0,22544.0,102800.0,6484.0,17633.0,17717.0,17525.0,17192.0,16653.0,15961.0,0.0,1528.0,1638.0,384.0,671672,398674,193898,72856,405300,17314.0
7,15691.0,5237.0,8080.0,10234.0,5714.0,4916.0,228.0,7414.0,395.0,7019.0,2979.0,953.0,3382.0,10796.0,16.0,10.0,167.0,398.0,7812.0,987,360.0,15.0,0.0,44.0,44.0,124.0,0.0,6858.0,40227.0,3680.0,12414.0,13389.0,12684.0,12071.0,10987.0,10401.0,103.0,28.0,1374.0,251.0,403824,252229,124769,46510,232628,10658.0
1,7504.0,2298.0,3415.0,4129.0,3667.0,3547.0,223.0,2963.0,152.0,2811.0,1635.0,1221.0,1635.0,4598.0,61.0,0.0,84.0,247.0,3626.0,982,57.0,20.0,0.0,108.0,108.0,144.0,0.0,1893.0,1152.0,1720.0,4758.0,4833.0,4474.0,4314.0,3731.0,3517.0,0.0,61.0,133.0,103.0,341446,220812,85539,45264,211503,4514.0
2,55390.0,17017.0,31989.0,16861.0,22934.0,16576.0,1622.0,6817.0,275.0,6542.0,14205.0,4648.0,21036.0,27853.0,2359.0,2768.0,708.0,3115.0,21264.0,931,1899.0,314.0,12.0,1244.0,1256.0,2002.0,24.0,11040.0,151486.0,19034.0,25647.0,20178.0,18114.0,17023.0,16004.0,15545.0,0.0,11619.0,9488.0,826.0,883030,638367,314807,37161,531684,27192.0
3,11192.0,3468.0,3736.0,8743.0,1658.0,8255.0,611.0,5202.0,298.0,4904.0,3470.0,2630.0,4832.0,10034.0,129.0,405.0,242.0,616.0,8926.0,945,508.0,3.0,1.0,189.0,190.0,318.0,22.0,5814.0,40371.0,3764.0,9551.0,9426.0,8859.0,8556.0,8471.0,8329.0,0.0,820.0,1605.0,258.0,429541,214304,115553,48131,266475,9907.0
5,4016.0,1735.0,2717.0,3252.0,1937.0,1383.0,29.0,1375.0,247.0,1128.0,1187.0,891.0,1187.0,2562.0,0.0,0.0,49.0,117.0,2220.0,944,31.0,1.0,0.0,0.0,0.0,71.0,0.0,2486.0,3641.0,1740.0,3288.0,3674.0,3572.0,3548.0,3082.0,2904.0,0.0,0.0,559.0,73.0,157772,99059,40804,14164,104298,2513.0
5,3550.0,1515.0,1910.0,2591.0,1615.0,2153.0,145.0,2059.0,165.0,1894.0,677.0,344.0,677.0,2736.0,0.0,0.0,34.0,105.0,2622.0,911,38.0,0.0,0.0,0.0,0.0,10.0,0.0,2268.0,3231.0,740.0,2918.0,3649.0,3395.0,3088.0,2864.0,2419.0,116.0,0.0,188.0,110.0,157772,99059,40804,14164,104298,2708.0
6,8211.0,2540.0,5526.0,6248.0,3107.0,5393.0,32.0,4566.0,599.0,3967.0,1656.0,1546.0,1656.0,6222.0,0.0,0.0,80.0,143.0,5466.0,949,116.0,0.0,0.0,12.0,12.0,431.0,0.0,3949.0,35475.0,2540.0,6184.0,7584.0,6923.0,6449.0,6326.0,5503.0,0.0,0.0,494.0,130.0,282758,178724,97761,14899,171168,6182.0
7,15940.0,6004.0,9731.0,12678.0,9017.0,9176.0,383.0,7096.0,873.0,6223.0,5886.0,4567.0,7383.0,14479.0,167.0,608.0,321.0,987.0,14011.0,930,352.0,168.0,9.0,419.0,428.0,1238.0,12.0,16396.0,76507.0,5748.0,13965.0,13822.0,13443.0,13130.0,12953.0,12618.0,0.0,1650.0,1510.0,358.0,686329,420301,196723,75791,414453,14225.0
8,12858.0,3727.0,6978.0,8648.0,5667.0,3690.0,44.0,5734.0,402.0,5332.0,3052.0,722.0,3332.0,9066.0,66.0,11.0,134.0,255.0,7047.0,946,343.0,47.0,0.0,101.0,101.0,175.0,0.0,6349.0,38649.0,3694.0,9887.0,10800.0,9958.0,9595.0,9021.0,8663.0,61.0,78.0,967.0,178.0,414408,263749,127329,48069,239148,8967.0
1,8221.0,2563.0,3998.0,4377.0,4043.0,3642.0,316.0,3066.0,159.0,2907.0,1502.0,1106.0,1502.0,4568.0,43.0,0.0,81.0,173.0,4009.0,1009,77.0,34.0,0.0,148.0,148.0,303.0,0.0,3696.0,6535.0,2186.0,4541.0,3020.0,3413.0,3837.0,4158.0,3926.0,136.0,39.0,266.0,159.0,349670,231288,86080,46358,218494,4489.0
2,56206.0,17324.0,32257.0,17685.0,23910.0,15045.0,560.0,6691.0,197.0,6494.0,15358.0,3827.0,21257.0,27948.0,2606.0,2663.0,673.0,2924.0,21557.0,939,2123.0,246.0,11.0,1545.0,1556.0,1283.0,30.0,13058.0,103454.0,19512.0,25179.0,12703.0,13520.0,14269.0,14903.0,13875.0,50.0,11774.0,9579.0,855.0,902930,659848,323697,37145,542998,27385.0
3,11595.0,3351.0,3926.0,8846.0,420.0,9373.0,398.0,5017.0,206.0,4811.0,3940.0,3040.0,5394.0,10411.0,104.0,398.0,269.0,653.0,9113.0,931,514.0,4.0,0.0,239.0,239.0,213.0,44.0,7056.0,30630.0,4546.0,9502.0,6264.0,7217.0,7817.0,7853.0,7676.0,5.0,698.0,1827.0,275.0,441667,224054,117247,49758,275573,10332.0
5,4647.0,1820.0,3031.0,3745.0,2335.0,1526.0,13.0,1408.0,269.0,1139.0,1168.0,858.0,1168.0,2576.0,0.0,0.0,47.0,106.0,2281.0,952,59.0,0.0,0.0,0.0,0.0,82.0,0.0,2943.0,4135.0,1907.0,3504.0,2545.0,2921.0,3061.0,3507.0,3320.0,0.0,0.0,716.0,54.0,163281,105474,41640,13999,109852,2535.0
