Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
4,34396,24768,11886,44.1,32.7,613.0,56.9,68,75,47.6,899,28.0,22651,22794,1214.0,152.0,22018,22001,935.0,34.8,0.2,6895.0,680,40.5,95.0,4.5,0.0,0,0,19.0,19,0,59.0,19.3,6,711,0.0,23934.0,-3.6,1,1361949,848504,400739,237958,726910,417
5,89907,50092,42069,14.3,51.9,556.0,43.2,2598,5474,32.2,6283,1253.0,57172,65244,676.0,929.0,59646,58791,967.0,11.9,0.0,12567.0,155,8.6,95.5,2.1,0.1,0,0,5.0,0,68,44.1,10.0,53,4520,0.0,70602.0,8.9,13,3082928,1402048,780671,683106,1670852,923
6,64146,41517,10564,22.0,58.0,1755.0,55.1,1400,606,69.8,9104,1749.0,54431,56437,1090.0,4043.0,54987,50299,958.0,10.2,0.0,18426.0,383,33.7,96.3,1.8,0.0,0,0,6.0,11,0,48.4,17.3,136,2028,0.0,48833.0,2.5,3,2861355,1806192,779764,449792,1634470,628
7,52306,46706,17614,32.8,67.4,425.0,54.9,241,250,49.1,5666,1090.0,45664,46155,2420.0,2121.0,43134,41614,933.0,26.6,0.0,12881.0,616,31.2,90.1,13.4,0.9,0,0,20.0,3,270,46.3,15.3,26,3642,0.0,47108.0,-1.6,5,2681593,1599876,963003,339657,1387401,1087
8,65889,32494,25571,14.4,47.2,903.0,46.0,46,2178,2.1,6584,117.0,51908,54132,3873.0,1164.0,51438,52121,952.0,18.4,0.0,3544.0,92,40.8,90.2,6.9,0.0,0,0,46.0,0,232,47.0,13.0,6,4508,0.0,53948.0,7.5,2,2907515,1738018,937162,318653,1657083,1087
9,23987,18095,9043,40.9,63.1,776.0,93.3,2,2,50.0,786,0.0,17972,17976,567.0,442.0,17218,16544,928.0,33.8,0.0,7084.0,129,11.1,93.8,3.1,0.4,0,0,4.0,0,0,50.6,22.9,11,2319,0.0,22761.0,-31.1,0,1210628,696229,398779,174078,638120,282
10,34714,26846,7692,24.7,56.0,655.0,82.2,45,136,24.9,1509,957.0,27199,27380,2351.0,18.0,25981,23207,955.0,29.0,0.0,3930.0,595,21.9,73.6,19.1,0.1,0,0,0.0,0,0,49.1,18.1,17,2199,0.0,29264.0,-8.0,1,1407066,830785,606840,128278,672344,431
11,45388,33095,15867,26.2,34.5,525.0,50.6,9,669,1.3,4831,806.0,35333,36011,703.0,612.0,34880,34844,990.0,30.6,0.0,7604.0,470,23.8,94.3,1.8,0.0,0,0,5.0,5,0,57.1,32.7,0,2212,0.0,40971.0,2.8,1,2112260,1228162,654308,279350,1178743,500
12,33542,22307,14331,16.6,51.4,222.0,35.1,42,60,41.2,10402,3095.0,31742,31844,579.0,600.0,30580,28669,928.0,23.3,0.0,3268.0,241,28.9,91.3,2.1,0.0,0,0,0.0,0,98,68.1,24.2,58,1493,0.0,31213.0,0.1,3,1860429,1168378,568435,220334,1073673,370
13,33652,20074,15249,18.5,59.7,603.0,54.1,160,652,19.7,1681,0.0,29718,30530,1062.0,0.0,29685,29396,949.0,18.9,0.0,3984.0,159,17.0,98.1,5.2,0.0,0,0,4.0,0,0,57.1,14.0,41,988,0.0,27477.0,9.2,0,1364119,867379,347674,242509,775001,404
14,38744,28687,13678,22.5,29.8,306.0,36.3,604,1146,34.5,7147,411.0,30760,32510,1179.0,723.0,31641,31143,915.0,25.8,0.0,5899.0,633,17.5,97.3,15.1,11.0,0,1,5.0,0,24,57.5,26.0,107,3004,0.0,30772.0,10.5,1,1590228,904347,188553,572161,872917,679
15,40149,28357,13650,34.0,19.6,1228.0,66.2,45,536,7.7,9799,267.0,32888,33469,888.0,1610.0,29106,26694,953.0,30.8,0.0,24100.0,151,16.8,91.4,1.8,0.1,0,0,9.0,0,27,43.9,32.2,52,3535,0.0,37681.0,-7.2,23,2085569,1355151,771191,282562,1048692,702
16,43225,37132,16683,40.8,37.3,1203.0,58.1,164,326,33.5,21475,1887.0,40936,41426,1459.0,2265.0,40083,39962,970.0,42.8,0.0,9669.0,335,29.8,78.5,13.9,0.0,0,0,4.0,1,360,51.3,27.3,14,2321,0.0,39102.0,1.2,3,1949094,1210285,754059,237268,970599,663
17,230405,124296,43611,13.7,51.4,4366.0,62.6,192,244,44.0,46943,4346.0,134351,134787,23291.0,12541.0,120996,104720,938.0,17.9,0.1,30557.0,1303,16.9,93.9,17.1,0.4,0,0,27.0,1,1191,69.6,16.8,108,6962,0.0,120099.0,8.3,0,7618548,5309071,2411450,505495,4708402,2515
18,18773,10610,6817,15.9,82.1,353.0,52.3,986,838,54.1,42,0.0,15336,17160,117.0,0.0,15490,15694,938.0,22.7,0.0,636.0,329,36.9,85.4,0.1,0.0,0,0,0.0,0,0,51.9,24.5,7,958,0.0,15903.0,11.2,0,790661,398101,190251,168891,442834,355
19,49334,23695,21358,15.5,45.8,745.0,53.3,216,1014,17.6,22040,1228.0,43157,44387,214.0,1611.0,43468,41721,950.0,19.2,0.0,5689.0,121,13.3,66.9,1.1,0.1,0,0,3.0,0,114,20.0,8.3,10,1408,0.0,42147.0,11.5,8,2102853,1086710,775121,245436,1086686,1039
20,29849,22873,8492,34.7,61.9,1130.0,58.1,40,193,17.2,2076,618.0,29728,29961,2850.0,874.0,29428,28021,942.0,17.7,0.3,5350.0,65,6.1,66.2,6.8,0.0,0,0,24.0,0,0,48.9,13.4,16,2610,0.0,29583.0,-0.8,4,1570746,877512,528236,252156,792425,689
21,41783,31104,12478,16.5,66.8,335.0,59.1,15,5,75.0,17566,2419.0,30191,30211,117.0,2971.0,30042,27496,948.0,21.4,0.0,4793.0,213,26.3,86.9,4.0,0.0,0,0,2.0,0,56,26.8,26.9,12,1167,0.0,38453.0,4.8,1,2283384,1520081,660430,325790,1299476,293
22,121010,62787,23446,20.2,60.6,3262.0,66.3,882,4426,16.6,4310,1055.0,70140,75448,10118.0,1694.0,70238,57685,954.0,13.9,0.0,2643.0,1672,37.9,79.5,13.0,0.2,0,1,7.0,0,1469,48.4,15.1,42,3417,0.0,72989.0,16.9,0,4270559,2631463,1221288,568759,2492248,1397
23,39841,25947,17769,20.3,55.2,565.0,69.2,124,470,20.9,6469,627.0,27787,28381,234.0,1119.0,28108,26648,905.0,22.2,0.0,12356.0,243,17.6,98.8,6.3,0.1,0,0,0.0,3,20,43.0,17.7,6,3179,0.0,33421.0,-7.4,0,1631289,953621,497079,241988,898180,345
24,50118,36424,14295,16.4,61.1,481.0,43.6,59,170,25.8,11351,0.0,38336,38565,5914.0,2774.0,37023,34835,896.0,28.5,0.0,5632.0,398,21.3,83.4,22.0,0.7,0,0,30.0,1,387,81.3,17.4,14,3186,0.0,37002.0,2.5,58,2223933,1547707,698451,211345,1321237,575
25,77427,55919,29334,30.1,44.7,864.0,45.1,195,637,23.4,15159,5746.0,57174,58006,1609.0,2729.0,55346,54327,971.0,26.7,0.1,17939.0,636,20.3,98.0,9.0,0.0,0,0,41.0,1,9,43.0,17.8,5,2564,0.0,66252.0,5.3,4,3675255,2120036,1082266,570311,2039643,692
26,49741,34472,17650,17.1,60.7,596.0,50.3,74,327,18.5,7889,456.0,39305,39706,2078.0,1298.0,36470,36555,939.0,20.6,0.0,9936.0,504,30.5,86.1,11.1,1.4,0,1,3.0,1,21,59.4,13.3,62,2498,0.0,46161.0,-6.9,2,2180230,1297879,664449,257321,1259492,783
27,31367,23391,7616,43.7,35.7,320.0,36.5,313,610,33.9,2184,0.0,20243,21166,293.0,417.0,20715,20047,945.0,46.6,0.0,2771.0,511,19.6,82.0,29.6,0.7,0,0,2.0,2,0,59.1,30.6,33,1697,0.0,30030.0,-42.3,0,1272022,750734,427160,239582,618472,393
28,39562,24983,14115,21.1,58.0,265.0,34.1,98,41,70.5,11340,3218.0,33083,33222,1162.0,805.0,31918,30479,926.0,13.9,0.0,8598.0,236,12.4,89.4,7.1,0.0,0,0,3.0,0,68,46.1,18.7,7,1922,0.0,32032.0,10.8,1,1486659,922283,453054,208146,831945,392
29,57834,43072,19140,15.6,58.4,645.0,50.2,144,86,62.6,24933,6201.0,45263,45493,2100.0,4683.0,44812,42840,946.0,17.1,0.1,7801.0,505,34.4,80.2,2.7,0.0,0,0,18.0,0,250,43.6,30.3,43,5129,0.0,51448.0,-9.7,0,2942214,1892715,741072,344990,1857967,471
30,27516,16040,11624,27.2,32.8,254.0,39.2,65,203,24.3,7587,518.0,25480,25748,998.0,702.0,24703,23633,955.0,27.5,0.0,5638.0,329,30.0,77.5,8.3,0.0,0,0,8.0,0,214,29.3,18.3,0,2318,0.0,23292.0,5.0,1,1166318,557034,362418,111914,693112,728
31,30521,25289,11627,29.0,43.3,601.0,75.3,20,67,23.0,5111,562.0,27014,27101,1304.0,287.0,26668,26249,944.0,24.4,0.0,4754.0,165,9.5,95.2,6.5,0.0,0,0,3.0,0,0,38.4,17.1,0,1256,0.0,26985.0,-1.8,2,1564152,940742,543640,189857,834100,443
32,133890,62032,33989,17.9,45.1,1262.0,47.0,1631,4288,27.6,5524,772.0,62969,68888,6546.0,1783.0,67125,57384,935.0,21.8,0.0,10249.0,781,14.5,86.9,11.7,0.7,0,0,5.0,44,106,47.9,18.9,55,5486,0.0,75998.0,-7.2,12,3363274,1818601,887582,676999,1813704,1605
