Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
12,31676,16711,25005,20929,6327,3843.0,121.0,17,4.0,13.0,12576,945.0,23709,23726,3992,3516.0,165,2466,22741.0,977,1407,756.0,34,5367,5401,1803,221.0,11875,556058,20522,23467,26338,25053,25052,25860,24678,14.0,15117.0,3246.0,63.0,3287902,2738469,899740,292183,2092581,23759
13,27373,16910,19982,23107,10439,2755.0,35.0,7,2.0,5.0,3412,1747.0,18133,18140,1625,4572.0,15,1485,16420.0,1023,195,180.0,42,4929,4971,2087,529.0,16495,285150,23475,23352,22861,22913,24103,23248,21163,19.0,6557.0,4180.0,1.0,3091236,2628522,904040,162038,2024163,18150
14,8019,5874,7041,6253,7085,3378.0,226.0,243,9.0,234.0,3772,150.0,7138,7381,847,494.0,73,863,7102.0,969,502,172.0,86,1574,1660,899,57.0,8062,253740,6418,7912,7778,7810,7789,6418,5534,43.0,1210.0,1079.0,4.0,809923,631186,254069,78928,476270,7372
1,25454,19652,20867,25094,15665,904.0,7.0,4,2.0,2.0,10528,530.0,20565,20569,5365,5385.0,51,2020,17042.0,956,1324,772.0,199,5753,5952,2914,220.0,4546,124288,20854,21469,26679,26173,25730,25836,25666,88.0,5062.0,4531.0,90.0,2125918,1843194,591259,204663,1329437,20678
2,45099,37164,38084,35416,29063,3437.0,52.0,23,0.0,23.0,7869,2353.0,38127,38150,4970,16819.0,95,4116,34533.0,948,1328,239.0,447,9208,9655,3923,825.0,29027,552271,39451,40098,43278,43959,43791,42049,38727,175.0,29221.0,16598.0,137.0,3264286,2826701,1045838,189251,2028567,38057
3,16689,14374,17082,14898,17813,3563.0,151.0,106,3.0,103.0,4045,2023.0,13658,13764,1703,4687.0,59,1813,12097.0,947,943,491.0,209,3740,3949,2166,143.0,3801,137513,14611,14558,19680,19095,18584,14359,12964,0.0,12946.0,15434.0,35.0,1110982,918872,414396,98946,597361,13833
4,44939,33783,32646,39374,19896,2965.0,324.0,23,7.0,16.0,10643,2331.0,40868,40891,4935,11114.0,270,4272,27540.0,946,1075,87.0,313,8900,9213,4999,258.0,7653,233512,41252,42100,41686,40748,42168,40938,39668,413.0,11973.0,7356.0,80.0,2511359,2121113,687162,130912,1693085,41035
5,23440,16324,19287,20592,9066,1406.0,33.0,63,9.0,54.0,2759,263.0,20159,20222,641,3844.0,31,1105,19729.0,942,836,105.0,158,2732,2890,2680,309.0,15202,309537,15595,20379,23637,23725,23095,22519,22318,93.0,1674.0,1802.0,76.0,1296658,1020997,367941,90276,838374,20328
6,45156,31855,35500,29075,26236,7181.0,75.0,44,13.0,31.0,10433,106.0,34377,34421,5957,12982.0,61,2467,34466.0,971,975,380.0,202,8691,8893,2982,432.0,10830,371667,34882,34883,38368,37564,36901,38071,37933,12.0,8535.0,4563.0,56.0,2630314,2224819,691141,211987,1726650,34540
7,25882,20356,23265,23450,28274,2144.0,202.0,9,4.0,5.0,8469,5854.0,25204,25213,3707,7983.0,159,2967,21213.0,961,1247,410.0,313,5415,5728,5401,299.0,6743,416661,26367,26566,29905,28846,29074,28801,27018,34.0,14419.0,22409.0,92.0,1972450,1741468,597721,127991,1245898,25274
8,52320,40705,44772,44907,41140,4466.0,88.0,21,11.0,10.0,19632,4502.0,52006,52027,6311,10678.0,447,6013,46346.0,957,1482,185.0,108,9779,9887,4430,362.0,10190,556336,48643,50873,53848,52177,51270,49098,46775,91.0,6462.0,3872.0,603.0,3064923,2585994,740837,192392,2131123,51857
9,86962,59007,65133,76025,75980,19526.0,246.0,206,29.0,177.0,14818,21818.0,82656,82862,3857,16651.0,394,8957,71017.0,960,3367,82.0,81,10967,11048,4162,2054.0,14163,513730,65865,83853,82726,76653,71653,64484,59603,34.0,18749.0,21446.0,59.0,4061361,3250909,834484,207422,3019134,82885
10,45055,31071,33744,40039,19694,2101.0,182.0,224,14.0,210.0,7686,538.0,37199,37423,2451,8240.0,97,4469,25671.0,947,1219,182.0,155,9137,9292,4835,912.0,3463,423355,35905,38712,45455,45659,43498,40902,39853,83.0,6537.0,28340.0,106.0,2790068,2207436,864210,167739,1757838,37554
11,14904,12066,13957,18841,18875,2713.0,135.0,19,5.0,14.0,3547,1327.0,14443,14462,1781,6029.0,60,1687,13804.0,948,586,746.0,86,3564,3650,2174,382.0,4088,251347,15763,15830,18228,17807,17223,15735,14624,5.0,11998.0,10663.0,8.0,1201023,1061278,292507,97410,810739,14541
12,55571,35280,61743,41885,41735,12460.0,456.0,45,7.0,38.0,23278,2353.0,43540,43585,8178,8748.0,358,5653,41696.0,968,2075,921.0,86,12878,12964,5060,817.0,18624,909792,44099,44050,48689,47974,47545,46858,45803,29.0,24665.0,18203.0,18.0,3294657,2761839,910447,301147,2081138,43492
13,49808,34956,36306,41389,23282,3264.0,123.0,20,4.0,16.0,5496,6658.0,45965,45985,2743,16804.0,61,3589,38742.0,983,808,282.0,185,8729,8914,3909,832.0,18201,504791,45972,49739,46376,47107,46709,44926,43760,45.0,12474.0,17128.0,8.0,3106182,2653417,916684,164116,2024817,46156
14,15252,11704,14176,11068,15468,5462.0,481.0,356,27.0,329.0,6510,118.0,14212,14568,1478,2036.0,109,2371,11842.0,986,1006,175.0,144,2854,2998,1315,340.0,1914,153358,13659,15051,14369,14079,13961,13416,11788,130.0,3859.0,2381.0,57.0,813663,638345,258714,77771,476806,14522
1,25831,20346,21519,25440,9142,1692.0,19.0,8,4.0,4.0,10198,130.0,20562,20570,4513,5314.0,34,2234,17828.0,979,1187,965.0,115,5069,5184,2846,182.0,4986,268989,19935,20392,20052,21653,22134,25046,25299,118.0,7586.0,7553.0,55.0,2127789,1852797,596386,208083,1323317,20658
2,42997,33778,35767,30955,14739,3343.0,183.0,20,0.0,20.0,7570,3156.0,39699,39719,4683,17252.0,111,3518,30109.0,960,1172,225.0,297,8764,9061,3145,886.0,23367,704979,39662,39952,34675,36166,37821,41095,38141,110.0,29186.0,25716.0,71.0,3282387,2855675,1061388,187955,2033044,39813
3,15389,12916,14315,14104,13986,3861.0,72.0,60,3.0,57.0,3201,1092.0,12639,12699,1342,4582.0,57,1619,10481.0,979,695,377.0,181,3170,3351,2502,116.0,4553,258855,13558,13531,15531,15830,16041,13349,12729,15.0,14366.0,16538.0,6.0,1108973,923009,415947,100415,592610,12712
4,43791,34636,38755,36346,32031,3125.0,121.0,33,11.0,22.0,11424,1171.0,37583,37616,5172,10824.0,258,4255,27601.0,949,973,41.0,184,8119,8303,4732,315.0,3517,208550,42589,44353,33843,35134,38609,41567,38936,208.0,11808.0,9133.0,20.0,2523002,2138433,694209,129906,1698887,37671
5,23687,17393,21553,22838,12251,1878.0,48.0,28,12.0,16.0,3324,26.0,21855,21883,777,4077.0,43,1432,21670.0,942,802,55.0,132,2806,2938,3057,334.0,11752,313722,17949,22802,18147,20365,21976,23847,23641,48.0,1937.0,1664.0,13.0,1307374,1037491,372700,90297,844377,21937
6,38422,27930,31245,30007,25967,7692.0,184.0,34,0.0,34.0,10312,6.0,34876,34910,5515,13123.0,47,2545,35010.0,974,903,366.0,219,9001,9220,2915,444.0,3579,205274,35329,35365,30058,31302,31969,35969,35643,13.0,11913.0,4507.0,56.0,2635375,2240273,695299,216725,1723350,35013
7,22208,17772,20523,20636,11008,1929.0,40.0,7,2.0,5.0,7693,5149.0,23862,23869,3228,7541.0,167,3015,21453.0,964,1118,413.0,272,4577,4849,4407,196.0,7068,331690,24412,24573,23269,23033,24227,24143,22818,25.0,14945.0,23099.0,77.0,1974550,1749798,604553,131181,1238815,23855
8,52761,38768,44596,46611,38731,9149.0,122.0,21,6.0,15.0,24159,13627.0,57727,57748,7042,12015.0,577,7729,53466.0,912,1622,170.0,40,8794,8834,4262,479.0,6838,563498,54066,57851,45142,45335,46866,48029,45065,93.0,11413.0,7233.0,978.0,3086293,2615443,754187,194794,2137311,57013
9,86970,60263,59829,76989,60249,21771.0,480.0,187,32.0,155.0,13768,18144.0,81277,81464,3838,17683.0,348,10383,70452.0,945,2920,109.0,74,10169,10243,3708,2444.0,3479,201642,61759,81974,61879,65891,66985,60857,54457,166.0,36526.0,26368.0,49.0,4112920,3311314,852046,210377,3050495,82186
10,46178,32665,35862,37432,22691,2048.0,150.0,183,8.0,175.0,8107,969.0,39921,40104,2388,9401.0,118,4266,28020.0,942,1166,170.0,69,10089,10158,4887,939.0,7193,387899,37366,40728,34633,38307,39748,43796,42967,104.0,9947.0,28249.0,96.0,2809934,2239491,875539,166800,1767593,40325
11,19495,13214,14158,15664,14307,3399.0,169.0,10,5.0,5.0,4494,1066.0,15542,15552,2251,6091.0,80,2094,13524.0,972,723,786.0,82,3375,3457,2010,219.0,4208,216128,15590,15533,10879,11608,12279,14749,14003,16.0,15483.0,11568.0,11.0,1197412,1062552,293257,99537,804618,14890
12,47182,32851,51737,39442,32868,13447.0,212.0,27,6.0,21.0,22102,3926.0,39301,39328,7229,6961.0,334,4880,32340.0,956,1700,633.0,68,11191,11259,3025,767.0,14696,758581,39659,40074,35392,38189,39622,40998,39463,22.0,25054.0,19639.0,3.0,3301426,2785407,921281,310386,2069758,35605
13,48990,35930,42719,37409,31786,2769.0,97.0,14,2.0,12.0,5599,8923.0,46961,46975,2597,18459.0,84,3586,34438.0,947,1102,83.0,119,7981,8100,3952,1013.0,18281,470145,47369,51493,39104,38997,40619,42836,40348,51.0,18133.0,22153.0,9.0,3121199,2678548,929506,166221,2025473,47662
14,15166,11587,14057,11288,12422,5105.0,282.0,314,40.0,274.0,6012,118.0,14501,14815,1321,2187.0,80,2097,13623.0,970,923,127.0,64,2736,2800,1381,382.0,2621,186294,13292,15029,11440,12583,13162,13366,12510,82.0,5060.0,3973.0,33.0,817419,645584,263444,76632,477342,14746
1,25941,20871,23679,21435,22230,2488.0,131.0,12,10.0,2.0,10001,960.0,20163,20175,4640,5217.0,15,1947,20109.0,944,1129,517.0,333,5285,5618,2906,184.0,4815,389239,21297,21440,777,501,382,25624,24397,1300.0,13070.0,10408.0,58.0,2129660,1862449,601559,211561,1317226,20352
2,39733,31445,32895,30014,32636,4173.0,246.0,28,2.0,26.0,6524,435.0,38868,38896,3838,17218.0,129,3651,26448.0,952,1336,133.0,285,8603,8888,3000,872.0,18303,799137,39878,40068,3221,2685,2621,42468,40345,110.0,29899.0,26376.0,51.0,3300590,2884947,1077168,186666,2037532,39033
3,15190,13186,16357,13907,15909,4127.0,76.0,79,5.0,74.0,3361,616.0,13649,13728,1449,5194.0,70,1683,10921.0,986,823,423.0,138,3312,3450,2656,156.0,5606,314013,13815,13997,561,385,470,14792,14700,20.0,16991.0,18633.0,29.0,1106969,927166,417503,101907,587898,13773
4,43943,37226,41263,41755,36975,3587.0,116.0,24,3.0,21.0,11103,1716.0,46804,46828,5534,14356.0,206,5382,37444.0,970,840,43.0,173,8864,9037,4533,133.0,4113,470550,46836,48517,377,718,1156,46196,44566,141.0,24473.0,13386.0,32.0,2534700,2155896,701327,128909,1704708,46898
5,24874,18391,22895,23808,20362,3047.0,60.0,50,10.0,40.0,3440,33.0,21280,21330,778,4315.0,39,1284,21327.0,956,724,66.0,106,2572,2678,2828,385.0,7189,266558,19627,22834,1725,1622,1871,24632,24519,57.0,1954.0,1858.0,16.0,1318180,1054253,377519,90319,850422,21463
6,37634,27168,31208,26753,30256,5183.0,148.0,36,10.0,26.0,9056,9.0,31412,31448,4770,12366.0,34,2285,31591.0,963,1038,494.0,138,9575,9713,2792,413.0,4384,288614,31810,31835,3198,2724,2491,36369,36112,48.0,11327.0,5348.0,66.0,2640444,2255834,699481,221570,1720055,31606
7,22302,17495,21731,18618,21729,1768.0,81.0,4,4.0,0.0,8822,5132.0,25956,25960,3457,7607.0,115,2870,22883.0,961,762,328.0,234,5096,5330,4419,287.0,6358,414140,26485,27019,2033,1598,1618,25302,23843,33.0,21643.0,31216.0,56.0,1976653,1758167,611462,134452,1231773,23694
8,51873,39610,47146,46823,49570,11704.0,239.0,20,5.0,15.0,22639,694.0,54496,54516,7322,11648.0,536,6681,53274.0,955,1332,248.0,113,9573,9686,4712,672.0,3905,586948,51461,55073,2982,2312,2740,52052,50702,133.0,27159.0,9289.0,565.0,3107811,2645226,767777,197225,2143518,54521
9,95518,72094,78595,73718,76199,21781.0,656.0,224,21.0,203.0,14859,4965.0,88281,88505,4379,20472.0,472,10371,83277.0,936,3068,16.0,73,11147,11220,4125,2576.0,3725,436895,67095,89246,3948,3556,5049,75383,72289,206.0,45242.0,55734.0,68.0,4165132,3372843,869979,213373,3082183,88567
10,45902,33935,36998,36192,32613,3409.0,226.0,173,17.0,156.0,7574,240.0,37944,38117,2416,9059.0,127,4027,27150.0,938,1028,149.0,42,8828,8870,4927,817.0,6922,501804,31017,39551,1398,1920,2647,45805,43523,146.0,15085.0,20064.0,76.0,2829940,2272012,887017,165866,1777403,38136
11,14449,11649,13168,14777,14763,2435.0,71.0,24,3.0,21.0,4026,158.0,15434,15458,1907,6680.0,50,2282,14501.0,963,744,412.0,52,3413,3465,1780,251.0,2009,111120,15989,16066,6,23,102,16172,16001,22.0,16476.0,14758.0,20.0,1193811,1063829,294008,101709,798543,15629
12,39585,28546,43259,27714,36672,10318.0,185.0,17,6.0,11.0,23480,1221.0,41048,41065,8871,8266.0,366,5530,39305.0,973,1799,584.0,129,11640,11769,2898,654.0,14232,909693,36000,37636,1844,1717,1762,39780,39198,63.0,24072.0,23765.0,16.0,3308210,2809178,932245,319909,2058439,41126
13,43158,33587,37673,27995,37243,4882.0,179.0,18,0.0,18.0,5659,584.0,42941,42959,2552,16625.0,79,3454,36032.0,955,1127,107.0,175,8591,8766,3807,1310.0,17460,449282,42807,45289,1512,1210,1440,43814,40957,50.0,30770.0,49351.0,3.0,3136290,2703916,942506,168352,2026128,43255
14,15124,11730,14386,11580,14078,5230.0,326.0,320,12.0,308.0,6063,536.0,14224,14544,1433,2385.0,125,2186,13454.0,978,931,95.0,137,2627,2764,1617,240.0,4149,276048,12881,14260,1064,1174,1586,13859,12670,157.0,4443.0,3856.0,48.0,821194,652906,268261,75508,477880,14542
1,26091,21529,24126,20506,24993,3140.0,66.0,9,3.0,6.0,10440,27.0,19895,19904,4885,5097.0,23,1969,20099.0,944,1038,316.0,328,4876,5204,2690,164.0,2936,324090,20307,21113,56,84,33,25315,23982,1178.0,13683.0,13377.0,77.0,2131534,1872152,606776,215096,1311162,20100
2,38977,31152,35165,33929,37671,5089.0,157.0,25,2.0,23.0,7060,0.0,40873,40898,3889,18400.0,97,4136,23785.0,952,1377,126.0,235,8426,8661,3294,922.0,11483,724880,40517,40754,57,52,55,43187,43081,234.0,28143.0,28926.0,30.0,3318893,2914518,1093183,185387,2042030,41248
3,14974,12662,13381,13186,14114,4753.0,88.0,95,6.0,89.0,4022,78.0,13060,13155,1836,4588.0,68,1650,11471.0,980,774,313.0,58,3269,3327,2365,142.0,3143,304233,13536,13383,264,228,193,14755,14725,34.0,14594.0,18771.0,28.0,1104968,931341,419065,103420,583222,13196
4,44733,37740,42225,40234,43245,4137.0,137.0,36,6.0,30.0,12129,158.0,45858,45894,5589,13679.0,199,4536,44323.0,939,776,35.0,104,8820,8924,4205,99.0,416,246236,46311,47025,238,233,276,44031,42267,72.0,10583.0,20796.0,29.0,2546452,2173501,708519,127918,1710548,45923
5,26120,21250,25012,23342,24693,3451.0,85.0,45,5.0,40.0,4102,17.0,21210,21255,963,4449.0,48,1608,21159.0,952,700,61.0,96,2527,2623,2979,269.0,5094,274731,22544,22881,1463,1271,1109,24387,24349,61.0,2711.0,2156.0,23.0,1329074,1071284,382401,90341,856511,21390
6,38001,30041,33708,30372,34629,5513.0,242.0,40,4.0,36.0,9921,78.0,29837,29877,5019,11140.0,36,2396,30009.0,945,1121,298.0,97,9502,9599,3356,420.0,848,95137,30090,30269,284,227,179,37229,37171,211.0,10863.0,6035.0,34.0,2645524,2271503,703689,226522,1716767,30032
7,22204,17343,20981,17133,20089,1831.0,37.0,6,0.0,6.0,9804,3073.0,25606,25612,3876,7771.0,125,3775,25211.0,940,967,381.0,167,4899,5066,4249,336.0,4533,402402,27069,27096,431,291,216,25119,25100,25.0,19183.0,37090.0,4.0,1978758,1766576,618451,137804,1224771,25779
8,51369,38638,46536,47423,50814,11343.0,340.0,21,2.0,19.0,24757,173.0,55805,55826,8164,12211.0,541,6537,55891.0,958,1364,416.0,54,9639,9693,4833,645.0,2648,406956,52930,55641,187,193,160,49271,48898,203.0,19325.0,15515.0,675.0,3129480,2675349,781612,199688,2149742,56012
9,95850,79064,79403,76221,89767,16289.0,496.0,216,9.0,207.0,16214,2638.0,86458,86674,4858,19921.0,395,10219,84943.0,949,3464,3.0,63,10948,11011,4360,2723.0,6516,297565,76821,89987,1035,579,387,78897,76443,463.0,56001.0,46322.0,41.0,4218008,3435514,888288,216413,3114200,86504
10,47172,34433,38822,37039,42026,4144.0,211.0,127,2.0,125.0,9003,710.0,39045,39172,2966,8755.0,120,4527,31481.0,964,1168,171.0,31,8435,8466,4750,794.0,4188,467979,37799,41109,279,229,276,46003,43886,110.0,12133.0,31678.0,65.0,2850090,2305005,898646,164937,1787266,39256
11,14308,11556,13499,15850,17604,2560.0,11.0,13,1.0,12.0,4335,13.0,15242,15255,1865,6351.0,44,2057,15227.0,975,788,202.0,32,3111,3143,1868,234.0,1319,88856,15707,15948,4,37,5,15660,15603,20.0,15031.0,15374.0,8.0,1190222,1065106,294762,103930,792514,15416
12,41119,31437,59781,33922,44840,13980.0,122.0,22,2.0,20.0,24561,47.0,43482,43504,8773,9204.0,380,6579,43657.0,948,1737,421.0,203,11031,11234,3286,643.0,9784,795452,43968,44806,187,156,141,40478,43207,411.0,31060.0,25001.0,7.0,3315007,2833150,943338,329724,2047183,43666
13,43487,34281,39600,34994,52711,3733.0,126.0,17,0.0,17.0,8200,56.0,45243,45260,3452,16456.0,78,3690,43747.0,956,1148,42.0,198,8492,8690,3830,1295.0,14649,430926,43138,43282,334,353,308,42397,41764,73.0,34398.0,65038.0,11.0,3151453,2729525,955689,170511,2026783,45556
14,14406,11611,13964,11762,13938,6158.0,263.0,318,16.0,302.0,6131,367.0,13902,14220,1304,2379.0,105,2054,14083.0,938,863,85.0,139,2286,2425,1616,308.0,3043,210920,13483,14267,198,176,162,13954,12996,176.0,4603.0,3482.0,26.0,824985,660311,273166,74402,478417,14191
1,26366,21587,24535,20477,29839,3138.0,56.0,10,4.0,6.0,10300,164.0,19363,19373,4905,5067.0,22,2101,18684.0,954,845,342.0,300,4833,5133,2764,160.0,5309,302282,20679,20775,5,35,15,24761,23303,834.0,14163.0,45911.0,0.0,2133409,1881906,612038,218690,1305126,19494
2,38384,31149,35537,31074,36196,3988.0,111.0,30,3.0,27.0,6976,3.0,37034,37064,3938,16222.0,74,3902,23849.0,986,1308,156.0,196,7611,7807,3186,706.0,11745,518626,37610,37799,0,1,1,42459,42285,307.0,25735.0,27481.0,16.0,3337297,2944392,1109436,184117,2046538,37430
3,14122,12072,12761,12660,14176,3955.0,62.0,83,6.0,77.0,3392,12.0,12517,12600,1596,4582.0,54,1667,12031.0,951,872,250.0,46,2307,2353,2124,136.0,1876,228018,12723,12586,6,5,5,14272,14257,14.0,17469.0,20363.0,9.0,1102970,935535,420633,104956,578584,12667
4,41423,34799,40118,34012,40985,4475.0,161.0,26,1.0,25.0,11157,13.0,43788,43814,5286,13663.0,203,4149,42065.0,954,933,25.0,49,8419,8468,3525,125.0,1016,161648,40396,44928,131,140,217,40477,39022,103.0,11726.0,31816.0,14.0,2558258,2191250,715785,126936,1716409,44661
5,25021,20341,23655,20440,22454,3626.0,68.0,32,5.0,27.0,4463,3.0,20973,21005,1026,3902.0,31,1468,21752.0,941,874,23.0,99,2463,2562,2617,353.0,6016,164466,20016,20763,292,218,102,24123,24085,46.0,2653.0,2290.0,10.0,1340058,1088592,387346,90362,862644,21808
6,34523,28984,32660,26858,34195,6577.0,146.0,29,2.0,27.0,14768,0.0,33583,33612,8093,10607.0,45,2299,29088.0,969,931,181.0,45,10244,10289,3213,397.0,5553,464181,29263,29432,2,8,0,33686,33688,710.0,10907.0,8819.0,18.0,2650614,2287281,707922,231585,1713485,29141
7,21383,17305,20181,18003,19678,2047.0,34.0,7,1.0,6.0,9618,161.0,25473,25480,4024,7736.0,167,3152,25286.0,957,1078,296.0,129,4491,4620,3902,228.0,4238,365472,26706,26773,3,4,3,24332,24332,27.0,23780.0,51177.0,3.0,1980866,1775025,625519,141240,1217809,25574
8,49307,39585,44828,39450,46358,3954.0,55.0,17,3.0,14.0,25061,76.0,56738,56755,9076,13132.0,521,6588,53722.0,970,1445,245.0,10,9131,9141,3989,1173.0,3490,251726,51113,57144,24,21,38,45615,45323,186.0,26316.0,26843.0,123.0,3151300,2705815,795697,202181,2155984,57720
9,94879,76795,80321,73396,104906,19741.0,407.0,195,5.0,190.0,15609,0.0,85629,85824,4847,20445.0,343,10600,85884.0,948,3080,7.0,46,9884,9930,4357,2071.0,4261,287402,61597,88497,569,240,176,76824,74412,200.0,55677.0,43943.0,33.0,4271555,3499350,906983,219496,3146550,86677
10,43215,33181,38616,35887,42256,6245.0,113.0,110,3.0,107.0,7723,101.0,36428,36538,2796,9119.0,80,3663,31077.0,959,1079,131.0,26,7879,7905,4138,708.0,2361,425756,34668,36334,258,239,145,42759,41084,141.0,11036.0,18359.0,27.0,2870382,2338477,910427,164014,1797185,36694
11,13657,11124,13227,12269,13711,3128.0,10.0,23,4.0,19.0,4533,0.0,15082,15105,2076,6419.0,41,1925,15129.0,981,824,241.0,38,3282,3320,1556,230.0,1326,143482,15486,15487,0,1,1,15081,15082,13.0,16430.0,14317.0,5.0,1186644,1066385,295518,106198,786530,15275
12,38033,30258,37437,31530,39819,13060.0,126.0,19,4.0,15.0,24861,134.0,44831,44850,9292,9724.0,358,5786,44687.0,954,1813,270.0,60,10465,10525,2988,607.0,12129,755332,45772,46203,22,55,69,43060,42347,247.0,34776.0,40358.0,4.0,3321818,2857328,954564,339840,2035988,44690
13,41060,32283,38356,31281,39069,3593.0,142.0,15,0.0,15.0,8445,1.0,44831,44846,3632,15687.0,95,3695,44548.0,959,1080,68.0,105,8304,8409,3491,1215.0,8126,338595,42926,42615,544,549,1089,41273,40863,74.0,36334.0,67804.0,5.0,3166690,2755376,969056,172697,2027439,45056
14,14343,12159,14026,11977,14230,5991.0,184.0,240,15.0,225.0,4947,0.0,13131,13371,1233,2559.0,65,2141,13817.0,945,930,58.0,132,2103,2235,1552,306.0,5413,76874,13488,14526,44,33,42,12866,11971,86.0,5761.0,3483.0,14.0,828794,667800,278160,73311,478955,13907
1,23810,20021,23190,18904,20600,2847.0,53.0,10,3.0,7.0,9470,4.0,18557,18567,4532,5044.0,11,2318,18620.0,932,713,251.0,242,4295,4537,2839,187.0,8189,253296,19341,20263,12,14,18,24382,22627,260.0,13920.0,21288.0,2.0,2135286,1891711,617346,222345,1299118,18947
2,37505,29714,34123,30034,29024,4187.0,171.0,19,3.0,16.0,7392,142.0,35697,35716,4502,15567.0,124,4127,24055.0,939,1273,106.0,124,7049,7173,3836,688.0,19808,547374,36336,37418,0,3,7,42142,41808,313.0,30316.0,24596.0,14.0,3355804,2974572,1125931,182855,2051055,36120
3,13559,11116,12688,13470,9918,4425.0,31.0,59,0.0,59.0,2301,3.0,10793,10852,1099,4254.0,58,1502,11984.0,955,892,123.0,29,2135,2164,1845,105.0,2586,157506,13801,13719,0,2,0,14024,14013,21.0,17170.0,32032.0,3.0,1100977,939747,422207,106514,573983,12104
4,40360,33087,37499,29725,33224,3132.0,241.0,14,0.0,14.0,11138,2.0,43648,43662,5177,13539.0,213,5044,41326.0,959,886,28.0,46,7516,7562,3361,154.0,2123,140558,42904,43615,78,105,105,38685,37539,167.0,8703.0,30792.0,11.0,2570119,2209144,723125,125961,1722290,43688
5,24437,20320,22875,19723,20739,5179.0,10.0,29,7.0,22.0,3838,0.0,20423,20452,988,3993.0,55,1128,19747.0,914,913,15.0,52,1637,1689,3004,318.0,4426,70545,21388,21340,138,146,213,25380,25232,212.0,3167.0,3251.0,13.0,1351133,1106178,392355,90384,868821,20561
6,33036,28473,31727,26196,29732,4163.0,136.0,24,6.0,18.0,10006,1.0,28436,28460,5027,10559.0,35,2079,27810.0,964,676,227.0,59,8575,8634,3353,400.0,7934,446135,28828,29110,14,21,12,33873,33832,805.0,14730.0,18070.0,12.0,2655713,2303169,712181,236762,1710210,28626
7,19454,15505,18604,17764,19457,837.0,80.0,5,2.0,3.0,9461,74.0,24566,24571,3975,7319.0,193,3313,24271.0,959,916,173.0,132,4004,4136,3699,385.0,7384,323915,25574,25629,13,6,15,23558,23558,18.0,21891.0,49815.0,2.0,1982975,1783515,632668,144761,1210887,24631
8,47572,35715,43639,39336,42456,6060.0,78.0,18,7.0,11.0,24780,26.0,54968,54986,8816,12203.0,509,7426,54086.0,937,1557,281.0,61,9815,9876,3599,530.0,4225,320682,57684,55493,17,22,27,46243,46040,174.0,28740.0,39288.0,21.0,3173273,2736627,810035,204705,2162244,55158
9,92305,74119,77003,75113,91909,18309.0,1105.0,210,16.0,194.0,15149,10.0,86320,86530,5049,21720.0,370,9490,85964.0,962,3171,8.0,78,10447,10525,3640,1950.0,3460,328745,80202,90822,714,669,280,79899,78207,282.0,60766.0,45446.0,41.0,4325781,3564371,926071,222623,3179235,86867
10,40999,32431,36359,35337,26514,8206.0,99.0,95,13.0,82.0,9001,7.0,36842,36937,3291,9438.0,77,4133,33189.0,955,1020,115.0,21,8537,8558,4278,498.0,8616,400074,36217,37031,178,275,264,43308,41641,96.0,11038.0,18878.0,36.0,2890820,2372435,922362,163096,1807158,37121
11,12629,10104,12597,11810,12473,1821.0,25.0,9,1.0,8.0,3380,0.0,13614,13623,1737,6288.0,30,1799,13443.0,968,564,298.0,23,3044,3067,1590,242.0,2641,104816,14072,14081,0,0,0,14733,14732,16.0,15607.0,18117.0,1.0,1183076,1067666,296275,108517,780592,13821
12,39898,31843,36264,31911,34516,10459.0,280.0,21,6.0,15.0,22618,55.0,41756,41777,8505,9699.0,281,6842,41906.0,967,1840,339.0,48,9423,9471,2593,613.0,12188,692279,42812,43030,96,75,105,45138,43551,210.0,34085.0,38236.0,2.0,3328643,2881712,965923,350266,2024854,42862
