Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
28,42157.0,24754.0,30782.0,34966.0,38206.0,7502.0,392.0,1364.0,623.0,741.0,32197.0,20499.0,33611.0,34975.0,1535.0,920.0,706.0,4930.0,30853.0,933,248.0,138.0,2115.0,14479.0,16594.0,11434.0,5.0,85903.0,763294.0,33438.0,32939.0,36104.0,34475.0,34582.0,34757.0,33384.0,0.0,2923.0,6567.0,360.0,1429114,809111,464071,210557,753836,34364.0
29,72185.0,32752.0,48836.0,57826.0,55431.0,6106.0,103.0,10477.0,975.0,9502.0,44180.0,911.0,44180.0,54657.0,1237.0,0.0,678.0,2992.0,48671.0,921,301.0,257.0,1345.0,13576.0,14921.0,12571.0,0.0,48895.0,279742.0,34560.0,52055.0,52154.0,50077.0,48291.0,51067.0,48132.0,0.0,602.0,3036.0,424.0,2322656,1388763,625576,352290,1344295,54010.0
30,67013.0,22492.0,57858.0,58122.0,53903.0,9703.0,1012.0,22677.0,1909.0,20768.0,35676.0,3071.0,37135.0,59812.0,1135.0,0.0,884.0,3655.0,47568.0,938,595.0,643.0,971.0,19255.0,20226.0,10771.0,0.0,109710.0,1056693.0,36544.0,61409.0,60865.0,59188.0,58179.0,50721.0,50070.0,0.0,4652.0,3401.0,219.0,2340150,1496581,763664,224304,1352101,59083.0
31,51468.0,20469.0,43866.0,46938.0,47458.0,12262.0,696.0,5720.0,3782.0,1938.0,35514.0,29917.0,35514.0,41234.0,538.0,0.0,698.0,4265.0,39025.0,913,592.0,423.0,2679.0,16024.0,18703.0,7816.0,247.0,222491.0,2208864.0,35809.0,41990.0,50036.0,49102.0,48777.0,46565.0,44303.0,0.0,1490.0,3461.0,1528.0,2190151,1327066,606464,285693,1296913,40537.0
32,41376.0,18682.0,35958.0,38742.0,41614.0,7228.0,374.0,6626.0,4282.0,2344.0,26678.0,25613.0,26678.0,33304.0,408.0,0.0,341.0,9958.0,27203.0,953,0.0,1103.0,1191.0,9445.0,10636.0,14667.0,0.0,354286.0,3248928.0,27250.0,36910.0,34558.0,34080.0,36388.0,35336.0,35336.0,0.0,707.0,3799.0,869.0,1285997,753666,365226,205491,714818,32982.0
33,28048.0,13961.0,21415.0,25606.0,26385.0,5374.0,724.0,3382.0,147.0,3235.0,19870.0,8927.0,20982.0,24364.0,794.0,592.0,621.0,5203.0,22685.0,981,296.0,44.0,560.0,13151.0,13711.0,10595.0,70.0,205648.0,1200200.0,21193.0,23197.0,24357.0,23799.0,23651.0,23805.0,23805.0,0.0,1805.0,3216.0,877.0,1356242,838128,395882,275003,684310,23899.0
34,34739.0,15381.0,27086.0,27759.0,28840.0,5157.0,768.0,7579.0,2465.0,5114.0,20666.0,1156.0,20725.0,28304.0,633.0,0.0,737.0,2708.0,21547.0,964,206.0,168.0,1693.0,8855.0,10548.0,6707.0,4.0,46512.0,320382.0,14616.0,28429.0,27122.0,26040.0,25108.0,25986.0,25647.0,4.0,211.0,1116.0,299.0,1108513,618833,256519,249808,599027,27582.0
35,42764.0,28533.0,37952.0,39684.0,41051.0,11278.0,610.0,1067.0,9.0,1058.0,27290.0,11117.0,27590.0,28657.0,95.0,49.0,495.0,6578.0,26746.0,933,424.0,222.0,1699.0,14086.0,15785.0,10454.0,266.0,63502.0,730005.0,23306.0,26890.0,37839.0,37716.0,37816.0,35070.0,34318.0,89.0,830.0,3930.0,279.0,1488862,878783,501084,207413,780279,28215.0
36,22439.0,9396.0,16336.0,16805.0,22226.0,5438.0,530.0,2465.0,30.0,2435.0,14703.0,8581.0,14703.0,17168.0,88.0,0.0,281.0,3091.0,14735.0,918,117.0,85.0,73.0,6501.0,6574.0,3863.0,0.0,83587.0,322881.0,13510.0,15977.0,16717.0,16059.0,15434.0,15360.0,15360.0,0.0,190.0,5747.0,240.0,673798,313347,191315,80799,401580,16899.0
37,47821.0,24323.0,40115.0,43701.0,43081.0,11683.0,1059.0,3193.0,701.0,2492.0,35411.0,23650.0,35411.0,38604.0,547.0,0.0,554.0,8264.0,36175.0,929,336.0,114.0,479.0,15767.0,16246.0,6013.0,0.0,131604.0,1221858.0,37240.0,37376.0,42365.0,40945.0,40572.0,42311.0,42301.0,0.0,262.0,699.0,427.0,1695286,876191,570247,177533,947404,38113.0
