Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
1,4392,3205,3894,3526.0,3359.0,1218.0,10.0,71,27,44.0,3247.0,1514.0,4888,4959,953.0,857.0,70,378,3886.0,937.0,236.0,8.0,4.0,80.0,84.0,573.0,66.0,17583,60445,4867,4899,3443.0,3320.0,3322.0,3740,3714,5.0,1982.0,6020.0,85.0,296287,234185,117290,30190,148873,4944
2,671,574,593,626.0,470.0,131.0,0.0,8,2,6.0,242.0,6.0,242,250,0.0,0.0,3,16,246.0,831.0,17.0,17.0,0.0,0.0,0.0,87.0,0.0,7183,9230,237,250,524.0,560.0,537.0,541,488,0.0,0.0,367.0,9.0,44546,32880,17116,6189,21296,249
3,2194,1735,1879,1994.0,1770.0,966.0,3.0,59,13,46.0,1572.0,722.0,1572,1631,416.0,0.0,35,69,1481.0,1005.0,89.0,0.0,24.0,48.0,72.0,188.0,0.0,24353,73092,1453,1665,1866.0,1779.0,1880.0,1911,1869,1.0,656.0,3734.0,23.0,151786,118845,49103,29080,75496,1612
4,2118,1781,1899,1999.0,1975.0,985.0,8.0,26,13,13.0,1142.0,34.0,1142,1168,3.0,0.0,22,51,1144.0,1010.0,137.0,3.0,0.0,0.0,0.0,616.0,0.0,27014,97623,1118,1229,1841.0,1854.0,1843.0,1858,1855,0.0,0.0,975.0,30.0,140656,106375,53111,24957,64962,1160
1,4395,3294,3867,3503.0,3298.0,875.0,3.0,42,13,29.0,3388.0,1344.0,5027,5069,1181.0,781.0,90,408,3753.0,986.0,240.0,14.0,8.0,39.0,47.0,484.0,0.0,18450,72791,4962,5069,1617.0,1985.0,2346.0,3885,3828,5.0,2222.0,7937.0,61.0,300647,241204,119445,30732,150567,5015
2,616,523,537,593.0,530.0,102.0,0.0,2,1,1.0,219.0,6.0,219,221,0.0,0.0,1,8,220.0,1009.0,17.0,8.0,0.0,0.0,0.0,150.0,0.0,8182,13657,218,231,260.0,323.0,388.0,549,533,0.0,0.0,714.0,5.0,44828,33733,17083,6205,21621,221
3,1965,1658,1656,1834.0,1680.0,717.0,17.0,56,30,26.0,1432.0,588.0,1432,1488,483.0,0.0,16,103,1188.0,1057.0,171.0,20.0,0.0,108.0,108.0,240.0,0.0,26004,109474,1279,1517,867.0,1059.0,1244.0,1848,1819,15.0,871.0,4811.0,21.0,153468,123178,48519,31065,76665,1483
4,1963,1666,1811,1870.0,1782.0,844.0,1.0,25,12,13.0,973.0,5.0,973,998,10.0,0.0,23,49,964.0,972.0,139.0,0.0,0.0,0.0,0.0,454.0,0.0,25933,112067,977,1048,922.0,1071.0,1266.0,1818,1785,0.0,0.0,1171.0,17.0,142093,111077,53755,27273,64592,984
1,4131,3104,3486,3407.0,2988.0,780.0,1.0,47,21,26.0,3160.0,1238.0,4818,4865,1057.0,740.0,105,323,3548.0,927.0,223.0,16.0,5.0,31.0,36.0,316.0,0.0,19364,76680,4636,4801,0.0,15.0,10.0,3808,3805,142.0,2055.0,7096.0,46.0,305071,248434,121639,31284,152280,4809
2,552,468,459,542.0,469.0,82.0,0.0,10,6,4.0,172.0,7.0,172,182,0.0,0.0,4,5,178.0,1011.0,19.0,4.0,0.0,0.0,0.0,51.0,0.0,8329,14636,176,190,0.0,0.0,0.0,572,570,3.0,0.0,1858.0,0.0,45113,34608,17049,6221,21952,181
3,1857,1547,1695,1721.0,1582.0,423.0,0.0,40,14,26.0,1092.0,476.0,1092,1132,243.0,0.0,13,49,965.0,955.0,193.0,27.0,16.0,63.0,79.0,305.0,0.0,25710,109620,973,1148,0.0,0.0,0.0,1774,1740,14.0,466.0,5303.0,5.0,155169,127669,47942,33186,77851,1126
4,1917,1617,1664,1843.0,1808.0,797.0,1.0,19,5,14.0,912.0,15.0,912,931,11.0,0.0,17,38,899.0,1098.0,151.0,0.0,0.0,0.0,0.0,372.0,0.0,27486,131205,872,944,0.0,0.0,0.0,1775,1720,9.0,5.0,1500.0,24.0,143543,115986,54407,29805,64223,919
1,4669,3222,321,61.7,58.5,59.0,80.8,20,17,54.1,1893.0,694.0,4877,4914,1198.0,691.0,4896,3856,921.0,62.4,0.0,1312.0,26.0,15.2,84.6,100.0,0.0,0,0,0,0,0.0,25.2,3.2,7,204,0.0,3745.0,21.5,0.0,309560,255881,123873,31846,154012,103
2,569,507,90,83.3,83.8,0.0,0.0,2,3,40.0,0.0,0.0,197,202,0.0,0.0,199,198,770.0,82.2,0.0,243.0,21.0,51.2,100.0,0.0,0.0,0,0,0,0,0.0,30.2,6.6,1,118,0.0,436.0,-110.9,0.0,45399,35506,17016,6237,22287,1
3,1823,1540,241,87.5,70.2,2.0,40.0,13,25,34.2,0.0,0.0,1233,1271,265.0,0.0,1250,1183,946.0,60.3,0.0,225.0,7.0,7.2,85.7,96.4,3.6,0,0,0,0,0.0,80.1,29.8,8,102,0.0,1690.0,-33.1,0.0,156889,132323,47372,35451,79056,20
4,1864,1601,259,79.3,78.9,0.0,0.0,4,9,30.8,0.0,0.0,923,936,9.0,0.0,919,908,981.0,65.3,0.1,189.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,36.5,12.0,4,155,0.0,1623.0,-72.6,10.0,145009,121112,55067,32571,63857,21
