Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
25,14930,10483,12815,13625,11727,13954.0,14.0,2400,449,1951,11139,9894.0,11601,14001,857,350.0,471,2580,12437.0,956,960,471,0.0,2996,2996,2664,0.0,22738,47651,10678,14084,6479,7812,9121,12663,12636,1307.0,1550.0,1454.0,578.0,645514,361076,160584,174018,312724,13723
26,26057,19999,23423,24915,20524,7679.0,34.0,398,161,237,14283,9394.0,15554,15952,2089,1044.0,239,1712,15590.0,934,1303,471,32.0,4594,4626,8417,0.0,110128,160301,14683,17181,11530,13888,16271,24447,24418,148.0,2416.0,1716.0,176.0,1784133,1417523,485639,235484,1087183,15812
27,23629,17141,21282,22416,14576,48191.0,1064.0,6676,1013,5663,11985,4760.0,15176,21852,826,824.0,758,5595,19177.0,940,1399,220,356.0,3158,3514,3719,9.0,40430,103451,12960,19448,10384,12151,14083,20637,20548,138.0,5621.0,9619.0,453.0,1028741,497586,219534,289029,531316,21391
28,17653,13951,16137,16430,12441,17932.0,455.0,357,13,344,18247,8465.0,18247,18604,4525,0.0,451,5553,17032.0,944,577,228,6.0,2730,2736,3060,0.0,72204,190901,19683,20574,7867,9392,10860,15994,15901,6304.0,8092.0,19821.0,205.0,1086551,779507,361585,182629,543893,18327
29,10891,8524,10045,10216,7334,8039.0,50.0,277,118,159,7684,5638.0,7684,7961,878,0.0,185,1740,7217.0,927,977,686,4.0,1424,1428,2850,0.0,47021,244908,7486,8118,4467,5212,6224,9377,9371,1144.0,2319.0,3539.0,245.0,0,0,0,0,0,7824
30,32814,23077,30829,31016,22921,25326.0,121.0,1875,172,1703,24990,17163.0,26547,28422,2275,1001.0,727,4191,27844.0,959,1783,592,91.0,5188,5279,11211,71.0,77169,195232,26913,32286,15124,17901,20938,31540,31414,8207.0,4769.0,4769.0,655.0,2208816,1500824,558827,376350,1275674,27891
1,20581,17210,18502,19541,17993,9981.0,93.0,719,279,440,14643,12017.0,17860,18579,628,603.0,316,3010,17822.0,906,1630,487,4.0,1895,1899,7683,0.0,62794,205810,19570,21171,47,42,17,20504,20396,4207.0,1577.0,13474.0,376.0,1346510,989395,327219,243022,779730,18374
2,31059,27204,27089,28405,26962,21143.0,41.0,1471,1016,455,25834,12089.0,28140,29611,3519,1766.0,869,6848,25896.0,945,2478,443,27.0,3160,3187,9641,0.0,69404,218901,24533,26766,65,7,39,27220,26961,7252.0,5893.0,8935.0,819.0,1831186,1117829,430157,393832,1014531,29018
3,38478,29476,31565,34761,25504,39411.0,2014.0,1136,51,1085,30895,20175.0,32925,34061,5076,1495.0,550,4129,31256.0,970,3481,1525,115.0,5937,6052,10799,139.0,97905,434769,33666,35814,30,56,54,34635,34589,1768.0,8601.0,19892.0,721.0,2484395,1869294,698910,438787,1392064,33710
4,22937,19899,21767,21394,20872,15542.0,417.0,280,207,73,12542,7135.0,16288,16568,2050,2742.0,263,3049,13754.0,935,2029,531,57.0,4427,4484,6665,0.0,86838,329229,14570,16686,0,0,5,20546,20540,2695.0,5840.0,16396.0,149.0,1553703,1126861,526788,337697,702909,16413
5,7978,7054,6975,7410,7397,7133.0,56.0,760,193,567,5829,4225.0,5829,6589,514,0.0,157,1309,5929.0,968,929,461,14.0,664,678,1708,0.0,24433,114448,5832,6560,23,29,20,7709,7679,487.0,1187.0,8201.0,104.0,479541,333349,133798,116210,231916,6491
6,27425,24271,26297,26410,22127,11901.0,103.0,384,350,34,17383,9623.0,22728,23112,1907,4469.0,342,3664,21264.0,920,3238,1940,14.0,4738,4752,12479,0.0,116099,678842,23041,24328,55,0,2,25071,25041,656.0,7008.0,27756.0,279.0,1600833,1246616,342223,182201,1085383,22933
7,36203,27819,34342,33674,28584,10373.0,25.0,368,100,268,25479,17918.0,43978,44346,5986,12742.0,835,6644,43822.0,901,1867,940,67.0,5841,5908,10576,28.0,116415,554863,27209,36645,29,25,45,37120,36485,5490.0,21116.0,20075.0,238.0,2778772,2273344,741527,277169,1763378,43826
8,5752,5033,5689,5269,4654,3864.0,9.0,379,169,210,2349,677.0,2349,2728,42,0.0,47,592,2636.0,974,414,174,2.0,614,616,1918,0.0,26521,84923,2081,2994,0,0,0,5093,5093,1270.0,971.0,3297.0,130.0,333699,235249,91145,98912,146704,2694
9,19759,15921,17939,18225,17236,10851.0,39.0,562,442,120,13083,10313.0,15268,15830,1987,1661.0,301,2365,15463.0,925,1384,460,15.0,3338,3353,3986,0.0,57986,236386,13448,17866,28,24,27,19509,19508,4083.0,5663.0,17981.0,245.0,1261246,945524,285408,204529,781883,15610
10,12598,8453,11264,10548,10405,15625.0,730.0,3687,395,3292,6067,3856.0,6688,10375,907,0.0,244,1861,10000.0,946,389,140,65.0,2233,2298,2117,0.0,31625,174374,7047,10805,0,8,22,10673,10668,5557.0,1439.0,5022.0,153.0,609775,320785,165755,140517,306646,10186
11,57143,36903,49077,50465,45208,27688.0,14.0,1302,391,911,45886,35385.0,50407,51709,5832,2014.0,1063,7977,48402.0,930,3005,562,51.0,8285,8336,11150,164.0,132711,501331,49661,54058,2,14,75,55297,55291,3191.0,16989.0,70058.0,336.0,3729031,2572053,944208,668239,2119467,51064
12,15581,12653,14364,14428,14575,3775.0,17.0,117,65,52,8977,4377.0,11088,11205,1388,1476.0,158,1155,10715.0,921,1113,218,15.0,1850,1865,3341,6.0,44751,160362,11809,13284,0,2,3,16239,16224,2197.0,2860.0,6852.0,85.0,1178846,975863,314045,133294,736171,11101
13,31493,26836,30233,29700,29290,6246.0,10.0,611,364,247,21440,8307.0,21440,22051,902,0.0,344,3508,21794.0,958,1091,598,6.0,2602,2608,6827,0.0,55539,146966,24696,28632,1,9,35,28732,28727,6693.0,1009.0,3691.0,303.0,1937928,1462672,441493,174710,1326493,21796
14,8592,6891,6138,7482,5376,8947.0,43.0,21,17,4,4535,2926.0,6692,6713,401,1316.0,89,1002,6605.0,937,528,204,29.0,1552,1581,3635,0.0,45766,163340,6212,6922,0,0,0,8151,8151,1020.0,1772.0,478.0,146.0,617904,462280,195608,87558,337794,6656
15,30761,27375,26663,27201,25405,45428.0,977.0,3805,1826,1979,18390,9952.0,18446,22251,1714,25.0,758,3910,21162.0,950,2281,320,161.0,5408,5569,9820,0.0,76011,381788,17778,25105,13,5,9,26679,26611,3533.0,2041.0,26199.0,900.0,1713454,1002466,374138,470153,886376,21704
16,16430,12920,13911,15078,12197,12662.0,147.0,3064,496,2568,11192,4484.0,11192,14256,750,0.0,563,3789,13367.0,959,1547,627,68.0,1046,1114,3869,0.0,50234,163263,10909,14024,0,0,0,14421,14380,3454.0,1666.0,3539.0,475.0,779648,477959,162778,226438,397024,13805
17,23340,18552,20613,20922,19173,12059.0,6.0,187,160,27,14526,10505.0,16516,16703,629,1067.0,243,2629,16441.0,955,2187,699,13.0,1610,1623,7038,5.0,76830,352343,16392,19802,0,0,3,22016,22012,5647.0,4109.0,11348.0,163.0,1514958,1221886,337650,178697,1004802,16572
18,35190,25288,34335,33050,32964,31488.0,488.0,3131,66,3065,24909,16282.0,24909,28040,2425,0.0,599,5223,27227.0,950,2403,868,130.0,3845,3975,9967,0.0,72008,231324,24349,30772,0,0,5,33272,33268,1741.0,2869.0,12459.0,624.0,1935069,1221916,468251,387912,1085945,27609
19,51750,48087,49055,33060,28311,13397.0,307.0,275,132,143,22894,11540.0,29933,30208,6160,2850.0,472,5821,24392.0,940,4425,2059,369.0,7754,8123,11923,115.0,152596,1371443,30911,33820,46,37,52,31842,31770,2441.0,15577.0,54360.0,256.0,2465926,2021873,726084,207003,1545028,29973
20,31336,27914,27376,27132,21913,28078.0,340.0,5455,1948,3507,19808,7082.0,20281,25736,1195,153.0,971,5954,23248.0,940,2377,167,380.0,3699,4079,6389,0.0,62790,117607,18376,25458,7,7,27,27369,27281,947.0,1884.0,1185.0,850.0,1491398,723709,419938,347310,727743,24994
21,15081,12614,12506,13785,11390,17115.0,64.0,3227,550,2677,10157,1574.0,10157,13384,660,0.0,562,3416,12415.0,957,1465,748,99.0,2488,2587,3566,0.0,41336,189685,10560,12986,92,54,43,13476,13476,4628.0,790.0,2718.0,839.0,676229,340349,192919,156237,328501,12941
22,45399,38068,40593,41757,29720,65564.0,236.0,1517,158,1359,41595,15539.0,41595,43112,4144,0.0,1005,10816,41817.0,935,3574,1799,138.0,6559,6697,12933,0.0,119492,365245,39786,42393,0,3,6,40534,40369,1026.0,5437.0,36033.0,1104.0,2682370,1631405,516392,867066,1349604,42456
23,29926,22245,26272,26492,24721,59864.0,1866.0,4866,687,4179,19754,17529.0,20781,25647,749,580.0,1176,7405,24412.0,960,1757,77,121.0,3579,3700,4601,0.0,56346,261859,17253,25840,0,1,38,26334,26304,4326.0,4411.0,8810.0,696.0,1332050,604786,286560,388021,661785,24710
24,15024,13584,13332,13975,13723,13866.0,0.0,374,86,288,8633,5425.0,8633,9007,312,0.0,126,1287,8341.0,860,1303,224,40.0,2230,2270,4166,0.0,53863,274328,10912,11693,0,0,1,14843,14843,8842.0,2682.0,8093.0,255.0,1016038,784608,241756,135091,641673,8911
25,13752,10585,11516,12283,11252,11859.0,11.0,2027,507,1520,10683,9235.0,11169,13196,1049,343.0,468,2487,12045.0,953,1066,399,130.0,3003,3133,3186,0.0,17869,45397,10140,13104,16,24,43,12268,12267,1448.0,1586.0,3123.0,545.0,654609,378392,162887,179491,314699,12907
26,23691,19512,21495,22548,16718,8751.0,444.0,187,16,171,12568,4203.0,13715,13902,2168,950.0,189,1743,13436.0,939,2221,827,11.0,4654,4665,7951,0.0,85208,279691,12652,14688,0,4,6,24731,24730,1569.0,3127.0,1673.0,165.0,1806146,1450781,494834,255044,1089730,13806
27,22638,18521,21128,21070,20399,57890.0,1638.0,5663,1370,4293,12233,3046.0,15472,21135,877,910.0,738,4982,18667.0,958,1611,294,384.0,3218,3602,5454,10.0,45164,202622,15595,20834,0,4,10,19927,19901,10344.0,6587.0,8345.0,605.0,1044537,522987,217511,302997,539234,20626
28,16548,13864,15279,15051,11273,21291.0,171.0,172,2,170,17783,7599.0,17783,17955,4504,0.0,354,5789,16319.0,965,694,210,5.0,2907,2912,2493,0.0,53862,165848,18586,19442,0,2,3,15658,15649,7858.0,10118.0,22415.0,507.0,1098221,799705,368047,186208,546074,17767
29,10372,8908,9146,9443,5409,8246.0,19.0,170,89,81,6886,5162.0,6886,7056,826,0.0,148,1441,6789.0,976,1291,754,10.0,1260,1270,2620,0.0,44756,209994,6649,7169,1,4,2,9593,9603,1263.0,2074.0,5266.0,116.0,0,0,0,0,0,6956
30,31508,24951,30755,29013,24812,24815.0,37.0,1390,169,1221,22713,14758.0,24128,25518,2461,930.0,650,5245,25003.0,952,1804,625,95.0,4670,4765,8823,72.0,80576,287984,23641,28071,0,1,5,31002,31001,15146.0,4650.0,4181.0,485.0,2238641,1543292,564918,386566,1289930,25003
1,20619,17133,16259,1239,16612,9839.0,62.0,678,298,380,14747,10940.0,18705,19383,1268,934.0,293,3427,17284.0,895,1208,451,24.0,1810,1834,6096,0.0,60225,218310,19404,20907,0,0,0,14956,14909,3418.0,2208.0,26318.0,454.0,1361538,1015300,329188,250470,786382,19172
2,31317,27662,22116,5129,26737,21203.0,352.0,1177,881,296,27596,13051.0,30008,31185,4080,1608.0,908,7091,29157.0,933,2352,378,6.0,1754,1760,6978,172.0,69998,283366,26366,28972,0,0,0,19837,19778,7125.0,1485.0,22390.0,836.0,1869972,1160407,435972,410946,1032694,30552
3,37709,29868,30224,1315,24394,23080.0,136.0,960,59,901,29703,20041.0,31419,32379,5469,1374.0,489,3629,29591.0,939,1192,1349,51.0,4360,4411,8292,110.0,66909,230709,33554,34825,0,0,0,23631,23622,1625.0,6532.0,62101.0,598.0,2518532,1923287,716306,468965,1392915,32042
4,22398,19786,15536,3246,18563,15286.0,252.0,217,140,77,12477,6636.0,14145,14362,1889,1351.0,211,2518,13222.0,959,890,578,13.0,3725,3738,5418,0.0,77756,241915,15007,17249,0,0,0,15048,14934,2517.0,2840.0,22973.0,282.0,1568612,1157883,537943,348694,699703,14261
5,8407,7629,6625,971,7839,6165.0,390.0,578,212,366,7111,2903.0,7111,7689,852,0.0,180,1720,7138.0,959,1025,446,23.0,652,675,1384,0.0,25754,115786,6881,7436,0,0,0,5552,5545,435.0,222.0,8327.0,104.0,487609,347288,135909,120804,234014,7583
6,26126,24146,23932,1747,23832,11248.0,49.0,338,251,87,17083,7908.0,23315,23653,1633,5300.0,286,2956,23307.0,938,1552,1458,13.0,3814,3827,11579,0.0,115974,637294,23115,23918,0,0,0,18610,18610,298.0,573.0,29092.0,309.0,1620432,1279572,345120,191923,1095171,23534
7,36147,28400,31736,1505,24813,16324.0,48.0,338,23,315,24394,11934.0,42247,42585,5882,3278.0,843,6244,39824.0,905,1180,1267,28.0,3255,3283,6106,2.0,87099,454442,27943,34389,0,0,0,22355,21556,7053.0,21749.0,87715.0,341.0,2810705,2329676,750925,285245,1778831,42061
8,5761,5209,5018,1023,4897,4105.0,8.0,340,180,160,2825,1090.0,2825,3165,150,0.0,79,511,2986.0,966,473,50,1.0,293,294,2170,0.0,27057,77359,2733,3707,0,0,0,3661,3626,1024.0,336.0,2854.0,130.0,338104,243546,92776,102685,146629,3098
9,20165,16867,15276,774,16987,8685.0,253.0,429,311,118,12481,9768.0,13827,14256,2087,1052.0,277,1669,13636.0,894,1115,392,2.0,2938,2940,3859,0.0,64601,242101,14700,18371,0,0,0,11341,11393,4543.0,1569.0,30347.0,225.0,1275398,970512,287050,215312,786900,13999
10,12567,9076,7787,1064,7936,5439.0,516.0,2755,434,2321,7379,4817.0,7786,10541,1443,0.0,204,1273,10231.0,938,231,145,54.0,2244,2298,1791,0.0,40187,234168,7679,11162,0,0,0,8894,8884,10297.0,1595.0,6805.0,153.0,616376,333902,164847,144178,311413,10364
11,61053,43956,32717,2159,45727,32884.0,107.0,1004,396,608,47514,35104.0,51942,52946,6506,2426.0,1172,8120,48676.0,925,3151,693,9.0,8426,8435,9371,140.0,111363,426737,49140,54414,0,0,0,40090,40071,5842.0,3585.0,70734.0,542.0,3770371,2651280,953149,682557,2138405,52173
12,15204,12711,11998,983,11467,3758.0,3.0,59,46,13,7811,3715.0,10002,10061,1567,1574.0,100,1282,9677.0,926,691,151,7.0,776,783,2132,0.0,18948,57260,11125,12050,0,0,0,11719,11719,1756.0,1335.0,7669.0,93.0,1187405,994222,319051,137655,736742,10104
13,30709,26211,23800,308,26171,5635.0,34.0,400,245,155,20110,5509.0,20110,20510,980,0.0,308,2682,20275.0,934,1625,1236,0.0,2598,2598,4527,0.0,56528,237039,21678,24428,0,0,0,20771,20728,9263.0,533.0,18708.0,306.0,1960868,1499781,448610,181428,1337047,20275
14,8476,6933,3918,1115,5106,7017.0,19.0,27,18,9,4639,3046.0,6705,6732,319,1407.0,82,1110,6574.0,950,334,242,38.0,1367,1405,3072,0.0,49971,215538,6514,6933,0,0,0,6117,6117,950.0,110.0,1095.0,109.0,625884,474469,200688,90158,339006,6703
15,31464,28187,22641,6393,18762,21863.0,1088.0,2936,1387,1549,19876,11542.0,20073,23009,1408,97.0,680,4311,21491.0,954,1996,323,35.0,4810,4845,8431,0.0,65628,336193,18137,24438,0,0,0,16766,16757,3824.0,163.0,33454.0,948.0,1742159,1048202,373616,491859,899202,22565
16,17227,13607,11675,3693,13261,11338.0,286.0,1410,544,866,12445,6816.0,12445,13855,705,0.0,463,3102,13184.0,933,663,494,89.0,1369,1458,4220,0.0,49289,183376,11126,13522,0,0,0,9361,9545,4081.0,862.0,13006.0,537.0,789304,495340,161925,234963,400993,13499
17,22307,18700,16880,953,17903,13144.0,29.0,195,121,74,13880,12401.0,15188,15383,606,741.0,205,1302,15178.0,946,1336,532,5.0,1889,1894,5967,1.0,86998,464583,16203,19294,0,0,0,14028,14028,5904.0,1666.0,11884.0,220.0,1530335,1250288,340814,186420,1011188,15243
18,35290,26637,27449,1724,30200,27420.0,758.0,2290,223,2067,24894,10147.0,24917,27207,2708,0.0,656,5760,25800.0,932,1613,1000,48.0,3333,3381,7822,0.0,90190,347744,23678,28890,0,0,0,25165,24939,2208.0,644.0,23088.0,530.0,1962898,1258936,473579,402130,1096385,26728
19,37594,34565,25752,1125,24697,11975.0,62.0,326,133,193,22860,13352.0,24474,24800,6616,1280.0,352,3438,18994.0,907,2136,2043,95.0,5361,5456,10395,71.0,173352,1426255,26915,29316,0,0,0,22090,21963,4884.0,11544.0,64660.0,317.0,2511164,2081135,746372,218064,1562730,24643
20,33090,30369,26807,2252,27329,25363.0,784.0,2217,1221,996,24058,9403.0,24596,26813,1716,199.0,889,5997,24003.0,957,1796,260,215.0,4417,4632,6252,0.0,60559,174498,22022,26002,0,0,0,19362,19037,2310.0,1444.0,6698.0,758.0,1514812,759615,424798,358365,736340,26202
21,15962,13619,11904,4056,12963,11854.0,348.0,1814,123,1691,11747,5014.0,11747,13561,765,0.0,395,3096,12749.0,962,931,812,38.0,2512,2550,3679,0.0,56680,210614,11118,13032,0,0,0,9618,9570,3746.0,201.0,4074.0,735.0,689594,363564,195824,161683,333958,13207
22,43845,38361,33961,3341,35049,29967.0,194.0,898,204,694,41073,10946.0,41073,41971,4179,0.0,913,9820,39892.0,959,2807,926,61.0,2882,2943,12289,0.0,87391,383258,39749,41309,0,0,0,31488,31577,2648.0,4607.0,35927.0,917.0,2716135,1689539,510220,911556,1360545,41373
23,32463,25633,25643,1865,27769,24447.0,681.0,3741,641,3100,23139,18811.0,24140,27881,973,552.0,1126,7323,26764.0,956,1885,78,0.0,3164,3164,4126,0.0,53152,307554,19838,26854,0,0,0,16176,16316,6880.0,2857.0,8722.0,1160.0,1355455,635963,288072,400363,672649,27049
24,15016,13554,12373,962,13040,7321.0,53.0,335,65,270,9094,4447.0,9094,9429,528,0.0,114,1480,9106.0,822,1377,374,22.0,1739,1761,3791,0.0,53121,258218,10485,11480,0,0,0,10450,10450,9180.0,700.0,11390.0,186.0,1027036,805415,244375,139621,646274,9347
25,14438,11953,11093,3598,9426,11075.0,74.0,1732,611,1121,12245,10555.0,12669,14401,1128,305.0,389,2825,13428.0,940,809,337,37.0,3125,3162,3260,0.0,28936,126765,11775,14177,0,0,0,9512,9507,1251.0,1601.0,3664.0,728.0,663832,396538,165224,185137,316688,14159
26,23203,19405,19334,1403,18510,9707.0,15.0,104,4,100,12354,1690.0,13717,13821,2338,1149.0,191,2209,13271.0,935,1364,703,17.0,4284,4301,6111,0.0,67771,265991,12490,14119,0,0,0,15302,15266,5436.0,209.0,11173.0,250.0,1828431,1484821,504203,276228,1092283,13714
27,23480,19383,19023,4937,19903,21156.0,401.0,4792,1202,3590,14501,4255.0,18550,23342,1141,791.0,774,5106,20674.0,982,1361,361,200.0,2408,2608,4360,4.0,37714,191828,17912,22291,0,0,0,12518,12562,10446.0,1475.0,11328.0,560.0,1060576,549684,215507,317640,547271,22760
28,16460,14326,15146,1872,11450,12786.0,64.0,139,3,136,19124,5932.0,19124,19263,5122,0.0,429,3001,16689.0,947,278,232,2.0,2437,2439,1894,0.0,50966,232168,20333,20167,0,0,0,11717,11728,8235.0,2487.0,22336.0,465.0,1110016,820426,374624,189858,548263,18994
29,10244,9270,8667,1217,8146,6071.0,360.0,115,54,61,6793,4556.0,6793,6908,883,0.0,131,1548,6563.0,991,638,580,2.0,1119,1121,2088,0.0,44715,211731,6549,6939,0,0,0,6330,6330,1781.0,187.0,5179.0,158.0,0,0,0,0,0,6827
30,30260,24922,29338,4169,25815,23321.0,61.0,1002,131,871,24423,16108.0,25313,26315,3365,624.0,595,5948,24878.0,951,1097,677,65.0,3352,3417,9526,39.0,78965,350581,25777,29092,0,0,0,20032,20032,17226.0,3551.0,21386.0,482.0,2268868,1586962,571076,397060,1304345,25803
