Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
9,128580,39677,88714,44784.0,36527.0,13682.0,1146.0,32.0,32.0,0.0,78339.0,4916.0,84004,84036,29828,5643.0,2419,20879,43643.0,930.0,2323.0,2550,2559,11976.0,14535.0,4131.0,2245.0,102454,1257127,65289,89071,50017.0,45534.0,45007.0,46552,42855,0.0,0.0,0.0,4583,4489145,3609418,1571759,238724,2686000,86343
10,102091,64079,74877,89631.0,64861.0,55174.0,14.0,48331.0,23.0,48308.0,43117.0,37781.0,43117,91448,3136,0.0,1830,8516,84330.0,943.0,1520.0,1079,87,7669.0,7756.0,2262.0,0.0,218783,783209,35972,92674,91385.0,89339.0,87258.0,90034,81442,396.0,19.0,6143.0,585,4066362,2182083,1059770,499919,2507720,90167
11,113257,84678,83855,89492.0,104988.0,98864.0,74.0,19131.0,460.0,18671.0,52695.0,36772.0,64999,84130,9444,3994.0,1220,13593,70615.0,952.0,5121.0,477,370,20470.0,20840.0,5351.0,54.0,330508,1236144,75072,96410,95938.0,96621.0,98458.0,97499,93974,12.0,18274.0,27530.0,930,0,0,0,0,0,83438
12,168259,126127,133888,154419.0,137026.0,94513.0,61.0,61461.0,136.0,61325.0,78725.0,61567.0,78725,140186,10651,0.0,2907,14464,118303.0,932.0,4598.0,676,264,25549.0,25813.0,6495.0,0.0,581821,2023589,122159,160914,155554.0,152652.0,151975.0,152433,145674,1862.0,16932.0,30030.0,2201,7241055,4236909,2060853,598974,4584929,137882
13,91832,64953,75327,79730.0,69971.0,54228.0,429.0,6445.0,0.0,6445.0,67296.0,43789.0,86980,93425,24155,15760.0,1074,12657,58741.0,940.0,7645.0,5555,259,13444.0,13703.0,5939.0,55.0,552069,1239355,50913,77950,78302.0,78251.0,78884.0,78025,75481,2801.0,36453.0,23384.0,66,5227528,3577499,1616256,250738,3360589,72817
14,61635,46980,53007,53965.0,48527.0,36268.0,10.0,13430.0,0.0,13430.0,37642.0,34246.0,38558,51988,1820,825.0,898,12276,48954.0,939.0,3010.0,193,100,10008.0,10108.0,7599.0,16.0,336363,1503207,37459,54060,56653.0,55941.0,56515.0,57606,56591,163.0,15428.0,12623.0,333,2972688,1677407,610276,654158,1710341,51444
15,77438,37317,47457,63830.0,47944.0,43942.0,256.0,36218.0,29.0,36189.0,23404.0,15597.0,30324,66542,3767,4461.0,1143,5657,46687.0,920.0,1138.0,63,7,3027.0,3034.0,2335.0,0.0,135602,499477,37156,67565,64693.0,61710.0,60614.0,60363,56169,261.0,4820.0,3720.0,735,3070415,1562627,835983,254758,1980139,65400
1,75109,57347,57543,57549.0,47690.0,50631.0,38.0,6167.0,2.0,6165.0,44103.0,24538.0,48760,54927,7285,2189.0,1020,10843,46095.0,908.0,3340.0,3,1091,12378.0,13469.0,4194.0,0.0,857408,3030017,51331,59877,55864.0,55361.0,54695.0,53752,52530,259.0,5928.0,20877.0,862,3683407,2348787,910927,564250,2212059,54292
2,157643,101865,116708,112351.0,79657.0,72098.0,163.0,11112.0,13.0,11099.0,69586.0,49964.0,141709,152821,13662,46996.0,2232,22166,140828.0,871.0,4909.0,214,50,21725.0,21775.0,8461.0,162.0,746853,2413330,95517,139166,120029.0,116602.0,116729.0,115061,107499,1745.0,26304.0,14526.0,1969,7893377,5484761,2223879,791305,4882184,148766
3,74945,61888,56804,66033.0,51587.0,36041.0,133.0,12984.0,0.0,12984.0,45826.0,37964.0,50168,63152,3707,2945.0,1015,9980,57649.0,979.0,2158.0,327,7,11979.0,11986.0,2039.0,4.0,410196,961594,51698,70239,62378.0,60004.0,59314.0,58291,55814,632.0,6304.0,6647.0,1036,3608858,2305089,929999,448605,2232508,62137
