Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
7,55967.0,38809.0,61255.0,59555.0,44411.0,37285.0,1566.0,79.0,45.0,34.0,25152.0,3072.0,46985.0,47064.0,1485.0,3765.0,292.0,3178.0,45076.0,968,726.0,85.0,5.0,9773.0,9778.0,5727.0,71.0,75457.0,579780.0,43537.0,62205.0,445.0,336.0,275.0,42508.0,41654.0,24.0,24131.0,16712.0,403.0,2390107,1498173,891934,168342,1338770,47883.0
8,14259.0,11864.0,12581.0,14168.0,10294.0,11871.0,149.0,18.0,4.0,14.0,7884.0,737.0,9339.0,9357.0,1807.0,820.0,91.0,1325.0,8799.0,966,372.0,202.0,2.0,4565.0,4567.0,1864.0,81.0,36695.0,437956.0,9866.0,9962.0,585.0,341.0,480.0,12259.0,11008.0,175.0,4459.0,5917.0,38.0,1049633,646101,405783,95147,550449,9765.0
9,14684.0,11906.0,14018.0,15053.0,11706.0,16134.0,101.0,22.0,3.0,19.0,9321.0,336.0,13508.0,13530.0,3556.0,3228.0,62.0,1311.0,13128.0,944,977.0,150.0,6.0,4707.0,4713.0,2041.0,470.0,31699.0,415160.0,13263.0,13623.0,1.0,0.0,0.0,12943.0,12599.0,2.0,11471.0,4256.0,68.0,1136491,870266,508194,84416,547816,13499.0
10,28467.0,22643.0,27586.0,28212.0,22480.0,38748.0,1382.0,90.0,35.0,55.0,16050.0,4167.0,21942.0,22032.0,5082.0,4121.0,237.0,2902.0,21792.0,948,1494.0,823.0,15.0,6708.0,6723.0,5975.0,411.0,87339.0,698992.0,20375.0,22756.0,75.0,20.0,39.0,24264.0,24571.0,331.0,9967.0,1494.0,198.0,1735112,1230124,718508,215370,806294,21978.0
11,31276.0,22888.0,26683.0,21608.0,33232.0,22547.0,235.0,9.0,6.0,3.0,7937.0,20.0,27383.0,27392.0,2933.0,5933.0,206.0,3213.0,24145.0,945,1535.0,502.0,23.0,3128.0,3151.0,2000.0,514.0,40857.0,493795.0,26065.0,27670.0,0.0,0.0,0.0,27238.0,26949.0,53.0,40345.0,32553.0,235.0,2192768,1823308,953298,74163,1169830,27335.0
12,34460.0,26309.0,36817.0,35730.0,31485.0,30704.0,763.0,22.0,16.0,6.0,22895.0,3880.0,31630.0,31652.0,5546.0,1945.0,345.0,4299.0,28855.0,964,2117.0,1898.0,27.0,14962.0,14989.0,3555.0,1606.0,73182.0,463252.0,31249.0,35561.0,851.0,468.0,497.0,32275.0,31676.0,183.0,13246.0,5417.0,211.0,2027700,1463839,744921,179923,1103317,32102.0
13,36275.0,29001.0,36849.0,37824.0,34898.0,48798.0,1864.0,10.0,8.0,2.0,22349.0,903.0,37331.0,37341.0,4543.0,7031.0,876.0,5054.0,34329.0,942,1703.0,207.0,60.0,9963.0,10023.0,7448.0,594.0,35452.0,278209.0,34815.0,38282.0,0.0,0.0,14.0,32994.0,34742.0,12.0,24587.0,45777.0,569.0,1981855,1490637,749622,92140,1141473,36617.0
14,21489.0,17660.0,21719.0,21148.0,19006.0,25909.0,1063.0,69.0,53.0,16.0,13080.0,203.0,17860.0,17929.0,2159.0,2261.0,227.0,743.0,17487.0,938,603.0,48.0,3.0,4576.0,4579.0,3388.0,645.0,42475.0,316591.0,12982.0,16930.0,0.0,0.0,0.0,16607.0,16904.0,1394.0,5884.0,2053.0,251.0,1114204,789029,441938,73935,598418,17726.0
15,64017.0,41462.0,52719.0,71720.0,42781.0,35256.0,2879.0,562.0,286.0,276.0,33331.0,15905.0,48640.0,49202.0,3022.0,2029.0,593.0,4091.0,44432.0,977,1225.0,535.0,15.0,15560.0,15575.0,3566.0,1137.0,18536.0,178488.0,44571.0,69815.0,334.0,239.0,208.0,58412.0,57283.0,55.0,5057.0,6852.0,580.0,2323440,1497129,771691,205276,1348248,48505.0
16,23710.0,19342.0,23947.0,24124.0,22623.0,20940.0,159.0,57.0,9.0,48.0,15590.0,524.0,21972.0,22029.0,4159.0,3914.0,140.0,2136.0,20415.0,956,889.0,238.0,36.0,7748.0,7784.0,4407.0,690.0,46811.0,481883.0,19848.0,21152.0,0.0,0.0,4.0,21794.0,21552.0,98.0,14832.0,15516.0,289.0,1804446,1326992,778462,146115,880892,21882.0
