Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
3,47108.0,21410.0,31481.0,10935.0,33296.0,17768.0,1731.0,11.0,10.0,1.0,25208.0,1197.0,34787.0,34798.0,7210.0,4539.0,704.0,4507.0,29824.0,894.0,1026.0,398.0,0.0,7527.0,7527.0,4012.0,893.0,14918.0,602191.0,32560.0,32363.0,9104.0,7287.0,6904.0,11583.0,11515.0,3033.0,8320.0,39728.0,63.0,0,0,0,0,0,34728.0
4,795.0,374.0,742.0,541.0,446.0,325.0,51.0,6.0,5.0,1.0,522.0,23.0,522.0,528.0,55.0,0.0,2.0,25.0,479.0,916.0,14.0,1.0,2.0,10.0,12.0,135.0,12.0,397.0,25737.0,524.0,522.0,628.0,651.0,616.0,779.0,779.0,477.0,207.0,376.0,2.0,62368,44995,16999,1634,43757,525.0
1,7486.0,2228.0,6480.0,2236.0,1682.0,3483.0,322.0,1.0,0.0,1.0,2749.0,378.0,3948.0,3949.0,1212.0,737.0,26.0,359.0,2733.0,939.0,182.0,14.0,3.0,760.0,763.0,311.0,46.0,4907.0,66788.0,4075.0,4021.0,960.0,920.0,905.0,2238.0,2231.0,708.0,2968.0,7361.0,0.0,210003,166239,60496,11675,138108,4108.0
2,622.0,316.0,413.0,423.0,465.0,86.0,16.0,0.0,0.0,0.0,230.0,15.0,555.0,555.0,123.0,159.0,5.0,22.0,464.0,930.0,91.0,67.0,0.0,297.0,297.0,65.0,4.0,432.0,25331.0,578.0,574.0,0.0,0.0,0.0,511.0,500.0,236.0,1091.0,1046.0,2.0,43440,38205,11085,1601,30805,577.0
3,65505.0,30970.0,58413.0,31499.0,65450.0,24474.0,2035.0,5.0,5.0,0.0,28478.0,1266.0,38733.0,38738.0,7653.0,3574.0,718.0,7164.0,21614.0,910.0,1011.0,521.0,6.0,7434.0,7440.0,3302.0,3424.0,15814.0,599927.0,35521.0,35682.0,701.0,8.0,5.0,11767.0,11733.0,2661.0,8074.0,56485.0,30.0,0,0,0,0,0,35758.0
4,914.0,421.0,736.0,599.0,598.0,356.0,30.0,0.0,0.0,0.0,711.0,90.0,711.0,711.0,211.0,0.0,2.0,44.0,494.0,1107.0,14.0,6.0,14.0,137.0,151.0,72.0,0.0,479.0,33355.0,709.0,709.0,763.0,819.0,749.0,913.0,913.0,776.0,441.0,582.0,0.0,66040,48160,17875,1773,46430,710.0
1,7695.0,2510.0,6719.0,2100.0,2094.0,3730.0,240.0,2.0,2.0,0.0,2613.0,86.0,3977.0,3979.0,1372.0,602.0,24.0,387.0,2293.0,997.0,112.0,2.0,0.0,488.0,488.0,384.0,45.0,4932.0,102378.0,3390.0,3814.0,157.0,141.0,158.0,2145.0,2115.0,973.0,2768.0,6810.0,0.0,213368,170195,61231,12310,140235,3881.0
2,667.0,409.0,530.0,527.0,581.0,106.0,3.0,0.0,0.0,0.0,191.0,0.0,565.0,565.0,122.0,209.0,0.0,27.0,306.0,913.0,54.0,65.0,1.0,283.0,284.0,51.0,4.0,565.0,36142.0,571.0,571.0,0.0,0.0,0.0,684.0,665.0,374.0,897.0,1464.0,1.0,43995,38802,11322,1676,31073,570.0
3,75502.0,29893.0,76866.0,19776.0,81990.0,23952.0,2430.0,8.0,8.0,0.0,26107.0,720.0,36410.0,36418.0,5843.0,4145.0,614.0,5902.0,18581.0,943.0,1244.0,487.0,8.0,6663.0,6671.0,2711.0,220.0,16871.0,569845.0,35930.0,35929.0,2.0,0.0,2.0,12302.0,12123.0,2066.0,27489.0,83077.0,46.0,0,0,0,0,0,35935.0
4,1773.0,1045.0,2228.0,911.0,1038.0,1207.0,51.0,0.0,0.0,0.0,642.0,95.0,642.0,642.0,172.0,0.0,3.0,40.0,493.0,981.0,6.0,6.0,22.0,104.0,126.0,74.0,0.0,727.0,35880.0,642.0,642.0,22.0,34.0,44.0,849.0,849.0,692.0,233.0,600.0,2.0,69927,51549,18797,1925,49265,642.0
1,7022.0,2715.0,7965.0,2138.0,18150.0,4368.0,64.0,1.0,1.0,0.0,2513.0,155.0,3724.0,3725.0,1333.0,530.0,20.0,334.0,3288.0,987.0,187.0,11.0,0.0,385.0,385.0,320.0,52.0,4206.0,84870.0,3668.0,3668.0,0.0,0.0,0.0,1943.0,1926.0,1142.0,2820.0,7169.0,15.0,216787,174244,61976,12980,142394,3720.0
2,762.0,543.0,551.0,560.0,610.0,187.0,7.0,0.0,0.0,0.0,214.0,0.0,500.0,500.0,121.0,138.0,0.0,17.0,265.0,854.0,78.0,68.0,3.0,212.0,215.0,78.0,4.0,548.0,41178.0,812.0,816.0,0.0,0.0,0.0,628.0,573.0,473.0,828.0,1642.0,0.0,44557,39408,11564,1754,31344,532.0
3,75149.0,37017.0,76546.0,17654.0,181876.0,23137.0,2023.0,7.0,6.0,1.0,26015.0,96.0,35686.0,35693.0,6416.0,4382.0,534.0,5964.0,30173.0,925.0,1068.0,617.0,10.0,6913.0,6923.0,2442.0,153.0,14068.0,600739.0,35350.0,35347.0,0.0,0.0,0.0,9678.0,9595.0,1657.0,27599.0,115268.0,76.0,0,0,0,0,0,35403.0
4,1368.0,962.0,1755.0,706.0,1257.0,1173.0,37.0,0.0,0.0,0.0,409.0,8.0,409.0,409.0,82.0,0.0,2.0,39.0,351.0,976.0,13.0,9.0,4.0,14.0,18.0,86.0,0.0,1258.0,30481.0,409.0,409.0,0.0,0.0,0.0,788.0,787.0,67.0,234.0,643.0,2.0,74044,55176,19767,2089,52274,409.0
1,6181.0,3004.0,9836.0,123.0,3401.0,2690.0,30.0,3.0,3.0,0.0,2387.0,0.0,3637.0,3640.0,1433.0,725.0,30.0,325.0,3616.0,956.0,130.0,20.0,1.0,402.0,403.0,323.0,64.0,2809.0,79765.0,3519.0,3318.0,0.0,0.0,0.0,9.0,2285.0,934.0,3721.0,7544.0,27.0,220262,178390,62730,13687,144586,3649.0
2,967.0,688.0,540.0,8.0,750.0,68.0,0.0,0.0,0.0,0.0,338.0,0.0,707.0,707.0,180.0,182.0,0.0,31.0,500.0,870.0,64.0,39.0,0.0,218.0,218.0,48.0,3.0,554.0,40700.0,696.0,735.0,0.0,0.0,0.0,0.0,514.0,631.0,526.0,1646.0,0.0,45127,40024,11812,1835,31617,707.0
3,79919.0,25074.0,55922.0,654.0,16152.0,32138.0,1703.0,6.0,6.0,0.0,29146.0,5.0,38156.0,38162.0,7464.0,4017.0,454.0,5842.0,28824.0,939.0,925.0,550.0,3.0,6758.0,6761.0,2646.0,118.0,13082.0,637396.0,37509.0,37661.0,0.0,0.0,0.0,85.0,11805.0,1232.0,27309.0,118643.0,496.0,0,0,0,0,0,37812.0
4,1598.0,1009.0,1532.0,249.0,1391.0,1414.0,8.0,0.0,0.0,0.0,298.0,0.0,362.0,362.0,55.0,26.0,2.0,18.0,298.0,920.0,17.0,15.0,1.0,52.0,53.0,70.0,0.0,1515.0,33036.0,355.0,348.0,0.0,0.0,0.0,0.0,616.0,0.0,215.0,806.0,9.0,78403,59058,20786,2268,55466,361.0
