Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Kishtwar,5066,1908,2304,3904,1737,306,74,763,6,757,3837,2838,3837,4600,563,,4492,147,646,3837,917,278,19,1,92,93,309,,4064,22369,4501,4623,0,0,1,3281,3256,,919,12420,6.0
Kulgam,9415,7855,7421,8404,8062,7341,171,541,52,489,3847,3066,3847,4388,647,,4368,69,102,3867,937,201,1,0,80,80,603,,13866,82699,4125,4534,208,0,0,9250,9335,0.0,2158,5488,1.0
Kupwara,16351,12696,10864,9607,10118,5288,60,582,415,167,9875,6704,9875,10457,1995,,10179,271,186,8882,973,906,0,0,705,705,1676,,21378,91622,8052,12034,0,0,0,18127,16992,0.0,4907,55978,68.0
Leh Ladakh,2813,1218,1279,1624,1391,1445,9,84,12,72,2153,1315,2153,2237,349,,2219,42,192,1725,992,189,17,2,45,47,806,,782,5913,1982,2251,84,72,82,2210,2182,0.0,1513,5543,25.0
Poonch,12005,5320,7651,11221,1170,14624,271,2416,298,2118,8126,6496,8126,10542,1137,,10266,363,776,8582,911,506,747,0,776,776,1166,,11470,113059,5560,10010,0,0,0,8857,8264,1.0,3415,8093,54.0
Pulwama,9545,8231,8806,8355,6909,5725,84,117,23,94,4617,2425,5129,5246,2141,468.0,5199,63,167,3332,983,747,0,4,309,313,261,0.0,10501,78335,5537,5927,0,0,0,9030,9030,0.0,4804,18816,4.0
Rajouri,14127,8215,10564,11890,3934,1775,174,2066,657,1409,10624,8214,10845,12911,1201,169.0,12679,213,426,11895,947,401,1759,9,798,807,2032,5.0,28571,222403,9003,15595,0,0,0,12914,12966,0.0,3149,65913,25.0
Ramban,5874,3576,3009,3796,1817,5241,360,1544,61,1483,3800,3329,3800,5344,162,,5269,76,51,4545,913,293,389,0,5,5,477,,10143,42933,4277,5391,1462,1542,1351,5466,3203,0.0,531,8538,4.0
Reasi,7121,2846,4365,5237,2347,1239,6,1578,5,1573,2618,1489,2618,4196,25,,4233,50,117,2857,936,185,126,36,494,530,791,,18141,127359,4550,5240,57,53,46,4884,4210,7.0,237,10228,
Samba,5193,2023,3845,3755,5,3222,15,238,1,237,1761,1032,1761,1999,349,,1997,2,53,1783,928,256,585,25,667,692,306,,7252,117731,2910,2936,0,0,0,5369,4353,0.0,1708,6476,
Shopian,4545,2641,3527,3602,3876,1971,0,104,17,87,1342,997,1342,1446,361,,1432,20,15,1413,962,194,0,0,123,123,111,,6318,32603,1554,2055,44,64,70,3778,3790,0.0,1427,7984,1.0
Srinagar,80712,53022,73497,14666,11650,10443,442,3,0,3,32684,3583,37940,37943,20645,4963.0,37892,641,1372,9442,944,656,0,1,2150,2151,545,342.0,13368,131002,34498,34815,712,444,323,16138,12394,0.0,43557,37615,
Udhampur,15436,6378,9345,9639,146,3278,147,1899,237,1662,7259,4745,8281,10180,1312,266.0,9107,122,599,7712,868,693,1929,259,1358,1617,1201,170.0,18145,160828,7583,10764,0,0,0,10741,10640,0.0,1842,15136,
