Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Burhanpur,22352.0,8991.0,17342.0,18836.0,19738.0,4456.0,1081.0,2722.0,278.0,2444.0,11083.0,8263.0,11085.0,13807.0,274.0,,13692.0,117.0,5615.0,13643.0,939,55.0,86.0,293.0,8450.0,8743.0,2225.0,,53733.0,453215.0,11066.0,14423.0,18002.0,17028.0,16518.0,16725.0,16087.0,,1302.0,2730.0,81.0
Chhatarpur,47631.0,21795.0,38105.0,44338.0,35850.0,6110.0,676.0,4920.0,960.0,3960.0,34059.0,20312.0,38346.0,43266.0,789.0,1399.0,42536.0,874.0,4132.0,39480.0,942,265.0,735.0,184.0,14660.0,14844.0,8666.0,,55464.0,344248.0,29303.0,41302.0,45815.0,44423.0,42913.0,43353.0,43353.0,,1681.0,1179.0,984.0
Chhindwada,53353.0,29830.0,39424.0,41106.0,42555.0,9633.0,1239.0,3761.0,428.0,3333.0,31082.0,16257.0,33249.0,37010.0,1890.0,,36559.0,525.0,13291.0,34372.0,966,337.0,241.0,2565.0,18670.0,21235.0,4627.0,10.0,79314.0,487528.0,20877.0,36871.0,39776.0,38989.0,39660.0,36956.0,33832.0,,1373.0,3188.0,281.0
Damoh,40505.0,15888.0,29222.0,29500.0,33876.0,6097.0,701.0,7004.0,910.0,6094.0,21082.0,2817.0,21383.0,28387.0,697.0,,28104.0,512.0,5585.0,25677.0,943,297.0,306.0,129.0,13105.0,13234.0,8736.0,159.0,81998.0,511334.0,15827.0,28353.0,28109.0,27891.0,27278.0,27027.0,25624.0,2.0,697.0,715.0,326.0
Datia,19010.0,8390.0,12381.0,14899.0,14964.0,3413.0,71.0,1015.0,285.0,730.0,12152.0,3406.0,12152.0,13167.0,32.0,,13109.0,222.0,4182.0,11381.0,902,233.0,129.0,101.0,4734.0,4835.0,2568.0,136.0,19654.0,151660.0,6982.0,11624.0,13005.0,12412.0,12266.0,12015.0,10678.0,6.0,4697.0,529.0,361.0
Dewas,42391.0,29219.0,34069.0,37355.0,36248.0,7997.0,633.0,878.0,243.0,635.0,25673.0,6330.0,29434.0,30312.0,171.0,1050.0,29949.0,456.0,1606.0,26517.0,930,166.0,60.0,966.0,15527.0,16493.0,5708.0,19.0,33419.0,297864.0,28602.0,31035.0,37160.0,37561.0,37505.0,35394.0,33271.0,,53.0,5775.0,310.0
Dhar,59872.0,28719.0,46229.0,48340.0,46959.0,7921.0,946.0,7601.0,5810.0,1791.0,33356.0,25994.0,38564.0,46165.0,333.0,1227.0,45441.0,885.0,11139.0,41089.0,949,1085.0,1562.0,381.0,21843.0,22224.0,12609.0,138.0,123666.0,968811.0,25351.0,46360.0,52478.0,50737.0,52251.0,53048.0,52426.0,104.0,4752.0,11179.0,377.0
Dindori,17040.0,7045.0,14379.0,15398.0,15737.0,2899.0,,5451.0,1369.0,4082.0,9873.0,43.0,9873.0,15324.0,7.0,,15059.0,299.0,1690.0,12018.0,940,155.0,55.0,128.0,7192.0,7320.0,2931.0,,13980.0,163444.0,5886.0,16411.0,15529.0,15326.0,14937.0,14606.0,14409.0,,7.0,2669.0,307.0
Guna,34064.0,21809.0,27781.0,32265.0,32807.0,4184.0,583.0,1236.0,33.0,1203.0,27939.0,4246.0,28685.0,29921.0,792.0,563.0,29591.0,367.0,4082.0,27776.0,934,206.0,313.0,101.0,7800.0,7901.0,3591.0,,39891.0,129706.0,22951.0,26481.0,27060.0,26430.0,26179.0,28136.0,25077.0,255.0,164.0,1482.0,451.0
Gwalior,56563.0,20425.0,28595.0,39503.0,47182.0,8120.0,726.0,1351.0,554.0,797.0,28962.0,2577.0,36884.0,38235.0,2286.0,3892.0,38119.0,249.0,2988.0,25059.0,890,283.0,798.0,659.0,9703.0,10362.0,7993.0,179.0,48803.0,225487.0,25724.0,45476.0,42712.0,40759.0,40346.0,39164.0,30247.0,,2426.0,3992.0,206.0
Harda,13782.0,6256.0,10403.0,12013.0,14257.0,4510.0,153.0,3054.0,1649.0,1405.0,9530.0,4365.0,9530.0,12584.0,167.0,,12456.0,134.0,3788.0,11919.0,928,335.0,72.0,96.0,3654.0,3750.0,3807.0,,18905.0,159194.0,6685.0,11886.0,12304.0,12504.0,12197.0,10534.0,10114.0,82.0,653.0,476.0,175.0
Hoshangabad,29481.0,15218.0,20533.0,22662.0,26704.0,9987.0,593.0,1548.0,2.0,1546.0,17310.0,393.0,22828.0,24376.0,1195.0,2486.0,23957.0,518.0,3957.0,23393.0,910,565.0,276.0,718.0,12641.0,13359.0,5667.0,22.0,90284.0,628966.0,17517.0,23827.0,24068.0,23402.0,23448.0,23216.0,22320.0,4.0,1699.0,4420.0,298.0
Indore,107463.0,48075.0,70789.0,83815.0,77559.0,33344.0,2057.0,949.0,52.0,897.0,33232.0,11373.0,71301.0,72250.0,2705.0,1876.0,71928.0,409.0,15884.0,70362.0,945,1488.0,1391.0,1067.0,35671.0,36738.0,16226.0,3572.0,255434.0,1750641.0,60435.0,67667.0,83034.0,81938.0,82040.0,78388.0,77972.0,,446.0,8694.0,188.0
Jabalpur,69036.0,41047.0,51237.0,45871.0,62835.0,28596.0,1848.0,3985.0,2041.0,1944.0,29428.0,4225.0,38800.0,42785.0,3615.0,1076.0,42359.0,744.0,12703.0,38502.0,947,1051.0,635.0,712.0,26480.0,27192.0,7913.0,14.0,73522.0,1090075.0,29758.0,44699.0,47690.0,47002.0,46378.0,42466.0,38062.0,81.0,3160.0,5236.0,623.0
Jhabua,36649.0,11619.0,29281.0,28649.0,33131.0,13797.0,482.0,5930.0,,5930.0,24833.0,21241.0,26279.0,32209.0,212.0,28.0,31900.0,544.0,6686.0,30658.0,951,708.0,538.0,107.0,10159.0,10266.0,7270.0,,47802.0,142137.0,19095.0,32029.0,29332.0,28350.0,27962.0,29843.0,29746.0,,1047.0,3775.0,388.0
Katni,26994.0,12407.0,22201.0,23483.0,24799.0,6505.0,164.0,2482.0,191.0,2291.0,19834.0,2999.0,22034.0,24516.0,171.0,1353.0,24072.0,572.0,2909.0,22210.0,930,49.0,72.0,389.0,9552.0,9941.0,5437.0,34.0,45357.0,406347.0,14361.0,23532.0,25857.0,25472.0,25039.0,23691.0,21331.0,12.0,417.0,343.0,637.0
Khandwa,36253.0,24263.0,32889.0,35090.0,28016.0,6895.0,1074.0,4918.0,18.0,4900.0,23739.0,19672.0,26344.0,31262.0,1127.0,895.0,30929.0,358.0,3204.0,25676.0,926,488.0,280.0,709.0,13079.0,13788.0,6320.0,,48201.0,637072.0,16254.0,31458.0,33628.0,33078.0,32685.0,32634.0,32634.0,,849.0,3171.0,360.0
Khargone,48036.0,21277.0,38931.0,37637.0,43229.0,16964.0,673.0,6461.0,733.0,5728.0,28932.0,13472.0,30601.0,37062.0,1959.0,502.0,36447.0,732.0,6788.0,30872.0,976,530.0,323.0,542.0,18238.0,18780.0,4403.0,,41126.0,177210.0,19940.0,37159.0,41344.0,40735.0,40579.0,38539.0,38210.0,93.0,10436.0,5066.0,749.0
Mandla,21343.0,12177.0,15917.0,17204.0,20002.0,5932.0,485.0,5184.0,282.0,4902.0,12869.0,5049.0,13559.0,18743.0,73.0,236.0,18727.0,317.0,2375.0,16124.0,968,472.0,433.0,487.0,10221.0,10708.0,1197.0,1.0,17940.0,161529.0,8919.0,18208.0,18442.0,18708.0,19146.0,18534.0,17490.0,24.0,1615.0,4684.0,430.0
Mandsaur,34895.0,20479.0,29402.0,32804.0,33139.0,3939.0,240.0,1542.0,55.0,1487.0,22082.0,6770.0,25118.0,26660.0,1342.0,985.0,26191.0,478.0,1683.0,25104.0,940,160.0,240.0,1376.0,10331.0,11707.0,4158.0,9.0,25850.0,163546.0,23038.0,25590.0,30051.0,29656.0,29661.0,32166.0,30459.0,,697.0,3408.0,219.0
Morena,52487.0,18685.0,35634.0,45125.0,52707.0,16732.0,417.0,991.0,404.0,587.0,40883.0,14717.0,42254.0,43245.0,30.0,287.0,42590.0,726.0,3583.0,41333.0,905,373.0,223.0,58.0,10122.0,10180.0,4790.0,,85758.0,426489.0,34556.0,43300.0,45213.0,43040.0,41383.0,38347.0,36670.0,10.0,74.0,173.0,360.0
Narsinghpur,25049.0,7715.0,20748.0,21019.0,23330.0,9805.0,831.0,2897.0,569.0,2328.0,19756.0,9583.0,22422.0,25319.0,835.0,12.0,25203.0,476.0,3289.0,20845.0,919,225.0,128.0,567.0,10803.0,11370.0,3589.0,17.0,23520.0,43192.0,20532.0,24056.0,26239.0,26271.0,25954.0,26055.0,26055.0,,971.0,1978.0,252.0
Neemuch,19717.0,8307.0,14702.0,18117.0,17854.0,5399.0,385.0,945.0,255.0,690.0,10940.0,35.0,13320.0,14265.0,509.0,334.0,13989.0,276.0,3509.0,13124.0,910,36.0,25.0,1916.0,6713.0,8629.0,3979.0,252.0,36378.0,277172.0,11380.0,14010.0,16702.0,16569.0,17928.0,17041.0,11880.0,,559.0,207.0,232.0
Panna,27921.0,14218.0,22537.0,21619.0,22548.0,1886.0,35.0,1750.0,862.0,888.0,19081.0,4028.0,19081.0,20831.0,71.0,,20429.0,442.0,1850.0,19569.0,934,62.0,182.0,92.0,6999.0,7091.0,4246.0,,45915.0,335467.0,12958.0,23227.0,25865.0,25541.0,24890.0,25350.0,25350.0,103.0,63.0,2080.0,292.0
Raisen,34299.0,20333.0,28034.0,29353.0,28603.0,5118.0,355.0,5661.0,3260.0,2401.0,23086.0,10897.0,23162.0,28823.0,88.0,,28532.0,401.0,4160.0,20823.0,938,217.0,380.0,631.0,7261.0,7892.0,8849.0,248.0,149456.0,460900.0,22580.0,29155.0,30969.0,30269.0,30441.0,31266.0,27787.0,8.0,292.0,1978.0,298.0
Rajgarh,39981.0,21705.0,31363.0,34748.0,32908.0,4490.0,321.0,2203.0,71.0,2132.0,24836.0,20705.0,25033.0,27236.0,153.0,39.0,26613.0,682.0,2592.0,25103.0,943,440.0,367.0,146.0,8139.0,8285.0,3729.0,,78822.0,504179.0,20142.0,29053.0,32829.0,32209.0,31621.0,30027.0,30483.0,383.0,1498.0,1961.0,453.0
Ratlam,37458.0,20270.0,27695.0,31922.0,32959.0,7898.0,258.0,1251.0,253.0,998.0,27412.0,17802.0,28460.0,29711.0,1496.0,145.0,29022.0,727.0,5204.0,25967.0,947,313.0,298.0,1269.0,12166.0,13435.0,8595.0,22.0,35875.0,244774.0,27002.0,28590.0,32792.0,32303.0,32541.0,32575.0,38942.0,3.0,2643.0,4037.0,468.0
Rewa,64359.0,29170.0,41173.0,51689.0,44909.0,5523.0,119.0,6083.0,780.0,5303.0,40156.0,1268.0,41958.0,48041.0,1261.0,,47357.0,766.0,3429.0,38416.0,918,347.0,132.0,2789.0,15283.0,18072.0,8717.0,126.0,10821.0,124541.0,25563.0,46675.0,51117.0,47402.0,44256.0,44728.0,38208.0,,266.0,2054.0,241.0
Sagar,66825.0,23030.0,54492.0,55179.0,57467.0,7910.0,1508.0,14182.0,985.0,13197.0,39763.0,665.0,41825.0,56007.0,1383.0,,55147.0,1122.0,4058.0,44180.0,932,732.0,506.0,726.0,18091.0,18817.0,20768.0,213.0,105225.0,668951.0,31609.0,58368.0,54851.0,53432.0,52441.0,51182.0,50697.0,,1087.0,3568.0,415.0
Satna,51315.0,23023.0,40809.0,53500.0,40826.0,7982.0,516.0,4339.0,3343.0,996.0,33411.0,4299.0,33435.0,37774.0,1081.0,,37063.0,733.0,4813.0,34388.0,920,641.0,634.0,3477.0,16118.0,19595.0,5194.0,90.0,31239.0,318569.0,32829.0,49659.0,53965.0,50761.0,50004.0,50940.0,49426.0,,1936.0,1826.0,1409.0
Sehore,36773.0,23085.0,31172.0,30877.0,33577.0,9170.0,310.0,1824.0,1041.0,783.0,19759.0,16936.0,19775.0,21599.0,478.0,,21297.0,328.0,1984.0,14508.0,933,488.0,702.0,560.0,7382.0,7942.0,10162.0,,105379.0,178949.0,20876.0,29736.0,32662.0,32681.0,32822.0,31536.0,32956.0,1.0,1213.0,1214.0,620.0
Seoni,27451.0,15271.0,20711.0,24778.0,22322.0,5792.0,326.0,2811.0,363.0,2448.0,19793.0,2426.0,21040.0,23851.0,1079.0,802.0,23466.0,553.0,5087.0,22248.0,958,424.0,47.0,1610.0,12505.0,14115.0,7091.0,17.0,48636.0,120616.0,18431.0,23543.0,24209.0,23718.0,23585.0,23222.0,22489.0,12.0,1892.0,5044.0,773.0
Shahdol,32501.0,14060.0,23855.0,24220.0,26260.0,4749.0,387.0,5325.0,1876.0,3449.0,19690.0,4925.0,19765.0,25090.0,957.0,,24533.0,673.0,4220.0,19684.0,960,33.0,171.0,2236.0,9074.0,11310.0,945.0,,5077.0,70141.0,14742.0,24580.0,26088.0,25037.0,23791.0,23956.0,19497.0,1.0,5209.0,2057.0,329.0
Shajapur,37976.0,25829.0,33283.0,34733.0,36336.0,12201.0,698.0,853.0,61.0,792.0,25531.0,11504.0,25531.0,26384.0,42.0,,25969.0,490.0,5930.0,22234.0,950,391.0,203.0,507.0,10826.0,11333.0,5967.0,54.0,28397.0,294533.0,19408.0,25291.0,32156.0,31556.0,32052.0,33211.0,30533.0,1.0,418.0,2433.0,171.0
Sheopur,18242.0,6926.0,11953.0,16288.0,17951.0,7330.0,528.0,2430.0,115.0,2315.0,14116.0,9139.0,14116.0,16546.0,169.0,,16311.0,290.0,4452.0,14771.0,949,144.0,84.0,15.0,4137.0,4152.0,2242.0,,49107.0,170190.0,11854.0,15917.0,16344.0,15613.0,14698.0,14841.0,14393.0,,668.0,3279.0,272.0
Shivpuri,48629.0,22700.0,36943.0,42050.0,48192.0,16307.0,1329.0,3547.0,680.0,2867.0,34354.0,19051.0,34354.0,37901.0,726.0,,37338.0,622.0,8818.0,35337.0,896,232.0,121.0,118.0,11560.0,11678.0,5392.0,15.0,79714.0,401722.0,29659.0,37048.0,42763.0,40750.0,39340.0,40343.0,39881.0,30.0,295.0,996.0,548.0
Sidhi,34142.0,15385.0,27660.0,29015.0,24098.0,10774.0,821.0,8707.0,4787.0,3920.0,21643.0,15565.0,21643.0,30350.0,142.0,,29984.0,526.0,6296.0,17634.0,941,201.0,1731.0,2912.0,8247.0,11159.0,4373.0,149.0,34796.0,107183.0,17685.0,27165.0,25752.0,25720.0,25262.0,30906.0,27392.0,6.0,3517.0,3631.0,250.0
Singroli,32249.0,15143.0,22819.0,27725.0,22223.0,928.0,111.0,13247.0,4352.0,8895.0,12928.0,9018.0,14183.0,27430.0,84.0,184.0,27168.0,268.0,5527.0,19914.0,947,418.0,93.0,2964.0,8411.0,11375.0,2649.0,5.0,12319.0,16589.0,17095.0,26377.0,25001.0,23347.0,21281.0,25255.0,24570.0,82.0,418.0,1336.0,303.0
Tikamgarh,39138.0,18887.0,29113.0,34172.0,28105.0,5060.0,226.0,3465.0,479.0,2986.0,24386.0,5441.0,24386.0,27851.0,149.0,,27541.0,393.0,3459.0,24860.0,935,63.0,104.0,105.0,12176.0,12281.0,4649.0,,52570.0,399764.0,17103.0,27736.0,32680.0,31831.0,31122.0,31902.0,27334.0,,289.0,5959.0,360.0
Ujjain,60839.0,31820.0,45034.0,40432.0,40341.0,17529.0,1583.0,1934.0,843.0,1091.0,28201.0,3484.0,33050.0,34984.0,1778.0,1719.0,34306.0,778.0,8708.0,30636.0,931,395.0,390.0,845.0,18033.0,18878.0,5779.0,48.0,24276.0,166476.0,32189.0,35310.0,42327.0,42322.0,43127.0,40911.0,40126.0,84.0,7615.0,8183.0,730.0
Umaria,16963.0,7821.0,12969.0,13361.0,15562.0,2950.0,193.0,2189.0,473.0,1716.0,10640.0,7719.0,11928.0,14117.0,146.0,15.0,13851.0,336.0,1954.0,12787.0,941,137.0,110.0,627.0,6041.0,6668.0,5117.0,4.0,9529.0,58617.0,9646.0,14351.0,17511.0,15188.0,15104.0,16937.0,15853.0,53.0,444.0,7644.0,285.0
Vidisha,44114.0,22800.0,31907.0,36022.0,40020.0,4273.0,900.0,3834.0,1842.0,1992.0,24034.0,7512.0,24568.0,28402.0,234.0,25.0,28085.0,375.0,2001.0,19481.0,932,350.0,245.0,123.0,7897.0,8020.0,5809.0,1.0,42962.0,271717.0,22487.0,28886.0,37098.0,35405.0,36156.0,35091.0,29846.0,70.0,1055.0,7167.0,177.0
