Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Dhule,43930,39062,18101,88.3,98.1,2264,99.8,70,9,88.6,9314,956,38205,38284,3650,1269,126,37571,37415,937,99.5,0.0,12415,476,52.4,93.3,1.7,4.1,0,0,3,0,159,21.3,4.8,14,619,60,39064,100.0,2
Gadchiroli,19184,17830,5767,94.0,95.9,535,98.9,724,119,85.9,680,5,15651,16494,3078,199,349,16288,15920,944,96.0,0.0,5971,254,34.6,76.8,14.6,0.4,0,0,2,0,7,63.4,9.6,86,271,67,17591,100.0,5
Gondiya,20021,18121,6155,95.3,95.3,176,99.4,13,4,76.5,3833,48,17451,17468,3721,2029,261,17265,16113,968,95.6,0.0,4274,359,47.4,96.1,24.4,0.1,0,0,0,0,5,38.8,6.9,8,768,6,18714,100.0,19
Hingoli,23497,21140,8466,95.3,94.0,1641,88.5,34,48,41.5,4396,0,16296,16378,1820,1085,139,15830,13562,948,94.4,0.0,12812,61,57.2,95.1,3.7,0.3,0,0,32,0,224,50.8,19.5,15,1769,23,22696,100.0,1
Jalgaon,84525,76097,31755,93.3,97.5,2538,100.0,12,2,85.7,43346,11026,73059,73073,3100,5185,375,72182,70710,917,93.4,0.0,11275,728,59.0,98.9,6.5,1.6,0,3,10,0,1348,25.9,12.6,163,640,225,74323,100.0,8
Jalna,41587,37386,10060,97.5,99.0,1333,68.5,8,20,28.6,20139,5523,35189,35217,770,3784,322,34299,33865,919,93.5,0.5,8658,330,50.9,90.9,2.3,0.1,0,0,31,0,550,31.2,18.4,382,707,70,38436,100.0,0
Kolhapur,62104,55244,18696,100.0,100.0,2546,99.9,6,8,42.9,38096,1068,56768,56782,5167,15010,240,56408,55299,908,99.8,0.0,25919,1752,89.9,86.1,14.8,1.8,0,1,19,0,4096,15.7,15.5,169,2097,93,60935,100.0,20
Latur,45755,39702,21148,96.6,97.5,2243,87.9,9,4,69.2,15653,2655,41718,41731,4645,4571,313,41242,40350,947,95.6,0.0,18392,217,50.6,99.5,4.5,0.8,0,1,7,0,420,59.5,27.3,102,1755,117,42083,100.0,3
Nagpur,81077,72567,14939,94.3,95.4,2622,100.0,13,9,59.1,34214,455,70365,70387,14257,7246,708,68725,64630,970,97.0,1.0,30534,873,68.9,94.0,40.0,2.3,0,0,6,0,580,40.6,9.1,142,377,116,69674,100.0,2
Nanded,66572,60101,31027,96.0,97.2,1918,96.5,12,8,60.0,20574,1992,60876,60896,2795,7673,284,59479,52112,998,95.8,0.0,2159,76,29.3,100.0,3.9,0.2,0,1,37,0,239,47.0,11.6,15,881,341,58166,100.0,0
Nandurbar,38218,34382,17160,95.9,95.8,3877,91.7,1559,3064,33.7,3159,1066,26662,31285,1129,69,510,30621,30383,938,96.9,0.0,11432,115,13.5,100.0,14.7,0.0,0,0,3,0,616,63.6,13.5,91,362,186,32242,100.0,15
Nashik,126723,103557,38170,100.1,99.5,7228,90.0,140,1414,9.0,51561,9999,108520,110074,7386,13118,1092,101185,94743,942,93.0,0.0,50464,1877,54.4,94.9,12.0,4.1,0,1,22,0,1955,55.3,24.4,489,1465,220,117452,100.0,18
Osmanabad,29110,27363,12781,103.9,98.2,718,99.7,34,5,87.2,6707,993,22070,22109,2702,2747,196,22025,21489,928,97.2,0.0,9932,321,67.7,72.3,8.8,2.1,0,0,16,0,291,42.6,19.2,162,562,234,27600,98.4,0
Palghar,65983,56536,15929,94.2,97.4,2362,93.5,242,164,59.6,23764,488,55720,56126,3417,7787,409,55402,54346,966,75.3,0.0,27586,498,87.6,96.8,12.3,2.8,0,0,0,0,634,57.5,14.7,125,550,76,60975,100.0,33
Parbhani,37152,33505,12261,90.3,95.6,1228,96.9,5,2,71.4,17470,3161,32529,32536,3246,859,88,32401,32223,945,92.9,0.0,4665,21,10.3,100.0,3.5,0.0,0,0,35,0,328,25.9,12.8,0,196,86,33879,100.0,9
Pune,190382,166681,54371,89.7,96.6,5445,98.9,21,44,32.3,99087,11640,169563,169628,18773,32813,898,158136,132591,919,98.1,0.7,64685,8276,79.5,92.8,19.6,7.5,0,0,35,0,5515,36.0,10.9,1640,3600,182,174280,100.0,40
Raigarh,45078,37118,7597,94.9,96.3,776,91.4,181,149,54.8,27914,2623,40119,40449,2666,5616,225,40321,40137,985,79.9,0.0,13436,661,89.9,95.5,27.1,5.9,0,0,0,0,284,34.1,14.2,134,617,159,40463,100.0,0
Ratnagiri,16534,14133,2648,96.7,92.2,361,97.8,9,11,45.0,10203,2231,15971,15991,1523,4166,133,15953,14471,952,83.1,0.0,6756,251,80.6,90.4,16.9,5.4,0,0,0,0,256,9.0,6.6,48,222,42,15993,100.0,6
Sangli,51297,46491,11275,97.0,119.7,1426,99.7,0,1,0.0,28013,4723,46070,46071,5819,9996,324,44958,43276,912,102.5,0.0,10354,782,75.0,85.0,22.1,3.6,0,0,10,0,2039,22.2,6.2,103,917,76,52236,99.9,8
Satara,48156,42145,10173,100.4,99.8,2666,100.0,2,0,100.0,29092,0,44645,44647,3316,12633,381,44417,43897,935,100.5,0.4,16440,1431,85.1,93.6,18.6,3.1,0,0,31,0,568,32.5,17.3,260,4142,35,45908,100.0,12
Sindhudurg,7676,6694,1498,90.1,88.1,85,80.2,7,0,100.0,2413,35,7304,7311,1985,873,64,7183,6666,959,75.4,0.4,4469,601,83.5,94.0,36.9,0.9,0,0,9,0,6,26.2,17.0,103,70,19,7415,100.0,5
Solapur,84482,77549,29395,93.7,100.8,2843,92.3,11,6,64.7,46457,6742,73628,73645,5788,8209,470,73274,68333,942,94.4,0.0,15006,988,67.9,92.1,12.2,0.9,0,2,5,0,867,18.1,13.0,136,2291,269,78844,100.0,15
Thane,167344,150820,47187,98.8,98.8,5958,96.2,43,1229,3.4,102933,53738,149549,150821,10650,20760,1107,150260,146781,962,98.2,0.5,72012,1970,69.4,90.5,21.2,11.3,0,0,6,0,4422,54.3,15.9,712,1551,138,151034,100.0,47
Wardha,18777,16788,4423,95.5,97.3,580,100.0,20,7,74.1,10303,0,17178,17205,1627,4244,90,16995,15274,956,98.1,0.0,6958,393,58.1,93.6,14.8,0.9,0,0,0,0,498,45.4,36.2,246,653,116,18504,100.0,0
Washim,19697,17678,5526,95.3,92.5,1387,84.0,21,7,75.0,4856,0,13305,13333,259,1258,98,13258,13223,920,77.3,0.1,10169,13,93.1,100.0,2.4,0.2,0,0,4,0,42,21.0,8.7,2,518,50,18388,100.0,0
Yavatmal,45606,43579,14566,99.3,97.9,2816,96.8,7,0,100.0,18050,10080,41517,41524,2810,3858,183,41234,40813,978,93.0,0.1,4727,20,5.8,95.0,0.4,0.1,0,0,13,0,649,15.7,3.7,33,828,124,44022,100.0,2
