Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Burhanpur,22250,13062,18048,17744,22385,11039,442,2053,164,1889,12098,3574,13222,15275,786,429.0,15165,229,4382,14227,909,423,118,56,5073,5129,2656,29.0,78053,146047,11678,16275,121,194,191,17025,16145,176.0,1339,1999,161
Chhatarpur,53799,27866,42397,39719,53836,27644,1358,4395,1273,3122,32560,9919,37567,41962,965,1350.0,41371,737,4983,40228,904,348,494,84,10086,10170,14334,6.0,85280,457744,34288,40964,123,428,737,40309,40294,0.0,2305,1508,575
Chhindwada,45167,33618,38741,35201,45616,24795,288,1517,4,1513,32651,4303,34445,35962,2544,920.0,35571,586,3998,32855,934,472,470,199,12570,12769,10809,,65665,286844,33895,35773,847,461,491,35815,35176,13.0,2254,8617,515
Damoh,37363,24501,28510,27948,45329,14141,459,1700,776,924,22292,3539,23119,24819,1033,468.0,24654,272,3167,23883,921,549,545,50,8463,8513,13590,34.0,108345,463320,23228,25264,231,414,485,28255,30842,0.0,1875,4260,346
Datia,17362,10087,12967,13628,16226,16888,385,1379,556,823,11061,461,11061,12440,356,,12434,175,1680,12104,880,185,231,20,4342,4362,4475,,17317,53816,11112,12879,139,105,167,12888,11141,1064.0,807,1105,267
Dewas,36610,22741,29394,30019,36166,17939,683,824,324,500,23245,414,25958,26782,1040,1489.0,26546,407,3963,25582,921,770,636,119,9775,9894,7414,,73200,534998,25612,26478,9,22,52,31097,29382,77.0,155,12129,415
Dhar,58779,38774,50336,50127,58611,37831,889,4798,1,4797,34317,2457,36753,41551,814,1226.0,41021,742,4626,39808,934,2111,1929,86,15008,15094,13655,40.0,112465,636656,36117,40333,279,205,303,47105,46944,136.0,1240,21194,547
Dindori,22337,20088,21156,21447,22836,22658,5851,1730,749,981,11291,585,11291,13021,44,,12758,347,2211,12275,972,1630,243,19,5528,5547,7914,,34958,133799,11212,12472,0,0,0,16626,16490,,70,2915,382
Guna,38643,31550,31325,28759,37288,6461,687,1918,905,1013,24764,2813,26312,28230,579,874.0,27810,517,4355,26096,940,180,247,15,8147,8162,5035,0.0,70379,195984,25273,25986,63,146,252,27398,25573,73.0,2102,8858,725
Gwalior,47251,19464,35399,37600,47512,35353,1304,1521,1,1520,29588,1725,39431,40952,3949,5563.0,40413,811,5445,33468,918,1451,1581,586,7262,7848,12278,343.0,77559,329360,32112,38803,1183,991,1258,36162,33737,38.0,4309,6579,599
Harda,11938,6916,9203,10498,11535,6684,167,1910,98,1812,7798,1,8880,10790,738,681.0,10626,172,1537,10035,960,895,335,47,2883,2930,3725,51.0,47776,504621,7903,10517,22,112,131,9708,9541,115.0,887,877,214
Hoshangabad,25306,15205,22403,22219,28349,15370,814,947,170,777,20210,30,24010,24957,2871,2199.0,24669,342,3323,23492,921,1342,942,54,5599,5653,7603,87.0,132170,1346214,20709,24400,227,143,191,23099,21655,0.0,3769,11300,427
Indore,73100,41454,58817,57850,71455,22019,1038,110,90,20,32460,3178,63209,63319,5198,7344.0,62810,706,7848,51004,950,1277,1333,239,20720,20959,15090,0.0,188803,791770,41842,70934,530,648,786,57311,56513,1.0,2705,5114,130
Jabalpur,56659,34186,46135,39709,53406,36328,1315,1893,286,1607,30859,2306,36275,38168,4714,732.0,37890,374,6564,36315,913,471,1449,265,14849,15114,17102,138.0,63813,375008,33653,37288,843,672,787,38941,38381,394.0,6757,7244,832
Jhabua,33553,20522,27985,26901,32808,20393,1042,3141,0,3141,27800,3196,29325,32466,331,229.0,31929,724,5406,31186,922,1540,1064,33,9341,9374,8771,15.0,57897,253626,27584,35006,0,249,366,23488,23254,201.0,1091,10424,433
Katni,32596,20471,27554,25832,31513,17077,924,2448,94,2354,19458,1649,21891,24339,622,1479.0,23948,508,2784,22868,926,510,111,323,6481,6804,9015,29.0,65916,438158,20207,23847,9,45,101,23355,22877,31.0,2388,3865,498
Khandwa,32316,26446,28572,29058,32026,15414,983,2697,1846,851,20185,2944,21835,24532,1953,1154.0,24104,512,4411,23217,899,1017,829,106,7253,7359,7516,45.0,76380,155926,22278,23275,160,131,123,27148,26038,21.0,1970,2781,468
Khargone,42401,25451,37667,34785,42542,28404,347,5281,1338,3943,28456,3604,29591,34872,2417,870.0,34373,599,5931,33805,943,1274,469,128,10559,10687,7097,17.0,100972,535376,27342,34012,10,28,47,36073,32079,2030.0,4623,4466,341
Mandla,20363,17367,18590,16496,20907,8728,208,1786,0,1786,15183,294,15982,17768,278,468.0,17424,389,2328,17200,959,541,254,115,5573,5688,3125,2.0,47706,170703,14436,17326,229,172,173,17140,16808,1.0,1060,5916,313
Mandsaur,26472,18784,23380,24466,26380,14731,175,474,4,470,22661,190,23704,24178,2088,741.0,23728,598,4271,22312,934,409,689,70,6394,6464,7371,,98069,497393,22236,22322,3,2,8,23416,23074,430.0,2721,5085,473
Morena,54866,35484,44471,47323,51852,36444,1993,1473,0,1473,39865,6574,43551,45024,326,1095.0,44525,721,7274,42935,909,1202,650,22,9436,9458,7087,35.0,78819,252287,42783,45337,304,452,708,40773,39605,115.0,490,8643,641
Narsinghpur,24730,15856,22332,20360,25343,12767,516,1436,600,836,14850,1478,18065,19501,1370,1302.0,19303,264,3070,18880,903,536,236,139,6369,6508,8240,,43686,293470,18003,19347,0,4,12,21705,21637,29.0,1150,8515,282
Neemuch,16950,11162,13704,15195,16929,8304,250,549,93,456,11535,487,13206,13755,908,31.0,13580,244,2038,12283,905,74,179,154,3283,3437,3508,4.0,57692,181211,12097,12641,8,31,55,12655,11815,19.0,1075,1840,472
Panna,31406,25476,24241,23855,31424,6602,413,2253,1283,970,18077,1345,18077,20330,543,,20035,396,3307,19311,932,332,228,75,5159,5234,10978,,34982,469425,17002,21531,164,433,508,24674,24674,425.0,841,854,368
Raisen,33465,25573,31569,27434,35613,25801,3543,2805,54,2751,19953,151,19953,22758,752,,22514,378,2439,22080,943,775,763,760,8379,9139,9434,,118518,341829,21126,23457,99,166,305,30746,28281,23.0,970,2372,452
Rajgarh,36828,22805,29709,32150,36816,20345,482,1759,1440,319,23526,1217,24110,25869,456,253.0,25503,466,4207,23598,946,603,394,28,5628,5656,5644,0.0,158262,953128,22547,24284,58,62,98,29910,29237,370.0,1115,14393,360
Ratlam,50735,28998,35591,34085,46906,26004,1231,1125,359,766,26009,3851,28409,29534,1116,1174.0,29394,318,3592,27082,930,596,437,95,7912,8007,8254,122.0,37800,173075,28536,29182,0,2,13,32191,32494,15.0,1792,5459,322
Rewa,69966,42057,50473,52895,72154,34393,1523,4079,444,3635,40329,504,42223,46302,1468,750.0,46418,580,3245,44976,913,718,380,584,11136,11720,16028,1.0,86670,286253,41467,47140,1355,1474,1746,53396,50223,0.0,1046,12651,164
Sagar,60344,32883,47761,47733,59204,25069,1032,5017,1531,3486,37763,7614,41715,46732,2149,513.0,46241,666,3605,40415,945,1337,854,318,13895,14213,15659,27.0,136812,960116,37395,47539,177,400,767,47085,46315,60.0,2089,10121,423
Satna,55786,31808,52123,49669,54525,24278,988,4599,752,3847,34804,1477,39000,43599,2611,1332.0,43014,881,6104,39265,919,3295,1615,492,10400,10892,14089,8.0,72864,262181,37256,43046,758,799,1249,45611,43835,200.0,4723,23750,842
Sehore,39504,22455,35435,30421,38532,29497,1213,1408,175,1233,25613,2515,27252,28660,1433,432.0,28305,371,3679,26410,957,1536,1774,516,9723,10239,11845,2.0,155413,412549,25468,27439,1,12,23,33480,32965,688.0,508,2344,686
Seoni,27678,19031,21443,24153,26841,18099,309,1175,307,868,20885,829,22303,23478,1937,1104.0,23188,463,4027,21340,958,1877,270,57,8469,8526,7937,68.0,51479,151204,21114,22617,17,40,167,23495,23408,3.0,3346,10844,535
Shahdol,27353,17634,22352,21740,26139,22574,1235,2081,1614,467,19465,233,19984,22065,1967,403.0,21694,665,3204,20770,913,622,163,253,5140,5393,6017,6.0,32664,158529,19503,21333,151,124,144,18743,18760,202.0,1298,1351,541
Shajapur,20238,14274,18335,18414,20510,8023,347,329,0,329,15412,557,16532,16861,654,517.0,16712,212,1602,16146,943,574,92,221,4555,4776,2794,14.0,33429,274211,15923,16873,0,8,9,18197,17079,0.0,809,4405,313
Sheopur,18700,12111,13395,14795,18699,13774,815,2796,0,2796,11681,1510,11681,14477,503,,14347,209,3355,14245,921,449,67,11,4253,4264,1195,,47476,114369,9226,14695,99,182,292,15147,13986,2.0,575,2581,369
Shivpuri,45039,26850,39743,39030,45685,17967,1007,5565,29,5536,33602,860,33840,39405,1707,50.0,38806,629,7198,36625,929,1190,666,22,10120,10142,6748,57.0,89460,366266,34249,39957,694,749,1169,41616,40174,0.0,618,9748,634
Sidhi,38133,22168,33636,30631,40583,28330,1101,6186,718,5468,19632,4047,19669,25855,469,22.0,26593,691,3966,24986,926,1067,1597,301,4729,5030,3250,,12171,41426,18273,28064,420,299,358,27368,25903,0.0,2165,9103,114
Singroli,36243,21458,28509,30838,36817,12618,960,10475,5173,5302,15324,3032,17761,28236,10,852.0,27761,520,2153,26401,931,850,429,218,6192,6410,2435,166.0,16572,34790,16540,28593,1965,2562,2952,27809,27735,427.0,506,5187,64
Tikamgarh,36806,20974,32534,32636,39283,13740,793,2914,0,2914,23513,6641,24486,27400,339,609.0,27109,411,4098,26630,917,295,261,70,9900,9970,8659,0.0,79725,266403,25439,30418,19,140,304,31041,29986,112.0,1348,5212,177
Ujjain,52416,38454,47760,39223,60242,28286,1142,495,24,471,27680,902,36872,37367,2467,4188.0,36930,612,8549,32519,924,2313,1204,129,12255,12384,9988,257.0,77173,290889,35100,36652,0,0,2,34738,33611,40.0,16142,15725,805
Umaria,16191,11487,14241,13734,16132,11324,714,448,332,116,11673,1358,11673,12121,344,,11842,324,1182,11065,949,499,242,86,3559,3645,7393,,28605,127724,11233,11707,4,22,60,13930,13681,271.0,605,20754,483
Vidisha,37909,27887,32135,31855,38854,19531,1219,5260,0,5260,21524,408,24432,29692,848,1048.0,29138,664,3357,29134,920,916,287,357,5757,6114,5736,51.0,120607,658433,22842,29634,140,384,622,28933,28677,1174.0,1670,2368,873
