Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Kishtwar,3047,509.0,436,1169,22027,127.0,113.0,722,99.0,623.0,1653,199.0,1653,2375,242.0,,1051.0,58.0,18.0,71.0,1045,,261.0,,643.0,643.0,280,,5944,25968,563.0,3525,4157,3800,4153,3415,4839,,,107,
Kulgam,6329,2827.0,1996,4697,177040,1115.0,368.0,907,372.0,535.0,2129,993.0,2129,3036,1.0,,2652.0,177.0,3.0,,858,166.0,92.0,,,,244,,4763,21092,1907.0,4487,5140,5283,5396,3633,3279,,,163,
Kupwara,15679,5555.0,4579,8657,64123,2672.0,780.0,2475,1156.0,1319.0,4281,2317.0,4313,6788,132.0,2.0,6427.0,368.0,421.0,522.0,992,497.0,295.0,,52.0,52.0,1829,51.0,8616,24735,4143.0,12936,13363,14213,13878,12996,16424,220.0,67.0,2727,5.0
Leh Ladakh,3092,831.0,1189,1507,2891,83.0,36.0,199,57.0,142.0,1800,487.0,1800,1999,136.0,,1928.0,41.0,316.0,182.0,934,134.0,75.0,7.0,22.0,29.0,1050,,734,5930,42.0,2171,1926,1827,1764,1818,1818,,448.0,856,16.0
Poonch,13507,2755.0,6991,10073,2587,,,5353,2331.0,3022.0,3941,174.0,3941,9294,934.0,,9027.0,268.0,290.0,1382.0,913,79.0,459.0,,1059.0,1059.0,1758,,8791,106753,,12757,13139,12413,12588,11647,10836,,1293.0,2096,
Pulwama,16212,12847.0,9332,13503,4926,1971.0,365.0,1796,956.0,840.0,15130,3567.0,15130,16926,1182.0,,15269.0,120.0,3279.0,3787.0,952,592.0,222.0,88.0,438.0,526.0,855,,6155,33295,,15143,15275,15662,15613,12576,9866,,282.0,535,19.0
Rajouri,19512,10391.0,9558,16270,1011400,3783.0,115.0,1156,,1156.0,5849,1005.0,5849,7005,485.0,,5795.0,54.0,3062.0,5795.0,988,398.0,1658.0,11.0,1624.0,1635.0,2434,,25811,313120,4512.0,16883,17723,16740,15712,15687,8482,,2408.0,5431,
Ramban,4931,1435.0,697,1275,29061,,,328,169.0,159.0,1329,158.0,1329,1657,79.0,,1056.0,22.0,200.0,419.0,879,4.0,51.0,,404.0,404.0,287,,782,23600,6560.0,6560,6663,6273,7062,5987,6005,13.0,85.0,817,
Reasi,6043,976.0,2895,4170,1106,1749.0,231.0,3637,2196.0,1441.0,693,381.0,693,4330,,,4541.0,1.0,173.0,1839.0,886,,287.0,90.0,527.0,617.0,273,,2463,31124,5157.0,5285,5393,5278,5242,3652,4186,,115.0,311,5.0
Samba,9236,3066.0,2378,7445,290960,459.0,117.0,993,423.0,570.0,2737,784.0,2737,3730,192.0,18.0,3730.0,16.0,378.0,629.0,890,7.0,409.0,46.0,879.0,925.0,254,,5389,56226,2544.0,5762,7087,7042,6857,5456,9727,,680.0,3570,2.0
Shopian,4023,2769.0,2302,4653,3381,1187.0,230.0,1198,708.0,490.0,3227,779.0,3227,4425,,,4406.0,19.0,214.0,1835.0,836,48.0,3.0,,130.0,130.0,133,,1902,5617,725.0,3972,4361,4456,4333,4306,4220,,23.0,491,
Srinagar,23742,7734.0,4495,12075,215346,1579.0,712.0,1161,1111.0,50.0,27546,1901.0,27546,28707,332.0,,9871.0,70.0,2835.0,2906.0,1040,39642.0,55.0,109.0,3253.0,3362.0,1572,8.0,12227,56119,24187.0,27188,15074,14237,11197,28711,32684,,997.0,7135,
Udhampur,11018,827.0,7036,10224,419700,157.0,,3970,3802.0,168.0,3111,77.0,3111,7081,40.0,,7026.0,60.0,816.0,165.0,817,,510.0,914.0,1444.0,2358.0,675,141.0,6275,178605,2146.0,12978,12751,12093,12126,10764,10002,,,48,
