Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Karur,"16,662","13,370","14,082","16,441","12,608","17,601",257,44,29,15,"7,647",,"14,110","14,154","1,392",,"14,873",188,492,,949,801,290,85,"3,831","3,916","5,763",286,"21,870","136,620","13,435","13,425","14,228","14,008","14,010","12,689","12,679",,"3,907","14,360",232
Krishnagiri,"32,407","22,611","22,794","30,900","16,293","18,754",344,832,426,406,"20,263",,"28,206","29,038","2,694",,"29,065",308,"3,305",,911,836,417,33,"10,187","10,220","8,671",397,"54,884","212,640","26,352","29,037","28,771","28,007","28,447","25,546","25,548",,"7,000","29,981",564
Madurai,"58,085","47,406","50,897","57,390","18,574","31,842","1,790",93,28,65,"33,442",,"50,830","50,923","1,665",,"51,829",587,"4,564",,973,"3,176","1,115",86,"15,455","15,541","11,030","1,574","62,656","498,482","53,358","53,250","53,198","52,544","53,173","51,679","51,414",,"3,140","28,592",767
Nagapattinam,"26,878","18,868","22,739","27,382","5,252","11,392",467,23,13,10,"14,660",,"23,206","23,229","3,225",,"22,871",346,"1,812",,959,"1,395",159,136,"4,619","4,755","6,232",110,"34,946","180,559","23,396","24,491","24,672","24,487","24,290","23,768","22,179",,"8,303","40,537",375
Namakkal,"25,312","19,420","21,137","24,491","19,360","22,609","1,174",277,51,226,"13,998",,"22,080","22,357","1,966",,"22,029",328,"2,023",,918,"1,231",504,129,"7,682","7,811","7,438",105,"41,552","388,995","21,879","21,967","22,660","22,449","22,324","21,578","21,558",,"5,033","21,445",336
Nilgiris,"11,549","9,744","11,365","11,491","10,567","7,474",97,92,42,50,"5,706",,"9,848","9,940","1,199",,"9,477",973,"1,726",,"1,016",676,13,62,"3,081","3,143","3,067",533,"10,782","129,765","10,159","10,240","10,458","10,407","10,362","10,098","9,354",,"2,935","8,700",144
Perambalur,"24,114","16,597","16,918","22,560","15,193","18,458",617,43,32,11,"13,078",,"20,428","20,471","1,000",,"20,336",346,"2,723",,908,"1,706",190,32,"3,538","3,570","5,602",3,"37,966","123,301","20,141","20,138","21,005","20,818","20,611","19,231","18,289",,"3,671","29,005",347
Pudukkottai,"30,862","21,522","22,413","28,970","22,416","23,198","2,990",18,4,14,"18,997",,"26,313","26,331","3,608",,"25,000",370,"2,449",,959,"1,361",257,61,"6,602","6,663","6,495",180,"24,170","264,432","26,215","26,502","26,567","26,056","26,439","25,347","23,317",,"10,214","30,690",327
Ramanathapuram,"25,541","16,614","23,231","24,682","18,834","16,093",819,17,9,8,"12,588",,"22,766","22,783","2,077",,"22,551",344,"3,061",,973,"1,739",467,60,"6,038","6,098","5,783",460,"20,508","254,303","22,059","22,494","22,644","22,633","22,751","21,955","17,617",,"9,066","23,573",282
Salem,"65,029","48,580","51,327","64,025","29,277","46,440","1,154",424,193,231,"35,208",,"58,738","59,162","1,244",,"58,496",666,"5,837",,921,"4,682",358,63,"18,920","18,983","11,737",92,"80,685","495,230","52,486","52,616","51,570","50,818","50,832","46,985","46,810",,"2,287","33,738",800
Sivaganga,"24,783","17,163","17,346","24,675","13,090","20,631",536,16,1,15,"13,806",,"22,409","22,425","2,283",,"20,379",196,"1,587",,976,"1,018",355,99,"6,716","6,815","7,556",229,"36,975","268,060","22,288","22,433","22,120","21,734","22,351","22,106","22,045",,"7,557","26,143",339
Thanjavur,"44,951","35,853","36,928","44,983","29,870","37,497",672,25,18,7,"26,214",,"40,649","40,674","2,643",,"40,239",421,"3,386",,"1,003","3,097",536,139,"12,684","12,823","14,632",647,"84,406","336,340","40,338","40,600","40,809","40,585","40,656","39,747","38,442",,"10,669","56,881",502
Theni,"21,480","14,060","11,937","21,180","14,289","16,274",438,107,15,92,"14,287",,"19,323","19,430","1,832",,"19,180",252,"2,118",,928,578,530,23,"7,195","7,218","4,780",140,"27,499","206,055","19,365","19,370","19,537","19,313","19,126","17,170","17,122",,"4,662","14,774",260
Thiruvallur,"56,289","42,319","46,888","56,507","19,528","30,809","1,501",167,61,106,"38,533",,"51,046","51,213","2,005",,"50,821",480,"5,141",,947,"2,426",149,15,"11,398","11,413","9,802",573,"59,605","425,234","51,215","50,511","51,881","51,797","51,552","51,709","51,578",,"5,610","25,635",454
Thiruvarur,"22,404","17,077","15,563","22,920","17,947","17,436",518,1,1,,"13,939",,"20,135","20,136","1,171",,"18,287",194,571,,976,"1,166",152,130,"5,131","5,261","7,316",200,"25,941","199,035","19,884","20,073","20,299","20,127","20,294","19,424","14,588",,"4,354","24,486",236
Tiruchirappalli,"46,027","35,243","36,595","44,271","24,217","39,656",985,73,17,56,"25,903",,"40,297","40,370",885,,"40,271",599,"5,059",,978,"3,290","1,507",141,"10,245","10,386","8,342",974,"43,728","389,615","42,053","42,175","41,045","40,470","40,127","35,621","30,158",,"5,728","52,894",637
Tirunelveli,"53,500","44,736","42,773","52,181","28,734","34,545",907,117,51,66,"21,193",,"44,696","44,813","2,471",,"46,671",454,"4,039",,988,"3,228",173,69,"14,547","14,616","9,794","1,953","51,140","390,181","46,990","47,376","47,376","46,970","47,380","45,090","42,971",,"6,009","18,479",678
Tirupur,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Tiruvanamalai,"44,890","37,058","36,625","44,041","29,157","40,046","1,293",752,235,517,"30,444",,"37,860","38,612","1,838",,"38,240",644,"3,739",,974,"2,307",280,63,"10,906","10,969","9,470",62,"57,333","319,824","38,955","38,572","40,503","40,573","40,465","40,131","39,960",,"7,419","48,180",650
Toothukudi,"26,894","21,580","22,880","26,247","11,286","33,606",413,48,13,35,"15,551",,"24,365","24,413","1,706",,"24,144",269,"2,429",,967,"1,639",312,51,"8,454","8,505","6,863","1,161","45,496","149,270","24,091","24,188","24,499","24,129","24,166","23,679","23,581",,"4,008","17,123",363
Vellore,"66,273","42,746","42,488","66,920","43,617","49,653","2,288",505,89,416,"42,562",,"57,976","58,481","3,808",,"57,652",829,"8,336",,974,"2,589","1,177",17,"21,737","21,754","12,540",894,"92,635","756,091","58,004","58,833","60,454","59,684","58,989","52,609","52,527",,"9,441","33,281","1,003"
Viluppuram,"66,601","44,179","44,522","65,013","18,146","39,866",870,418,138,280,"49,132",,"59,505","59,923",945,,"53,315","1,052","6,212",,916,"2,486",406,37,"13,342","13,379","10,688",,"86,504","551,770","59,480","60,565","59,585","57,115","59,576","57,278","46,665",,"8,530","60,820",967
Virudhunagar,"35,889","30,986","31,240","34,569","19,392","23,667","1,720",67,25,42,"18,162",,"31,563","31,630","2,994",,"28,290",474,"3,578",,972,"1,808",259,67,"12,257","12,324","7,836","1,509","43,978","347,900","31,187","31,111","30,916","30,985","30,965","30,966","30,917",,"6,532","17,407",515
