Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
23.0,Thiruvallur,"33,645",97.2,"29,360",104.7,104.2,"87,573",2.9,0,0,,"15,239",10.1,62.9,0.0,"4,529",58.4,100.3,99.5,15.1,85.3,0.0,"1,196",1.7,26,"7,760",4,"8,119",21,501,"16,087","30,915",144.0,0,0,"31,373",161.5,0,2.2,"9,506",0
24.0,Thiruvarur,"17,604",94.6,"17,568",100.2,101.0,"33,221",2.6,0,0,,"9,208",0.0,82.5,0.0,"4,898",0.0,100.2,100.0,19.1,45.5,0.0,799,1.7,10,"3,657",4,"10,877",93,844,"8,153","15,148",102.1,0,0,"15,888",115.7,0,6.8,"10,688",0
25.0,Tiruchirappalli,"39,670",93.8,"30,786",99.9,86.2,"124,028",9.8,14,11,78.6,"19,376",2.8,88.9,0.0,"6,696",0.0,101.2,100.0,14.9,83.5,39.0,"2,055",3.9,49,"8,658",0,"10,484",121,924,"19,303","34,247",91.1,0,0,"34,664",111.3,0,2.7,"17,346",0
26.0,Tirunelveli,"42,532",94.3,"36,618",105.6,88.6,"96,687",5.8,0,0,,"17,191",0.0,96.7,0.0,"7,605",0.0,100.2,100.0,10.0,47.6,14.0,"1,054",1.3,13,"12,264",0,"11,837",9,590,"20,163","39,603",92.2,0,0,"38,660",96.4,0,6.1,"18,100",0
27.0,Tirupur,"31,055",97.3,"28,054",109.1,92.5,"77,341",2.3,5,3,60.0,"10,950",5.2,72.6,0.0,"4,869",1.7,98.9,100.0,20.1,42.2,0.0,533,1.1,13,"6,724",0,"8,807",10,"1,046","11,038","28,922",129.7,0,0,"27,330",122.0,0,2.1,"10,233",0
28.0,Tiruvanamalai,"36,712",96.1,"25,257",103.5,77.1,"114,434",3.9,12,4,33.3,"19,321",14.7,61.2,0.1,"3,783",0.0,99.7,100.0,19.8,73.5,0.0,"2,078",3.3,19,"8,307",0,"9,654",149,545,"25,241","30,262",134.4,0,0,"35,710",174.5,0,2.7,"14,247",0
29.0,Toothukudi,"21,552",93.0,"20,485",98.4,55.9,"61,594",4.6,0,0,,"12,276",0.0,97.7,0.0,"6,115",0.0,100.3,100.0,12.1,73.3,0.0,532,2.7,14,"7,335",0,"9,473",13,265,"10,420","19,021",89.4,0,0,"19,290",90.6,0,3.5,"14,963",0
30.0,Vellore,"57,951",91.2,"41,490",100.5,89.6,"190,284",6.2,11,3,27.3,"34,921",3.2,106.8,0.0,"10,565",0.0,99.3,100.0,12.0,69.5,4.0,"2,788",2.9,13,"17,810",0,"21,103",281,"4,946","36,554","50,743",80.5,0,0,"53,067",95.1,0,2.0,"26,749",0
31.0,Viluppuram,"52,792",94.0,"34,919",101.7,79.4,"167,953",2.5,4,2,50.0,"28,659",4.6,71.5,0.0,"7,905",3.0,99.3,99.8,24.2,67.7,1.0,"3,321",2.3,7,"10,779",17,"17,077",15,"6,060","25,228","54,872",143.0,46,36,"49,926",139.7,0,2.7,"18,894",0
32.0,Virudhunagar,"24,916",96.5,"22,704",99.0,86.8,"112,359",10.0,0,0,,"14,937",0.0,96.6,0.0,"7,751",0.0,99.8,100.0,18.3,70.3,0.0,827,2.4,12,"8,992",0,"11,373",8,"1,664","16,801","22,325",92.5,0,0,"22,291",98.6,0,2.9,"14,001",0
