Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Karur,"13,157","13,075","2,410",94.4,83.9,515,61.2,0,0,,"5,448",421,"10,974","10,974","1,908","3,791",77,"11,010","8,324",945,8.1,1.3,"12,031",468,68.8,83.5,65.1,4.1,0,0,10,0,467,30.2,28.4,110,255,,"11,389",36.2,2
Krishnagiri,"27,555","24,538","7,635",97.5,86.9,"1,037",41.2,1,4,20.0,"6,050",721,"23,363","23,368","4,873","3,720",202,"23,551","19,668",926,78.3,0.8,"12,201",396,65.2,89.9,74.5,1.2,0,0,2,0,290,57.2,38.1,20,98,,"22,166",92.9,0
Madurai,"51,091","48,570","10,740",92.9,75.7,"1,337",39.5,0,0,,"15,866","1,452","43,395","43,395","9,841","6,501",158,"43,638","35,437",933,32.9,0.9,"2,687","1,280",62.2,75.2,78.9,0.0,0,0,29,0,741,52.2,24.6,0,"1,143",,"41,224",51.9,0
Nagapattinam,"20,820","20,399",124,83.2,91.6,277,46.5,0,0,,"6,128",896,"14,706","14,706","4,119","3,681",42,"14,727","11,420",928,47.6,3.1,"6,578",412,39.3,97.3,93.0,2.0,0,0,2,1,130,28.9,32.0,75,538,,"18,172",65.9,0
Namakkal,"19,979","18,824","3,060",96.3,99.6,760,35.2,0,0,,"8,959",429,"16,703","16,703","3,146","5,856",62,"16,765","9,193",921,34.1,1.9,"4,322",501,87.8,98.6,79.1,2.7,0,1,1,0,21,29.2,16.2,41,356,,"18,004",47.0,2
Nilgiris,"7,336","6,980",816,84.2,117.2,142,35.3,0,0,,"1,613",0,"5,053","5,053","1,152",572,21,"5,058","4,130",983,1.5,1.3,"3,748",56,59.8,100.0,64.4,6.2,0,0,3,0,153,51.6,43.2,26,607,,"5,747",31.2,9
Perambalur,"8,866","8,130","2,879",94.4,99.1,443,30.7,0,0,,"2,494",16,"8,118","8,118","2,488","1,581",41,"8,155","6,446",911,3.0,14.2,950,219,42.1,67.6,70.7,7.0,0,0,0,0,0,69.9,58.6,11,103,,"8,072",100.0,0
Pudukkottai,"24,911","22,930","7,492",94.5,92.8,899,31.2,0,0,,"6,698",384,"18,270","18,270","3,704","4,199",141,"18,220","10,382",928,42.4,2.1,"8,495",315,34.7,73.3,87.4,1.8,0,1,7,0,34,41.4,22.2,17,"1,423",,"23,706",84.6,0
Ramanathapuram,"21,311","20,354","5,537",93.5,126.2,"1,594",22.8,0,0,,"7,304",618,"17,079","17,079","4,898","4,243",122,"17,107","11,818",940,0.8,3.9,"2,442",418,56.0,82.8,81.7,0.0,0,0,1,0,95,27.0,27.1,0,880,,"16,598",36.5,0
Salem,"56,677","54,098","14,426",92.3,71.5,"1,263",64.8,0,0,,"23,601","3,875","45,674","45,674","7,448","11,273",481,"45,686","27,513",971,9.6,1.2,"7,077",960,56.2,95.3,80.0,4.0,0,0,13,0,18,46.1,28.5,103,357,,"46,084",44.8,0
Sivaganga,"19,390","19,197","5,143",98.4,56.1,"2,979",78.3,0,0,,"5,380",47,"16,876","16,876","5,127","3,071",91,"16,877","16,015",973,30.3,1.9,"9,981",424,60.8,92.7,86.9,1.8,0,0,14,0,85,33.0,27.9,12,"3,311",,"13,648",31.7,2
Thanjavur,"30,927","30,057","1,908",75.4,74.8,"2,080",80.0,0,0,,"15,069",,"39,408","39,408","9,496","11,286",172,"39,622","21,246",939,3.5,5.1,"2,993","1,232",62.1,83.8,84.6,3.1,0,0,17,0,301,50.7,39.8,35,"1,799",,"23,336",38.3,0
Theni,"22,396","14,039","2,939",68.9,48.0,"1,661",101.0,0,0,,"2,676",,"15,946","15,946","5,562","1,783",70,"16,101","10,441",953,0.0,0.5,"2,790",533,63.9,92.5,83.8,3.3,0,0,3,0,228,45.7,18.8,10,494,,"13,335",88.8,0
Thiruvallur,"33,645","32,700","5,860",84.9,104.2,558,34.4,0,0,,"5,929",600,"21,168","21,168","4,529","2,916",173,"21,121","18,111",973,0.5,2.3,"3,459",556,50.5,91.2,76.7,2.2,0,0,22,0,7,48.2,25.7,21,501,,"30,276",27.6,0
Thiruvarur,"17,604","16,662",66,90.8,101.0,489,15.3,0,0,,"5,310",,"14,518","14,518","4,898","3,391",60,"14,548","6,614",946,3.0,1.0,"3,607",305,45.0,83.0,90.3,0.3,0,0,2,0,0,24.3,28.7,93,844,,"14,195",43.0,0
Tiruchirappalli,"39,670","37,199","8,832",90.8,86.2,"1,717",37.5,11,3,78.6,"15,902",439,"35,278","35,292","6,696","8,946",220,"35,726","29,822",959,43.3,1.7,"11,681","1,552",59.2,86.5,74.7,5.3,0,0,16,0,271,53.5,29.0,121,924,,"28,930",43.7,1
Tirunelveli,"42,532","40,107","8,304",89.5,88.6,895,24.4,0,0,,"23,944",0,"41,135","41,135","7,605","13,801",466,"41,234","19,639",960,16.7,2.4,"29,482",532,68.0,97.9,82.5,1.1,0,0,21,0,709,51.8,35.6,9,590,,"34,700",70.5,0
Tirupur,"31,055","30,219","5,821",93.1,92.5,190,29.4,3,2,60.0,"11,584",601,"22,534","22,539","4,869","6,547",287,"22,281","9,411",954,35.0,1.8,"10,883",327,77.5,95.7,81.0,4.1,0,0,3,0,242,46.8,37.6,10,"1,046",,"27,144",94.8,0
Tiruvanamalai,"36,712","35,272","12,744",95.8,77.1,"1,298",30.0,4,8,33.3,"3,163",464,"22,484","22,496","3,783","2,200",234,"22,434","16,485",914,7.1,1.7,"28,637","1,225",46.2,91.8,74.9,4.4,0,3,24,0,0,59.1,29.5,149,545,,"31,902",24.9,2
Toothukudi,"21,552","20,039",715,89.6,55.9,897,41.7,0,0,,"8,781",,"21,057","21,057","6,115","4,855",95,"21,116","15,488",961,26.4,7.0,"8,112",585,77.7,91.6,80.9,3.3,0,1,20,0,573,46.9,36.2,13,265,,"17,634",59.5,7
Vellore,"57,951","52,854","16,767",86.7,89.6,"1,013",41.8,3,8,27.3,"26,988",859,"61,909","61,920","10,565","9,141",449,"61,473","42,748",950,69.4,1.9,"56,925","1,682",52.9,100.0,84.8,2.4,0,0,77,0,467,62.8,38.0,281,"4,946",,"46,577",44.4,3
Viluppuram,"52,792","49,614","18,745",88.5,79.4,"1,911",20.8,2,2,50.0,"9,070",419,"37,729","37,733","7,905","4,494",532,"37,373","25,377",931,2.0,1.1,"7,254","1,240",33.3,95.9,59.0,3.9,0,0,11,0,0,27.3,16.3,15,"6,060",,"46,962",53.9,1
Virudhunagar,"24,916","24,043","1,955",91.6,86.8,"2,618",77.4,0,0,,"9,138",0,"24,075","24,075","7,751","5,420",192,"24,017","16,879",925,0.7,2.0,"9,470",598,62.8,90.0,84.2,0.8,0,0,13,0,434,45.7,34.8,8,"1,664",,"21,185",43.7,0
