Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Balrampur,"71,202","23,789","9,797",51.4,75.0,359,12.6,"1,148","20,233",5.4,"2,486",507,"34,022","55,403",106,343,927,"50,571","50,383",928,36.3,0.0,"5,945",11,9.2,100.0,1.0,0.8,0,0,0,0,62,25.8,7.0,4,"4,634",,"48,692",22.0,0
Banda,"57,261","24,918","7,873",31.4,79.1,"1,598",11.1,410,"1,229",25.0,"1,846",690,"35,241","36,880",24,922,753,"35,417","34,668",942,32.6,0.0,"14,068",22,19.0,100.0,2.2,2.4,0,0,0,16,24,34.7,14.0,119,"9,194",,"42,880",-12.7,5
Barabanki,"95,187","34,216","10,727",44.0,82.9,765,18.1,139,"3,742",3.6,"2,766",737,"51,010","54,891","2,887","1,497","1,035","49,820","45,524",937,6.1,3.4,"29,359",120,38.7,94.2,9.6,0.0,0,0,1,0,139,18.2,8.3,1,"38,915",,"80,812",6.2,17
Bareilly,"108,813","71,106","25,898",48.9,87.4,823,31.8,73,"19,393",0.4,"12,439",0,"52,504","71,970","1,406",0,578,"57,280","66,520",919,43.1,0.1,"11,891",393,83.4,100.0,12.2,0.8,0,0,0,2,"1,909",24.2,10.5,22,"13,407",,"100,732",-13.3,22
Basti,"86,482","39,499","3,939",28.8,92.3,274,38.5,24,"4,795",0.5,868,214,"36,258","41,077","1,159","2,117",588,"36,325","37,578",932,94.8,0.0,"4,553",0,0.0,,2.3,0.0,0,0,1,2,,24.7,9.5,14,"12,615",,"57,357",7.4,26
Bijnor,"99,225","51,512","16,157",57.3,51.8,"1,573",54.1,"6,369","7,117",47.2,"27,978",0,"60,575","74,061","1,121",0,857,"83,131","80,428",937,5.5,0.0,"4,874",22,5.1,81.8,16.3,0.9,0,0,2,31,0,10.4,3.7,77,"16,388",,"68,453",20.1,27
Budaun,"106,263","39,995","27,438",26.2,60.6,"1,006",27.1,"1,673","15,505",9.7,67,12,"50,396","67,574",284,42,"1,042","61,281","62,666",922,37.8,0.1,"10,558","1,529",52.5,100.0,2.7,0.2,0,0,1,0,501,57.4,14.7,86,"2,538",,"83,905",2.3,10
Bulandshahar,"95,792","48,159","20,498",47.6,85.0,949,16.9,"5,863","8,256",41.5,,,"35,182","49,301",612,,448,"48,933","48,589",898,35.8,0.2,"3,461",973,57.9,99.5,0.5,0.7,0,0,0,49,601,36.4,20.5,118,"23,129",,"80,174",-4.9,10
C S M Nagar,"49,041","21,626","9,513",49.1,48.5,317,22.6,514,513,50.0,,,"30,369","31,396",111,,550,"30,552","30,016",930,0.4,0.0,"4,694",4,9.1,100.0,0.2,0.0,0,0,17,0,,24.8,9.1,5,"10,471",,"47,611",-0.8,25
Chandauli,"56,576","24,283","8,998",21.6,97.9,746,22.9,"3,563","1,437",71.3,"6,042",3,"27,926","32,926",187,17,444,"34,303","32,717",927,17.2,0.0,689,42,28.0,95.2,3.1,0.5,0,0,0,24,"2,484",10.1,2.1,132,"3,371",,"46,486",6.2,8
Chitrakoot,"26,233","8,492","7,822",43.6,81.1,192,10.4,32,918,3.4,,,"19,410","20,360",9,,219,"18,970","19,363",956,24.8,0.7,"9,415",0,0.0,,0.2,0.0,0,0,0,0,,40.5,16.3,0,"6,567",,"23,933",-1.1,0
Deoria,"78,416","43,175","4,235",28.7,48.9,57,17.9,894,"1,264",41.4,"3,094",0,"49,478","51,636","1,090","1,538",539,"44,813","44,815",915,12.8,0.0,"1,027",532,79.0,62.4,0.1,0.0,0,0,22,0,,23.3,10.8,8,423,,"84,255",6.3,0
Etah,"74,420","26,881","18,457",32.2,69.5,559,19.3,449,"8,168",5.2,"1,640","1,637","21,679","30,296",69,0,336,"29,375","29,391",908,2.4,0.3,"2,689",88,32.7,100.0,1.5,0.5,0,0,4,53,0,26.6,14.9,7,"2,669",,"51,323",4.9,13
Etawah,"59,103","23,103","9,415",51.7,87.0,505,42.8,85,383,18.2,"2,777","2,125","34,669","35,137","3,917","1,469",288,"34,212","33,998",937,60.4,0.0,"8,286",130,58.8,73.8,13.8,0.0,0,0,12,0,256,16.5,9.5,5,"18,353",,"39,786",17.6,3
Faizabad,"60,191","20,324","7,488",49.2,68.5,805,39.0,681,"2,320",22.7,"15,235",0,"46,604","49,605","1,016","3,148",649,"31,768","32,273",889,43.7,0.0,"3,567",13,3.9,100.0,6.6,2.9,0,0,1,52,0,20.9,7.4,113,"14,096",,"56,059",-0.5,6
Farrukhabad,"83,330","25,483","14,665",29.7,90.1,798,42.1,"1,580","7,773",16.9,"2,980",836,"23,155","32,508",470,"1,341",565,"27,597","27,376",893,58.2,0.0,"9,599",681,50.9,100.0,2.1,8.6,0,0,9,0,344,35.4,23.7,367,"15,599",,"48,883",16.0,1
Fatehpur,"78,590","33,584","7,488",57.9,86.0,769,29.0,770,"8,904",8.0,"2,116","1,370","37,502","47,176",154,737,406,"45,540","43,800",918,49.1,0.1,"12,920",147,66.4,100.0,7.5,6.6,0,0,0,0,5,48.3,11.6,0,"11,145",,"57,802",9.8,9
Firozabad,"67,357","32,197","16,200",43.6,76.5,"2,075",34.6,426,"1,261",25.3,"2,601",0,"34,651","36,338",105,"3,765",308,"32,363","31,458",920,33.0,0.1,"3,833",455,58.6,100.0,0.4,6.5,0,0,0,1,0,37.5,19.0,149,"1,032",,"54,031",5.4,12
Gautam Buddha Nagar,"67,252","44,716","10,442",52.5,98.4,901,28.9,1,"2,647",0.0,"24,088","13,209","43,024","45,672","1,708","7,802",348,"45,468","37,538",878,94.5,0.6,"9,263",406,98.9,100.0,22.7,6.0,0,0,2,0,411,20.4,11.9,0,"2,374",,"51,307",-3.5,9
Ghaziabad,"98,294","51,967","23,113",38.5,81.0,829,27.8,"7,493","11,173",40.1,"7,675","2,301","23,339","42,005","1,722","3,159",201,"39,940","38,597",892,40.4,0.2,"5,991",428,54.8,94.6,12.2,0.0,0,0,1,4,"1,293",30.3,25.9,205,"8,744",,"96,837",-16.7,36
Ghazipur,"95,496","51,117","6,394",59.9,81.3,662,25.1,"3,318","1,604",67.4,"1,386",0,"48,074","52,996",588,0,675,"55,415","55,055",931,7.7,0.0,"8,290",224,38.6,77.7,1.0,2.1,0,0,0,0,0,50.8,6.8,115,"5,951",,"81,046",3.5,11
Gonda,"119,268","33,229","21,241",37.4,64.1,332,11.4,"2,199","13,473",14.0,0,0,"52,314","67,986","2,447",0,"1,352","58,714","61,855",925,19.9,0.1,"8,228",65,7.9,56.9,11.7,1.2,0,0,2,18,581,17.9,6.5,10,"11,269",,"103,417",15.5,23
Gorakhpur,"139,384","62,879","14,657",41.2,105.7,280,14.2,"2,026","2,858",41.5,,,"57,150","62,034","1,501",,599,"58,223","57,698",894,20.1,0.3,"15,265",794,93.4,96.9,0.2,0.9,0,0,0,0,501,16.7,6.6,16,"2,837",,"107,674",13.2,60
Hamirpur,"27,694","14,369","1,509",62.3,97.1,81,10.3,136,396,25.6,135,0,"20,160","20,692",546,49,241,"19,974","20,119",866,19.3,0.0,232,"1,495",86.8,14.5,0.0,0.0,0,0,0,0,0,13.2,10.2,0,"12,892",,"21,765",-0.4,0
Hapur,"33,494","20,896","9,609",58.3,67.9,271,21.1,52,"4,397",1.2,65,26,"8,734","13,183",22,0,113,"13,376","12,852",883,1.1,0.0,"1,762",6,4.1,100.0,0.0,0.0,0,0,0,1,0,37.0,35.6,0,"3,596",,"27,851",-1.7,53
Hardoi,"122,413","55,989","19,375",50.4,96.0,"1,090",28.1,273,"25,228",1.1,"6,751",432,"67,180","92,681",508,398,"2,021","83,645","80,866",919,14.9,0.1,"28,972",839,70.9,99.0,1.8,0.1,0,0,0,28,69,42.3,18.3,53,"11,371",,"92,254",5.9,20
Hathras,"50,500","28,051","11,075",47.2,72.6,965,63.4,"1,936","12,887",13.1,"2,774","2,774","24,956","39,779",279,"1,723",283,"36,615","40,405",887,8.5,0.0,"4,530",724,82.8,100.0,2.5,0.4,0,0,0,0,,32.2,27.6,44,"21,742",,"38,304",21.1,0
Jalaun,"53,997","23,739","4,683",53.6,74.8,"1,317",55.7,"1,150","1,029",52.8,692,593,"22,054","24,233",226,788,288,"24,454","24,519",913,25.2,0.0,"19,706",454,42.6,100.0,0.5,0.0,0,0,0,0,34,32.6,21.2,125,"17,066",,"38,418",-2.7,13
Jaunpur,"118,271","64,722","17,526",56.5,92.6,213,22.3,881,"14,009",5.9,39,16,"54,071","68,961","1,427",21,448,"62,603","61,182",945,1.5,0.0,"2,380",64,75.6,100.0,2.5,0.0,0,0,0,0,"1,028",45.3,12.6,16,"6,780",,"106,479",10.1,20
Jhansi,"60,230","28,173","3,802",50.1,73.9,741,32.6,453,853,34.7,"8,252",,"35,157","36,463","2,089","5,091",440,"33,044","32,344",925,30.2,0.4,"10,475",920,54.7,100.0,4.7,2.2,0,0,0,0,611,22.4,22.0,194,"13,752",,"42,821",1.9,27
Jyotiba Phule Nagar,"47,188","20,351","13,078",43.1,71.3,214,19.6,"2,500","7,460",25.1,"2,732",125,"18,424","28,384",27,768,371,"25,827","25,838",924,1.4,0.0,287,13,10.2,100.0,0.0,0.0,0,0,3,0,0,29.0,20.0,0,"11,108",,"43,002",-1.2,3
Kannauj,"42,196","16,779","12,098",28.9,123.5,811,42.2,284,"3,179",8.2,"7,103",5,"31,584","35,047",104,889,505,"33,907","33,013",929,21.5,0.0,"5,336",72,60.5,100.0,2.7,0.0,0,0,0,12,0,35.3,11.7,40,"10,967",,"32,292",15.4,0
Kanpur Dehat,"62,099","19,721","7,419",28.2,62.5,"1,708",37.2,13,"2,126",0.6,0,0,"22,636","24,775",120,0,383,"24,037","23,062",933,4.5,2.3,"5,284",327,40.9,100.0,4.2,1.7,0,0,0,0,0,24.4,14.9,86,"13,958",,"33,782",18.0,7
Kanpur Nagar,"158,297","44,752","33,902",36.5,163.1,"2,342",83.2,777,"2,467",24.0,"61,664","1,945","99,080","102,324","5,928","2,406",887,"26,673","24,842",907,27.8,0.3,"27,864",983,54.4,72.5,11.3,0.1,0,0,2,9,"9,081",28.1,20.9,127,"36,267",,"120,338",1.2,4
Kashi Ram Nagar,"50,610","22,321","15,909",27.5,70.3,249,7.2,108,"6,717",1.6,"2,609","2,768","22,186","29,011",0,129,802,"29,290","29,124",925,11.1,0.0,930,0,0.0,,3.3,1.2,0,0,0,2,180,47.9,13.4,31,"1,260",,"30,654",14.8,19
Kaushambi,"47,720","18,583","16,074",50.7,89.3,306,20.8,160,"2,210",6.8,"2,063",0,"32,771","35,141",183,738,686,"30,876","30,589",921,4.5,0.1,"5,104",14,11.7,92.9,1.4,0.0,0,0,0,0,0,40.4,12.4,38,"7,211",,"36,389",14.3,14
Kushinagar,"82,664","40,547","6,474",38.3,87.2,100,6.5,"4,107","7,849",34.4,164,,"55,350","67,306",651,,680,"69,897","67,281",933,9.4,0.0,"4,559",114,81.4,50.0,0.4,0.0,0,0,0,0,,30.8,4.4,5,"1,626",,"77,365",4.4,20
Lakhimpur Kheri,"115,946","48,738","24,020",46.2,84.7,363,5.5,"2,076","10,981",15.9,"6,446","1,575","72,481","85,538",544,"3,754","2,045","81,153","76,535",952,44.3,0.4,"15,377",336,47.1,98.2,1.2,0.0,0,0,1,20,0,54.9,9.3,63,"9,675",,"93,386",3.0,64
Lalitpur,"35,225","15,671","6,096",69.1,97.0,495,25.4,111,868,11.3,685,229,"27,549","28,528",995,376,440,"27,914","26,620",916,34.3,0.0,"1,845",242,55.3,100.0,1.7,0.3,0,0,0,0,0,54.3,23.4,64,"8,468",,"30,733",0.0,7
Lucknow,"153,819","84,412","14,346",55.2,124.7,"4,842",58.0,623,793,44.0,0,0,"55,457","56,873","14,957",0,"2,005","57,350","50,446",904,79.8,1.6,"50,992","2,192",51.4,80.7,34.7,7.3,0,0,0,0,26,63.4,22.5,"1,177","9,752",,"153,117",1.7,37
Maharajganj,"74,601","27,472","11,160",46.0,76.8,90,8.4,147,"8,883",1.6,"1,290",349,"41,003","50,033",96,505,519,"48,020","48,119",942,21.5,0.0,"5,355",78,38.8,91.0,0.8,0.0,0,0,8,0,0,23.3,8.1,0,"19,026",,"61,953",-3.9,8
Mahoba,"39,675","10,730","1,519",40.9,51.2,672,21.0,31,98,24.0,0,0,"13,458","13,587",111,0,115,"13,382","13,063",926,39.7,0.0,"12,781",731,94.0,100.0,0.8,2.5,0,0,0,0,0,31.3,15.8,4,"4,375",,"24,511",-24.1,0
Mainpuri,"61,901","35,467","12,240",46.7,88.1,353,31.8,"3,210","6,712",32.4,"2,293","1,725","23,220","33,142",8,423,252,"33,719","35,152",909,33.8,0.0,"4,014",342,99.7,100.0,0.0,0.0,0,0,0,0,0,5.8,6.8,3,"20,584",,"56,116",-6.3,2
Mathura,"63,183","29,976","21,260",39.8,76.5,806,31.1,715,"10,705",6.3,"5,814",0,"32,211","43,631",640,0,71,"36,638","36,357",897,8.3,0.0,"1,891",461,89.3,92.6,1.2,1.3,0,0,0,0,360,18.0,10.8,18,"10,557",,"59,087",9.9,2
Maunathbhanjan,"61,466","21,786",423,43.4,78.4,69,18.3,"2,577","1,355",65.5,"10,319","10,319","34,567","38,499",57,0,309,"26,926","23,604",992,21.8,0.0,16,10,66.7,100.0,0.4,0.1,0,0,0,0,0,41.1,8.9,0,"1,305",,"57,426",9.1,0
Meerut,"102,907","49,892","16,139",40.5,44.1,584,21.6,"1,073","7,029",13.2,"3,250",56,"28,570","36,672","3,230","1,493",423,"35,772","34,954",897,3.3,0.0,"6,139",520,56.7,83.8,15.7,7.6,0,0,4,3,95,35.4,17.6,32,"11,290",,"64,400",15.6,6
Mirzapur,"75,020","32,092","20,164",49.6,102.4,727,25.6,"1,548","9,706",13.8,0,0,"39,763","51,017","2,110",0,749,"48,272","47,710",865,16.3,0.0,"4,277",70,8.7,72.9,1.6,0.1,0,0,0,0,0,30.1,9.1,32,"1,250",,"55,760",9.3,74
Moradabad,"84,862","39,780","22,947",57.9,86.9,299,16.0,"7,816","22,076",26.1,"9,923",2,"31,956","61,848","1,345",53,797,"52,100","50,777",904,10.3,1.7,"6,989",98,29.3,94.9,21.8,1.9,0,1,0,5,416,29.5,16.0,81,"29,168",,"72,890",8.2,14
Muzaffarnagar,"62,070","25,148","12,495",44.9,86.0,"1,632",55.0,509,"10,759",4.5,"27,326","21,690","54,712","65,980","3,719",0,"1,134","63,264","60,990",879,56.1,0.1,"2,622","1,228",44.1,99.4,34.0,16.5,0,0,2,15,65,39.6,10.1,4,"4,361",,"63,077",4.2,46
Pilibhit,"53,959","32,022","6,254",57.5,98.4,"1,331",69.0,5,"7,761",0.1,"2,438",0,"23,219","30,985",450,0,538,"27,663","27,596",946,1.7,0.0,"6,544",105,18.1,91.4,14.1,0.1,0,0,8,1,8,44.8,17.8,43,"17,425",,"48,654",-3.7,52
Pratapgarh,"72,022","35,334","13,475",47.1,74.7,617,35.4,"3,005","2,952",50.4,"4,097",0,"46,086","52,043","2,477",0,552,"45,563","44,200",897,50.4,0.1,"3,819",381,43.8,100.0,4.5,0.9,0,0,7,7,172,24.9,5.7,1,"8,991",,"53,913",6.3,14
Rae Bareli,"56,971","23,241","7,575",50.9,69.5,"2,082",53.4,516,985,34.4,"4,492",337,"48,172","49,673","2,340","2,491",724,"45,945","42,171",916,5.7,0.0,"8,371","1,680",91.9,85.5,6.0,1.9,0,0,1,6,13,34.8,8.8,9,"5,849",,"52,503",5.5,7
Rampur,"94,566","25,307","16,917",25.7,44.2,859,37.0,0,"15,653",0.0,"3,089",957,"23,046","38,699",485,"1,856",581,"37,685","37,313",915,1.6,0.0,"5,851",4,1.4,100.0,11.9,0.1,0,0,3,0,0,30.0,15.1,35,"5,315",,"49,648",3.5,0
Saharanpur,"102,640","61,547","28,365",55.6,70.1,"1,196",30.7,106,"11,683",0.9,"6,977","2,985","43,447","55,236","4,020","2,248","1,028","52,794","58,316",910,22.8,0.3,"23,628","1,119",66.9,99.7,29.0,19.2,0,0,0,5,473,24.6,7.3,0,"5,780",,"84,682",0.9,27
Sambhal,"82,324","35,325","19,293",43.0,66.1,361,19.8,0,"21,613",0.0,0,0,"25,969","47,582",1,0,532,"44,134","44,664",909,28.1,0.0,1,70,81.4,97.1,0.0,2.4,0,0,0,0,505,29.7,12.9,55,"10,820",,"56,151",1.0,19
Sant Kabir Nagar,"46,172","19,766","4,574",58.0,89.8,91,18.6,45,"4,651",1.0,473,0,"29,665","34,361",196,360,435,"32,242","31,744",949,17.8,0.0,"3,083",37,6.8,86.5,1.3,0.1,0,0,0,1,,34.2,6.6,0,"12,404",,"37,541",14.3,0
Sant Ravidas Nagar,"40,741","17,569","8,559",48.0,85.0,68,29.4,246,664,27.0,0,0,"24,192","25,102",17,0,434,"23,959","23,808",922,5.0,0.2,"3,343",50,41.3,74.0,0.0,0.0,0,0,12,0,0,29.6,10.1,0,"6,554",,"34,166",7.4,2
Shahjahanpur,"86,635","47,200","22,192",59.8,90.1,961,26.5,125,"19,815",0.6,"7,090",0,"46,169","66,109",469,0,"1,529","56,642","54,499",904,64.4,0.1,"4,654",98,8.8,67.3,0.7,0.0,0,0,0,0,"3,137",34.1,17.1,61,"3,936",,"73,608",2.2,6
Shamli,"41,671","21,788","12,628",54.0,82.7,"1,932",57.1,7,"3,903",0.2,"1,088",0,"16,628","20,538",65,114,391,"19,584","19,467",886,21.9,0.0,"3,286",0,0.0,,0.0,0.0,0,0,0,0,7,21.4,11.5,0,"19,630",,"35,764",3.4,0
Shrawasti,"49,033","18,849","8,678",40.6,61.1,429,14.8,547,"4,468",10.9,,,"28,670","33,685",30,,994,"28,255","27,355",918,39.7,0.0,"2,532",0,0.0,,0.0,0.0,0,0,0,0,,80.3,9.2,6,"4,834",,"33,670",18.9,4
Siddharth Nagar,"68,808","34,505","8,585",54.4,57.3,232,27.1,735,"22,150",3.2,729,435,"38,070","60,955",232,34,477,"55,327","58,350",888,7.4,0.0,702,141,52.0,58.9,7.7,1.7,0,0,0,0,57,18.8,4.5,0,"2,058",,"58,336",18.9,0
Sitapur,"140,525","64,065","23,109",36.8,90.9,"1,144",28.3,"1,360","17,897",7.1,266,173,"79,326","98,583","1,418",0,"1,179","87,777","94,818",900,6.4,0.0,"3,702","2,069",63.2,100.0,1.0,6.2,0,0,0,0,816,48.4,11.6,416,"8,274",,"110,778",0.4,70
Sonbhadra,"59,678","22,656","15,946",43.1,58.8,365,22.4,"1,353","8,377",13.9,"1,341",673,"26,669","36,399",61,505,654,"30,694","30,487",919,8.8,0.1,"1,679",11,5.5,100.0,0.5,0.0,0,0,0,0,73,34.3,10.1,0,"1,337",,"40,994",5.8,73
Sultanpur,"52,090","24,377","7,811",62.9,66.7,751,35.9,204,692,22.8,987,400,"39,314","40,210","1,908",530,891,"39,039","37,975",927,6.3,0.1,"11,017",669,90.4,100.0,14.4,0.0,0,0,0,0,159,14.5,5.4,130,"10,193",,"44,519",12.3,4
Unnav,"71,497","23,803","9,678",46.2,79.3,"1,067",57.9,"1,297","3,185",28.9,0,0,"36,965","41,447","1,776",0,753,"40,704","39,835",913,12.8,0.0,"11,922","2,506",85.9,81.0,6.3,2.7,0,0,0,0,0,24.7,7.8,83,"10,622",,"64,144",-16.1,0
Varanasi,"82,415","32,047","15,279",44.7,82.1,169,22.5,421,277,60.3,"7,651",0,"45,326","46,024","4,286",0,394,"30,788","29,990",878,14.6,0.1,"10,721",573,49.5,92.3,5.3,8.9,0,0,2,16,0,25.3,13.3,122,"3,772",,"76,911",-0.4,6
