Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
11.0,Khammam,"22,131",87.4,"20,042",95.6,135.1,"14,977",5.8,38,38,100.0,"8,729",24.5,125.7,0.1,"4,802",31.2,100.7,90.8,4.5,57.9,6.0,54,0.1,15,"3,028",0,760,79,"4,742","8,790","25,113",50.5,122,52,"22,130",82.3,0,3.9,"2,062",0.1
12.0,MAHABUBABAD,"11,607",81.3,"18,807",241.3,201.0,"10,205",12.6,12,10,83.3,"3,820",62.6,73.1,0.1,"2,513",93.1,101.8,99.5,5.0,84.8,0.0,30,0.0,6,256,0,166,2,361,"5,374","6,914",48.7,165,94,"12,199",122.3,0,4.7,"2,655",0.0
13.0,MANCHERIAL,"16,023",79.3,"14,943",114.5,108.6,"19,624",5.0,10,8,80.0,"5,376",62.6,67.9,0.1,"2,227",99.0,99.8,98.5,2.2,92.0,0.0,132,0.0,35,766,0,178,0,28,"3,951","8,771",78.5,245,254,"11,769",115.1,0,5.7,"2,373",0.1
14.0,MEDCHAL MALKAJGIRI,"58,387",52.9,"58,017",110.4,114.7,"13,282",1.9,2,2,100.0,"4,700",62.8,58.7,0.0,"1,338",98.3,100.7,98.7,1.0,95.8,,5,0.0,12,"2,331",0,"1,090",10,128,"5,554","46,126",125.8,204,82,"58,069",156.2,0,2.2,101,0.0
15.0,Mahbubnagar,"39,436",64.7,"31,756",87.3,102.3,"27,836",1.2,60,32,53.3,"20,078",45.9,72.3,0.2,"4,415",76.4,102.0,96.6,9.7,86.5,0.0,192,0.7,0,"7,471",0,234,0,187,"12,977","33,916",100.6,752,288,"27,965",98.1,0,4.8,"1,940",0.0
16.0,Medak,"75,572",12.4,"14,459",21.5,16.8,"21,888",0.8,12,5,41.7,"5,578",24.6,11.9,0.1,"1,873",39.1,104.5,103.0,3.8,61.8,1.0,33,0.0,11,"1,679",0,"1,454",6,134,"10,779","3,643",36.6,86,42,"11,984",133.5,0,4.9,"3,197",0.0
17.0,NAGARKURNOOL,"25,184",47.3,"15,547",70.0,70.1,"15,261",3.9,94,28,29.8,"5,807",62.2,44.3,0.8,"2,325",110.9,104.7,98.7,3.8,94.6,0.0,33,0.0,8,"1,581",0,83,0,764,"8,884","9,563",49.0,476,264,"14,176",132.9,0,8.8,"1,183",1.0
18.0,NIRMAL,"15,444",71.1,"11,556",91.2,82.1,"9,139",1.0,121,68,56.2,"6,023",0.0,78.0,1.0,"2,960",36.2,103.1,95.3,3.7,83.9,0.0,51,0.0,175,239,0,489,0,249,"4,503","10,073",66.0,420,189,"10,531",88.8,0,6.6,704,0.3
19.0,Nalgonda,"73,966",36.5,"30,763",46.8,39.7,"28,184",1.5,175,66,37.7,"17,189",45.9,37.0,0.6,"7,557",90.6,92.2,95.4,7.0,94.0,,399,0.2,14,"5,526",0,"3,740",48,"1,035","11,277","25,783",90.1,"1,170",639,"24,588",104.1,0,7.9,"5,502",0.0
20.0,Nizamabad,"62,201",47.7,"28,842",51.1,93.3,"25,908",0.6,3,0,0.0,"15,605",0.0,43.6,0.0,"7,598",57.7,99.0,101.0,10.9,94.9,0.0,502,0.0,61,"8,648",0,272,4,239,"10,892","28,065",95.6,202,120,"26,189",101.0,0,2.9,"8,479",0.0
21.0,PEDDAPALLI,"32,135",46.1,"18,592",81.3,48.8,"15,803",1.9,5,3,60.0,"4,840",62.8,28.2,0.1,"3,580",89.8,100.9,99.8,9.6,94.2,0.0,19,0.0,186,992,0,178,0,45,"6,672","4,440",45.6,43,40,"13,016",154.0,0,3.7,"3,378",0.0
22.0,RAJANNA SIRCILLA,"15,577",68.2,"9,157",67.2,52.8,"7,712",1.9,0,0,,"3,188",62.3,46.7,0.0,"2,007",99.5,100.4,99.0,3.4,74.5,0.0,7,0.0,72,807,0,286,0,248,"4,462","4,499",44.7,0,30,"8,900",150.3,0,4.2,"1,314",0.6
23.0,Ranga Reddy,"54,246",57.8,"47,479",101.4,90.2,"30,570",2.3,35,33,94.3,"8,830",56.4,67.8,0.1,"2,740",10.8,99.8,100.3,2.6,81.3,0.0,31,0.0,13,"6,328",0,391,14,452,"18,393","36,812",70.3,456,264,"48,030",134.3,0,2.6,662,0.1
24.0,SANGAREDDY,"38,482",52.0,"35,844",111.8,60.0,"32,851",3.8,10,10,100.0,"17,485",29.7,62.1,0.0,"4,385",69.7,100.2,99.6,5.0,91.4,0.0,31,0.0,12,"3,054",0,"1,531",7,426,"11,481","17,077",56.5,802,609,"35,089",122.5,0,5.5,"1,983",0.1
25.0,SIDDIPET,"107,554",28.8,"21,654",22.3,68.9,"25,518",0.7,11,11,100.0,"10,595",12.7,14.5,0.1,"5,319",97.2,111.3,66.4,7.7,57.7,0.0,48,0.0,114,"1,642",0,521,3,"2,351","9,094","11,205",61.7,88,117,"17,698",97.8,0,5.0,"2,548",0.0
26.0,SURYAPET,"20,944",76.4,"19,646",108.0,176.7,"23,860",9.9,42,17,40.5,"8,880",61.8,80.3,0.2,"3,593",91.0,110.5,98.5,7.0,98.0,,278,0.0,15,"1,424",1,"2,271",5,697,"7,747","16,860",67.2,"1,114",608,"16,361",107.8,0,9.2,"2,712",0.3
27.0,VIKARABAD,"25,607",56.9,"20,743",93.9,78.4,"8,350",1.9,313,256,81.8,"7,889",62.4,46.9,2.5,"1,758",46.4,103.0,87.7,10.2,74.8,0.0,58,0.0,30,"1,073",0,274,0,334,"7,001","14,451",90.3,717,503,"17,788",118.1,0,11.4,"1,092",0.7
28.0,WANAPARTHY,"29,896",25.2,"9,667",39.4,35.8,"21,860",0.7,70,60,85.7,"5,402",62.7,31.2,0.7,"1,699",86.1,114.9,94.8,5.3,84.7,0.0,100,0.0,0,94,0,117,2,765,"7,823","11,986",79.4,695,589,"9,653",90.8,0,5.5,52,0.2
29.0,WARANGAL RURAL,"23,810",74.7,"15,171",92.7,95.4,"13,612",9.6,44,19,43.2,"4,111",62.9,29.2,0.6,"2,107",109.6,111.2,93.1,9.8,86.4,0.0,115,0.4,242,484,0,215,5,366,"5,760","5,957",64.1,203,129,"9,396",148.9,0,4.0,"1,108",0.0
30.0,Warangal Urban,"17,517",71.0,"14,595",106.8,87.3,"37,821",9.4,0,0,,"15,333",40.9,118.9,0.0,"8,241",60.1,107.2,93.0,12.7,60.9,0.0,165,1.2,562,"3,794",0,402,1,249,"8,866","20,279",86.7,963,663,"18,386",85.1,2,14.9,"7,064",0.8
31.0,YADADRI BHONAGIRI,"13,669",69.4,"14,222",133.2,106.7,"9,616",2.0,134,111,82.8,"8,687",62.8,95.1,1.0,"3,191",102.2,124.2,94.1,5.5,90.2,0.0,296,0.9,11,"1,340",0,"1,162",27,779,"6,928","11,720",60.7,523,359,"12,409",83.2,0,4.5,"2,277",0.6
