Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Karim Nagar,"31,695","14,940","9,234",48.2,68.2,"1,001",77.1,24,0,100.0,"8,927","5,609","17,867","17,891","5,910","3,318",68,"17,658","17,813",918,59.7,0.8,"6,859",0,0.0,,11.1,0.3,0.0,1.0,1,0,,20.4,0.9,2,67,,"15,015",-4.7,0
Khammam,"22,131","19,332","1,110",91.3,135.1,"1,249",52.1,38,0,100.0,"19,079","4,683","27,808","27,846","4,802","14,397",25,"25,467","16,225",934,91.7,0.0,"4,164",21,28.0,95.2,67.2,0.2,0.0,0.0,1,0,,53.0,4.6,79,"4,742",,"20,340",45.8,0
MAHABUBABAD,"11,607","9,440","9,195",128.6,201.0,467,31.5,10,2,83.3,"4,663","2,918","8,483","8,495","2,513","1,745",20,"8,608","7,335",901,115.2,0.0,177,2,6.3,0.0,55.1,0.0,0.0,0.0,0,0,,55.4,2.4,2,361,,"8,253",17.3,0
MANCHERIAL,"16,023","12,707","3,403",70.1,108.6,"1,017",40.8,8,2,80.0,"5,511","3,452","10,887","10,897","2,227","2,059",83,"10,718","10,004",929,102.3,0.2,"4,223",0,0.0,,94.1,0.4,0.0,0.0,0,0,,4.5,0.1,0,28,,"13,896",10.9,0
MEDCHAL MALKAJGIRI,"58,387","30,898","6,450",96.8,114.7,299,27.4,2,0,100.0,"29,568","18,566","34,268","34,270","1,338","11,002",12,"34,069","33,043",933,106.7,0.3,"3,150",21,80.8,90.5,0.2,0.0,0.0,0.0,0,0,,7.9,1.8,10,128,,"51,944",47.7,0
Mahbubnagar,"39,436","25,522","2,665",74.2,102.3,94,12.0,32,28,53.3,"8,448","3,877","28,526","28,586","4,415","4,037",307,"28,152","25,196",953,78.9,1.8,"2,386",269,58.4,54.6,18.8,0.5,0.0,0.0,0,0,861,17.9,0.2,0,187,,"26,154",64.0,2
Medak,"75,572","9,386","1,819",23.6,16.8,535,21.4,5,7,41.7,"3,397",837,"8,975","8,987","1,873","2,560",26,"9,668","5,801",879,12.3,0.3,"14,460",9,21.4,77.8,12.6,1.4,,,3,0,,4.1,1.1,6,134,,"9,961",29.2,4
NAGARKURNOOL,"25,184","11,906","2,077",44.4,70.1,347,34.1,28,66,29.8,"5,357","3,330","11,164","11,258","2,325","2,028",61,"11,629","11,142",946,52.6,0.1,"3,497",3,8.3,0.0,18.8,0.2,0.0,0.0,0,0,,3.6,0.1,0,764,,"13,121",41.3,0
NIRMAL,"15,444","10,983","2,530",59.6,82.1,290,22.4,68,53,56.2,"6,024",0,"12,047","12,168","2,960","5,119",38,"11,957","10,530",881,68.1,0.0,"2,478",4,7.3,100.0,83.3,0.0,0.0,0.0,0,0,,33.5,2.7,0,249,,"8,669",48.4,0
Nalgonda,"73,966","26,980","3,860",34.8,39.7,255,10.6,66,109,37.7,"10,207","4,683","27,396","27,571","7,557","5,524",188,"24,271","23,909",900,33.1,0.1,"1,363",136,25.4,43.4,15.0,0.3,0.0,0.0,0,0,"3,577",45.3,9.9,48,"1,035",,"26,100",26.6,9
Nizamabad,"62,201","29,656","2,947",53.1,93.3,195,22.2,0,3,0.0,"11,506",,"27,111","27,114","7,598","9,887",287,"27,117","25,493",973,56.1,0.2,"2,975",0,0.0,,29.8,0.3,0.0,0.0,0,0,,16.9,0.3,4,239,,"23,807",64.2,0
PEDDAPALLI,"32,135","14,811","7,547",61.0,48.8,132,16.4,3,2,60.0,"4,233","2,658","9,073","9,078","3,580","1,575",10,"9,143","8,633",929,34.2,0.0,"2,318",1,5.0,0.0,91.1,0.0,0.0,0.0,0,0,,41.6,1.5,0,45,,"11,247",-133.2,1
RAJANNA SIRCILLA,"15,577","10,618","1,305",63.5,52.8,95,61.7,0,0,,"4,085","2,543","7,273","7,273","2,007","1,543",5,"7,227","5,440",931,38.0,0.0,16,0,0.0,,85.9,0.0,0.0,0.0,1,0,,6.6,0.6,0,248,,"9,537",-26.5,0
Ranga Reddy,"54,246","31,334","7,550",76.7,90.2,571,16.2,33,2,94.3,"27,934","15,757","36,764","36,799","2,740","5,440",31,"36,817","29,847",914,64.8,1.1,"10,957",3,54.4,66.7,31.3,0.5,0.0,0.0,0,0,"4,708",5.4,0.2,14,452,,"42,137",28.5,0
SANGAREDDY,"38,482","20,022","7,167",94.6,60.0,"1,106",37.7,10,0,100.0,"6,411","1,903","23,896","23,906","4,385","4,508",30,"23,856","21,892",943,50.6,0.2,"11,769",19,38.0,100.0,28.8,0.9,,,3,0,,3.7,0.3,7,426,,"24,920",23.3,0
SIDDIPET,"107,554","30,954","2,304",22.8,68.9,910,72.1,11,0,100.0,"5,054",643,"15,649","15,660","5,319","4,411",40,"11,574","10,055",959,64.8,0.0,"5,232",3,5.9,100.0,54.5,0.0,0.0,1.0,2,0,,26.5,1.3,3,"2,351",,"17,075",11.7,36
SURYAPET,"20,944","15,993","2,968",159.7,176.7,"16,763",73.5,17,25,40.5,"7,931","4,898","16,811","16,853","3,593","3,033",77,"18,351","18,250",892,169.8,0.1,"2,272",9,3.1,66.7,49.8,0.0,0.0,0.0,0,0,,51.3,13.1,5,697,,"20,104",38.4,0
VIKARABAD,"25,607","14,564","3,300",87.4,78.4,473,35.4,256,57,81.8,"4,128","2,576","12,017","12,330","1,758","1,623",52,"11,135","9,496",926,66.8,0.4,"4,162",5,7.9,80.0,30.5,2.1,0.0,0.0,0,0,,23.7,0.8,0,334,,"13,157",49.7,0
WANAPARTHY,"29,896","7,527","2,100",53.9,35.8,617,45.1,60,10,85.7,"3,940","2,469","9,342","9,412","1,699","1,471",94,"10,245","9,155",884,30.7,0.2,"1,513",14,12.3,50.0,5.3,2.1,0.0,1.0,0,0,,20.5,0.4,2,765,,"8,157",61.4,1
WARANGAL RURAL,"23,810","17,791","6,898",67.8,95.4,"1,729",79.6,19,25,43.2,"2,847","1,792","6,958","7,002","2,107","1,057",101,"7,253","6,726",830,81.7,0.7,318,93,44.7,81.7,80.0,3.9,0.0,0.0,0,0,,18.6,1.0,5,366,,"7,116",25.9,14
Warangal Urban,"17,517","12,440","4,116",57.8,87.3,"3,331",81.7,0,0,,"5,500","2,252","20,833","20,833","8,241","3,224",68,"20,771","13,590",913,68.9,0.2,"13,539",207,55.6,62.8,45.4,1.7,0.0,0.0,0,0,,17.7,0.5,1,249,,"18,233",45.4,9
YADADRI BHONAGIRI,"13,669","9,488","3,985",97.8,106.7,291,27.4,111,23,82.8,"4,311","2,708","12,998","13,132","3,191","1,603",138,"15,353","14,719",873,89.6,0.1,"3,832",119,28.7,56.3,37.2,2.4,0.0,0.0,0,0,,14.1,1.9,27,779,,"12,015",41.0,32
