Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Chittaurgarh,"38,305","20,807","28,118","37,480","29,989","13,587",363,"2,440",987,"1,453","22,847","12,840","24,621","27,061","1,376",40,"26,700",711,"10,671","22,435",888,"1,191",456,469,"10,089","10,558","11,634",,"212,762","2,181,647","14,081","26,458","36,126","35,180","36,137","35,644","34,244",5.0,"3,591","4,140",244
Churu,"54,331","39,841","41,590","51,965","52,793","19,324","1,486","14,631","2,147","12,484","30,319","13,294","34,989","49,620",478,126,"49,061",585,"7,314","47,507",887,594,293,777,"8,336","9,113","11,121",4,"282,911","3,123,127","13,360","49,061","50,776","49,855","49,561","48,120","47,613",,"5,121","7,555",150
Dausa,"42,040","16,779","23,487","36,332","35,489","6,153",254,"3,345","2,633",712,"17,684","9,159","24,514","27,859",17,6,"30,729",380,"3,526","18,487",863,292,192,24,"8,959","8,983","7,028",77,"112,684","1,263,063","13,753","30,729","34,553","33,154","33,592","32,113","30,377",26.0,303,348,288
Dhaulpur,"32,438","16,096","18,955","32,520","26,677","5,153",264,"3,006","1,228","1,778","23,313","14,947","23,384","26,390",89,,"25,955",424,"2,559","25,909",895,313,170,51,"5,204","5,255","6,685",,"142,460","1,721,586","21,639","25,955","29,131","28,655","29,561","28,535","27,903",48.0,419,"2,606",418
Dungarpur,"36,300","19,927","27,346","34,968","32,439","13,495",344,"3,139","2,552",587,"23,702","15,078","28,041","31,180",494,,"30,355",875,"3,415","23,610",907,838,703,33,"6,197","6,230","10,321",,"328,001","3,043,525","15,055","30,219","29,457","29,101","29,302","27,200","26,723",3.0,"4,320","4,906",516
Ganganagar,"42,285","26,691","34,083","34,900","36,825","23,696",564,933,160,773,"24,034","13,948","32,344","33,277",535,879,"32,779",672,"4,041","23,399",873,502,139,450,"10,446","10,896","11,942","4,566","332,541","1,474,352","21,570","32,779","40,559","39,024","40,522","39,561","33,896",,"2,974","9,163",284
Hanumangarh,"33,155","24,323","23,808","31,328","32,218","11,600",341,"1,945","1,011",934,"13,844","13,844","19,800","21,745",412,616,"21,649",96,"4,664","20,740",943,277,37,296,"9,045","9,341","11,571",,"167,177","1,584,777","7,060","21,649","31,604","28,091","32,775","30,061","28,703",,"2,394","17,113",448
Jaipur,"212,272","67,189","128,399","112,176","93,743","54,552","6,299","4,967","2,476","2,491","86,839","52,222","133,211","138,178","9,995","3,595","137,119","1,579","27,376","51,346",897,"3,115","1,714",967,"29,655","30,622","16,233","11,439","341,532","3,203,510","77,061","156,438","143,798","133,952","131,715","126,701","109,250",6.0,"11,064","19,686",822
Jaisalmer,"14,849","5,156","8,557","16,738","26,395","2,430",256,"5,800","1,962","3,838","8,676","6,258","8,676","14,476",84,,"14,273",401,"4,265","11,718",913,499,93,21,"2,784","2,805","3,285",,"76,769","1,463,699","7,870","13,923","16,722","16,489","16,393","16,824","16,089",34.0,296,341,58
Jalor,"48,784","16,012","33,491","43,382","44,787","7,971",235,"5,852","2,492","3,360","23,045","10,561","33,597","39,449",64,458,"38,870",781,"5,452","25,962",894,492,154,21,"8,351","8,372","13,119",138,"276,087","3,752,240","7,547","38,649","39,053","38,936","40,016","39,504","37,918",12.0,"1,823","2,386",292
Jhalawar,"34,423","20,662","24,830","30,515","24,561","6,726","1,776","2,477","1,713",764,"25,095","17,527","25,798","28,275","1,143",255,"28,038",658,"10,091","24,898",905,572,222,96,"8,942","9,038","10,317",9,"221,059","3,841,343","19,540","27,684","30,741","30,297","31,382","29,154","28,799",6.0,"2,085","1,470",724
Jhunjhunun,"43,578","26,133","30,423","38,263","39,733","14,800",891,"1,056",734,322,"14,111","11,256","29,023","30,079",12,725,"30,763",339,"2,649","14,160",847,510,183,601,"9,934","10,535","15,051",635,"374,090","5,087,395","10,262","30,374","40,313","38,797","40,520","41,196","38,232",6.0,"3,446","5,711",108
Jodhpur,"110,626","45,240","78,054","102,612","66,913","9,086",430,"15,445","6,843","8,602","50,298","42,335","71,497","86,942","1,654","5,035","94,758",988,"27,653","51,247",911,990,758,188,"16,817","17,005","21,192","1,899","278,390","2,958,876","33,292","74,763","98,255","95,771","89,984","89,205","69,045",12.0,"3,372","9,360",154
Karauli,"45,760","22,868","33,886","38,451","33,943","2,904",277,"2,635",888,"1,747","24,041","13,769","29,619","32,254",98,447,"31,867",550,"3,142","24,275",901,517,83,70,"7,289","7,359","9,640",87,"229,409","2,001,400","20,876","31,788","32,796","32,440","32,957","31,369","30,793",,203,"5,722",557
Kota,"49,680","24,353","38,837","33,777","27,760","14,132","2,017","2,454","1,721",733,"20,686","15,153","30,668","33,122","2,149","3,166","32,424",701,"6,954","18,734",917,850,278,417,"11,133","11,550","11,094",525,"357,028","2,888,193","28,150","32,424","38,689","38,013","38,341","36,436","30,494",27.0,"1,396","3,817",401
Nagaur,"84,943","43,862","56,710","76,895","72,265","24,084",660,"3,275","1,616","1,659","41,781","21,747","49,847","53,122",749,"1,017","52,675",875,"7,122","39,594",915,"1,471",144,269,"14,497","14,766","15,349",411,"263,348","1,957,715","24,801","52,675","74,282","69,304","71,949","69,171","60,390",6.0,"4,465","2,796",230
Pali,"51,965","21,247","34,398","47,290","49,828","13,828",807,"3,890","1,623","2,267","30,577","17,937","35,753","39,643","1,338",182,"46,549","1,383","23,937","33,840",898,"1,063",690,637,"15,077","15,714","16,009",21,"361,247","2,727,743","27,094","43,762","52,018","48,531","50,776","50,418","47,678",14.0,"5,446","8,982",300
Pratapgarh,"21,927","8,924","15,964","20,634","36,097","12,807",292,"1,140",513,627,"17,086","11,071","17,886","19,026",59,,"18,535",661,"4,360","15,821",935,417,119,54,"4,452","4,506","4,068",,"72,971","714,765","12,192","18,346","18,468","17,893","18,035","18,239","18,053",,725,534,227
Rajsamand,"36,237","13,486","22,460","25,779","25,751","5,839",280,"3,899",901,"2,998","16,906","12,521","18,717","22,616",188,468,"21,734",451,"9,896","16,547",879,373,224,270,"4,287","4,557","7,727",6,"195,570","2,033,884","10,953","21,295","22,950","21,845","22,948","22,434","20,803",2.0,"2,782","3,581",342
Sawai Madhopur,"34,592","20,963","26,669","37,185","32,536","5,881",145,"1,848","1,162",686,"19,763","17,439","24,351","26,199",349,,"27,998",273,"5,699","23,914",882,466,226,60,"6,448","6,508","11,094",,"277,287","3,614,080","17,782","27,934","32,424","30,983","30,432","28,943","28,943",30.0,"1,459",718,54
Sikar,"74,424","30,765","46,332","57,368","59,553","15,389",964,"1,536",917,619,"26,119","19,503","57,716","59,252",354,991,"58,957",485,"9,929","58,652",879,840,660,182,"11,943","12,125","15,321",,"410,699","3,614,698","12,833","58,957","60,367","59,066","64,941","61,392","59,151",5.0,"1,455","3,893",176
Sirohi,"29,703","13,395","22,161","30,401","29,419","9,146",319,"1,831",481,"1,350","14,526","9,683","21,427","23,258",106,254,"22,904",492,"3,587","14,284",863,389,266,68,"6,197","6,265","10,405",,"216,860","2,199,969","7,973","22,440","27,248","27,227","28,183","27,090","25,292",5.0,"1,577","7,778",396
Tonk,"34,447","22,060","26,852","33,330","31,253","12,290",575,"1,439","1,011",428,"18,703","14,556","24,704","26,143",673,461,"25,607",575,"5,226","19,407",902,"1,159",594,59,"6,845","6,904","9,381",329,"284,567","3,336,648","17,682","25,536","29,607","29,181","31,195","30,004","29,126",2.0,"2,986","5,758",721
Udaipur,"97,812","29,715","57,730","71,382","79,345","44,013","1,904","6,422","2,623","3,799","50,697","19,071","51,147","57,569","4,280",212,"59,218","1,552","9,673","41,627",888,"1,194",890,173,"13,428","13,601","17,093",941,"540,712","5,837,559","33,740","59,218","69,043","65,018","68,183","63,570","58,955",58.0,320,"3,399","1,215"
