Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Karur,"16,032","12,652","13,119","16,085","12,011","14,299",189,11,4.0,7,"8,614",38,"14,580","14,591","1,689","3,445","14,165",188,559,"8,803",953,922,221,39,"4,099","4,138","6,193",397,"22,498","140,960","12,868","12,868","13,675","13,543","13,421","13,265","13,265",,"5,438","18,252",300
Krishnagiri,"31,493","21,231","23,592","31,404","19,089","22,960",478,150,24.0,126,"22,035","18,547","29,333","29,483","3,069","1,970","29,106",377,"3,867","24,644",889,908,321,21,"9,255","9,276","9,704",385,"44,756","290,490","28,228","29,220","29,482","29,003","29,038","28,619","28,617",,"12,177","29,702",512
Madurai,"51,056","48,475","48,273","56,114","38,386","25,118","3,386",53,31.0,22,"22,391","13,019","32,620","32,673","4,734","2,743","50,165",447,"4,671","19,313",954,"2,794","1,104",108,"15,042","15,150","11,832","1,705","52,958","498,138","50,550","50,552","51,828","51,627","51,866","51,302","51,128",1,"3,073","38,796",722
Nagapattinam,"24,744","19,642","19,370","24,591","29,073",355,271,115,3.0,112,"13,581","12,285","19,005","19,120","2,004",,"18,524",173,891,"14,024",928,676,226,87,"4,314","4,401","8,035",179,"27,564","165,551","22,539","22,070","23,259","22,411","22,282","22,007","21,854",,,,
Namakkal,"24,912","19,767","23,287","23,523","16,512","16,592","1,289",52,,52,"12,519",961,"21,141","21,193","1,826","5,733","20,923",260,"2,120","13,103",873,"1,650",421,57,"6,904","6,961","9,292",91,"40,653","366,390","20,773","20,765","21,783","21,728","21,299","21,299","21,298",1,"6,925","14,072",345
Nilgiris,"9,015","8,088","8,149","8,348","7,059","4,440",98,24,20.0,4,"6,911","6,796","8,773","8,797","2,048",190,"8,773",78,"1,938","8,676",908,482,74,45,"2,923","2,968","3,500",465,"11,784","160,500","9,225","9,224","9,403","9,481","9,712","9,291","8,967","2,555",841,"3,343",41
Perambalur,"9,532","6,620","5,545","8,901","5,143","6,990",190,7,2.0,5,"4,864","2,216","7,903","7,910",783,175,"8,028",80,"1,288","5,267",871,536,121,11,"1,507","1,518","3,176",6,"13,939","37,865","7,715","7,750","8,308","8,173","8,079","8,071","7,633",,"3,708","6,918",58
Pudukkottai,"28,897","21,759","23,535","26,471","19,543","10,931",935,21,21.0,,"16,331","7,658","23,525","23,546","3,333","1,433","23,069",413,"3,869","22,775",932,"1,166",201,50,"6,522","6,572","8,122",132,"30,793","312,390","24,334","23,913","25,624","25,083","24,991","24,481","15,165","1,936","8,712","18,740",118
Ramanathapuram,"24,683","17,493","20,283","24,792","17,849",625,302,4,2.0,2,"12,625","12,283","12,905","12,909","1,061","1,167","21,696",274,"2,057","15,479",940,"1,214",134,34,"5,935","5,969","7,574",421,"23,435","309,540","21,813","21,863","22,767","22,744","22,523","22,413","21,390","1,075","2,151","11,502",289
Salem,"60,703","45,163","51,457","61,246","42,704","15,878","1,722",115,88.0,27,"35,385","29,158","56,559","56,674","2,643","9,416","56,155",551,"5,690","32,738",903,"3,749",438,48,"16,378","16,426","14,359",362,"75,634","573,240","55,681","55,670","55,831","55,596","55,686","55,569","55,429",167,"11,261","59,012",973
Sivaganga,"23,412","17,660","16,460","22,691","14,169","31,599",129,13,8.0,5,"13,995","3,239","20,528","20,541","3,281","2,099","20,334",207,"1,688","17,870",935,"1,067",418,69,"6,340","6,409","8,742",298,"31,969","306,154","20,369","20,515","21,227","21,005","20,698","20,478","20,478",440,"6,788","3,168",317
Thanjavur,"41,338","32,201","34,916","40,838","28,354","14,098",958,25,18.0,7,"24,010",,"37,036","37,061","8,056","2,871","36,096",429,"3,332","26,196",956,"2,785",470,114,"11,704","11,818","15,810",382,"83,854","360,403","36,047","35,621","37,192","37,173","36,961","36,694","36,563",547,"1,863","31,587",404
Theni,"20,957","14,676","12,084","20,164","18,140","7,393",242,88,24.0,64,"12,332","9,991","15,949","16,037","2,216","1,211","18,539",235,"3,046","7,073",939,650,427,19,"6,648","6,667","5,288",59,"21,598","231,140","18,493","16,904","18,621","18,575","18,399","18,329","18,329",,"1,258","7,675",293
Thiruvallur,"59,565","48,706","51,462","59,475","38,031","35,940",730,55,44.0,11,"40,387","18,809","52,190","52,245","11,725","3,723","51,822",424,"5,003","38,056",965,"2,847",486,54,"10,956","11,010","12,549",419,"58,852","551,233","52,251","52,251","54,463","54,288","54,227","54,032","54,032",,"10,568","33,631",475
Thiruvarur,"19,736","17,516","15,011","21,468","16,022","7,935",814,,,,"5,614","6,641","10,392","10,392",1,"2,285","19,247",201,768,"11,409","1,001","1,409",235,87,"5,659","5,746","7,708",326,"26,083","117,750","19,315","19,315","19,618","19,654","19,499","19,570","19,885",,2,"14,820",232
Tiruchirappalli,"45,011","35,015","38,672","42,319","22,118","27,891",755,56,39.0,17,"26,325",,"39,768","39,824","2,915","2,380","39,360",464,"3,558","36,053",961,"3,133","1,451",102,"10,045","10,147","12,172",908,"47,576","457,220","43,390","42,878","40,455","39,859","39,766","38,559","38,537",125,"9,916","42,982",489
Tirunelveli,"51,384","43,211","40,242","49,251","35,572","21,446",256,15,6.0,9,"23,045","16,710","46,137","46,152","6,835","7,835","46,394",501,"4,556","39,521",997,"1,748",657,36,"15,544","15,580","12,798","1,550","43,547","311,449","41,376","41,322","42,472","42,258","41,774","41,661","42,479",315,"2,343","10,311",558
Tirupur,"34,330","23,442","30,312","31,465","18,063","20,797",330,2,,2,"17,354","2,599","26,891","26,893","3,344","3,327","33,066",225,"2,730","30,698",941,"1,103",402,61,"7,361","7,422","8,608",254,"38,282","228,083","32,997","32,990","32,973","32,943","32,886","32,858","32,858",,"5,881","24,181",354
Tiruvanamalai,"58,246","43,251","25,870","48,460","17,276",481,41,161,73.0,88,"39,732","11,247","45,659","45,820","3,307",,"45,098",736,"5,078","42,409",923,"2,625",564,40,"10,757","10,797","11,454",88,"54,065","340,865","44,372","44,450","44,019","43,029","42,234","40,477","41,621",,"6,761","28,535",490
Toothukudi,"26,259","21,319","21,099","25,504","18,769","16,834","1,814",10,,10,"15,303","4,461","23,512","23,522","3,384",850,"23,602",210,"1,162","19,103",980,548,343,49,"8,328","8,377","8,959","1,252","36,188","281,610","23,559","23,749","23,996","23,559","23,554","23,312","23,191",2,"6,668","6,854",380
Vellore,"65,700","44,881","51,954","64,157","52,958","50,353","1,153",276,137.0,139,"43,162","2,576","56,842","57,118","4,040","1,890","57,523",662,"7,166","53,924",971,"2,341","1,145",55,"20,743","20,798","12,628",971,"82,517","661,160","58,872","58,725","60,662","59,897","59,533","59,142","59,156",159,"16,143","41,442",799
Viluppuram,"56,346","49,185","47,669","55,357","31,656","28,230","1,120",107,13.0,94,"47,036","41,700","54,291","54,398","2,512","3,667","54,472","1,047","6,204","33,361",917,"3,708",698,57,"12,142","12,199","13,791",,"73,990","472,505","56,407","57,580","61,288","60,275","60,679","59,782","58,802",206,"5,692","33,761",585
Virudhunagar,"33,846","31,086","31,368","33,661","26,222","27,746","1,642",19,14.0,5,"17,421","14,696","23,956","23,975","5,449","2,756","30,693",385,"4,536","28,712",976,"1,779",319,86,"11,685","11,771","9,316","1,222","41,975","343,080","30,536","30,539","30,504","30,387","30,059","30,535","30,532",,"11,078","18,389",406
