Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Kishtwar,3532,1254,942,2175,2440,488,89,1170,216,954.0,2470,2085,2470,3640,285,,3586,98,207,2894,896,111.0,100.0,1.0,548,549,336,,2183,16425,3556,3556,5210,4670,4584,3323,3328,,749,11342,6.0
Kulgam,13494,6101,5994,6982,7094,2643,1493,1038,412,626.0,3315,2570,3315,4353,86,,4354,86,239,2848,921,502.0,32.0,,60,60,505,,8095,54514,2283,6138,8139,8330,8153,8115,8059,,735,6091,2.0
Kupwara,30557,11685,11470,17480,15472,7568,1973,3185,1854,1331.0,9979,6485,9979,13164,389,,12904,260,1390,7576,922,679.0,183.0,56.0,468,524,2636,,9379,49970,7935,17573,19491,19373,19215,20352,20294,,1597,27479,2.0
Leh Ladakh,3465,899,1052,1427,839,733,32,116,28,88.0,1849,1240,1849,1965,195,,1933,33,162,1347,981,170.0,22.0,2.0,25,27,619,,938,5331,682,2206,1951,1940,1785,2058,681,2.0,1196,3156,47.0
Poonch,14183,4294,11284,12965,14183,2919,485,6098,986,5112.0,5864,3497,5864,11962,1040,,11819,246,1595,7009,889,90.0,227.0,1.0,1120,1121,2982,,11583,126450,3814,13123,12387,12058,12355,12867,13227,,3516,2792,7.0
Pulwama,12631,6725,7084,9040,6251,6091,653,176,65,111.0,3268,2313,3268,3444,957,,3415,29,409,2424,954,727.0,,17.0,422,439,260,,5125,21946,2765,3296,8169,8266,8359,7755,7556,,2396,3312,8.0
Rajouri,18807,7956,10449,13130,18154,4259,832,3008,185,2823.0,8070,5683,8294,11302,724,,10107,153,236,8595,932,631.0,1983.0,11.0,1621,1632,1744,,30948,228929,7650,15968,15230,15040,15212,14540,14990,,2889,32322,
Ramban,7323,3189,3217,4044,15803,1263,352,2494,2133,361.0,3008,1801,3008,5502,172,,5362,60,104,3392,922,,138.0,,367,367,511,,5080,47268,4631,5693,6962,6667,6440,5475,3703,4.0,777,4729,
Reasi,8103,2751,2440,4605,191,1139,208,2340,146,2194.0,2321,1214,2321,4661,4,,4703,13,218,1672,969,356.0,399.0,71.0,745,816,491,,10420,87858,2805,6426,5607,5427,5561,8676,4868,,589,3683,11.0
Samba,6205,2487,2911,4379,5620,2932,259,356,78,278.0,2051,1545,2160,2516,277,,2518,11,68,2151,851,157.0,600.0,48.0,829,877,310,,7053,102134,2546,4513,5716,5833,5948,5419,5254,,1831,6370,1.0
Shopian,6719,5026,5096,6183,3940,1406,175,516,76,440.0,1304,1051,1311,1827,40,,1803,26,154,1680,886,137.0,118.0,5.0,167,172,408,,4101,19465,404,5324,5718,5943,5909,6266,6279,,597,9461,
Srinagar,69547,38774,12459,8394,80441,7780,1501,62,62,,24121,522,24753,24815,6052,,2052,719,336,1404,1238,950.0,670.0,10.0,1940,1950,600,,6507,51270,24060,25510,9565,9309,9534,21445,12923,,3395,3612,
Udhampur,11857,4918,6283,9613,11334,1291,406,4410,3409,1001.0,4436,3640,4940,9350,759,,7891,668,41,4776,923,801.0,928.0,447.0,1445,1892,1061,118.0,17769,240456,7233,13445,12642,11802,11979,11630,11722,,3527,7542,
