Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Kalimpong,"2,480","1,981",109,102.0,91.9,43,89.6,0.0,32,0.0,,,"1,446","1,478",534,,21,"1,462","1,300",913,73.5,0.5,874,151,42.7,88.1,38.4,0.0,0,0,0,0,,21.0,20.5,3,186,,"2,171",82.6,0
Koch Bihar,"53,297","47,940","4,466",82.4,91.2,434,75.2,0.0,"1,948",0.0,"7,296",,"42,933","44,881","6,727","6,909",704,"44,243","38,120",940,46.4,0.0,"19,339",966,22.1,76.5,53.1,0.3,0,1,0,0,,70.4,49.8,304,"1,718",,"46,664",88.3,8
Kolkata,"76,197","37,890","6,704",74.9,61.5,"2,166",97.2,,,,"6,378",53,"79,563","79,563","40,134","4,369","1,891","76,750","55,752",936,62.0,2.6,"38,974","3,321",75.9,79.8,69.0,7.5,0,0,1,0,"1,579",93.9,31.5,"1,220","4,380",,"36,056",92.5,11
Maldah,"106,471","95,891","15,857",82.2,83.1,84,21.8,3.0,"4,100",0.1,"8,814",,"85,964","90,067","9,765","7,863","1,701","89,638","77,974",961,40.9,0.0,"8,250","2,606",36.0,80.3,46.5,0.6,0,0,0,2,12,73.8,47.9,524,"1,246",,"89,667",81.9,20
Murshidabad,"175,491","159,119","27,276",84.2,83.3,"1,179",107.0,56.0,"7,553",0.7,"38,989",0,"150,219","157,828","15,808","35,974","2,951","120,377","106,617",949,13.5,0.0,"46,440","3,929",37.2,96.2,24.6,0.0,0,1,0,0,,48.7,18.1,828,"3,528",,"147,827",89.4,58
Nadia,"80,691","74,564","4,461",84.9,112.7,156,45.7,0.0,234,0.0,"25,852",760,"71,488","71,722","18,909","24,496",924,"58,267","53,764",952,56.1,0.0,"14,152","2,815",48.6,95.1,53.2,0.5,0,0,0,18,0,78.1,68.2,143,"1,092",,"71,335",85.2,14
North Twenty Four Parganas,"151,217","117,801","5,734",76.0,107.9,727,144.8,0.0,697,0.0,"14,107",720,"71,081","71,778","19,874","10,435","1,032","58,179","50,490",944,86.4,0.1,"17,749","2,414",49.7,75.9,59.6,3.0,0,0,0,"277,814",312,66.9,54.6,"1,153","2,154",,"123,769",79.7,"6,713"
Paschim Barddhaman,"47,527","31,484","3,346",64.4,62.5,725,185.4,0.0,21,0.0,"7,508",96,"32,608","32,629","7,405","5,518",563,"31,555","22,254",909,34.6,0.0,"9,915","1,075",39.8,88.6,53.5,0.6,0,0,0,0,29,66.7,71.4,868,165,,"36,719",79.9,3
Paschim Medinipur,"75,746","70,921","3,815",80.9,74.2,194,38.5,313.0,104,75.1,"15,734",0,"59,111","59,528","10,013","5,352",715,"57,870","56,138",965,10.7,0.0,"4,406",457,8.9,97.6,38.3,0.6,0,0,0,0,58,52.3,25.2,53,510,,"68,948",81.9,3
Purba Barddhaman,"79,870","76,326","1,011",102.4,85.0,376,117.9,0.0,61,0.0,"22,440",,"73,520","73,581","14,554","18,247","1,139","72,637","67,810",877,19.4,0.0,"37,852","1,233",55.9,82.5,34.5,0.6,0,0,0,0,221,52.1,54.4,124,65,,"71,882",84.4,7
Purba Medinipur,"86,796","82,852","3,882",87.4,89.1,137,49.3,3.0,"1,886",0.2,"25,119",0,"76,003","77,892","14,308","20,738",663,"77,484","54,916",945,48.9,1.3,"8,351","1,243",27.1,91.2,59.2,0.9,0,0,5,11,47,44.4,37.1,300,"3,669",,"77,136",88.3,24
Puruliya,"60,767","57,091","13,001",90.8,86.1,461,151.1,3.0,"1,384",0.2,734,5,"48,431","49,818","5,193",702,985,"48,747","46,941",926,52.9,0.0,"26,356",896,35.6,97.0,19.8,0.4,0,0,1,0,0,64.9,41.2,284,"1,313",,"53,457",84.2,4
South Twenty Four Parganas,"156,271","144,243","11,827",81.8,99.0,479,57.6,0.0,"1,065",0.0,"26,114",,"119,899","120,964","18,847","9,409","1,376","120,519","90,770",967,43.5,0.0,"27,175","1,591",15.4,96.8,64.2,3.5,0,0,2,8,,50.7,21.6,641,"3,383",,"140,462",89.8,29
Uttar Dinajpur,"75,542","67,460","17,743",83.6,85.1,147,80.8,0.0,"5,522",0.0,"9,607",334,"52,187","57,709","6,095","8,350","1,202","53,169","45,542",942,19.9,0.0,"4,754",113,3.4,69.9,71.1,2.0,0,0,0,0,,55.2,16.9,519,960,,"65,522",87.4,4
