Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Karur,"14,495","14,156","2,886",92.2,86.0,595,41.0,0,0,,"5,163",,"10,958","10,958","2,140","3,467",21,"10,985","8,173",974,50.6,2.1,"14,936",634,72.3,89.7,68.6,6.5,0,0,6,0,306,59.9,46.2,88,196,,"12,120",99.0,0
Krishnagiri,"29,879","25,183","7,682",95.4,99.7,963,61.3,20,7,74.1,"5,981",752,"23,538","23,565","5,544","3,865",314,"23,533","21,053",919,63.7,0.9,"7,222",583,67.7,92.1,71.1,1.5,0,0,4,0,342,67.3,45.7,55,753,,"25,740",100.0,0
Madurai,"50,968","47,719","11,209",88.1,82.2,"1,013",35.7,0,3,0.0,"20,845",,"47,386","47,389","9,973","12,123",72,"47,409","29,466",963,70.2,1.9,"4,824","1,494",71.0,70.6,79.2,3.4,0,0,48,0,508,71.2,30.1,41,"1,531",,"48,911",96.4,0
Nagapattinam,"21,363","20,753",113,76.9,154.3,342,48.2,7,0,100.0,"5,561",46,"14,483","14,490","4,315","3,123",75,"14,500","11,006",891,25.4,4.7,"7,512",628,56.3,96.7,91.1,2.9,0,0,0,0,107,46.9,43.8,67,488,,"18,562",100.0,0
Namakkal,"20,526","17,817","4,337",93.2,99.1,923,18.5,0,0,,"8,786",478,"17,368","17,368","4,496","5,898",105,"17,413","13,433",936,38.1,1.3,"5,847",938,85.8,93.6,75.8,4.5,0,0,6,0,17,69.6,32.6,20,312,,"18,596",99.4,0
Nilgiris,"7,797","7,392",853,84.3,135.7,73,37.8,0,0,,"1,689",164,"5,109","5,109","1,272",607,23,"5,109","4,823",981,0.0,0.7,"3,320",129,74.0,100.0,63.6,3.5,0,0,3,0,172,60.0,44.4,14,276,,"6,790",100.0,0
Perambalur,"9,541","8,683","3,035",92.6,97.0,338,57.6,0,4,0.0,"2,614",20,"8,080","8,084","2,260","1,604",70,"8,131","6,147",926,89.9,4.9,816,476,57.2,90.1,69.9,7.9,0,0,2,0,0,86.1,73.7,3,87,,"7,966",100.0,0
Pudukkottai,"26,288","24,199","6,597",89.2,90.6,230,22.4,0,0,,"9,975",487,"21,286","21,286","4,233","4,028",75,"21,340","9,707",954,39.6,2.7,"2,936",449,42.2,81.5,87.8,1.8,0,0,20,0,21,69.6,45.9,25,729,,"24,679",99.9,0
Ramanathapuram,"21,882","20,851","5,808",95.1,88.7,"1,200",15.7,0,0,,"7,614",546,"17,560","17,560","4,838","4,253",44,"17,600","12,249",980,0.3,4.2,"4,050",552,64.5,88.2,80.2,0.0,0,1,9,0,154,36.3,32.6,0,320,,"19,782",94.8,0
Salem,"56,722","53,111","14,318",95.6,79.1,"1,619",26.2,0,1,0.0,"27,269","4,486","49,578","49,579","7,336","10,914",478,"49,685","33,043",903,22.3,1.8,"5,510","1,466",66.8,94.1,70.7,7.1,0,0,32,1,4,73.7,29.3,73,610,,"50,690",100.0,0
Sivaganga,"19,260","18,817","5,237",98.6,86.0,"1,659",27.8,0,0,,"6,151",,"17,735","17,735","5,377","3,200",62,"17,701","17,552",942,82.1,2.8,"10,445",578,58.9,86.9,84.7,2.7,0,0,11,0,88,53.4,37.7,18,"2,486",,"17,423",100.0,0
Thanjavur,"33,928","31,883","2,220",77.0,74.5,917,26.4,0,0,,"14,836",,"38,102","38,102","9,362","11,055",115,"38,281","22,486",898,40.0,5.9,"5,553","1,796",57.8,82.8,84.0,3.2,0,0,20,0,8,62.8,39.2,18,"2,124",,"27,342",99.8,0
Theni,"17,433","14,630","3,143",94.7,89.0,304,34.3,1,5,16.7,"2,799",0,"16,105","16,111","6,480","1,985",122,"16,090","11,435",909,8.5,1.2,"3,066",475,62.2,94.9,79.1,5.3,0,0,5,0,146,36.3,12.8,2,"1,363",,"15,729",100.0,0
Thiruvallur,"35,123","33,999","5,742",84.5,99.4,"1,004",52.1,0,0,,"6,488",769,"21,649","21,649","5,336","3,085",89,"21,656","17,477",989,4.5,2.5,"4,057","1,117",65.5,91.9,76.2,3.4,0,0,19,0,5,78.0,37.5,71,500,,"33,476",99.8,0
Thiruvarur,"18,392","17,665",130,91.0,94.9,106,16.7,0,0,,"3,341",0,"13,152","13,152","5,191","2,826",56,"13,186","8,240",963,25.8,1.4,"4,034",716,65.4,87.6,92.8,1.7,0,0,0,0,4,52.5,46.0,22,"1,217",,"16,916",100.0,0
Tiruchirappalli,"39,802","37,062","9,686",89.3,71.1,"1,153",42.2,0,0,,"19,669",,"39,010","39,010","6,115","9,447",369,"38,912","27,896",936,26.0,2.5,"19,674","1,673",65.4,80.3,65.3,6.1,0,0,25,0,70,58.0,35.7,696,569,,"34,036",100.0,1
Tirunelveli,"43,442","40,089","6,164",86.0,84.5,560,41.9,0,2,0.0,"26,724",,"43,482","43,484","7,998","15,142",312,"43,269","26,491",958,9.5,3.5,"33,131",802,73.4,97.8,82.9,1.7,0,0,42,0,537,71.4,48.1,31,372,,"38,870",100.0,0
Tirupur,"32,901","31,946","6,746",91.1,129.2,556,60.7,1,3,25.0,"15,070","1,053","25,977","25,981","5,273","7,324",259,"25,914","13,885",985,9.1,3.1,"10,117",422,81.8,99.8,80.8,4.8,0,0,2,0,314,59.7,43.9,18,979,,"29,989",100.0,0
Tiruvanamalai,"37,560","35,482","12,013",92.2,90.4,797,28.2,11,0,100.0,"4,469",68,"24,028","24,039","4,860",841,278,"23,964","17,862",919,0.1,1.8,"6,894","1,687",59.5,94.1,66.6,5.6,0,0,38,0,,70.0,23.7,16,381,,"34,369",100.0,0
Toothukudi,"21,996","21,031","1,132",90.3,73.1,953,47.5,0,1,0.0,"9,140",0,"21,534","21,535","5,953","4,771",55,"21,602","18,300",927,27.9,6.1,"5,066",665,75.9,95.6,82.3,4.1,0,0,22,0,518,64.3,48.0,10,257,,"19,869",100.0,1
Vellore,"59,317","54,685","16,715",90.8,85.6,"1,065",25.5,3,5,37.5,"30,927",,"65,662","65,670","11,487","14,847",514,"65,750","39,970",928,59.2,2.2,"39,118","1,984",58.3,100.0,84.5,2.9,0,0,66,0,485,74.9,42.0,345,"2,030",,"50,492",99.8,0
Viluppuram,"53,589","49,999","18,426",82.3,77.6,"1,459",37.4,2,3,40.0,"14,179","1,479","40,596","40,601","7,802","8,279",476,"40,429","30,715",928,39.1,1.2,"23,275","1,886",42.4,99.9,59.5,6.8,0,2,17,0,76,64.3,31.3,56,633,,"48,896",100.0,1
Virudhunagar,"26,961","25,046","1,827",94.0,85.9,"1,712",64.8,3,3,50.0,"9,756",110,"24,898","24,904","7,844","5,361",207,"24,700","21,795",942,5.2,1.4,"5,600",491,63.9,94.3,82.3,2.3,0,0,28,0,477,76.6,48.3,13,"4,793",,"22,537",100.0,7
