Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Dungarpur,"41,351","24,579","32,663","38,179","38,523","40,253","1,054","1,704","1,249",455,"25,040","15,344","31,826","33,530",835,319,"33,034",714,"9,137","28,691",906,"1,525","1,025",3,"4,643","4,646","7,723",0,"152,791","1,602,041","20,322","35,400","32,469","32,067","32,344","31,267","30,969",0,"3,843","4,087",898
Ganganagar,"48,222","32,387","41,209","40,658","32,971","32,220",845,"1,068",282,786,"23,473","12,136","35,121","36,189",686,"1,983","35,945",687,"9,438","33,635",956,641,31,101,"8,875","8,976","9,743","2,887","108,127","1,437,594","25,238","37,909","39,419","37,477","37,938","36,616","36,606",3,"1,224","4,580",417
Hanumangarh,"45,492","35,375","36,901","41,457","41,246","25,580","1,060",577,315,262,"20,012","11,605","34,205","34,782",689,"1,231","34,504",513,"4,826","31,257",937,479,226,232,"8,812","9,044","11,022",630,"83,203","420,573","22,388","43,441","43,288","41,585","41,736","40,951","39,078",5,856,"2,065",454
Jaipur,"262,753","125,133","160,664","151,876","166,543","117,335","9,992","1,786",957,829,"80,804","45,484","144,468","146,254","17,546","15,341","145,871","2,143","52,851","120,895",898,"5,366","1,725",612,"30,704","31,316","17,588","13,265","325,556","3,828,659","120,382","163,425","148,447","138,202","136,119","131,594","130,676",14,"17,374","24,762","1,335"
Jaisalmer,"16,446","7,962","10,574","14,039","18,682","4,034",140,"4,380","1,822","2,558","11,293","7,218","11,595","15,975",43,25,"16,242",322,"7,857","15,227",859,758,114,18,"2,666","2,684","4,204",0,"60,895","604,135","8,856","15,650","15,907","15,147","15,105","13,917","13,856",18,237,396,90
Jalor,"47,590","23,046","37,568","47,142","48,018","14,157",558,"4,533","1,974","2,559","22,321","11,960","41,880","46,413",56,"1,202","46,060","1,003","19,140","45,623",912,894,116,16,"9,632","9,648","11,846",265,"131,384","1,533,466","25,504","46,218","43,080","41,729","42,428","41,650","41,474",10,"1,343","2,461",324
Jhalawar,"30,840","21,083","29,383","29,067","30,471","19,088",591,793,376,417,"26,773","15,234","28,723","29,516","1,469",452,"28,778",791,"10,888","26,704",915,"1,161",25,8,"6,978","6,986","7,521",0,"122,304","1,645,437","24,892","27,005","29,440","29,464","29,415","28,359","27,995",0,"6,360","21,153","1,127"
Jhunjhunun,"46,502","31,808","44,638","45,361","46,565","22,390",876,154,106,48,"13,422","10,532","34,082","34,236",24,"2,312","34,133",340,"5,082","33,273",905,947,342,252,"8,303","8,555","12,813",889,"194,389","2,722,159","38,121","43,066","41,955","41,150","42,056","40,337","40,329",0,"3,312","3,800",229
Jodhpur,"121,531","53,420","85,576","97,010","106,092","13,522",600,"9,324","4,055","5,269","60,620","43,334","73,446","82,770","6,128","4,905","82,545",562,"19,737","68,042",938,209,203,64,"13,816","13,880","13,776",945,"244,822","2,671,479","64,515","89,475","84,546","80,056","77,866","76,342","73,418",2,"2,829","13,305",479
Karauli,"44,148","25,358","31,191","37,675","37,059","14,899",398,"1,192",549,643,"24,598","15,795","30,763","31,955",241,763,"31,726",570,"4,913","31,030",930,646,153,25,"7,663","7,688","5,979",249,"101,087","950,773","24,864","30,340","33,496","32,187","32,615","30,176","29,842",0,411,"9,076",463
Kota,"43,423","23,332","39,904","42,450","33,818","7,741",251,287,152,135,"25,010","12,611","37,415","37,702","4,371","4,673","37,014",727,"11,198","36,680",903,425,286,161,"8,722","8,883","9,239","2,254","87,080","727,494","32,991","39,754","39,720","38,985","39,076","39,008","38,972",8,101,663,163
Nagaur,"78,981","44,284","59,139","72,876","55,634","40,587",667,"1,545",605,940,"45,856","27,469","60,094","61,639",389,"1,550","61,818",698,"12,274","57,193",934,"1,243",38,111,"12,763","12,874","14,874",94,"68,752","484,146","29,098","66,734","66,013","63,273","63,649","60,657","55,480",0,"2,860","2,274",393
Pali,"47,968","23,821","34,094","44,420","55,573","27,512",732,"1,618",306,"1,312","33,376","26,233","40,060","41,678",995,263,"43,797","1,062","20,859","41,257",918,740,409,64,"10,226","10,290","14,347",,"150,587","1,652,097","28,816","44,805","42,365","40,703","40,778","39,044","38,495",9,"3,941","3,904",572
Pratapgarh,"21,200","8,983","16,900","19,509","19,551","14,619",116,383,132,251,"17,836","16,059","18,068","18,451",97,0,"18,048",523,"6,234","15,333",908,378,48,20,"3,885","3,905","4,545",0,"68,009","735,016","15,884","19,027","17,662","17,217","17,238","16,194","16,007",8,"1,704",802,250
Rajsamand,"32,932","19,550","22,983","30,098","36,156","26,931",451,"3,101","1,432","1,669","18,879","14,583","27,514","30,615",123,"1,124","30,519",422,"13,580","28,867",908,"1,687",242,70,"4,038","4,108","6,095",102,"130,219","883,991","20,805","28,993","32,222","30,953","29,963","29,999","28,996",0,"1,148","2,639",460
Sawai Madhopur,"39,997","19,497","25,833","33,164","24,818","17,615",615,816,445,371,"21,982","13,218","31,356","32,172",667,505,"33,813",550,"13,297","25,734",942,"1,027",296,15,"5,744","5,759","8,541",79,"118,189","1,135,661","18,993","28,833","28,488","27,438","27,849","24,898","24,108",67,"1,918","1,389",191
Sikar,"64,275","38,030","47,782","52,941","47,986","29,160","1,366",507,263,244,"24,372","14,881","49,470","49,977",837,"1,933","50,120",466,"8,200","48,999",918,712,422,50,"11,629","11,679","12,833",0,"222,534","2,639,687","20,708","51,161","51,673","50,975","52,474","49,166","48,271",10,"3,553","10,412",379
Sirohi,"29,255","16,412","22,167","30,224","28,816","15,792",264,606,244,362,"18,402","11,835","25,468","26,074",60,842,"25,462",753,"7,330","24,890",935,302,200,25,"4,545","4,570","7,768",0,"91,834","958,344","12,052","27,564","26,528","25,513","26,238","24,837","23,812",7,"3,514","8,292",346
Tonk,"32,123","22,117","25,266","30,801","28,764","24,433",911,244,151,93,"21,348","14,219","29,003","29,247",726,563,"28,907",491,"7,793","28,610",951,"1,150",151,32,"7,129","7,161","8,243",81,"93,590","898,192","21,238","28,027","29,728","28,961","29,371","27,487","26,805",1,"3,485","6,887",561
Udaipur,"110,388","53,602","78,793","86,785","112,720","58,861","1,172","10,912","8,892","2,020","53,875","40,503","58,428","69,340","6,846","1,025","71,808","1,697","19,464","64,297",917,"3,250","1,182",257,"15,063","15,320","16,051","1,382","401,901","4,222,039","68,473","88,196","79,913","76,615","78,038","77,512","75,915",6,"4,214","4,195","1,186"
