Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Kolkata,"159,031","51,654","106,954","50,318","70,265","21,691",348,,,,"84,282","4,774","93,531","93,531","32,006","6,523","92,749","2,458","21,030","56,744",923,"2,671","2,701","2,083","11,472","13,555","3,106","2,205","94,310","1,021,821","81,424","96,495","47,158","42,758","41,976","44,419","40,352",,,,"4,406"
Malda,"113,197","77,782","87,377","98,501","74,431","66,227",78,"47,974",1.0,"47,973","49,092","43,843","53,788","101,762","4,538","3,721","100,304","1,976","10,576","92,163",935,"1,867",951,30,"7,460","7,490","1,661",9,"236,302","623,869","50,907","100,319","93,689","89,217","87,591","88,311","81,648",724,30,"4,891","1,288"
Medinipur East,"94,207","74,797","80,698","82,888","78,432","95,599",95,"20,603",155.0,"20,448","39,300","18,658","62,978","83,581","8,949","16,419","82,529",829,"17,649","58,369",938,"4,371",132,129,"9,922","10,051","8,756",4,"500,166","1,092,151","62,454","88,430","83,405","81,833","82,445","80,276","77,412",360,"9,769","5,681",663
Medinipur West,"116,599","92,084","94,058","92,895","71,316","81,748",110,"16,059",29.0,"16,030","55,964","37,114","66,064","82,123","10,845","3,408","81,280","1,336","15,679","76,827",949,"6,362",567,130,"18,326","18,456","5,273",15,"338,337","1,230,608","85,503","99,504","94,715","93,171","93,895","92,334","89,204",234,"19,986","32,471","1,084"
Murshidabad,"178,384","144,481","146,288","166,014","144,195","118,223",136,"57,367",3.0,"57,364","90,064","67,339","117,588","174,955","13,314","18,214","172,355","3,013","17,321","147,416",940,"6,477",847,131,"26,218","26,349","6,627",,"572,191","1,926,994","135,777","168,814","161,959","157,063","155,410","152,149","145,768","1,890","19,776","42,213","2,215"
Nadia,"93,879","71,082","80,332","81,206","73,816","57,934",264,"5,251",0.0,"5,251","47,746","40,045","68,668","73,919","9,630","16,906","73,090",975,"14,232","57,436",943,"7,937","1,927",100,"9,889","9,989","5,384",118,"516,889","1,343,894","56,191","74,948","77,045","75,258","75,286","73,033","71,527","3,002","36,680","24,954",984
North 24 Parganas,"177,767","109,424","120,839","134,215","215,260","57,731",191,"13,190",0.0,"13,190","60,086","8,390","66,501","79,691","11,446","3,296","83,674","1,213","8,674","64,654",912,"4,540","2,768",194,"8,705","8,899","11,503",611,"701,086","1,210,239","94,119","120,513","119,972","118,490","118,103","115,108","114,833",951,"16,758","31,538",239
Puruliya,"67,895","56,699","58,793","61,201","55,855","39,816",14,"10,657",0.0,"10,657","43,336","38,784","44,175","54,832","2,304",735,"54,185","1,116","12,804","52,270",946,"3,649",359,95,"9,453","9,548","7,753",9,"339,194","1,893,112","45,074","55,635","56,042","54,409","54,067","51,715","51,300",497,"14,938","13,869",577
South 24 Parganas,"173,270","123,047","131,798","149,038","111,677","94,299",108,"62,539",10.0,"62,529","43,778","19,145","75,872","138,411","9,152","6,333","138,746","1,193","10,696","99,241",943,"4,932",611,367,"7,147","7,514","6,997",0,"809,529","1,708,982","80,288","139,094","143,596","140,440","140,316","136,989","126,275","7,622","14,567","16,680",531
Uttar Dinajpur,"82,142","49,752","52,838","68,889","53,996","52,742",83,"34,347",0.0,"34,347","26,134","14,282","33,985","68,332","4,202","5,766","67,186","1,149","6,877","51,430",922,"1,274",48,34,"3,556","3,590","3,158",,"151,543","707,523","40,343","69,512","68,052","65,509","64,752","61,997","59,842",148,"9,969","4,733",790
