Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Nilgiris,"7,960","7,549","6,526",905,"7,131","11,678",101,2,0,2,"1,587",171,"5,394","5,396","1,418",586,"5,386",32,"1,256","4,816",989,193,347,30,"2,133","2,163","2,849",177,"6,597","63,748","4,972","4,979",0.0,0.0,0.0,0,"7,183",0,"3,619","36,150",65
Perambalur,"8,958","8,176","7,186","2,853","8,957","25,548",265,3,0,3,"2,620",,"8,000","8,003","1,917","1,580","8,006",53,865,"6,842",970,665,545,7,"2,129","2,136","4,665",142,"6,481","54,687","8,004","8,004",,,,0,"8,278",0,"4,905","24,814",79
Pudukkottai,"25,525","24,461","22,843","7,308","23,751","68,478",658,0,0,0,"9,708",0,"21,464","21,464","4,535","3,738","21,541",133,"2,856","16,228",931,"1,073",705,11,"4,632","4,643","7,309",49,"8,924","164,916","21,479","21,439",0.0,0.0,0.0,0,"22,702",122,"8,056","62,309",250
Ramanathapuram,"20,043","19,340","18,381","4,212","16,510","83,647",954,0,0,0,"7,776",394,"16,667","16,667","4,191","4,337","16,734",27,"1,484","13,354",939,679,534,11,"5,288","5,299","6,464",95,"18,324","229,097","15,961","15,876",0.0,0.0,0.0,0,"18,613",0,"8,777","29,142",138
Salem,"55,686","52,591","50,850","13,858","41,954","150,933","1,795",1,1,0,"26,996",,"49,904","49,905","7,601","11,583","50,063",488,"9,418","33,722",927,"2,470","2,268",26,"10,952","10,978","11,178",135,"23,008","242,355","49,863","49,982",0.0,0.0,0.0,0,"48,896",0,"6,021","54,359",353
Sivaganga,"18,739","18,358","17,370","4,698","10,709","75,560","1,058",0,0,0,"6,092",,"17,504","17,504","4,963","3,241","17,505",57,"4,072","16,613",938,589,624,36,"5,269","5,305","7,927",119,"16,114","186,689","17,454","17,467",0.0,,,0,"18,276",0,"11,919","54,225",260
Thanjavur,"33,022","31,952","27,531","2,660","27,312","105,977",244,1,1,0,"14,980",42,"38,860","38,861","9,148","11,231","38,496",365,"2,768","38,121",955,"1,609","1,895",35,"9,297","9,332","12,885",21,"11,109","208,278","38,272","38,272",0.0,0.0,0.0,0,"29,286",10,"22,370","57,859",190
Theni,"17,129","15,202","16,339","2,992","14,566","67,237",456,7,0,7,"2,771",0,"16,358","16,365","6,052","1,985","16,370",228,"1,675","12,169",943,780,711,7,"4,744","4,751","6,391",230,"6,736","64,322","16,235","16,067",0.0,0.0,0.0,0,"15,341",0,"9,278","35,352",157
Thiruvallur,"42,505","35,026","29,467","6,248","44,196","82,923",586,0,0,0,"7,024",,"21,471","21,471","4,565","2,669","21,475",60,"1,956","16,749",955,953,855,99,"6,931","7,030","6,944",4,"12,213","131,077","19,100","18,848",60.0,16.0,104.0,369,"33,660",1,"7,805","33,108",203
Thiruvarur,"20,300","16,491","14,185",103,"15,514","36,436",73,13,12,1,"3,317",0,"12,308","12,321","4,872","2,566","12,365",93,"2,714","6,203",927,677,801,16,"4,173","4,189","6,510",53,"14,205","234,137","14,262","13,840",8.0,6.0,284.0,36,"15,930",0,"11,122","45,219",79
Tiruchirappalli,"42,751","37,374","37,757","9,964","40,243","135,527","1,005",1,0,1,"19,435",,"40,385","40,386","5,447","9,656","40,258",338,"4,783","24,018",930,"1,989","2,247",31,"10,577","10,608","14,869",720,"13,484","106,539","39,955","40,033",0.0,0.0,0.0,0,"34,560",0,"17,508","89,954",589
Tirunelveli,"42,524","40,576","36,756","7,494","36,829","111,520",923,2,0,2,"26,457",0,"43,924","43,926","8,053","13,615","43,686",318,"1,826","22,682",946,"1,162",947,25,"11,536","11,561","11,255",505,"8,291","91,574","43,404","43,363",0.0,0.0,0.0,0,"36,937",0,"25,554","87,670",639
Tirupur,"31,656","30,964","28,126","5,034","32,602","87,770",475,6,2,4,"14,919",,"25,582","25,588","5,283","8,228","25,405",247,"5,129","13,759",948,535,494,10,"6,457","6,467","7,261",471,"16,409","155,381","25,405","25,405",0.0,0.0,0.0,0,"28,931",0,"10,451","70,878",211
Tiruvanamalai,"34,490","32,424","31,316","11,242","33,131","108,402",584,27,0,27,"4,424",48,"24,902","24,929","5,053","2,310","24,845",326,"2,154","18,094",922,"1,416","2,186",25,"8,815","8,840","11,401",,"14,445","100,980","24,521","24,542",0.0,0.0,0.0,0,"34,886",0,"15,396","54,203",319
Toothukudi,"21,527","20,372","20,694",843,"20,862","58,835",913,0,0,0,"9,049",,"21,936","21,936","5,953","5,185","21,981",63,"4,348","17,081",970,645,723,8,"6,701","6,709","8,509",94,"13,987","61,634","21,625","21,531",,,,0,"19,321",37,"10,939","80,296",203
Vellore,"57,928","55,015","52,887","17,188","47,945","234,547",807,6,2,4,"31,618",697,"65,603","65,609","10,789","9,494","65,683",508,"7,540","49,143",957,"2,307","1,770",7,"14,845","14,852","19,590",402,"24,475","231,580","62,393","61,988",5.0,0.0,46.0,0,"51,726",2,"23,071","161,475",836
Viluppuram,"51,357","48,433","39,816","18,282","39,969","153,111","2,651",1,0,1,"14,053",30,"39,933","39,934","7,581","8,348","39,780",355,"12,231","31,994",949,"2,993","2,458",9,"10,676","10,685","13,947",40,"16,722","243,939","38,824","38,780",0.0,0.0,0.0,625,"48,051",0,"19,361","163,584",587
Virudhunagar,"24,254","23,547","21,437","2,331","18,864","129,154","1,857",4,1,3,"9,248",,"25,177","25,181","7,922","5,947","25,086",245,"4,814","22,904",962,934,771,12,"8,697","8,709","9,688",319,"18,360","317,299","24,905","24,894",0.0,0.0,0.0,0,"22,020",0,"10,553","30,399",286
