Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Jyotiba Phule Nagar,"62,598","33,348","17,198",56.1,71.1,330,18.3,"4,222","5,162",45.0,"10,627","1,574","26,844","36,228",732,"4,128",323,"32,477","32,280",936,51.9,0.0,"10,052",7,5.7,14.3,1.0,0.6,0,0,8,2,0,44.8,34.3,3,"4,457",144,"53,343",89.8,3
Kannauj,"51,470","25,121","14,564",82.2,92.0,941,30.9,20,"2,830",0.7,"9,777","2,332","33,919","36,769",152,"1,617",498,"32,074","31,429",919,88.7,0.0,"13,572",72,37.1,100.0,0.6,0.7,0,0,0,0,0,38.8,13.5,22,"15,242",307,"41,556",99.0,0
Kanpur Dehat,"53,519","22,461","8,447",62.9,76.5,"2,564",55.4,15,"1,706",0.9,"1,253","1,165","22,757","24,478",288,0,309,"23,987","23,539",909,41.0,0.0,"16,709",256,68.3,100.0,1.1,1.8,0,0,0,0,0,33.9,14.5,80,"9,376",449,"35,064",100.0,1
Kanpur Nagar,"133,756","52,535","8,787",43.5,263.0,"2,153",46.5,673,"1,742",27.9,"16,403","10,174","53,363","55,778","6,327","8,328",587,"38,901","32,277",888,143.2,1.1,"52,534","1,034",56.1,89.5,28.8,3.6,0,0,0,3,"2,581",14.6,10.9,107,"18,707",311,"107,174",77.3,2
Kashi Ram Nagar,"56,084","34,031","20,394",68.7,119.3,850,23.7,21,"4,617",0.5,"4,386","4,386","26,943","31,581",28,806,515,"26,299","25,638",946,101.6,0.0,"22,180",24,5.4,100.0,11.3,2.9,0,0,0,7,248,70.3,16.4,17,"4,669",71,"38,217",99.9,23
Kaushambi,"60,231","29,195","18,603",87.8,91.0,531,20.3,0,"1,504",0.0,"2,862",151,"34,474","35,978",266,994,547,"32,757","32,327",926,35.9,0.1,"24,899",31,54.4,100.0,0.2,0.0,0,0,0,0,122,72.1,22.5,0,"9,949",576,"44,659",100.0,1
Kushinagar,"124,289","90,789","9,211",88.5,84.1,633,19.6,"1,424","4,343",24.7,"17,235","4,787","68,614","74,381",292,"2,375",511,"69,836","69,025",927,16.8,0.0,"14,838",131,32.0,90.8,1.0,0.0,0,0,1,0,440,31.6,5.8,64,"10,019",315,"95,566",93.3,130
Lakhimpur Kheri,"145,180","66,570","30,565",91.2,86.7,"2,576",39.3,"2,302","13,541",14.5,"3,372",972,"72,120","87,963",813,"1,739","1,275","83,520","81,956",936,94.8,0.1,"66,093",591,77.6,100.0,0.8,0.0,0,0,0,6,4,36.8,11.7,77,"22,563",334,"105,327",97.2,42
Lalitpur,"38,074","20,237","9,082",74.8,92.1,590,19.7,9,643,1.4,898,47,"25,815","26,467",814,673,412,"25,853","25,120",932,30.8,0.0,"9,978",173,64.6,97.1,1.5,1.8,0,0,1,14,0,57.8,22.7,31,"8,059",230,"30,558",99.7,16
Lucknow,"149,013","80,195","14,128",56.5,298.3,"5,259",71.6,257,407,38.7,"5,091",,"60,097","60,761","15,868",872,"1,482","54,361","48,606",917,283.9,2.0,"79,057","1,818",51.1,79.3,29.5,10.1,0,0,1,45,256,50.0,25.8,623,"14,302",606,"137,465",77.8,9
Maharajganj,"76,888","47,790","16,003",111.7,98.2,359,12.1,322,"9,603",3.2,"9,730","3,050","49,278","59,203",368,"2,076",462,"55,368","54,899",913,89.2,0.1,"25,880",100,28.2,84.0,1.2,0.0,0,0,15,0,0,45.4,14.6,0,"24,599",832,"78,496",99.9,26
Mahoba,"22,952","11,064","2,084",94.3,103.0,296,83.1,20,24,45.5,0,0,"13,497","13,541",186,0,97,"13,435","13,212",920,23.9,3.1,"14,830",492,89.1,97.4,1.8,10.8,0,0,0,0,0,23.6,6.7,6,"6,856",426,"30,430",93.9,1
Mainpuri,"68,879","46,703","12,654",80.5,123.7,550,38.1,"3,571","1,257",74.0,"4,708","2,666","26,596","31,424",58,"1,399",245,"30,417","28,670",939,94.2,0.0,"31,114",449,94.1,99.3,0.0,0.0,0,0,0,0,82,7.9,9.0,31,"35,443",418,"56,091",98.1,21
Mathura,"71,072","36,223","27,428",68.0,101.2,"3,019",55.5,228,"7,997",2.8,"15,621",18,"41,284","49,509",610,58,205,"33,096","32,626",940,81.6,0.0,"11,221",260,79.0,81.5,17.0,9.2,0,0,0,6,492,27.2,12.4,206,"8,926",505,"72,534",96.4,2
Maunathbhanjan,"73,729","28,838","4,193",61.4,125.5,524,10.0,"2,888",390,88.1,"32,579","26,404","56,908","60,186",22,0,167,"25,962","24,470",949,63.6,1.0,"22,576",0,0.0,,0.0,0.0,0,0,0,0,0,29.4,7.5,0,"1,755",169,"57,779",31.0,0
Meerut,"193,798","48,469","25,256",33.6,63.2,"1,076",33.3,331,"7,276",4.4,"61,854",0,"85,669","93,276","3,516","25,687",571,"89,816","87,282",953,21.9,0.5,"35,345","1,028",62.4,96.8,26.8,10.5,0,2,6,18,279,32.4,20.3,116,"22,977",845,"85,422",97.4,17
Mirzapur,"81,894","50,839","25,478",76.2,75.1,"1,077",36.3,"2,035","9,700",17.3,"1,997",0,"44,810","56,545","1,955",0,753,"55,377","53,839",910,62.5,0.1,"27,535",130,11.1,40.0,4.3,0.2,0,0,1,0,0,40.1,8.5,97,"6,113",194,"67,877",98.9,13
Moradabad,"106,583","53,294","30,863",84.4,91.5,411,18.8,"6,131","20,361",23.1,"27,606",11,"47,054","73,546","1,392",28,472,"72,372","71,896",946,35.4,0.5,"26,449",62,44.3,67.7,17.7,0.2,0,0,4,14,7,20.5,13.5,0,"61,928",868,"93,691",96.7,25
Muzaffarnagar,"81,854","45,623","18,668",91.0,92.7,"1,633",56.3,176,"6,537",2.6,"30,807","18,170","59,412","66,125","3,301","8,245",646,"66,367","65,317",916,88.8,0.2,"40,654",639,32.8,100.0,23.7,14.0,0,0,1,0,0,26.5,10.5,13,"11,979",305,"76,270",100.0,35
Pilibhit,"56,737","43,998","7,616",91.2,99.7,703,34.0,8,"8,130",0.1,"9,034",9,"31,134","39,272",429,"4,476",730,"34,967","34,414",922,56.2,0.0,"46,427",164,19.5,100.0,30.4,0.8,0,0,0,0,14,60.2,21.1,141,"10,274",361,"53,247",100.0,9
Pratapgarh,"115,732","89,808","17,653",67.6,71.4,658,25.9,300,409,42.3,"3,909",0,"47,287","47,996","2,354",0,458,"43,987","43,645",901,51.0,0.0,"27,227",349,70.1,100.0,5.7,5.5,0,0,0,0,,48.1,8.2,13,"10,112",295,"84,812",100.0,14
Rae Bareli,"64,898","36,739","10,739",90.7,86.4,"1,820",68.2,308,"1,144",21.2,"4,389",,"49,341","50,793","2,715","2,628","1,106","48,891","43,984",936,74.7,0.0,"34,329","1,429",85.3,100.0,6.6,1.7,0,0,2,0,,45.8,9.6,236,"19,175",790,"55,724",95.2,11
Rampur,"73,617","48,995","23,981",84.8,87.7,"1,442",36.4,0,"11,210",0.0,"29,500","10,330","48,737","59,947",528,"12,994",404,"57,438","51,724",982,24.4,0.0,"28,999",24,9.7,20.8,3.8,0.0,0,0,30,0,10,55.6,22.1,11,"9,126",552,"64,050",99.3,1
Saharanpur,"118,809","81,866","38,013",100.0,89.7,"2,164",59.5,125,"7,684",1.6,"61,151","11,768","96,749","104,558","3,537","4,405",690,"103,814","100,252",938,83.4,1.0,"57,228",821,65.8,97.8,20.0,21.7,0,0,0,15,707,16.6,6.4,36,"18,453",624,"107,686",98.1,7
Sambhal,"79,073","48,230","20,360",64.5,75.7,937,45.3,0,"22,231",0.0,"13,171","1,692","40,472","62,703",1,"1,590",871,"50,750","50,135",932,61.7,0.0,"38,197",62,100.0,82.3,0.0,2.4,0,0,0,0,0,76.6,35.6,2,"17,886",129,"62,453",95.3,6
Sant Kabir Nagar,"58,146","31,920","6,911",92.8,92.6,458,34.0,74,"4,647",1.6,"2,984",36,"32,830","37,551",274,975,325,"33,747","33,579",955,68.1,0.0,"15,762",214,23.0,79.4,0.7,0.0,0,0,0,37,16,20.9,5.3,9,"18,918",391,"46,598",99.7,43
Sant Ravidas Nagar,"56,698","36,339","11,359",79.1,97.5,95,19.3,175,88,66.5,"4,579","3,018","26,661","26,924",113,723,123,"26,209","25,949",930,99.6,0.0,"15,269",78,80.4,70.5,2.1,0.7,0,0,0,1,150,34.5,12.9,21,"8,673",168,"39,571",99.2,0
Shahjahanpur,"101,149","64,589","28,816",94.7,73.1,"1,435",28.2,171,"21,424",0.8,"8,279","8,221","47,891","69,486",935,0,988,"68,020","66,295",925,42.6,0.0,"26,716",120,10.3,94.2,10.2,0.0,0,0,0,0,7,47.3,21.9,12,"31,823",380,"82,622",93.3,0
Shamli,"42,577","26,966","14,665",106.0,90.6,"3,121",94.3,0,"3,101",0.0,"4,148",0,"20,948","24,049",44,"1,128",307,"23,582","23,582",895,90.3,0.0,"25,057",0,0.0,,0.0,0.0,0,0,0,0,0,26.2,14.5,0,"23,057",216,"42,521",100.0,4
Shrawasti,"53,734","41,429","13,272",87.5,63.5,"3,979",77.5,746,"3,601",17.2,,,"30,471","34,818",312,,880,"33,722","33,530",926,40.3,0.0,"38,609",26,7.0,76.9,0.3,0.0,0,0,0,11,,86.1,22.9,0,"8,612",521,"37,841",74.8,29
Siddharth Nagar,"94,646","66,419","17,480",83.6,76.5,"1,835",49.5,"1,871","19,799",8.6,"4,702","1,145","43,361","65,031",452,253,616,"63,448","63,285",931,65.5,0.2,"29,200",17,4.8,94.1,2.1,0.9,0,0,3,9,15,29.8,8.1,58,"16,971",394,"68,572",94.6,44
Sitapur,"181,806","120,916","31,271",79.5,82.2,"3,175",34.7,324,"17,161",1.9,937,0,"84,620","102,105","1,447",344,"1,619","94,500","97,013",896,69.3,0.8,"138,026","1,882",70.8,100.0,1.3,7.6,0,0,0,0,0,52.9,13.4,645,"17,941",932,"137,403",92.0,134
Sonbhadra,"56,627","41,646","17,609",93.2,93.3,"1,359",85.4,"2,300","7,018",24.7,"4,321","2,257","32,077","41,395",196,"1,023",517,"40,039","39,381",943,79.9,0.0,"13,982",56,4.9,89.3,0.7,0.2,0,0,0,2,107,34.8,8.7,24,"5,420",143,"47,221",97.5,4
Sultanpur,"54,341","33,832","10,675",85.2,91.4,"1,397",51.4,105,292,26.4,222,35,"39,066","39,463","2,962",145,"1,033","38,352","36,812",934,14.0,0.0,"31,598",66,19.4,100.0,9.8,0.3,0,1,0,0,0,40.3,10.5,52,"19,359",462,"54,452",99.7,0
Unnav,"72,792","45,541","13,943",90.9,81.0,"1,761",63.2,843,"4,089",17.1,"11,975",0,"49,905","54,837","1,281",117,621,"39,051","39,376",956,24.2,0.0,"33,577","2,902",88.7,100.0,4.3,15.2,0,0,0,2,0,33.7,9.2,978,"14,826",627,"75,087",94.1,3
Varanasi,"97,810","52,878","20,416",80.5,83.0,790,60.9,576,406,58.7,"28,270","20,226","65,946","66,928","4,281",388,581,"65,530","64,759",909,77.3,0.2,"46,306","1,880",86.0,97.1,3.9,0.6,0,0,1,8,0,25.5,12.9,117,"12,639",846,"90,428",96.4,8
