Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Thanjavur,"33,022","31,952","2,660",83.4,82.7,244,8.3,1,0,100.0,"14,980",42,"38,860","38,861","9,148","11,231",365,"38,496","38,121",955,19.6,3.4,"4,762","1,895",67.7,79.6,80.9,3.8,0,0,11,0,21,81.6,44.0,12,604,130,"29,286",100.0,0
Theni,"17,129","15,202","2,992",95.4,85.0,456,43.6,0,7,0.0,"2,771",0,"16,358","16,365","6,052","1,985",228,"16,370","12,169",943,71.9,1.9,"3,030",711,66.7,90.3,79.9,4.8,0,0,4,0,230,75.8,35.7,10,694,98,"15,341",100.0,0
Thiruvallur,"42,505","35,026","6,248",69.3,104.0,586,40.6,0,0,,"7,024",,"21,471","21,471","4,565","2,669",60,"21,330","16,749",955,21.6,2.8,"3,835",855,68.8,91.8,68.7,3.9,0,0,20,0,4,89.8,43.2,72,304,141,"33,660",98.0,0
Thiruvarur,"20,300","16,491",103,69.9,76.4,73,12.7,12,1,92.3,"3,317",0,"12,308","12,321","4,872","2,566",93,"12,365","6,203",927,0.2,1.1,"4,313",801,69.8,91.0,89.4,3.3,0,0,0,0,53,68.4,49.5,54,"1,075",131,"15,930",99.7,0
Tiruchirappalli,"42,751","37,374","9,964",88.3,94.1,"1,005",41.4,0,1,0.0,"19,435",,"40,385","40,386","5,447","9,656",338,"40,258","24,018",930,66.5,2.2,"12,078","2,247",72.7,85.9,66.0,13.0,0,0,18,0,720,80.5,57.1,165,745,110,"34,560",100.0,2
Tirunelveli,"42,524","40,576","7,494",86.4,86.6,923,33.9,0,2,0.0,"26,457",0,"43,924","43,926","8,053","13,615",318,"43,686","22,682",946,55.5,3.6,"23,505",947,74.0,78.9,82.7,2.4,0,0,47,0,505,88.1,56.8,31,286,97,"36,937",100.0,0
Tirupur,"31,656","30,964","5,034",88.8,103.0,475,47.3,2,4,33.3,"14,919",,"25,582","25,588","5,283","8,228",247,"25,405","13,759",948,2.9,3.3,"7,994",494,83.0,95.1,79.2,5.8,0,0,0,0,471,67.8,46.1,33,222,76,"28,931",100.0,0
Tiruvanamalai,"34,490","32,424","11,242",90.8,96.1,584,25.1,0,27,0.0,"4,424",48,"24,902","24,929","5,053","2,310",326,"24,845","18,094",922,90.3,2.0,"8,475","2,186",72.6,94.4,69.5,8.0,0,0,26,0,,89.7,49.9,60,996,261,"34,886",100.0,0
Toothukudi,"21,527","20,372",843,96.1,96.9,913,51.0,0,0,,"9,049",,"21,936","21,936","5,953","5,185",63,"21,981","17,081",970,50.4,5.4,"8,126",723,75.3,99.6,81.6,4.8,0,1,21,0,94,81.9,54.1,3,537,74,"19,321",100.0,2
Vellore,"57,928","55,015","17,188",91.3,82.8,807,23.7,2,4,33.3,"31,618",697,"65,603","65,609","10,789","9,494",508,"65,683","49,143",957,56.7,2.0,"38,005","1,770",62.6,100.0,82.6,2.5,0,0,47,0,402,81.7,47.1,275,620,300,"51,726",100.0,2
Viluppuram,"51,357","48,433","18,282",77.5,77.8,"2,651",70.6,0,1,0.0,"14,053",30,"39,933","39,934","7,581","8,348",355,"39,780","31,994",949,38.0,0.9,"24,017","2,458",51.6,98.5,54.6,12.4,0,0,15,0,40,87.1,47.0,60,855,170,"48,051",98.4,0
Virudhunagar,"24,254","23,547","2,331",88.4,77.8,"1,857",77.5,1,3,25.0,"9,248",,"25,177","25,181","7,922","5,947",245,"25,086","22,904",962,43.1,1.9,"10,043",771,71.9,87.4,79.2,4.9,0,0,18,0,319,95.5,58.1,65,"1,167",93,"22,020",100.0,8
