Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Karur,"15,640","12,839","13,159","15,670","12,773","15,196",91,39,28,11.0,"8,471",942,"14,724","14,763","1,865","2,837","14,562",191,891,"8,962",912,"1,014",306,42,"4,259","4,301","6,220",372,"18,803","145,160","14,369","14,362","11,083","12,232","13,105","14,156","13,893",9,"6,172","22,951",209
Krishnagiri,"31,452","20,870","23,748","29,696","13,762","26,557",507,549,469,80.0,"22,123","18,045","29,365","29,914","3,189","1,659","25,801",335,"3,740","20,580",896,954,285,20,"9,538","9,558","9,021",298,"29,718","215,000","24,763","25,563","20,486","22,565","23,435","26,130","24,337",9,"10,989","47,615",271
Madurai,"57,073","47,834","51,275","54,790","37,151","39,968","2,511",21,10,11.0,"34,705","13,985","50,487","50,508","5,206","2,702","45,079",455,"4,712","20,434",941,"3,009","1,153",77,"15,228","15,305","12,008","1,117","36,911","297,033","48,989","48,730","38,367","41,574","44,625","49,446","44,994",,"4,242","31,629",495
Nagapattinam,"22,963","18,002","18,607","21,205","14,352","18,471",419,31,30,1.0,"13,707","10,987","21,649","21,680","3,442",,"19,875",249,"2,092","18,063",946,"1,175",376,97,"5,496","5,593","8,486",289,"21,382","266,906","19,849","19,927","17,844","18,378","18,681","19,645","18,716",220,"9,257","29,964",237
Namakkal,"24,005","18,593","24,021","22,773","17,141","25,365",576,37,,37.0,"11,985","2,221","21,236","21,273","2,773","3,868","21,032",229,"2,375","13,391",878,"1,605",686,49,"7,817","7,866","9,688",101,"26,827","223,580","20,699","20,671","16,152","17,579","18,827","20,845","20,371",12,"5,511","23,124",230
Nilgiris,"7,730","7,432","7,326","6,529","5,570","5,207",41,52,49,3.0,"4,679","3,996","7,237","7,289","1,529",144,"7,297",33,"1,081","6,892",944,276,76,46,"2,893","2,939","3,395",503,"12,765","167,535","7,248","7,248","6,939","7,030","7,282","7,572","2,867",14,836,"2,255",
Perambalur,"9,687","7,041","6,797","9,083","4,737","9,511",371,27,16,11.0,"5,232","1,490","8,489","8,516","1,435",156,"8,479",106,"1,283","5,164",846,429,97,8,"1,981","1,989","3,794",,"8,591","64,872","8,148","8,133","6,842","7,207","7,313","7,660","7,699",5,"4,327","12,204",17
Pudukkottai,"28,442","21,764","23,871","24,994","22,895","18,955","1,726",136,121,15.0,"19,033","3,129","26,497","26,633","5,289","1,619","25,519",369,"2,725","21,664",942,"1,226",186,50,"6,308","6,358","7,916",112,"22,763","225,916","24,711","24,682","17,256","18,892","20,465","24,164","24,712","1,833","5,145","15,345",341
Ramanathapuram,"24,315","17,774","20,529","21,587","17,001","9,809",242,42,37,5.0,"12,131","7,105","16,311","16,353","3,674",663,"21,551",250,"2,775","13,684",957,"1,161",112,30,"6,277","6,307","7,696",407,"19,396","247,170","21,557","21,700","16,834","17,985","19,348","21,323","21,043","1,377","2,414","9,530",204
Salem,"60,767","47,174","50,170","59,567","43,156","56,418","2,258",247,162,85.0,"34,710","24,400","55,537","55,784","3,463","5,931","53,579",502,"5,277","33,907",901,"3,664",414,25,"16,388","16,413","15,060",308,"47,966","454,855","53,995","53,764","41,931","45,689","48,876","53,626","50,658",112,"9,969","41,400",735
Sivaganga,"21,235","17,026","15,593","20,368","14,744","27,745",266,12,12,,"12,694","1,825","18,945","18,957","3,248","1,723","18,421",180,"1,701","13,676",925,"1,064",359,64,"6,678","6,742","8,123",259,"21,361","247,518","18,498","18,686","15,295","16,282","16,915","18,757","17,879",160,"6,547","6,918",225
Thanjavur,"36,366","28,259","32,668","31,537","16,152","27,515","1,428",170,124,46.0,"22,828",820,"36,377","36,547","9,027","4,032","31,012",384,"3,476","21,300",959,"2,172",389,59,"11,888","11,947","14,789",260,"46,204","244,630","31,447","31,540","27,425","29,013","29,460","31,281","30,293","1,050","2,595","40,424",301
Theni,"21,038","15,038","14,576","19,361","16,957","13,883",426,46,19,27.0,"13,936","6,397","18,538","18,584","3,052",735,"18,348",258,"2,827","7,476",910,736,400,17,"6,522","6,539","4,617",79,"15,449","160,140","17,934","18,062","16,642","17,794","17,997","18,046","15,667",4,"3,132","24,245",227
Thiruvallur,"57,999","47,091","55,003","55,444","33,777","57,384",775,79,76,3.0,"40,186","17,053","52,240","52,319","9,741","2,831","50,324",469,"5,921","35,857",936,"2,366",267,103,"12,016","12,119","11,025",425,"43,217","345,688","49,849","50,142","41,405","43,670","45,737","50,282","47,340",3,"8,145","33,563",312
Thiruvarur,"20,349","17,533","15,184","19,382","15,221","11,996",251,45,44,1.0,"12,240","6,754","17,365","17,410","4,076",,"17,530",196,"1,094","10,571",987,"1,349",252,166,"5,424","5,590","7,696",752,"19,635","239,840","17,571","17,587","15,353","16,242","17,086","17,309","15,990",51,"3,390","27,729",152
Tiruchirappalli,"40,010","32,021","36,616","39,199","18,626","38,524",780,44,16,28.0,"25,855",377,"40,459","40,503","2,269","2,620","34,690",414,"3,926","33,026",932,"2,414","1,254",92,"10,574","10,666","10,576",845,"35,259","317,570","34,581","34,612","31,887","32,338","33,174","33,931","33,384",254,"8,644","32,077",351
Tirunelveli,"44,844","38,304","37,465","42,821","70,550","40,496",432,43,38,5.0,"22,505","2,119","46,999","47,042","5,989","5,131","39,796",424,"3,499","29,423",953,"1,743",725,16,"15,578","15,594","13,194","1,558","26,592","171,616","39,612","40,030","35,331","36,595","37,427","39,541","37,540",218,"4,922","13,641",409
Tirupur,"35,478","24,795","32,655","34,125","28,007","32,989",323,3,,3.0,"15,198","2,477","25,834","25,837","3,623","2,400","31,970",202,"2,882","28,830",956,"1,310",410,54,"8,196","8,250","6,975",255,"23,899","146,330","31,999","32,148","24,280","26,603","28,541","31,954","31,266",21,"5,990","27,298",185
Tiruvanamalai,"54,450","40,557","14,355","40,616","22,206","16,806",247,350,243,107.0,"34,371","10,805","40,777","41,127","3,512",34,"41,952",691,"6,195","36,888",899,"2,187",666,35,"11,695","11,730","10,283",29,"35,964","242,035","40,381","40,129","33,653","34,601","35,122","36,819","35,065",4,"10,230","40,774",427
Toothukudi,"25,675","21,033","21,338","23,741","18,233","17,791","1,573",91,71,20.0,"14,497","3,240","22,675","22,766","3,414","1,109","22,481",183,"1,613","15,907",952,504,289,33,"9,006","9,039","8,346",997,"16,283","123,356","22,664","22,646","18,797","20,144","21,040","22,105","20,710",,"6,017","15,863",187
Vellore,"59,950","43,631","48,550","56,432","46,504","57,513","1,934",248,169,79.0,"43,487","8,108","58,962","59,210","5,714","5,045","51,775",626,"6,273","45,165",956,"2,484","1,288",32,"22,095","22,127","11,171","1,110","62,285","549,200","52,333","52,011","43,866","45,881","47,867","50,765","49,315",105,"16,965","76,659",532
Viluppuram,"58,484","47,252","42,768","48,809","30,202","57,043","1,794",68,33,35.0,"50,825","26,507","58,140","58,208","2,671","2,457","52,736",893,"7,294","39,104",898,"4,676",823,24,"12,497","12,521","15,182",3,"63,180","480,840","54,250","54,454","46,091","49,702","49,673","52,373","45,473",911,"8,429","41,731",532
Virudhunagar,"31,654","29,230","27,558","30,357","18,897","34,778","2,327",32,26,6.0,"20,525","12,819","30,279","30,311","6,240","2,594","27,600",319,"3,767","20,106",928,"1,645",383,36,"12,327","12,363","8,685","1,059","24,834","350,495","27,980","28,121","22,170","23,690","25,046","27,661","23,815",1,"9,838","14,914",266
