Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Chittaurgarh,"32,730","23,148","24,682","30,141","26,096","22,480",779,314,74,240,"25,822",725,"27,056","27,370","2,204",143,"26,988",627,"4,917","23,222",926,"1,694",846,70,"4,613","4,683","14,034",0,"100,791","912,217","21,092","26,639",61,13,7,"28,874","28,726",0,"5,685","4,854",677
Churu,"47,673","33,547","35,712","44,762","42,763","38,137",812,525,91,434,"31,171",929,"36,116","36,641",458,624,"36,753",456,"3,206","36,546",962,975,454,714,"8,112","8,826","21,535",0,"103,981","1,210,590","23,491","42,116",0,0,0,"41,192","41,172",0,"3,935","10,083",254
Dausa,"33,854","21,654","21,731","29,719","24,504","23,993",230,150,94,56,"20,903",341,"29,726","29,876",414,483,"29,675",376,"2,133","23,389",934,623,230,19,"7,630","7,649","11,884",145,"82,966","747,700","18,458","30,435",169,6,13,"31,094","31,082",12,"1,159","1,442",155
Dhaulpur,"33,732","18,847","18,849","30,837","22,654","23,453","1,123",693,253,440,"27,232",0,"29,049","29,742",929,0,"29,539",500,"4,170","29,378",945,345,182,15,"5,160","5,175","9,901",0,"75,477","596,469","26,181","30,639",0,0,0,"26,610","26,379",0,"1,343","1,677",231
Dungarpur,"37,289","24,830","24,022","34,847","32,237","38,518",847,"1,343",539,804,"22,495",282,"28,928","30,271",788,0,"29,960",701,"5,364","23,602",883,"1,822",727,8,"4,355","4,363","11,887",0,"126,909","1,326,771","20,286","33,763",0,0,1,"30,709","30,368",5,"3,193","8,032",629
Ganganagar,"41,596","27,879","33,119","37,317","31,070","33,627","2,122",506,35,471,"23,664","1,013","33,762","34,268",946,"1,856","34,033",528,"2,903","28,714",952,756,74,110,"8,317","8,427","19,500",80,"93,162","1,195,351","20,156","36,196",0,0,0,"38,550","38,347",1,"11,394","9,319",450
Hanumangarh,"47,269","39,063","41,733","47,254","43,369","36,307","1,987",392,184,208,"18,882","1,427","42,163","42,555","1,487","3,317","42,074",704,"6,252","41,397",973,786,324,191,"7,465","7,656","11,400",638,"85,874","628,757","34,968","40,572",0,0,0,"39,056","38,542",6,"2,157","2,181",303
Jaipur,"244,681","137,189","161,455","142,065","174,588","132,847","5,581",219,111,108,"84,888","9,099","135,035","135,254","21,708","12,105","138,306","2,195","25,786","112,499",876,"8,399","2,326",385,"24,060","24,445","29,217","2,896","279,618","3,124,826","111,166","136,625","6,779","5,724","5,094","121,085","122,093",8,"74,889","178,831","1,588"
Jaisalmer,"18,330","9,689","12,442","15,689","15,743","8,112",180,"3,094","1,895","1,199","14,648","2,204","14,874","17,968",134,19,"17,724",370,773,"16,584",915,441,38,1,"3,022","3,023","7,283",0,"47,877","599,921","12,812","18,868",14,8,16,"15,039","14,345",5,494,"1,206",89
Jalor,"50,554","24,187","35,801","47,575","41,136","28,808",873,995,313,682,"23,836","1,033","47,978","48,973",73,"2,009","48,285","1,107","4,321","47,521",981,556,147,12,"9,060","9,072","14,359",183,"108,713","1,238,234","26,024","48,506",0,1,1,"42,773","42,462",0,"2,106","1,640",253
Jhalawar,"32,217","22,257","28,339","29,451","29,268","28,961",797,173,40,133,"27,257","2,830","29,126","29,299","2,016",829,"28,778",655,"4,605","27,798",939,604,59,270,"8,525","8,795","9,208",0,"122,243","1,819,764","28,906","29,470",0,0,0,"29,886","29,850",0,"10,473","52,859",574
Jhunjhunun,"42,484","31,173","35,231","39,434","43,204","31,017",538,17,11,6,"13,570",697,"30,184","30,201",343,"2,763","30,297",295,"1,933","28,748",949,594,296,229,"7,320","7,549","15,820",178,"189,524","2,212,226","19,151","39,818",0,0,0,"39,327","39,323",1,"3,901","14,783",299
Jodhpur,"131,974","72,138","113,287","92,256","117,292","48,461","6,219","5,656","2,361","3,295","63,796","22,048","71,391","77,047","9,558","4,134","77,264","1,439","9,410","63,412",950,"2,495","2,364",119,"12,753","12,872","20,785",673,"222,353","2,186,682","60,954","90,363",94,64,73,"74,743","71,903",1,"24,919","30,898",111
Karauli,"40,661","26,529","26,931","37,081","30,494","21,115",795,588,146,442,"21,432",408,"28,630","29,218",217,"1,138","29,110",347,"4,939","28,761",912,497,156,9,"6,569","6,578","11,383",145,"114,457","979,673","20,425","29,336",12,4,13,"33,036","32,988",0,"1,158","7,992",460
Kota,"49,091","32,185","37,197","43,439","37,357","17,695","1,180",115,45,70,"27,423",807,"38,383","38,498","5,817","4,144","37,990",693,"5,940","37,157",901,"3,098","1,040",98,"7,485","7,583","7,142",143,"93,750","1,111,791","35,648","38,780",0,0,0,"36,879","36,730",23,"6,595","9,558",289
Nagaur,"76,593","48,674","59,647","68,866","66,386","51,958","2,497",756,199,557,"42,801","3,709","58,138","58,894","1,456","3,198","58,386",665,"4,760","56,475",973,"1,849",257,76,"10,862","10,938","19,095",50,"125,228","944,692","38,670","72,107",0,0,0,"65,644","63,600","1,085","3,840","3,403",699
Pali,"50,748","35,382","35,729","46,980","43,311","31,983",665,184,22,162,"32,034",927,"42,453","42,637","1,767","1,458","41,994",935,"4,669","40,183",924,"1,185",840,98,"10,542","10,640","18,975",34,"112,353","1,125,588","28,961","47,112",8,0,9,"48,451","48,047",69,"6,638","12,621",451
Pratapgarh,"20,935","9,712","14,100","19,227","16,359","13,997",80,202,49,153,"16,968",101,"17,470","17,672",141,0,"17,336",456,"3,283","16,842",950,423,13,17,"3,620","3,637","8,105",0,"41,890","438,273","16,323","17,289",0,0,0,"17,446","17,207",0,"1,068","1,051",315
Rajsamand,"33,284","23,218","27,355","30,509","34,550","25,360",419,"1,279",818,461,"18,065",507,"20,693","21,972",78,501,"21,526",350,"3,024","20,767",952,"1,954",682,40,"3,035","3,075","11,794",0,"77,350","683,275","16,747","24,459",52,23,40,"29,682","29,453",12,"3,054","1,471",312
Sawai Madhopur,"42,098","25,498","32,286","34,499","32,115","21,989",455,16,13,3,"22,910","1,072","32,797","32,813","1,229","1,013","32,470",462,"4,015","26,566",908,"1,434",330,33,"5,694","5,727","13,697",8,"77,477","600,307","23,724","33,567",0,0,0,"31,035","30,670",1,"2,567","11,853",374
Sikar,"63,271","45,992","47,409","58,809","51,415","35,959","1,585",194,151,43,"21,830",823,"45,831","46,025","1,606","4,192","46,048",429,"4,178","44,143",961,"1,283",461,96,"9,941","10,037","19,741",431,"228,564","2,444,493","30,553","47,020",0,0,0,"48,551","48,513",1,"5,170","24,370",607
Sirohi,"27,549","13,944","17,261","27,099","23,593","19,944",412,436,61,375,"18,396","2,245","25,568","26,004",706,713,"25,472",685,"3,724","24,021",959,746,160,13,"4,110","4,123","10,773",107,"104,250","1,092,071","13,344","24,388",5,1,2,"22,804","22,581",0,"2,169","9,082",254
Tonk,"30,013","24,911","24,677","27,761","28,600","24,234",652,46,21,25,"21,926",140,"27,088","27,134","1,214",113,"26,860",424,"4,834","26,487",979,"1,394",285,5,"6,227","6,232","12,007",0,"118,283","1,307,714","18,869","26,561",0,0,0,"26,749","26,652",0,"6,662","6,343",315
Udaipur,"111,885","59,912","79,263","85,276","86,894","60,998","1,162","6,280","2,625","3,655","55,845","6,988","62,663","68,943","6,722","1,324","68,437","1,868","11,506","55,223",924,"4,045","1,613",548,"13,215","13,763","31,047",690,"319,071","2,926,692","51,514","73,213",519,405,386,"78,618","77,524",0,"19,699","35,735","1,126"
